occ,serialno,year,constit,wt14,male,age87,manual,fv,right,inflation,rl,party,rank,age,rldist,yr87,yr92
103,173,92,108,0.8236852,0,41,1,3,3.25,5,7.790695,1,2,4.6,20.617912,0,1
103,173,92,108,0.8236852,0,41,1,3,3.25,5,3.011912,2,3,4.6,0.056685846,0,1
104,176,87,108,0.8350758,0,45,1,1,7.0,4,8.031557,1,1,4.5,1.06411,1,0
104,176,87,108,0.8350758,0,45,1,1,7.0,4,4.626119,3,2,4.5,5.63531,1,0
104,176,87,108,0.8350758,0,45,1,1,7.0,4,2.648171,2,3,4.5,18.938416,1,0
105,176,92,108,0.8350758,0,45,1,1,5.75,4,7.790695,1,1,5.0,4.164437,0,1
105,176,92,108,0.8350758,0,45,1,1,5.75,4,4.477668,3,2,5.0,1.6188293,0,1
105,176,92,108,0.8350758,0,45,1,1,5.75,4,3.011912,2,2,5.0,7.497125,0,1
106,179,87,108,0.7495732,0,55,1,3,5.25,5,4.626119,3,1,5.5,0.38922733,1,0
106,179,87,108,0.7495732,0,55,1,3,5.25,5,2.648171,2,2,5.5,6.7695146,1,0
106,179,87,108,0.7495732,0,55,1,3,5.25,5,8.031557,1,2,5.5,7.7370596,1,0
107,179,92,108,0.7495732,0,55,1,2,3.75,5,3.011912,2,1,6.0,0.54477376,0,1
107,179,92,108,0.7495732,0,55,1,2,3.75,5,4.477668,3,2,6.0,0.5295004,0,1
107,179,92,108,0.7495732,0,55,1,2,3.75,5,7.790695,1,3,6.0,16.327217,0,1
108,181,87,108,0.7495732,0,37,1,3,3.0,5,4.626119,3,1,3.7,2.6442635,1,0
108,181,87,108,0.7495732,0,37,1,3,3.0,5,2.648171,2,2,3.7,0.123783685,1,0
108,181,87,108,0.7495732,0,37,1,3,3.0,5,8.031557,1,2,3.7,25.316566,1,0
109,181,92,108,0.7495732,0,37,1,3,3.0,5,4.477668,3,1,4.2,2.1835022,0,1
109,181,92,108,0.7495732,0,37,1,3,3.0,5,3.011912,2,2,4.2,0.0001418983,0,1
109,181,92,108,0.7495732,0,37,1,3,3.0,5,7.790695,1,3,4.2,22.95076,0,1
110,197,87,109,0.8350758,0,69,1,1,7.25,4,8.031557,1,1,6.9,0.6108315,1,0
110,197,87,109,0.8350758,0,69,1,1,7.25,4,4.626119,3,2,6.9,6.884751,1,0
110,197,87,109,0.8350758,0,69,1,1,7.25,4,2.648171,2,3,6.9,21.17683,1,0
111,197,92,109,0.8350758,0,69,1,1,3.25,4,7.790695,1,1,7.4,20.617912,0,1
111,197,92,109,0.8350758,0,69,1,1,3.25,4,4.477668,3,2,7.4,1.5071683,0,1
111,197,92,109,0.8350758,0,69,1,1,3.25,4,3.011912,2,3,7.4,0.056685846,0,1
112,200,87,109,0.7495732,1,39,1,3,2.25,5,4.626119,3,1,3.9,5.645942,1,0
112,200,87,109,0.7495732,1,39,1,3,2.25,5,8.031557,1,2,3.9,33.426403,1,0
112,200,87,109,0.7495732,1,39,1,3,2.25,5,2.648171,2,3,3.9,0.1585401,1,0
113,200,92,109,0.7495732,1,39,1,1,3.333333,2,7.790695,1,1,4.4,19.868078,0,1
113,200,92,109,0.7495732,1,39,1,1,3.333333,2,4.477668,3,2,4.4,1.3095021,0,1
113,200,92,109,0.7495732,1,39,1,1,3.333333,2,3.011912,2,3,4.4,0.1033114,0,1
115,211,87,109,0.7495732,0,53,1,3,4.25,5,4.626119,3,1,5.3,0.1414656,1,0
115,211,87,109,0.7495732,0,53,1,3,4.25,5,2.648171,2,2,5.3,2.5658562,1,0
115,211,87,109,0.7495732,0,53,1,3,4.25,5,8.031557,1,3,5.3,14.300174,1,0
116,211,92,109,0.7495732,0,53,1,2,3.5,5,3.011912,2,1,5.8,0.2382298,0,1
116,211,92,109,0.7495732,0,53,1,2,3.5,5,4.477668,3,2,5.8,0.9558343,0,1
116,211,92,109,0.7495732,0,53,1,2,3.5,5,7.790695,1,3,5.8,18.410065,0,1
117,216,87,109,0.8236852,0,47,1,2,3.5,3,2.648171,2,1,4.7,0.72561276,1,0
117,216,87,109,0.8236852,0,47,1,2,3.5,3,4.626119,3,2,4.7,1.2681444,1,0
117,216,87,109,0.8236852,0,47,1,2,3.5,3,8.031557,1,2,4.7,20.53501,1,0
118,216,92,109,0.8236852,0,47,1,2,2.5,5,3.011912,2,1,5.2,0.262054,0,1
118,216,92,109,0.8236852,0,47,1,2,2.5,5,7.790695,1,2,5.2,27.991455,0,1
118,216,92,109,0.8236852,0,47,1,2,2.5,5,4.477668,3,3,5.2,3.91117,0,1
119,219,87,110,0.7495732,0,22,0,3,5.5,3,4.626119,3,1,2.2,0.76366776,1,0
119,219,87,110,0.7495732,0,22,0,3,5.5,3,8.031557,1,2,2.2,6.408781,1,0
119,219,87,110,0.7495732,0,22,0,3,5.5,3,2.648171,2,3,2.2,8.132929,1,0
120,219,92,110,0.7495732,0,22,0,3,4.0,4,4.477668,3,1,2.7,0.22816654,0,1
120,219,92,110,0.7495732,0,22,0,3,4.0,4,3.011912,2,2,2.7,0.9763177,0,1
120,219,92,110,0.7495732,0,22,0,3,4.0,4,7.790695,1,3,2.7,14.36937,0,1
121,224,87,110,0.8236852,1,49,0,2,1.75,4,2.648171,2,1,4.9,0.8067111,1,0
121,224,87,110,0.8236852,1,49,0,2,1.75,4,4.626119,3,2,4.9,8.272061,1,0
121,224,87,110,0.8236852,1,49,0,2,1.75,4,8.031557,1,3,4.9,39.45796,1,0
122,224,92,110,0.8236852,1,49,0,2,4.5,5,3.011912,2,1,5.4,2.2144055,0,1
122,224,92,110,0.8236852,1,49,0,2,4.5,5,4.477668,3,2,5.4,0.0004987268,0,1
122,224,92,110,0.8236852,1,49,0,2,4.5,5,7.790695,1,3,5.4,10.828675,0,1
123,233,87,110,0.8236852,0,58,1,2,1.0,5,2.648171,2,1,5.8,2.7164674,1,0
123,233,87,110,0.8236852,0,58,1,2,1.0,5,4.626119,3,2,5.8,13.14874,1,0
123,233,87,110,0.8236852,0,58,1,2,1.0,5,8.031557,1,3,5.8,49.442795,1,0
124,233,92,110,0.8236852,0,58,1,2,2.5,5,3.011912,2,1,6.3,0.262054,0,1
124,233,92,110,0.8236852,0,58,1,2,2.5,5,4.477668,3,2,6.3,3.91117,0,1
124,233,92,110,0.8236852,0,58,1,2,2.5,5,7.790695,1,3,6.3,27.991455,0,1
127,241,87,111,0.8236852,1,59,1,2,4.75,2,2.648171,2,1,5.9,4.4176855,1,0
127,241,87,111,0.8236852,1,59,1,2,4.75,2,4.626119,3,2,5.9,0.015346468,1,0
127,241,87,111,0.8236852,1,59,1,2,4.75,2,8.031557,1,3,5.9,10.768617,1,0
128,241,92,111,0.8236852,1,59,1,2,1.5,5,3.011912,2,1,6.4,2.2858782,0,1
128,241,92,111,0.8236852,1,59,1,2,1.5,5,4.477668,3,2,6.4,8.866506,0,1
128,241,92,111,0.8236852,1,59,1,2,1.5,5,7.790695,1,2,6.4,39.572845,0,1
129,247,87,111,0.8350758,1,82,1,1,6.0,4,8.031557,1,1,8.2,4.127224,1,0
129,247,87,111,0.8350758,1,82,1,1,6.0,4,4.626119,3,2,8.2,1.8875487,1,0
129,247,87,111,0.8350758,1,82,1,1,6.0,4,2.648171,2,3,8.2,11.234758,1,0
130,247,92,111,0.8350758,1,82,1,1,3.75,5,7.790695,1,1,8.7,16.327217,0,1
130,247,92,111,0.8350758,1,82,1,1,3.75,5,3.011912,2,2,8.7,0.54477376,0,1
130,247,92,111,0.8350758,1,82,1,1,3.75,5,4.477668,3,3,8.7,0.5295004,0,1
133,253,87,111,0.8236852,1,26,1,2,2.0,3,2.648171,2,1,2.6,0.42012557,1,0
133,253,87,111,0.8236852,1,26,1,2,2.0,3,4.626119,3,2,2.6,6.8965015,1,0
133,253,87,111,0.8236852,1,26,1,2,2.0,3,8.031557,1,3,2.6,36.37968,1,0
134,254,87,111,0.8350758,0,57,1,1,10.5,4,8.031557,1,1,5.7,6.09321,1,0
134,254,87,111,0.8350758,0,57,1,1,10.5,4,4.626119,3,2,5.7,34.502476,1,0
134,254,87,111,0.8350758,0,57,1,1,10.5,4,2.648171,2,3,5.7,61.65122,1,0
135,254,92,111,0.8350758,0,57,1,3,8.5,5,4.477668,3,1,6.2,16.179155,0,1
135,254,92,111,0.8350758,0,57,1,3,8.5,5,7.790695,1,2,6.2,0.5031133,0,1
135,254,92,111,0.8350758,0,57,1,3,8.5,5,3.011912,2,3,6.2,30.119108,0,1
136,260,87,111,0.7495732,0,70,1,3,3.25,5,4.626119,3,1,7.0,1.8937039,1,0
136,260,87,111,0.7495732,0,70,1,3,3.25,5,8.031557,1,2,7.0,22.863289,1,0
136,260,87,111,0.7495732,0,70,1,3,3.25,5,2.648171,2,3,7.0,0.3621982,1,0
137,260,92,111,0.7495732,0,70,1,3,4.75,5,4.477668,3,1,7.5,0.07416482,0,1
137,260,92,111,0.7495732,0,70,1,3,4.75,5,7.790695,1,2,7.5,9.245828,0,1
137,260,92,111,0.7495732,0,70,1,3,4.75,5,3.011912,2,3,7.5,3.0209496,0,1
138,272,87,112,0.8236852,0,61,1,2,3.5,5,2.648171,2,1,6.1,0.72561276,1,0
138,272,87,112,0.8236852,0,61,1,2,3.5,5,4.626119,3,2,6.1,1.2681444,1,0
138,272,87,112,0.8236852,0,61,1,2,3.5,5,8.031557,1,3,6.1,20.53501,1,0
139,272,92,112,0.8236852,0,61,1,2,1.0,5,3.011912,2,1,6.6,4.0477905,0,1
139,272,92,112,0.8236852,0,61,1,2,1.0,5,4.477668,3,2,6.6,12.094173,0,1
139,272,92,112,0.8236852,0,61,1,2,1.0,5,7.790695,1,3,6.6,46.11354,0,1
140,276,87,112,0.8350758,1,21,1,1,4.25,5,8.031557,1,1,2.1,14.300174,1,0
140,276,87,112,0.8350758,1,21,1,1,4.25,5,4.626119,3,2,2.1,0.1414656,1,0
140,276,87,112,0.8350758,1,21,1,1,4.25,5,2.648171,2,3,2.1,2.5658562,1,0
141,276,92,112,0.8350758,1,21,1,1,6.0,5,7.790695,1,1,2.6,3.2065892,0,1
141,276,92,112,0.8350758,1,21,1,1,6.0,5,3.011912,2,2,2.6,8.928669,0,1
141,276,92,112,0.8350758,1,21,1,1,6.0,5,4.477668,3,2,2.6,2.3174953,0,1
142,278,87,112,0.8350758,0,51,0,1,8.0,4,8.031557,1,1,5.1,0.0009958495,1,0
142,278,87,112,0.8350758,0,51,0,1,8.0,4,4.626119,3,2,5.1,11.383072,1,0
142,278,87,112,0.8350758,0,51,0,1,8.0,4,2.648171,2,3,5.1,28.642075,1,0
143,278,92,112,0.8350758,0,51,0,1,7.5,4,7.790695,1,1,5.6,0.084503695,0,1
143,278,92,112,0.8350758,0,51,0,1,7.5,4,4.477668,3,2,5.6,9.134492,0,1
143,278,92,112,0.8350758,0,51,0,1,7.5,4,3.011912,2,3,5.6,20.142933,0,1
144,279,87,112,0.8350758,0,22,0,1,5.5,2,8.031557,1,1,2.2,6.408781,1,0
144,279,87,112,0.8350758,0,22,0,1,5.5,2,4.626119,3,2,2.2,0.76366776,1,0
144,279,87,112,0.8350758,0,22,0,1,5.5,2,2.648171,2,3,2.2,8.132929,1,0
145,281,87,112,0.8350758,1,62,1,1,4.0,4,8.031557,1,1,6.2,16.253452,1,0
145,281,87,112,0.8350758,1,62,1,1,4.0,4,2.648171,2,2,6.2,1.8274418,1,0
145,281,87,112,0.8350758,1,62,1,1,4.0,4,4.626119,3,3,6.2,0.39202517,1,0
146,281,92,112,0.8350758,1,62,1,1,6.25,5,7.790695,1,1,6.7,2.3737416,0,1
146,281,92,112,0.8350758,1,62,1,1,6.25,5,4.477668,3,2,6.7,3.1411614,0,1
146,281,92,112,0.8350758,1,62,1,1,6.25,5,3.011912,2,3,6.7,10.485213,0,1
147,284,87,112,0.8350758,0,50,0,1,7.0,5,8.031557,1,1,5.0,1.06411,1,0
147,284,87,112,0.8350758,0,50,0,1,7.0,5,4.626119,3,2,5.0,5.63531,1,0
147,284,87,112,0.8350758,0,50,0,1,7.0,5,2.648171,2,3,5.0,18.938416,1,0
148,284,92,112,0.8350758,0,50,0,1,7.0,4,7.790695,1,1,5.5,0.6251989,0,1
148,284,92,112,0.8350758,0,50,0,1,7.0,4,4.477668,3,2,5.5,6.3621597,0,1
148,284,92,112,0.8350758,0,50,0,1,7.0,4,3.011912,2,2,5.5,15.904845,0,1
149,290,87,113,0.8236852,1,72,1,2,3.25,5,2.648171,2,1,7.2,0.3621982,1,0
149,290,87,113,0.8236852,1,72,1,2,3.25,5,8.031557,1,2,7.2,22.863289,1,0
149,290,87,113,0.8236852,1,72,1,2,3.25,5,4.626119,3,3,7.2,1.8937039,1,0
150,293,92,113,1.165215,1,23,0,2,3.75,4,3.011912,2,1,2.8,0.54477376,0,1
150,293,92,113,1.165215,1,23,0,2,3.75,4,7.790695,1,2,2.8,16.327217,0,1
150,293,92,113,1.165215,1,23,0,2,3.75,4,4.477668,3,2,2.8,0.5295004,0,1
151,295,87,113,0.8236852,1,42,0,2,2.0,5,2.648171,2,1,4.2,0.42012557,1,0
151,295,87,113,0.8236852,1,42,0,2,2.0,5,4.626119,3,2,4.2,6.8965015,1,0
151,295,87,113,0.8236852,1,42,0,2,2.0,5,8.031557,1,3,4.2,36.37968,1,0
152,295,92,113,0.8236852,1,42,0,2,1.75,5,3.011912,2,1,4.7,1.5924221,0,1
152,295,92,113,0.8236852,1,42,0,2,1.75,5,4.477668,3,2,4.7,7.4401717,0,1
152,295,92,113,0.8236852,1,42,0,2,1.75,5,7.790695,1,3,4.7,36.489998,0,1
155,298,87,113,0.8236852,0,23,0,2,1.25,4,2.648171,2,1,2.3,1.954882,1,0
155,298,87,113,0.8236852,0,23,0,2,1.25,4,4.626119,3,2,2.3,11.39818,1,0
155,298,87,113,0.8236852,0,23,0,2,1.25,4,8.031557,1,3,2.3,45.989517,1,0
156,298,92,113,0.8236852,0,23,0,2,1.75,4,3.011912,2,1,2.8,1.5924221,0,1
156,298,92,113,0.8236852,0,23,0,2,1.75,4,4.477668,3,2,2.8,7.4401717,0,1
156,298,92,113,0.8236852,0,23,0,2,1.75,4,7.790695,1,3,2.8,36.489998,0,1
157,300,87,113,0.8350758,0,21,1,1,4.0,5,8.031557,1,1,2.1,16.253452,1,0
157,300,87,113,0.8350758,0,21,1,1,4.0,5,2.648171,2,2,2.1,1.8274418,1,0
157,300,87,113,0.8350758,0,21,1,1,4.0,5,4.626119,3,3,2.1,0.39202517,1,0
158,301,87,113,0.8236852,1,21,0,2,1.25,4,2.648171,2,1,2.1,1.954882,1,0
158,301,87,113,0.8236852,1,21,0,2,1.25,4,4.626119,3,2,2.1,11.39818,1,0
158,301,87,113,0.8236852,1,21,0,2,1.25,4,8.031557,1,3,2.1,45.989517,1,0
159,303,87,113,0.8236852,1,33,1,2,2.75,4,2.648171,2,1,3.3,0.010369156,1,0
159,303,87,113,0.8236852,1,33,1,2,2.75,4,4.626119,3,2,3.3,3.519823,1,0
159,303,87,113,0.8236852,1,33,1,2,2.75,4,8.031557,1,3,3.3,27.894846,1,0
160,303,92,113,0.8236852,1,33,1,3,3.25,4,4.477668,3,1,3.8,1.5071683,0,1
160,303,92,113,0.8236852,1,33,1,3,3.25,4,3.011912,2,2,3.8,0.056685846,0,1
160,303,92,113,0.8236852,1,33,1,3,3.25,4,7.790695,1,3,3.8,20.617912,0,1
161,304,87,113,0.8350758,1,69,0,1,3.0,5,8.031557,1,1,6.9,25.316566,1,0
161,304,87,113,0.8350758,1,69,0,1,3.0,5,4.626119,3,2,6.9,2.6442635,1,0
161,304,87,113,0.8350758,1,69,0,1,3.0,5,2.648171,2,3,6.9,0.123783685,1,0
162,305,87,113,0.7495732,0,36,1,3,4.0,4,4.626119,3,1,3.6,0.39202517,1,0
162,305,87,113,0.7495732,0,36,1,3,4.0,4,8.031557,1,2,3.6,16.253452,1,0
162,305,87,113,0.7495732,0,36,1,3,4.0,4,2.648171,2,3,3.6,1.8274418,1,0
163,305,92,113,0.7495732,0,36,1,3,1.75,2,4.477668,3,1,4.1,7.4401717,0,1
163,305,92,113,0.7495732,0,36,1,3,1.75,2,3.011912,2,2,4.1,1.5924221,0,1
163,305,92,113,0.7495732,0,36,1,3,1.75,2,7.790695,1,2,4.1,36.489998,0,1
164,306,87,113,0.8236852,1,39,1,2,2.25,4,2.648171,2,1,3.9,0.1585401,1,0
164,306,87,113,0.8236852,1,39,1,2,2.25,4,4.626119,3,2,3.9,5.645942,1,0
164,306,87,113,0.8236852,1,39,1,2,2.25,4,8.031557,1,3,3.9,33.426403,1,0
165,306,92,113,0.8236852,1,39,1,2,2.0,5,3.011912,2,1,4.4,1.0239661,0,1
165,306,92,113,0.8236852,1,39,1,2,2.0,5,4.477668,3,2,4.4,6.138838,0,1
165,306,92,113,0.8236852,1,39,1,2,2.0,5,7.790695,1,3,4.4,33.53215,0,1
166,307,87,113,0.8350758,1,61,1,1,8.5,2,8.031557,1,1,6.1,0.21943876,1,0
166,307,87,113,0.8350758,1,61,1,1,8.5,2,4.626119,3,2,6.1,15.006953,1,0
166,307,87,113,0.8350758,1,61,1,1,8.5,2,2.648171,2,3,6.1,34.243904,1,0
167,307,92,113,0.8350758,1,61,1,3,5.25,5,4.477668,3,1,6.6,0.596497,0,1
167,307,92,113,0.8350758,1,61,1,3,5.25,5,3.011912,2,2,6.6,5.0090375,0,1
167,307,92,113,0.8350758,1,61,1,3,5.25,5,7.790695,1,3,6.6,6.455132,0,1
168,309,87,113,0.7495732,0,35,1,3,5.0,4,4.626119,3,1,3.5,0.1397869,1,0
168,309,87,113,0.7495732,0,35,1,3,5.0,4,2.648171,2,2,3.5,5.5311,1,0
168,309,87,113,0.7495732,0,35,1,3,5.0,4,8.031557,1,3,3.5,9.190338,1,0
169,309,92,113,0.7495732,0,35,1,2,6.5,4,3.011912,2,1,4.0,12.166758,0,1
169,309,92,113,0.7495732,0,35,1,2,6.5,4,4.477668,3,2,4.0,4.0898275,0,1
169,309,92,113,0.7495732,0,35,1,2,6.5,4,7.790695,1,3,4.0,1.665894,0,1
170,311,87,113,0.8236852,0,29,1,2,1.75,3,2.648171,2,1,2.9,0.8067111,1,0
170,311,87,113,0.8236852,0,29,1,2,1.75,3,4.626119,3,2,2.9,8.272061,1,0
170,311,87,113,0.8236852,0,29,1,2,1.75,3,8.031557,1,2,2.9,39.45796,1,0
171,311,92,113,0.8236852,0,29,1,2,4.0,5,3.011912,2,1,3.4,0.9763177,0,1
171,311,92,113,0.8236852,0,29,1,2,4.0,5,4.477668,3,2,3.4,0.22816654,0,1
171,311,92,113,0.8236852,0,29,1,2,4.0,5,7.790695,1,3,3.4,14.36937,0,1
172,313,87,114,0.7495732,1,47,1,3,5.75,5,4.626119,3,1,4.7,1.2631083,1,0
172,313,87,114,0.7495732,1,47,1,3,5.75,5,8.031557,1,2,4.7,5.2055025,1,0
172,313,87,114,0.7495732,1,47,1,3,5.75,5,2.648171,2,3,4.7,9.621344,1,0
173,313,92,114,0.7495732,1,47,1,1,8.5,4,7.790695,1,1,5.2,0.5031133,0,1
173,313,92,114,0.7495732,1,47,1,1,8.5,4,4.477668,3,2,5.2,16.179155,0,1
173,313,92,114,0.7495732,1,47,1,1,8.5,4,3.011912,2,3,5.2,30.119108,0,1
174,317,87,114,0.7495732,0,60,1,3,6.25,4,4.626119,3,1,6.0,2.636989,1,0
174,317,87,114,0.7495732,0,60,1,3,6.25,4,8.031557,1,2,6.0,3.1739457,1,0
174,317,87,114,0.7495732,0,60,1,3,6.25,4,2.648171,2,3,6.0,12.973172,1,0
175,317,92,114,0.7495732,0,60,1,2,4.25,5,3.011912,2,1,6.5,1.5328616,0,1
175,317,92,114,0.7495732,0,60,1,2,4.25,5,4.477668,3,2,6.5,0.05183263,0,1
175,317,92,114,0.7495732,0,60,1,2,4.25,5,7.790695,1,3,6.5,12.536523,0,1
176,320,87,114,0.8350758,0,26,0,1,3.0,5,8.031557,1,1,2.6,25.316566,1,0
176,320,87,114,0.8350758,0,26,0,1,3.0,5,2.648171,2,2,2.6,0.123783685,1,0
176,320,87,114,0.8350758,0,26,0,1,3.0,5,4.626119,3,3,2.6,2.6442635,1,0
177,320,92,114,0.8350758,0,26,0,2,2.5,5,3.011912,2,1,3.1,0.262054,0,1
177,320,92,114,0.8350758,0,26,0,2,2.5,5,4.477668,3,2,3.1,3.91117,0,1
177,320,92,114,0.8350758,0,26,0,2,2.5,5,7.790695,1,3,3.1,27.991455,0,1
180,331,87,114,0.8236852,0,53,1,2,3.25,4,2.648171,2,1,5.3,0.3621982,1,0
180,331,87,114,0.8236852,0,53,1,2,3.25,4,4.626119,3,2,5.3,1.8937039,1,0
180,331,87,114,0.8236852,0,53,1,2,3.25,4,8.031557,1,3,5.3,22.863289,1,0
181,331,92,114,0.8236852,0,53,1,2,4.0,4,3.011912,2,1,5.8,0.9763177,0,1
181,331,92,114,0.8236852,0,53,1,2,4.0,4,4.477668,3,2,5.8,0.22816654,0,1
181,331,92,114,0.8236852,0,53,1,2,4.0,4,7.790695,1,3,5.8,14.36937,0,1
182,335,87,114,0.8350758,1,46,0,1,8.25,4,8.031557,1,1,4.6,0.047717307,1,0
182,335,87,114,0.8350758,1,46,0,1,8.25,4,4.626119,3,2,4.6,13.132512,1,0
182,335,87,114,0.8350758,1,46,0,1,8.25,4,2.648171,2,3,4.6,31.38049,1,0
183,335,92,114,0.8350758,1,46,0,1,8.0,5,7.790695,1,1,5.1,0.043808505,0,1
183,335,92,114,0.8350758,1,46,0,1,8.0,5,4.477668,3,2,5.1,12.406824,0,1
183,335,92,114,0.8350758,1,46,0,1,8.0,5,3.011912,2,3,5.1,24.881021,0,1
184,342,92,201,1.405113,1,23,1,2,4.5,5,3.011912,2,1,2.8,2.2144055,0,1
184,342,92,201,1.405113,1,23,1,2,4.5,5,4.477668,3,2,2.8,0.0004987268,0,1
184,342,92,201,1.405113,1,23,1,2,4.5,5,7.790695,1,3,2.8,10.828675,0,1
185,352,92,201,1.405113,0,60,0,1,3.5,2,7.790695,1,1,6.5,18.410065,0,1
185,352,92,201,1.405113,0,60,0,1,3.5,2,4.477668,3,2,6.5,0.9558343,0,1
185,352,92,201,1.405113,0,60,0,1,3.5,2,3.011912,2,3,6.5,0.2382298,0,1
186,355,87,201,0.9932674,0,50,1,2,3.5,5,2.648171,2,1,5.0,0.72561276,1,0
186,355,87,201,0.9932674,0,50,1,2,3.5,5,8.031557,1,2,5.0,20.53501,1,0
186,355,87,201,0.9932674,0,50,1,2,3.5,5,4.626119,3,3,5.0,1.2681444,1,0
187,355,92,201,0.9932674,0,50,1,2,5.5,5,3.011912,2,1,5.5,6.1905813,0,1
187,355,92,201,0.9932674,0,50,1,2,5.5,5,4.477668,3,2,5.5,1.0451632,0,1
187,355,92,201,0.9932674,0,50,1,2,5.5,5,7.790695,1,3,5.5,5.2472844,0,1
188,359,87,201,0.9932674,1,53,1,2,3.75,5,2.648171,2,1,5.3,1.2140273,1,0
188,359,87,201,0.9932674,1,53,1,2,3.75,5,4.626119,3,2,5.3,0.76758474,1,0
188,359,87,201,0.9932674,1,53,1,2,3.75,5,8.031557,1,2,5.3,18.331732,1,0
189,362,87,202,0.9932674,1,37,1,2,2.75,5,2.648171,2,1,3.7,0.010369156,1,0
189,362,87,202,0.9932674,1,37,1,2,2.75,5,4.626119,3,2,3.7,3.519823,1,0
189,362,87,202,0.9932674,1,37,1,2,2.75,5,8.031557,1,3,3.7,27.894846,1,0
190,362,92,202,0.9932674,1,37,1,2,2.0,5,3.011912,2,1,4.2,1.0239661,0,1
190,362,92,202,0.9932674,1,37,1,2,2.0,5,4.477668,3,2,4.2,6.138838,0,1
190,362,92,202,0.9932674,1,37,1,2,2.0,5,7.790695,1,3,4.2,33.53215,0,1
193,365,87,202,0.9038971,0,44,1,3,5.5,3,4.626119,3,1,4.4,0.76366776,1,0
193,365,87,202,0.9038971,0,44,1,3,5.5,3,8.031557,1,2,4.4,6.408781,1,0
193,365,87,202,0.9038971,0,44,1,3,5.5,3,2.648171,2,2,4.4,8.132929,1,0
194,365,92,202,0.9038971,0,44,1,3,6.0,3,4.477668,3,1,4.9,2.3174953,0,1
194,365,92,202,0.9038971,0,44,1,3,6.0,3,7.790695,1,2,4.9,3.2065892,0,1
194,365,92,202,0.9038971,0,44,1,3,6.0,3,3.011912,2,3,4.9,8.928669,0,1
195,369,87,202,1.007003,1,38,1,1,4.0,5,8.031557,1,1,3.8,16.253452,1,0
195,369,87,202,1.007003,1,38,1,1,4.0,5,4.626119,3,2,3.8,0.39202517,1,0
195,369,87,202,1.007003,1,38,1,1,4.0,5,2.648171,2,3,3.8,1.8274418,1,0
198,373,87,202,0.9038971,1,46,1,3,5.0,5,4.626119,3,1,4.6,0.1397869,1,0
198,373,87,202,0.9038971,1,46,1,3,5.0,5,8.031557,1,2,4.6,9.190338,1,0
198,373,87,202,0.9038971,1,46,1,3,5.0,5,2.648171,2,3,4.6,5.5311,1,0
199,373,92,202,0.9038971,1,46,1,3,3.75,5,4.477668,3,1,5.1,0.5295004,0,1
199,373,92,202,0.9038971,1,46,1,3,3.75,5,7.790695,1,2,5.1,16.327217,0,1
199,373,92,202,0.9038971,1,46,1,3,3.75,5,3.011912,2,3,5.1,0.54477376,0,1
203,389,87,203,0.9932674,1,28,1,2,3.5,5,2.648171,2,1,2.8,0.72561276,1,0
203,389,87,203,0.9932674,1,28,1,2,3.5,5,4.626119,3,2,2.8,1.2681444,1,0
203,389,87,203,0.9932674,1,28,1,2,3.5,5,8.031557,1,3,2.8,20.53501,1,0
204,389,92,203,0.9932674,1,28,1,2,2.75,5,3.011912,2,1,3.3,0.06859795,0,1
204,389,92,203,0.9932674,1,28,1,2,2.75,5,4.477668,3,2,3.3,2.984836,0,1
204,389,92,203,0.9932674,1,28,1,2,2.75,5,7.790695,1,3,3.3,25.408607,0,1
205,390,87,203,0.9932674,1,33,1,2,3.5,4,2.648171,2,1,3.3,0.72561276,1,0
205,390,87,203,0.9932674,1,33,1,2,3.5,4,8.031557,1,2,3.3,20.53501,1,0
205,390,87,203,0.9932674,1,33,1,2,3.5,4,4.626119,3,2,3.3,1.2681444,1,0
206,390,92,203,0.9932674,1,33,1,2,4.0,5,3.011912,2,1,3.8,0.9763177,0,1
206,390,92,203,0.9932674,1,33,1,2,4.0,5,7.790695,1,2,3.8,14.36937,0,1
206,390,92,203,0.9932674,1,33,1,2,4.0,5,4.477668,3,3,3.8,0.22816654,0,1
207,393,87,203,1.007003,1,44,1,1,2.75,4,8.031557,1,1,4.4,27.894846,1,0
207,393,87,203,1.007003,1,44,1,1,2.75,4,4.626119,3,2,4.4,3.519823,1,0
207,393,87,203,1.007003,1,44,1,1,2.75,4,2.648171,2,3,4.4,0.010369156,1,0
208,393,92,203,1.007003,1,44,1,1,4.5,5,7.790695,1,1,4.9,10.828675,0,1
208,393,92,203,1.007003,1,44,1,1,4.5,5,4.477668,3,2,4.9,0.0004987268,0,1
208,393,92,203,1.007003,1,44,1,1,4.5,5,3.011912,2,3,4.9,2.2144055,0,1
209,398,87,203,0.9932674,0,57,1,2,3.25,4,2.648171,2,1,5.7,0.3621982,1,0
209,398,87,203,0.9932674,0,57,1,2,3.25,4,4.626119,3,2,5.7,1.8937039,1,0
209,398,87,203,0.9932674,0,57,1,2,3.25,4,8.031557,1,3,5.7,22.863289,1,0
212,403,87,203,0.9932674,0,24,0,2,2.5,5,2.648171,2,1,2.4,0.02195463,1,0
212,403,87,203,0.9932674,0,24,0,2,2.5,5,4.626119,3,2,2.4,4.5203824,1,0
212,403,87,203,0.9932674,0,24,0,2,2.5,5,8.031557,1,3,2.4,30.598124,1,0
213,403,92,203,0.9932674,0,24,0,2,1.5,5,3.011912,2,1,2.9,2.2858782,0,1
