id,weight,lower,upper,hiseduc,hereduc,heblack,sheblack,agediff,dur,divorce
7545,29,27.343,27.343,12,12,0,0,0.75,27.343,0
7549,16,16.791,16.873,12,9,0,0,7.247,16.79377,1
7558,25,0.958,1.04,9,12,0,0,3.009,1.0196075,1
7563,25,1.462,1.544,12,12,0,0,1.484,1.5048672,1
7565,22,10.286,41.15,6,6,1,1,2.352,39.820755,1
7568,22,33.752,33.752,5,5,0,1,2.352,33.752,0
7569,22,22.428,22.428,5,12,1,1,26.034,22.428,0
7572,22,27.406,27.406,11,11,0,0,2.352,27.406,0
7584,17,0.115,0.115,10,9,0,0,7.852,0.115,0
7586,27,52.172,52.172,17,14,0,0,2.415,52.172,0
7589,27,52.172,52.172,14,14,0,0,2.352,52.172,0
7593,27,19.044,19.121,16,16,0,0,1.919,19.09266,1
7594,27,19.044,19.121,16,14,0,0,-26.585,19.087328,1
7596,23,32.923,32.923,12,16,1,1,1.588,32.923,0
7608,15,8.613,8.613,16,12,0,0,6.157,8.613,0
7624,15,1.413,1.413,12,11,0,0,7.313,1.413,0
7627,29,8.0,8.0,16,16,0,0,2.352,8.0,0
7630,16,48.422,48.422,8,8,0,0,2.352,48.422,0
7638,16,24.526,24.526,10,12,0,0,1.248,24.526,0
7643,17,22.467,22.467,12,9,0,0,4.413,22.467,0
7645,17,0.545,1.202,9,9,0,0,2.352,0.6113713,1
7646,17,3.88,3.962,12,12,0,0,2.352,3.894258,1
7647,17,9.27,9.27,10,10,0,0,9.415,9.27,0
7649,13,29.374,29.451,5,5,1,0,2.352,29.403471,1
7673,13,13.032,13.032,12,11,1,1,0.252,13.032,0
7676,26,63.45,63.45,8,8,0,0,2.352,63.45,0
7678,29,43.953,43.953,12,12,0,0,0.917,43.953,0
7684,29,3.458,3.535,12,12,0,0,8.665,3.5101774,1
7686,29,34.691,34.691,10,9,0,0,5.602,34.691,0
7688,28,5.38,6.371,11,11,0,0,2.352,6.3690224,1
7692,23,1.503,2.018,13,12,0,0,-7.066,1.6483704,1
7697,23,16.249,16.249,12,13,0,0,2.916,16.249,0
7703,23,8.534,8.534,12,12,0,0,1.834,8.534,0
7718,23,12.2,12.2,12,12,0,0,2.669,12.2,0
7721,23,9.374,9.457,16,16,0,0,4.422,9.391815,1
7725,23,9.374,9.457,16,15,0,0,10.251,9.404658,1
7728,24,46.582,46.582,12,12,0,0,2.352,46.582,0
7732,24,3.463,3.546,14,14,0,0,-0.813,3.472952,1
7734,23,46.705,46.705,20,16,0,0,6.669,46.705,0
7736,23,20.824,20.824,16,14,0,0,2.322,20.824,0
7742,23,5.963,6.04,16,11,0,0,15.168,5.965903,1
7743,23,18.045,18.127,16,14,0,0,-18.412,18.087408,1
7745,23,5.963,6.04,14,17,0,0,-5.832,5.993732,1
7747,23,10.248,40.999,16,16,0,0,2.352,27.818548,1
7749,25,22.962,23.039,12,12,0,0,2.352,22.986383,1
7752,23,20.999,20.999,12,12,0,0,2.352,20.999,0
7755,27,30.998,30.998,12,12,0,0,2.352,30.998,0
7760,32,14.042,14.125,16,17,0,0,4.252,14.09797,1
7766,31,16.816,16.816,12,12,0,0,12.767,16.816,0
7768,31,9.58,9.58,8,9,0,0,2.943,9.58,0
7772,31,35.669,35.669,8,8,0,0,2.352,35.669,0
7774,29,40.219,40.219,2,2,0,0,2.352,40.219,0
7776,29,0.252,0.252,12,12,0,0,2.352,0.252,0
7779,29,0.252,0.252,12,12,0,0,2.352,0.252,0
7784,29,56.761,56.761,12,12,0,0,2.352,56.761,0
7801,22,7.149,8.118,14,12,1,1,-3.518,7.3793845,1
7803,22,3.291,3.373,11,9,1,1,6.497,3.337952,1
7806,23,6.552,7.543,12,12,0,0,2.352,6.6213083,1
7818,23,0.999,0.999,12,11,0,0,-5.916,0.999,0
7822,23,23.792,23.869,12,17,0,0,1.336,23.831675,1
7828,26,6.297,6.379,12,11,0,0,1.832,6.341421,1
7839,26,3.904,3.904,13,11,0,0,-3.663,3.904,0
7841,26,25.999,27.05,12,18,0,0,-3.91,26.886925,1
7846,31,6.004,7.001,12,12,0,0,2.352,6.2577863,1
7849,24,25.999,25.999,12,12,1,1,2.352,25.999,0
7852,22,17.793,17.793,12,12,0,0,2.352,17.793,0
7853,22,1.574,1.574,10,12,0,0,-1.498,1.574,0
7863,22,6.379,6.62,12,12,0,0,2.001,6.5044613,1
7866,17,17.298,17.862,12,12,0,0,2.352,17.551035,1
7882,17,29.749,29.826,14,14,0,0,2.352,29.810923,1
7883,25,15.669,15.669,12,13,0,0,10.168,15.669,0
7885,32,7.324,29.298,5,5,1,1,2.352,26.049788,1
7888,32,18.3,19.291,9,9,0,1,2.352,18.87306,1
7892,3,9.897,9.897,12,16,1,1,9.166,9.897,0
7894,32,19.294,19.951,6,6,0,1,2.352,19.486942,1
7905,24,0.378,0.46,12,12,0,0,2.352,0.4034522,1
7907,24,6.294,25.177,9,9,0,0,2.352,16.803104,1
7911,28,2.973,2.973,10,16,0,0,1.503,2.973,0
7912,28,2.973,2.973,12,9,0,0,23.581,2.973,0
7915,23,9.739,9.788,9,9,0,0,2.352,9.7782755,1
7918,23,14.749,14.749,11,11,0,0,2.352,14.749,0
7920,23,26.998,26.998,13,13,0,0,2.352,26.998,0
7922,31,47.86,47.86,18,16,0,0,1.087,47.86,0
7924,29,18.166,18.166,16,16,0,0,2.352,18.166,0
7928,29,1.719,1.719,10,10,0,0,2.352,1.719,0
7934,24,18.598,18.598,12,12,0,0,0.496,18.598,0
7936,22,40.411,40.411,21,18,0,0,9.832,40.411,0
7940,22,20.925,20.925,17,16,0,0,4.167,20.925,0
7943,22,13.511,13.511,16,14,0,0,6.877,13.511,0
7944,22,18.505,18.505,8,8,0,0,2.352,18.505,0
7949,17,3.146,9.421,16,16,0,0,2.352,5.4405174,1
7952,22,6.626,6.702,12,12,0,0,2.352,6.657829,1
7953,22,14.327,14.327,12,12,0,0,-0.586,14.327,0
7955,22,33.999,33.999,12,12,0,0,7.138,33.999,0
7958,22,32.819,32.819,12,12,0,0,2.352,32.819,0
7974,22,9.914,9.914,12,12,0,1,2.352,9.914,0
7976,23,49.99,49.99,8,8,0,0,1.191,49.99,0
7979,23,49.99,49.99,8,8,0,0,2.352,49.99,0
7981,23,45.758,45.758,8,8,0,0,3.526,45.758,0
7984,23,27.461,27.537,8,8,0,0,2.352,27.527157,1
7987,23,28.936,28.936,12,12,0,0,2.352,28.936,0
7992,23,6.631,7.622,17,16,0,0,4.671,6.7522388,1
7998,23,0.846,0.846,17,16,0,0,-0.665,0.846,0
8002,25,16.233,16.999,12,12,0,0,2.352,16.656036,1
8010,26,16.104,16.104,14,12,0,0,4.589,16.104,0
8019,26,4.876,4.953,8,12,0,0,13.238,4.9203925,1
8027,23,24.142,24.142,17,16,0,0,0.58,24.142,0
8029,24,46.1,46.1,12,12,0,0,2.168,46.1,0
8036,24,22.505,24.986,12,12,0,0,-21.999,24.777605,1
8038,24,57.561,57.561,14,12,0,0,-0.164,57.561,0
8042,24,17.947,17.947,17,16,0,0,-0.663,17.947,0
8043,24,17.947,17.947,16,12,0,0,-39.663,17.947,0
8045,29,50.103,50.103,13,12,0,0,1.985,50.103,0
8048,29,50.103,50.103,12,12,0,0,2.352,50.103,0
8050,29,6.505,7.496,5,5,0,0,2.352,6.8931317,1
8053,24,28.997,28.997,9,9,0,0,2.352,28.997,0
8058,24,8.52,8.52,14,12,0,0,-0.068,8.52,0
8064,24,22.001,22.001,12,13,0,0,2.667,22.001,0
8070,31,46.24,46.24,8,8,1,1,2.352,46.24,0
8073,24,60.882,60.882,14,14,0,0,2.352,60.882,0
8075,24,8.709,8.786,19,19,0,0,2.352,8.728926,1
8083,24,4.865,4.865,13,16,0,0,4.334,4.865,0
8087,24,17.177,17.177,12,12,0,0,0.0,17.177,0
8092,23,21.092,21.092,12,12,0,0,0.917,21.092,0
8094,7,55.14,55.14,8,16,0,0,3.671,55.14,0
8098,23,43.984,43.984,9,9,0,0,2.352,43.984,0
8101,23,49.142,49.142,8,8,0,0,2.352,49.142,0
8103,24,15.335,15.899,12,12,0,0,2.552,15.497349,1
8107,24,17.722,17.722,14,12,0,0,4.085,17.722,0
8111,24,32.419,32.419,12,12,0,0,2.352,32.419,0
8114,23,1.506,2.497,9,9,0,0,2.352,2.1921444,1
8122,25,38.743,38.743,11,5,0,0,0.0,38.743,0
8124,22,50.24,50.24,4,4,0,0,2.352,50.24,0
8128,23,1.415,1.415,10,10,0,0,0.167,1.415,0
8131,23,27.023,27.023,12,12,0,0,2.352,27.023,0
8133,12,3.748,15.001,14,14,0,0,2.352,4.294585,1
8138,22,3.962,4.038,12,9,0,0,10.415,3.985373,1
8144,22,26.196,26.196,16,16,0,0,2.352,26.196,0
8146,22,14.001,14.001,12,13,0,0,0.126,14.001,0
8149,22,14.001,14.001,12,12,0,0,2.352,14.001,0
8151,3,22.541,22.623,11,11,0,1,2.352,22.604992,1
8157,26,23.351,23.351,13,12,0,0,-11.83,23.351,0
8161,21,11.496,12.35,10,10,0,0,2.352,11.668419,1
8172,1,5.963,6.954,12,12,0,1,2.352,6.3970237,1
8183,24,9.259,9.259,12,12,0,0,23.083,9.259,0
8186,24,42.097,42.097,12,12,0,0,2.352,42.097,0
8192,24,11.734,12.507,11,13,0,0,0.167,12.451912,1
8198,24,7.009,7.009,13,12,0,0,1.002,7.009,0
8210,25,10.084,10.16,12,12,1,0,2.352,10.098038,1
8218,1,42.376,42.376,8,8,0,1,2.352,42.376,0
8221,22,23.042,23.042,13,12,0,0,2.245,23.042,0
8223,22,19.003,19.003,12,12,0,0,1.826,19.003,0
8225,23,13.999,13.999,16,12,0,0,0.999,13.999,0
8228,23,13.999,13.999,12,12,0,0,2.352,13.999,0
8231,7,1.068,1.068,8,13,0,0,2.998,1.068,0
8233,22,27.201,27.201,11,12,0,0,1.503,27.201,0
8244,24,0.876,0.958,11,17,0,0,-16.17,0.8789043,1
8245,24,2.127,2.209,17,17,0,0,2.352,2.2017534,1
8247,24,8.542,8.624,14,11,0,0,-1.503,8.55318,1
8255,3,9.142,9.142,7,10,1,1,3.162,9.142,0
8260,3,53.04,53.04,3,3,0,1,2.352,53.04,0
8265,27,0.676,0.676,17,10,0,0,1.999,0.676,0
8266,27,4.044,4.126,13,13,0,0,2.352,4.077202,1
8270,2,6.177,6.177,10,10,1,1,11.748,6.177,0
8275,24,6.661,6.661,13,17,0,0,-9.498,6.661,0
8278,31,5.128,5.199,12,12,0,1,2.352,5.1675477,1
8283,31,3.285,3.285,12,12,1,1,-20.227,3.285,0
8288,31,12.964,13.621,16,16,0,0,2.352,13.1027355,1
8292,31,12.545,12.627,17,16,0,0,0.107,12.6069565,1
8294,31,5.002,5.002,10,10,0,0,2.352,5.002,0
8295,23,12.794,12.794,12,13,0,0,4.504,12.794,0
8298,23,6.962,7.039,12,12,0,0,2.352,7.016805,1
8300,24,18.366,22.363,14,14,0,0,2.352,19.27163,1
8302,23,10.806,10.806,16,17,0,0,-19.086,10.806,0
8307,23,5.043,5.043,16,16,0,0,1.087,5.043,0
8311,13,7.948,7.948,16,13,1,1,6.166,7.948,0
8314,13,10.47,11.461,12,12,1,0,2.352,11.348968,1
8321,13,11.953,11.953,12,12,1,0,-0.082,11.953,0
8335,13,3.77,3.77,12,12,0,1,2.352,3.77,0
8340,32,2.001,2.001,14,14,0,1,2.352,2.001,0
8348,32,7.94,7.94,12,15,1,1,4.917,7.94,0
8350,3,20.0,20.0,5,5,1,1,2.352,20.0,0
8353,3,20.0,20.0,12,12,1,1,2.352,20.0,0
8358,24,6.207,6.207,17,17,0,0,0.419,6.207,0
8364,24,1.799,1.799,12,12,0,0,-0.75,1.799,0
8372,32,2.188,3.11,12,13,0,0,-6.001,2.3714347,1
8376,23,56.999,56.999,8,8,0,0,2.352,56.999,0
8380,23,11.502,11.502,5,12,0,0,0.83,11.502,0
8385,23,27.496,27.496,11,11,0,0,0.0,27.496,0
8390,23,11.502,11.502,6,11,0,0,36.334,11.502,0
8396,20,2.502,2.502,16,12,0,0,-3.102,2.502,0
8405,20,14.508,15.499,12,12,0,0,2.352,15.096443,1
8419,19,0.567,0.567,16,16,0,0,2.352,0.567,0
8423,1,25.881,26.872,11,11,0,1,2.352,26.577496,1
8427,1,3.294,3.376,13,13,0,1,2.352,3.3477085,1
8433,1,0.255,1.744,11,11,1,0,2.352,1.4403957,1
8444,1,15.63,15.63,13,12,1,1,4.0,15.63,0
8451,1,23.231,23.231,10,10,1,0,2.352,23.231,0
8453,1,16.293,16.342,12,12,1,0,2.352,16.299612,1
8456,1,16.293,16.37,11,11,0,1,2.352,16.303835,1
8466,1,7.02,7.02,17,13,1,1,14.585,7.02,0
8470,1,25.366,25.366,12,12,0,1,2.352,25.366,0
8474,1,6.798,6.869,12,12,1,1,3.644,6.8364754,1
8480,1,11.206,11.206,15,15,1,0,2.352,11.206,0
8483,21,18.097,18.097,12,12,0,0,2.352,18.097,0
8486,12,0.63,0.876,11,11,0,0,28.085,0.789472,1
8487,12,6.042,6.125,12,12,0,0,2.352,6.0565853,1
8498,12,7.31,7.31,9,9,0,0,7.833,7.31,0
8512,1,17.999,17.999,12,12,0,1,2.352,17.999,0
8517,1,7.962,8.58,13,12,1,1,3.915,8.019709,1
8520,1,1.544,4.789,10,10,0,1,2.352,3.7933156,1
8532,1,10.664,10.664,9,9,0,1,2.352,10.664,0
8535,2,5.328,5.328,14,14,0,0,2.352,5.328,0
8547,1,21.99,22.856,12,12,0,1,2.352,22.073284,1
8550,1,20.69,20.69,12,13,1,1,0.413,20.69,0
8555,1,1.41,1.41,12,12,0,1,2.352,1.41,0
8563,1,10.127,10.209,12,11,1,1,-2.579,10.186972,1
8569,1,2.505,3.496,12,12,1,0,2.352,3.1811113,1
8576,1,3.291,3.291,12,7,1,1,4.586,3.291,0
8585,1,1.837,2.494,2,2,1,0,2.352,2.3621767,1
8587,1,18.946,19.266,10,10,1,1,2.352,19.053509,1
8589,1,24.663,24.663,6,6,0,1,2.352,24.663,0
8594,1,7.02,7.02,12,12,1,0,2.352,7.02,0
8598,3,2.494,2.494,11,11,1,0,2.352,2.494,0
8600,3,35.001,35.001,7,7,1,1,2.352,35.001,0
8605,3,10.916,10.916,12,12,0,1,2.352,10.916,0
8613,3,2.779,2.779,11,9,1,1,22.086,2.779,0
8629,3,2.749,2.749,12,12,1,1,4.038,2.749,0
8640,3,3.184,10.012,9,12,1,1,9.503,9.497211,1
8673,3,1.503,1.503,10,11,1,1,0.871,1.503,0
8683,3,9.643,28.912,9,9,1,0,2.352,24.062128,1
8685,3,36.093,40.09,9,9,1,1,2.352,38.755104,1
8690,3,3.959,4.041,10,10,1,0,2.352,3.9742467,1
8693,3,10.856,11.721,12,12,0,1,2.352,11.6813965,1
8702,3,27.441,27.441,12,12,1,0,2.352,27.441,0
8719,3,9.413,9.413,11,12,1,1,3.168,9.413,0
8726,3,8.104,8.104,12,12,1,1,-1.999,8.104,0
8730,3,4.104,4.104,14,11,1,1,1.248,4.104,0
8741,3,4.104,4.104,12,12,1,0,2.352,4.104,0
8743,3,28.0,28.0,4,4,0,1,2.352,28.0,0
8754,3,20.041,20.041,11,11,1,1,1.084,20.041,0
8758,3,1.96,2.951,11,11,0,1,2.352,2.8645597,1
8761,3,38.669,38.669,11,11,0,1,2.352,38.669,0
8773,17,22.502,22.502,16,16,0,0,2.352,22.502,0
8775,3,13.043,13.125,4,4,0,0,2.352,13.105598,1
8780,3,3.959,4.041,12,12,0,0,2.352,3.9874108,1
8786,3,1.465,1.541,8,8,0,0,2.352,1.4831357,1
8789,3,1.369,1.369,14,15,0,0,9.251,1.369,0
8795,2,40.838,40.838,12,12,0,1,2.352,40.838,0
8798,2,33.689,33.689,12,12,0,1,2.352,33.689,0
8801,2,42.754,42.754,12,12,0,1,2.352,42.754,0
8805,2,8.129,8.205,11,11,0,1,2.352,8.202856,1
8813,2,2.634,3.625,15,15,1,0,2.352,3.3774662,1
8815,2,5.298,5.369,13,13,1,1,0.895,5.3361344,1
8816,2,2.001,9.651,16,15,1,1,1.084,9.110389,1
8822,2,3.173,3.173,16,16,1,1,2.924,3.173,0
8827,3,7.759,7.759,12,12,0,0,2.352,7.759,0
8831,15,6.486,25.952,8,8,0,0,2.352,16.319561,1
8833,15,36.049,36.706,8,8,0,0,2.352,36.48482,1
8835,17,27.381,27.381,14,14,0,0,2.352,27.381,0
8837,17,13.922,13.922,12,14,0,0,1.585,13.922,0
8846,3,8.211,8.293,13,13,0,0,2.352,8.244158,1
8851,3,5.153,5.153,13,12,0,0,3.253,5.153,0
8854,3,18.319,18.319,12,12,0,0,2.352,18.319,0
8856,4,5.856,9.854,16,16,0,0,2.352,8.61626,1
8860,15,43.556,43.556,12,12,0,0,2.352,43.556,0
8885,15,1.837,2.494,17,17,0,0,2.352,2.2549734,1
8887,4,25.958,25.958,15,15,0,0,2.352,25.958,0
8908,3,4.129,4.211,16,16,0,0,2.352,4.1438074,1
8924,1,8.0,8.0,12,12,1,1,2.352,8.0,0
8927,1,23.918,23.918,10,10,0,1,2.352,23.918,0
8930,1,9.624,9.624,11,11,1,0,2.352,9.624,0
8932,1,7.573,7.622,13,13,0,1,2.352,7.5985684,1
8937,1,4.219,17.996,8,8,0,1,2.352,4.258037,1
8939,1,28.835,29.492,13,13,1,0,2.352,29.422207,1
8959,1,5.834,17.487,10,10,1,0,2.352,16.92219,1
8969,1,0.129,0.205,12,12,0,1,2.352,0.13671894,1
8971,3,29.999,29.999,12,12,0,0,2.352,29.999,0
8974,3,29.999,29.999,12,12,0,0,2.352,29.999,0
8978,7,15.54,15.54,12,12,0,1,2.352,15.54,0
8979,7,17.582,17.582,10,10,1,0,2.352,17.582,0
8984,1,14.905,14.905,10,14,1,1,0.0,14.905,0
8993,1,6.795,6.872,12,12,0,1,2.352,6.85222,1
8997,1,6.04,6.04,10,12,1,1,11.833,6.04,0
8998,17,5.506,6.497,12,12,0,0,2.352,6.2499523,1
9007,17,4.851,14.538,14,14,0,0,2.352,5.9016294,1
9012,17,20.29,20.29,12,12,0,0,2.352,20.29,0
9013,17,20.29,20.29,12,10,0,0,2.168,20.29,0
9018,17,13.155,13.155,13,12,0,0,-6.834,13.155,0
9028,19,14.127,14.204,12,16,0,0,4.868,14.18215,1
9042,18,12.665,12.665,12,12,0,0,-9.495,12.665,0
9049,18,6.292,18.864,14,14,0,0,2.352,11.034625,1
9057,18,0.164,0.164,12,10,0,0,7.663,0.164,0
9060,1,45.164,45.164,12,12,0,1,2.352,45.164,0
9062,1,12.999,12.999,10,10,1,1,2.352,12.999,0
9065,1,4.539,4.539,11,11,0,1,2.352,4.539,0
9067,1,7.422,22.251,12,12,1,0,2.352,8.422818,1
9069,1,10.965,12.964,4,4,1,1,2.352,12.0191145,1
9082,3,16.463,16.545,12,12,0,0,2.352,16.543056,1
9088,3,5.462,5.544,13,12,0,0,2.352,5.480417,1
9091,3,16.463,16.545,12,12,0,0,2.352,16.50933,1
9096,3,5.462,5.544,12,12,0,0,2.352,5.51462,1
9098,11,11.001,11.001,12,12,1,0,2.352,11.001,0
9100,3,14.215,20.222,8,8,0,0,2.352,16.39841,1
9102,3,18.023,18.023,8,8,0,0,-4.977,18.023,0
9108,3,20.211,20.293,12,12,1,0,2.352,20.27798,1
9112,3,17.046,18.119,12,12,1,1,-17.662,17.068604,1
9118,3,5.506,6.497,7,7,0,1,2.352,5.844513,1
9126,3,50.108,50.108,4,7,1,1,7.414,50.108,0
9131,3,4.876,4.953,12,10,1,1,2.084,4.879257,1
9133,3,2.004,2.004,10,17,1,1,-12.252,2.004,0
9146,3,4.225,4.225,10,14,1,1,-0.92,4.225,0
9158,3,29.077,29.077,12,14,1,1,8.501,29.077,0
9161,3,39.669,39.669,16,16,0,1,2.352,39.669,0
9163,3,3.296,3.379,15,16,1,1,0.671,3.3303707,1
9171,20,2.13,2.212,10,10,0,0,2.352,2.1571863,1
9173,20,56.668,56.668,8,8,0,0,2.352,56.668,0
9188,20,49.511,49.511,3,3,0,0,2.352,49.511,0
9192,20,15.17,15.17,12,12,0,0,2.352,15.17,0
9198,20,25.018,25.018,10,10,0,0,2.352,25.018,0
9199,20,6.897,6.897,9,9,0,0,5.418,6.897,0
9219,1,18.374,18.374,15,15,0,1,2.352,18.374,0
9232,1,3.628,3.704,14,14,1,0,2.352,3.6456463,1
9237,17,46.22,46.22,10,10,0,0,2.352,46.22,0
9239,7,30.081,30.081,10,10,0,0,2.352,30.081,0
9241,7,14.22,14.22,12,12,0,0,-0.838,14.22,0
9243,3,17.823,18.081,10,10,1,0,2.352,17.866018,1
9245,3,37.539,37.539,6,6,1,1,2.352,37.539,0
9248,3,48.252,48.252,6,6,0,1,2.352,48.252,0
9255,3,9.229,22.015,12,12,1,1,-1.895,13.595736,1
9263,13,7.463,7.546,12,12,0,0,2.352,7.4915457,1
9266,13,2.623,2.7,12,12,0,0,2.352,2.6883104,1
9269,1,13.448,40.329,9,9,0,1,2.352,38.438107,1
9271,1,19.633,20.624,12,12,0,1,2.352,20.401144,1
9273,9,20.942,20.942,10,10,0,0,2.352,20.942,0
9281,9,5.547,5.629,13,12,0,0,-0.329,5.6269455,1
9284,9,3.044,3.127,16,16,0,0,2.352,3.0929098,1
9292,1,11.904,11.904,10,10,0,1,2.352,11.904,0
9293,1,11.904,11.904,12,12,1,0,2.352,11.904,0
9299,1,5.383,5.383,13,13,0,1,2.352,5.383,0
9308,4,1.043,1.125,8,8,0,0,2.352,1.0804598,1
9317,4,11.803,12.756,10,13,0,0,-5.084,11.986369,1
9325,19,3.02,3.02,11,14,0,0,-8.082,3.02,0
9328,3,16.0,16.0,11,11,0,1,2.352,16.0,0
9331,3,17.169,17.169,12,12,0,1,2.352,17.169,0
9336,3,1.728,1.728,14,14,1,1,1.749,1.728,0
9339,3,6.96,7.036,13,13,0,1,2.352,6.985418,1
9341,3,13.875,13.875,17,17,1,0,2.352,13.875,0
9342,3,18.71,18.71,12,12,0,1,2.352,18.71,0
9344,2,34.001,34.001,8,8,1,1,2.352,34.001,0
9346,3,6.461,6.543,11,11,0,0,2.352,6.5087566,1
9349,3,5.736,6.297,12,12,0,0,2.352,5.909573,1
9353,3,10.212,10.289,12,12,0,0,2.352,10.230827,1
9356,1,22.749,22.749,12,12,0,1,2.352,22.749,0
9359,1,24.999,24.999,12,12,1,1,2.352,24.999,0
9382,1,4.887,19.551,6,6,1,1,2.352,19.168562,1
9385,1,17.363,17.363,14,14,1,1,2.352,17.363,0
9387,5,29.999,29.999,3,3,1,0,2.352,29.999,0
9393,2,24.044,24.044,12,12,0,0,2.352,24.044,0
9395,2,29.503,29.952,16,16,0,0,2.352,29.66977,1
9397,1,33.96,33.96,6,6,0,1,2.352,33.96,0
9409,1,15.589,15.589,14,14,1,1,2.352,15.589,0
9418,1,8.225,8.225,14,11,1,1,38.081,8.225,0
9419,1,15.877,15.959,13,13,0,1,2.352,15.89963,1
9430,1,10.891,32.657,9,9,1,0,2.352,30.08748,1
9436,19,11.748,11.748,14,14,0,0,-1.585,11.748,0
9440,19,11.748,11.748,16,16,0,0,-1.413,11.748,0
9449,25,16.901,16.901,11,11,0,0,2.352,16.901,0
9458,25,0.523,0.523,12,12,0,0,-7.83,0.523,0
9464,25,10.089,10.089,12,12,0,0,-4.0,10.089,0
9466,25,19.63,19.713,17,17,0,0,2.352,19.657654,1
9472,25,11.606,11.606,11,12,0,0,1.749,11.606,0
9483,25,3.707,3.789,12,12,0,0,2.352,3.7442138,1
9490,15,10.026,40.104,6,6,0,0,2.352,24.660309,1
9493,15,43.745,43.745,10,10,0,0,2.352,43.745,0
9496,2,23.485,70.439,12,12,1,1,2.352,48.117775,1
9498,3,25.374,25.451,8,8,0,0,2.352,25.43966,1
9502,18,33.695,33.695,17,17,0,0,2.352,33.695,0
9505,1,46.535,46.535,10,10,0,1,2.352,46.535,0
9512,1,6.467,7.483,12,12,1,1,-0.496,7.0889635,1
9518,1,3.795,3.871,16,14,1,1,6.916,3.8683026,1
9525,1,13.949,14.617,13,13,0,1,2.352,14.404992,1
9528,1,19.896,19.896,12,12,0,1,2.352,19.896,0
9529,1,7.786,7.786,16,16,0,0,2.352,7.786,0
9534,1,31.921,31.921,12,12,0,1,2.352,31.921,0
9536,1,0.252,0.745,12,12,1,0,2.352,0.7384441,1
9542,1,0.088,3.953,9,9,0,1,2.352,1.4622012,1
9544,1,19.05,23.376,8,8,0,1,2.352,22.53652,1
9547,17,12.0,12.0,12,12,0,0,2.352,12.0,0
9550,2,20.129,20.129,12,12,0,0,2.352,20.129,0
9552,2,25.166,25.166,12,12,0,0,2.352,25.166,0
9554,1,2.133,3.124,13,13,1,0,2.352,2.8132157,1
9558,1,21.952,21.952,16,16,0,1,2.352,21.952,0
9561,21,13.131,13.947,10,10,0,0,2.352,13.665059,1
9563,10,12.235,12.235,7,7,0,0,2.352,12.235,0
9565,3,6.957,10.954,9,9,1,1,2.352,9.075974,1
9567,3,60.249,60.249,8,8,0,1,2.352,60.249,0
9577,3,7.351,7.351,12,12,1,1,7.915,7.351,0
9590,3,2.127,2.198,15,10,0,1,3.25,2.13643,1
9601,3,2.127,2.198,15,12,1,1,13.251,2.1860187,1
9659,3,19.296,20.287,11,11,0,1,2.352,19.613894,1
9663,3,39.417,39.417,7,7,1,0,2.352,39.417,0
9666,3,39.417,39.417,5,5,0,1,2.352,39.417,0
9667,3,18.585,18.585,9,12,1,1,-1.996,18.585,0
9669,1,33.396,34.595,12,12,0,1,2.352,33.477497,1
9670,1,3.715,3.797,12,12,0,1,2.352,3.7828753,1
9676,1,7.964,8.621,14,14,0,1,2.352,8.457991,1
9683,1,18.212,18.212,12,12,0,1,2.352,18.212,0
9686,1,11.751,11.751,14,12,1,1,11.915,11.751,0
9690,1,13.763,13.763,11,12,1,1,1.667,13.763,0
9692,1,11.959,13.144,12,12,1,1,2.352,12.832387,1
9698,1,14.319,14.319,9,9,0,1,2.352,14.319,0
9701,1,12.747,12.747,10,10,0,1,2.352,12.747,0
9721,3,12.931,12.931,9,9,1,0,2.352,12.931,0
9723,1,20.082,24.079,9,9,1,1,2.352,23.925207,1
9725,17,34.084,34.084,16,16,0,0,2.352,34.084,0
9727,18,4.517,18.075,8,8,0,0,2.352,9.784302,1
9729,3,14.905,14.905,5,5,1,0,2.352,14.905,0
9733,3,3.261,3.261,12,12,1,0,2.352,3.261,0
9739,3,11.102,11.102,10,10,0,1,2.352,11.102,0
9741,3,35.756,35.756,7,7,1,0,2.352,35.756,0
9746,3,19.332,19.332,11,11,0,1,2.352,19.332,0
9752,3,3.808,3.808,9,12,1,1,0.903,3.808,0
9759,3,5.509,5.509,9,12,1,1,-4.43,5.509,0
9766,15,13.377,13.459,12,12,0,0,2.352,13.420897,1
9768,5,16.834,16.834,12,12,0,1,2.352,16.834,0
9770,5,12.0,12.0,10,10,1,1,2.352,12.0,0
9774,20,4.52,18.086,9,9,0,0,2.352,13.397615,1
9777,20,6.297,6.297,14,8,0,0,5.752,6.297,0
9790,3,2.286,2.286,15,14,1,1,-0.29,2.286,0
9792,10,9.257,9.979,16,16,0,0,2.352,9.692922,1
9801,10,2.012,2.012,14,14,0,0,2.352,2.012,0
9814,5,24.961,24.961,9,9,1,0,2.352,24.961,0
9824,1,2.617,2.617,14,14,1,1,-4.282,2.617,0
9826,21,40.523,40.523,14,14,0,0,2.352,40.523,0
9828,21,17.016,17.016,13,13,0,0,2.352,17.016,0
9830,4,42.921,42.921,9,9,1,0,2.352,42.921,0
9833,4,42.921,42.921,11,11,0,1,2.352,42.921,0
9842,4,2.256,2.256,12,14,1,1,-20.444,2.256,0
9849,4,16.216,16.216,13,13,1,0,2.352,16.216,0
9857,4,1.911,1.911,12,13,1,1,-12.0,1.911,0
