vrq,attain,pid,sex,sc,sid,fed,choice,med,cons,pupil
121,3,111,0,20,14,0,1,1,1,19
98,2,111,1,0,14,0,1,0,1,20
74,1,111,1,0,14,0,1,0,1,21
111,9,111,0,31,14,1,1,1,1,22
104,3,111,1,0,14,0,1,0,1,23
70,2,111,1,0,14,0,1,1,1,24
86,3,111,1,0,14,0,1,0,1,25
105,3,111,0,0,14,0,1,0,1,26
95,4,111,1,0,14,0,1,0,1,27
105,9,111,1,20,14,1,1,1,1,28
105,3,111,0,0,14,0,1,0,1,29
79,3,111,0,0,14,0,1,0,1,30
110,10,111,1,31,14,0,1,1,1,31
94,4,111,0,1,14,0,1,0,1,32
83,4,111,0,31,14,0,4,0,1,33
91,6,111,0,31,14,1,1,1,1,34
83,7,111,1,0,14,0,1,0,1,35
106,10,111,1,20,14,1,1,1,1,36
107,6,111,0,20,14,0,1,0,1,37
103,9,111,1,20,14,0,1,0,1,38
70,3,111,0,0,17,0,1,0,1,39
98,9,111,1,0,14,1,1,1,1,40
101,5,112,0,0,14,0,1,1,1,1
94,4,112,0,0,11,0,1,0,1,2
103,3,112,0,0,14,0,1,0,1,3
110,10,112,1,20,14,0,1,0,1,4
106,10,112,0,0,14,0,1,1,1,5
94,2,112,0,20,14,0,1,0,1,6
117,9,112,0,20,14,0,1,1,1,7
86,2,112,1,0,14,1,1,0,1,8
105,4,112,0,0,14,1,4,1,1,9
105,4,113,1,0,15,0,1,0,1,1
84,2,113,1,0,15,0,1,0,1,2
104,9,113,0,0,15,0,1,0,1,3
94,8,113,0,20,15,1,1,1,1,4
99,6,113,0,0,15,0,1,0,1,5
83,2,113,0,0,15,0,1,1,1,6
90,2,113,0,20,15,1,1,1,1,7
70,2,113,0,0,15,0,1,1,1,8
102,10,113,1,20,15,0,1,0,1,9
94,3,113,1,0,15,0,1,0,1,10
103,8,113,0,0,15,1,1,0,1,11
107,8,113,1,0,13,0,2,1,1,12
94,4,113,0,31,15,0,2,0,1,13
110,3,113,1,0,15,0,1,0,1,14
105,10,113,0,20,14,0,1,1,1,15
124,10,113,0,0,15,0,1,0,1,16
99,5,113,0,31,15,1,1,1,1,17
96,6,113,0,0,15,0,1,0,1,18
93,5,113,0,0,15,0,4,0,1,19
103,9,113,1,0,15,0,1,1,1,20
103,8,113,1,20,13,1,2,1,1,21
81,2,113,1,0,15,0,1,0,1,22
111,10,113,1,0,15,0,1,0,1,23
74,2,113,0,0,15,0,1,0,1,24
95,5,113,1,0,15,0,1,0,1,25
89,4,113,0,0,15,0,1,0,1,26
81,4,113,0,20,15,0,1,1,1,27
113,5,113,0,20,15,1,1,0,1,28
96,3,113,1,0,15,0,1,0,1,29
114,9,113,1,20,15,1,1,1,1,30
103,9,113,0,1,13,1,2,1,1,31
70,2,113,0,0,15,0,1,0,1,32
102,8,113,0,0,15,0,1,0,1,33
109,8,114,1,0,13,0,1,0,1,1
108,10,114,0,0,13,0,1,0,1,2
105,9,114,0,0,13,0,1,1,1,3
100,7,114,1,0,13,0,1,0,1,4
115,8,114,0,20,13,1,1,0,1,5
112,10,114,0,31,13,0,1,0,1,6
80,3,114,0,0,14,0,2,1,1,7
110,9,114,1,31,13,0,1,0,1,8
90,4,114,0,0,13,1,1,1,1,9
111,10,114,0,0,13,0,1,0,1,10
98,9,114,0,20,13,0,1,0,1,11
90,3,114,1,31,13,0,1,1,1,12
105,9,114,1,31,13,1,1,1,1,13
101,9,114,1,20,13,0,1,0,1,14
108,9,114,1,0,13,0,1,0,1,15
109,10,114,0,0,13,1,1,1,1,16
112,5,114,1,0,13,0,1,1,1,17
116,8,114,0,20,13,0,1,0,1,18
88,2,114,1,0,13,0,1,0,1,19
106,9,114,1,0,13,0,1,0,1,20
92,9,114,1,0,13,0,1,0,1,21
113,7,114,1,20,13,1,1,0,1,22
108,7,114,1,20,13,0,1,0,1,23
98,5,114,1,0,13,0,1,0,1,24
93,10,114,0,0,13,0,1,1,1,25
84,3,114,0,0,13,0,1,0,1,26
107,10,114,0,1,13,1,1,0,1,27
96,5,114,0,20,13,0,1,0,1,28
123,10,114,1,0,13,0,1,0,1,29
102,7,114,1,0,13,1,1,1,1,30
101,3,114,0,31,13,0,1,0,1,31
116,7,114,1,0,13,0,1,0,1,32
98,6,114,0,20,13,0,1,0,1,33
93,5,114,0,20,13,1,1,0,1,34
115,6,114,1,0,13,1,1,0,1,35
100,4,114,0,0,13,0,1,1,1,36
99,9,114,0,0,13,0,1,0,1,37
106,10,114,1,0,13,0,1,0,1,38
76,3,114,0,0,13,0,1,0,1,39
84,2,114,1,0,13,0,1,0,1,40
122,8,115,1,31,13,1,1,0,1,1
112,10,115,0,20,14,1,1,0,1,2
127,10,115,0,20,14,0,1,1,1,3
102,10,115,1,1,14,1,1,1,1,4
84,2,115,1,0,14,0,1,0,1,5
111,10,115,0,0,14,1,1,1,1,6
80,2,115,1,0,14,0,1,0,1,7
70,4,115,1,0,14,0,1,0,1,8
100,6,115,0,0,14,0,1,0,1,9
82,6,115,1,0,14,0,1,0,1,10
82,8,115,0,20,14,0,1,0,1,11
91,2,115,1,0,14,0,1,0,1,12
105,10,115,1,0,14,0,1,0,1,13
82,3,115,0,0,14,1,1,0,1,14
101,3,115,1,1,14,0,1,0,1,15
91,5,115,1,20,14,0,1,1,1,16
94,2,116,1,0,16,0,4,0,1,1
101,5,116,1,0,16,0,4,1,1,2
83,3,116,0,20,16,0,1,0,1,3
94,8,116,0,0,16,0,1,0,1,4
88,5,116,0,20,16,0,1,1,1,5
82,3,116,0,0,16,0,1,0,1,6
84,6,116,0,0,16,0,1,0,1,7
105,10,116,0,31,16,0,1,0,1,8
76,1,116,1,0,16,0,1,0,1,9
92,10,116,1,20,16,0,1,1,1,10
96,9,116,0,0,16,0,1,0,1,11
104,9,116,0,0,16,0,1,0,1,12
103,10,116,0,0,16,1,1,1,1,13
92,3,116,0,0,16,0,1,0,1,14
106,10,116,1,31,16,0,1,0,1,15
108,6,116,1,0,16,0,1,1,1,16
100,8,116,0,1,16,0,1,0,1,17
72,5,116,0,20,16,0,1,0,1,18
83,5,116,0,20,16,1,1,1,1,19
124,10,116,1,0,16,0,1,0,1,20
88,3,116,0,0,16,0,1,0,1,21
109,10,116,0,0,16,0,1,0,1,22
104,5,116,0,0,16,1,1,0,1,23
99,9,116,0,20,16,1,1,1,1,24
113,10,116,0,0,16,1,1,0,1,25
91,7,116,0,20,16,0,1,0,1,26
103,10,116,1,20,16,1,1,1,1,27
99,10,116,0,0,16,1,1,1,1,28
102,4,116,0,0,16,1,1,1,1,29
121,10,116,0,0,16,1,1,0,1,30
80,2,116,0,0,16,1,1,1,1,31
107,10,116,1,31,16,0,1,1,1,32
96,5,116,1,0,16,0,1,1,1,33
96,3,116,1,0,16,1,1,0,1,34
100,7,116,1,0,16,0,1,0,1,35
96,5,116,1,20,16,1,1,1,1,36
106,7,116,1,0,16,0,1,0,1,37
92,2,116,1,1,16,1,1,1,1,38
88,3,116,1,0,16,0,1,0,1,39
120,10,116,0,20,16,1,1,1,1,40
98,6,116,0,0,16,0,1,0,1,41
94,6,116,1,31,16,1,1,1,1,42
103,6,116,0,0,16,0,4,0,1,43
94,9,116,1,20,16,0,1,0,1,44
114,10,116,0,0,16,0,1,0,1,45
108,10,116,1,0,16,0,3,1,1,46
96,6,116,0,0,16,0,1,0,1,47
100,6,116,1,20,16,0,3,0,1,48
91,4,116,1,0,16,1,1,1,1,49
114,10,116,1,20,13,1,2,1,1,50
76,4,116,1,0,16,0,4,0,1,51
110,10,116,0,0,16,0,1,0,1,52
84,3,117,0,20,13,1,1,0,1,1
78,2,117,0,31,13,0,1,1,1,2
86,2,117,1,0,13,0,1,0,1,3
70,2,117,1,0,13,0,1,0,1,4
125,10,117,0,20,13,0,1,0,1,5
109,8,117,0,1,13,0,1,0,1,6
91,2,117,1,0,13,0,1,0,1,7
110,3,117,1,0,13,0,1,0,1,8
89,3,117,0,0,13,0,1,0,1,9
93,5,117,0,0,14,0,2,0,1,10
72,1,117,1,0,13,1,1,1,1,11
90,8,117,0,20,13,0,1,0,1,12
93,7,117,1,0,13,0,1,0,1,13
89,2,117,1,0,13,0,1,0,1,14
79,3,117,0,0,13,1,1,1,1,15
81,2,117,1,0,13,0,1,0,1,16
90,1,117,0,0,13,0,1,0,1,17
70,2,117,1,0,13,0,1,0,1,18
89,5,117,0,0,13,0,1,0,1,19
96,4,118,1,20,13,1,1,0,1,1
89,5,118,1,20,6,0,1,0,1,2
109,5,118,1,0,13,0,2,1,1,3
115,8,118,1,0,15,1,1,1,1,4
88,4,118,1,0,15,0,1,0,1,5
99,4,118,0,0,15,0,1,0,1,6
110,10,118,0,20,15,1,1,1,1,7
109,10,118,1,31,15,1,1,1,1,8
106,8,118,1,20,15,0,1,0,1,9
98,2,118,0,0,15,0,1,1,1,10
88,4,118,1,20,15,0,1,0,1,11
113,9,118,1,0,15,0,1,0,1,12
98,10,118,0,0,15,0,1,0,1,13
103,4,118,1,0,15,0,1,0,1,14
119,10,118,0,1,15,1,1,0,1,15
96,3,118,1,0,15,0,1,0,1,16
94,5,118,0,20,15,0,1,1,1,17
112,8,118,0,1,15,1,1,0,1,18
98,5,118,1,20,15,0,1,1,1,19
96,6,118,0,0,15,0,2,0,1,20
103,4,118,0,0,15,0,1,0,1,21
82,3,118,1,20,15,0,1,0,1,22
96,8,118,0,31,15,0,1,0,1,23
106,10,118,1,0,15,1,1,0,1,24
84,3,118,1,0,15,0,1,0,1,25
115,9,118,1,0,15,1,1,0,1,26
122,9,119,0,31,14,0,1,0,1,1
93,5,119,0,0,14,1,1,1,1,2
101,10,119,0,0,14,1,1,1,1,3
91,2,119,0,0,14,0,1,1,1,4
112,8,119,0,1,14,0,1,0,1,5
112,6,119,1,0,14,0,1,0,1,6
103,5,119,0,0,14,0,1,0,1,7
86,2,119,0,0,14,0,1,0,1,8
110,10,119,1,1,14,1,1,0,1,9
91,2,119,1,0,14,0,1,1,1,10
84,2,119,0,0,14,0,1,0,1,11
118,10,119,0,1,14,1,1,1,1,12
103,8,119,0,0,14,0,1,0,1,13
99,6,119,0,0,14,0,1,0,1,14
119,9,119,0,0,14,0,1,0,1,15
98,5,119,0,0,14,0,1,0,1,16
95,3,119,1,0,14,0,1,0,1,17
113,8,119,1,0,14,0,1,0,1,18
99,7,119,0,0,14,0,1,0,1,19
113,8,119,1,0,14,0,1,0,1,20
88,4,119,1,0,14,0,1,0,1,21
88,7,119,1,0,14,0,1,0,1,22
116,8,119,1,0,14,0,1,0,1,23
110,10,119,1,0,14,0,1,1,1,24
104,7,119,0,20,14,1,1,1,1,25
106,2,119,0,0,14,0,1,0,1,26
83,3,119,0,0,14,0,1,1,1,27
100,4,119,0,0,14,1,1,1,1,28
95,7,119,0,0,14,0,1,0,1,29
98,3,119,1,0,14,1,1,1,1,30
85,4,119,1,0,14,0,1,0,1,31
105,8,119,0,0,14,0,1,0,1,32
85,9,119,1,20,14,1,1,1,1,33
100,8,119,1,0,14,1,1,1,1,34
81,2,119,1,0,14,0,1,0,1,35
81,3,120,0,0,14,0,1,0,1,1
92,4,120,0,20,14,0,4,0,1,2
92,2,120,0,0,14,0,1,0,1,3
98,2,120,1,0,14,0,1,0,1,4
98,2,120,1,0,14,0,1,0,1,5
99,9,120,0,0,14,0,1,0,1,6
88,2,120,0,0,14,0,1,0,1,7
81,3,120,0,0,14,0,1,0,1,8
100,5,120,0,31,14,0,1,0,1,9
82,1,120,0,0,14,0,4,0,1,10
111,8,121,0,0,18,0,1,1,1,1
103,6,121,1,0,18,0,1,0,1,2
99,5,121,0,0,18,0,1,0,1,3
96,4,121,0,31,18,1,1,1,1,4
86,4,121,0,0,18,0,1,0,1,5
116,10,121,1,31,18,0,1,1,1,6
93,6,121,1,0,18,0,1,0,1,7
105,8,121,1,1,18,0,1,0,1,8
86,1,121,0,31,18,0,1,0,1,9
104,5,121,1,0,18,0,1,0,1,10
85,2,121,0,0,18,1,1,1,1,11
70,2,121,1,0,18,0,1,0,1,12
90,2,121,1,0,18,0,1,0,1,13
102,9,121,0,0,18,0,1,0,1,14
84,2,121,1,31,11,0,1,0,1,15
99,5,121,0,0,18,0,1,0,1,16
72,2,121,0,0,18,0,1,0,1,17
92,3,121,1,0,18,0,1,0,1,18
86,2,121,1,0,18,0,1,0,1,19
92,2,121,1,0,18,0,1,0,1,20
111,6,121,0,0,18,0,1,1,1,21
111,10,121,0,0,18,0,1,0,1,22
82,2,121,1,0,18,0,1,0,1,23
103,2,121,1,0,18,1,1,1,1,24
82,3,121,1,0,18,0,1,0,1,25
115,5,122,1,0,17,0,1,1,1,1
111,10,122,0,0,17,0,1,1,1,2
76,2,122,0,0,17,0,4,0,1,3
100,4,122,1,20,17,0,1,1,1,4
120,9,122,1,20,17,0,1,0,1,5
110,3,122,1,0,17,0,1,0,1,6
79,10,122,1,0,17,0,1,0,1,7
98,2,122,1,0,17,0,1,0,1,8
118,8,122,0,0,17,1,1,1,1,9
76,6,122,0,20,17,1,1,0,1,10
70,1,122,0,0,17,0,1,0,1,11
91,2,122,1,0,17,0,4,0,1,12
90,1,122,1,0,17,0,1,0,1,13
85,2,122,0,0,17,0,1,1,1,14
107,10,122,0,1,17,0,4,0,1,15
103,2,122,0,0,17,0,1,0,1,16
108,6,122,1,0,17,0,1,0,1,17
99,3,122,1,0,17,1,1,1,1,18
92,8,122,1,31,13,0,1,0,1,19
98,3,122,0,0,17,0,1,0,1,20
104,8,122,1,0,17,1,1,1,1,21
81,2,122,0,0,17,0,1,0,1,22
90,2,122,0,0,17,0,1,0,1,23
116,4,122,0,0,17,1,1,1,1,24
114,7,122,1,0,17,0,1,1,1,25
82,1,122,0,0,17,0,1,0,1,26
105,3,122,1,0,17,0,1,0,1,27
85,3,122,1,0,17,0,1,0,1,28
86,3,122,1,0,17,0,1,0,1,29
102,3,122,0,0,17,0,1,0,1,30
101,7,122,0,0,17,0,1,0,1,31
111,9,122,0,0,17,0,1,0,1,32
83,5,122,1,0,17,0,1,0,1,33
121,10,122,1,20,17,1,1,0,1,34
100,9,122,0,0,17,1,1,1,1,35
103,9,122,0,0,17,0,1,0,1,36
96,2,122,1,0,17,1,1,0,1,37
104,2,122,1,0,17,0,1,0,1,38
102,6,122,0,1,17,0,1,0,1,39
75,2,122,0,0,17,1,1,1,1,40
100,2,122,1,0,17,0,4,1,1,41
104,4,122,1,20,17,1,1,0,1,42
110,10,122,1,20,17,0,1,0,1,43
112,8,122,1,0,17,1,1,0,1,44
98,3,122,0,0,17,0,1,0,1,45
103,3,122,1,31,17,0,1,0,1,46
107,4,122,0,0,17,0,1,1,1,47
111,10,122,1,31,17,0,1,0,1,48
75,2,122,1,0,17,1,1,1,1,49
76,1,122,1,0,17,0,1,0,1,50
112,8,122,1,0,17,1,1,1,1,51
108,10,122,0,0,17,0,1,0,1,52
96,4,122,0,0,17,0,1,0,1,53
71,3,122,0,0,17,0,4,0,1,54
94,6,122,0,20,17,0,1,0,1,55
120,10,122,1,0,14,0,1,1,1,56
96,2,122,0,0,17,0,1,0,1,57
103,5,122,1,0,17,0,1,0,1,58
114,5,122,0,0,17,0,1,0,1,59
103,9,122,0,0,17,1,1,1,1,60
96,8,122,0,0,17,1,1,1,1,61
109,9,122,0,0,17,0,1,0,1,62
103,2,122,0,0,17,0,1,0,1,63
89,3,122,1,0,17,0,1,0,1,64
94,2,122,1,0,17,0,1,0,1,65
86,3,122,0,20,17,0,1,0,1,66
105,5,122,0,0,17,0,1,0,1,67
107,10,122,1,0,17,1,1,1,1,68
108,9,123,1,0,18,0,1,1,1,1
102,6,123,1,0,18,1,1,0,1,2
115,9,123,0,20,18,0,1,0,1,3
96,2,123,0,0,18,0,1,0,1,4
84,2,123,0,31,18,0,1,0,1,5
102,8,123,0,0,18,0,1,0,1,6
109,8,123,1,0,18,0,1,0,1,7
89,2,123,0,0,18,0,1,0,1,8
114,8,123,0,31,18,0,1,0,1,9
106,10,123,0,20,18,0,1,0,1,10
80,4,123,1,0,18,0,1,0,1,11
89,7,123,1,0,18,0,1,1,1,12
103,4,123,0,0,18,0,1,0,1,13
110,9,123,0,0,18,0,1,0,1,14
102,4,123,1,0,18,0,1,0,1,15
89,2,123,1,0,18,1,1,1,1,16
71,2,123,0,0,18,0,1,0,1,17
85,2,123,0,31,18,1,1,1,1,18
111,3,123,1,0,18,0,1,0,1,19
90,3,123,0,0,18,0,1,0,1,20
86,3,123,0,0,18,0,1,0,1,21
106,3,123,1,0,18,0,1,1,1,22
78,2,123,0,0,18,0,1,0,1,23
109,8,123,0,0,18,0,1,1,1,24
90,3,123,1,20,18,0,1,0,1,25
107,10,123,1,20,18,0,1,1,1,26
92,3,123,1,0,18,0,1,1,1,27
94,3,123,1,0,18,0,1,0,1,28
107,7,123,0,0,18,0,1,0,1,29
94,6,123,1,31,18,0,1,0,1,30
105,3,123,0,0,18,0,1,0,1,31
90,6,123,1,0,18,1,1,1,1,32
105,5,123,0,0,18,1,1,1,1,33
91,4,123,1,0,18,0,1,0,1,34
91,3,123,1,0,18,0,1,0,1,35
86,7,123,1,20,18,0,1,1,1,36
95,2,123,0,0,18,0,1,1,1,37
98,6,123,0,0,18,0,1,0,1,38
110,5,123,1,0,19,0,1,0,1,39
103,4,123,0,0,18,0,1,0,1,40
111,9,123,0,0,18,0,1,0,1,41
102,7,123,1,31,18,0,1,0,1,42
76,2,123,0,0,18,0,1,0,1,43
99,3,123,1,0,18,0,1,0,1,44
108,9,123,0,20,18,0,1,0,1,45
95,2,123,0,0,18,0,1,0,1,46
104,7,123,1,0,18,1,1,1,1,47
102,8,123,0,0,18,0,1,0,1,48
107,3,123,0,0,18,0,1,0,1,49
83,2,123,0,0,18,0,1,0,1,50
89,4,124,0,0,16,0,1,0,1,1
140,10,124,0,20,16,0,1,0,1,2
112,10,124,1,0,16,0,1,1,1,3
90,4,124,1,0,16,1,1,0,1,4
96,5,124,0,0,16,0,1,0,1,5
117,10,124,1,1,16,0,1,1,1,6
93,2,124,1,0,16,0,1,0,1,7
110,10,124,1,20,16,1,1,0,1,8
115,8,124,1,0,16,0,1,0,1,9
94,8,125,0,1,15,1,1,0,1,1
85,5,125,1,0,15,0,1,0,1,2
114,10,125,0,1,15,1,1,1,1,3
102,7,125,0,31,15,0,1,0,1,4
104,5,125,1,20,15,1,1,1,1,5
98,4,125,0,0,15,1,1,1,1,6
100,7,125,0,1,15,1,1,1,1,7
107,9,125,0,20,17,0,2,0,1,8
78,2,126,0,0,7,0,2,0,1,1
122,10,126,1,0,7,0,1,1,1,2
104,2,126,0,0,7,0,1,0,1,3
72,3,126,1,0,7,0,1,0,1,4
92,3,126,0,0,7,0,1,0,1,5
83,2,126,1,0,7,0,1,1,1,6
91,2,126,1,0,7,0,1,0,1,7
98,3,126,0,0,7,1,1,1,1,8
70,2,126,1,0,7,1,1,1,1,9
111,10,126,0,31,7,0,1,1,1,10
92,7,126,0,0,7,1,1,1,1,11
105,5,126,1,0,7,1,1,1,1,12
99,2,127,0,0,19,1,1,1,1,1
70,2,127,0,0,19,0,1,0,1,2
111,7,127,1,0,19,0,2,1,1,3
77,2,127,0,0,19,1,1,1,1,4
88,7,127,1,0,19,0,1,0,1,5
72,3,127,0,0,19,0,1,0,1,6
102,3,127,1,20,19,0,2,0,1,7
92,3,127,1,0,19,0,1,0,1,8
90,4,127,1,0,19,1,1,1,1,9
82,3,127,0,0,14,0,2,1,1,10
96,5,127,0,0,18,0,1,0,1,11
93,3,127,0,0,19,1,1,1,1,12
100,8,127,0,0,19,0,1,0,1,13
105,3,127,1,0,19,1,2,1,1,14
113,9,127,0,0,18,1,1,1,1,15
114,10,127,1,31,18,1,2,1,1,16
78,3,127,0,0,18,1,2,1,1,17
86,3,127,1,0,19,0,1,0,1,18
89,4,127,1,0,18,0,2,0,1,19
94,4,127,1,0,19,1,2,1,1,20
98,5,127,0,0,19,0,4,0,1,21
94,5,128,0,0,18,0,1,0,1,1
94,3,128,1,0,18,0,1,0,1,2
113,9,128,1,0,18,0,1,0,1,3
80,2,128,0,0,18,1,1,0,1,4
113,7,128,1,0,18,0,1,0,1,5
76,2,128,1,0,19,0,2,0,1,6
89,6,128,1,0,18,1,1,1,1,7
96,6,128,0,0,19,0,1,0,1,8
84,2,128,0,0,5,1,1,1,1,9
108,4,128,0,0,19,0,1,0,1,10
86,2,128,0,0,19,0,1,1,1,11
76,1,128,1,0,9,0,1,0,1,12
102,8,128,1,0,18,0,1,0,1,13
102,2,128,0,0,19,0,1,0,1,14
92,4,128,0,0,19,1,1,1,1,15
93,4,128,0,0,19,0,1,0,1,16
85,3,128,0,31,18,0,1,0,1,17
110,7,128,1,31,18,1,1,1,1,18
111,10,128,1,0,18,0,1,0,1,19
72,4,128,0,0,19,0,1,1,1,20
92,4,128,1,0,18,0,1,0,1,21
98,2,128,0,0,19,0,1,0,1,22
96,3,128,1,0,18,0,1,1,1,23
76,1,128,0,0,18,0,1,0,1,24
95,6,128,0,31,18,0,1,0,1,25
98,4,128,1,0,18,0,1,0,1,26
89,2,128,1,0,18,1,1,1,1,27
93,6,128,0,0,18,0,1,0,1,28
128,10,128,0,0,18,0,1,1,1,29
89,5,128,0,0,18,0,2,0,1,30
99,10,128,1,20,18,0,1,0,1,31
83,6,128,1,0,18,1,1,1,1,32
127,10,128,0,0,18,0,1,0,1,33
95,2,128,1,0,18,1,1,0,1,34
86,2,128,1,0,18,0,1,0,1,35
98,7,129,1,0,16,0,1,0,1,1
110,3,129,1,20,16,1,1,1,1,2
93,2,129,1,0,16,1,1,1,1,3
85,3,129,1,0,16,0,1,0,1,4
114,10,129,1,0,16,1,2,0,1,5
96,2,129,0,0,16,0,1,0,1,6
91,3,129,0,0,16,0,4,0,1,7
84,2,129,0,0,16,0,4,0,1,8
118,9,129,1,0,16,0,1,0,1,9
107,4,129,1,0,16,0,1,0,1,10
94,7,129,0,0,16,0,1,0,1,11
90,5,129,1,0,16,0,2,0,1,12
76,2,129,0,0,19,0,1,1,1,13
85,3,130,0,0,18,0,1,0,1,1
92,3,130,0,0,18,0,1,1,1,2
83,2,130,1,20,18,0,1,0,1,3
76,2,130,0,0,18,0,1,0,1,4
85,2,130,1,0,18,0,1,0,1,5
93,4,130,0,0,18,1,1,1,1,6
72,1,130,0,0,18,0,1,0,1,7
95,2,130,1,0,18,0,1,0,1,8
90,2,130,1,0,18,0,1,0,1,9
86,2,130,1,0,18,0,1,0,1,10
93,5,130,0,0,18,0,1,0,1,11
81,2,130,1,0,18,0,1,0,1,12
78,2,130,0,0,18,0,1,0,1,13
70,3,130,0,0,19,1,1,1,1,14
107,10,131,1,20,15,1,1,0,1,1
99,8,131,0,0,17,1,1,1,1,2
102,6,131,0,0,17,0,2,0,1,3
95,3,131,1,31,15,0,1,0,1,4
99,7,131,1,20,15,1,1,1,1,5
112,9,131,0,31,15,0,2,1,1,6
88,3,131,0,0,15,1,1,0,1,7
105,7,131,0,1,15,0,1,1,1,8
74,2,131,0,31,15,1,1,1,1,9
85,3,131,0,20,15,0,1,0,1,10
90,7,131,1,20,15,0,1,1,1,11
99,6,131,0,31,15,0,1,0,1,12
99,7,132,0,0,16,0,1,0,1,1
101,8,132,1,0,16,0,1,1,1,2
114,10,132,1,0,16,0,1,0,1,3
90,3,132,1,0,16,1,1,0,1,4
119,9,132,1,20,16,0,1,0,1,5
91,9,132,0,31,16,0,2,1,1,6
111,10,132,0,0,16,0,1,0,1,7
102,8,132,1,0,16,1,1,1,1,8
103,8,132,1,20,16,0,1,0,1,9
100,7,132,0,31,16,0,1,0,1,10
102,8,132,0,20,16,0,1,0,1,11
112,9,132,0,0,16,0,1,0,1,12
74,3,132,0,20,16,1,1,1,1,13
102,4,132,1,20,16,1,1,1,1,14
96,7,132,0,0,16,0,1,0,1,15
70,3,132,0,0,16,0,1,0,1,16
76,2,132,0,0,16,0,1,0,1,17
102,10,132,0,0,16,0,1,1,1,18
90,5,133,0,20,14,0,1,0,1,1
80,1,133,1,0,14,1,1,1,1,2
112,10,133,1,0,14,1,1,0,1,3
96,1,133,0,0,14,0,1,0,1,4
109,10,133,1,20,14,1,1,1,1,5
93,8,133,1,0,14,1,1,0,1,6
91,1,133,0,0,14,0,4,0,1,7
112,10,133,1,0,14,1,1,0,1,8
89,2,133,0,0,14,0,1,0,1,9
88,1,133,0,0,14,1,1,1,1,10
101,5,133,1,0,14,1,1,1,1,11
91,3,133,0,1,14,0,1,0,1,12
84,2,133,1,20,14,0,1,0,1,13
129,10,133,0,31,14,0,1,0,1,14
86,4,133,0,20,14,1,1,1,1,15
81,1,133,0,0,14,0,1,0,1,16
105,9,133,1,0,14,0,1,1,1,17
105,4,133,0,20,14,1,1,1,1,18
80,2,133,0,0,14,0,1,1,1,19
116,10,133,1,0,14,1,1,1,1,20
73,2,133,0,20,14,1,1,1,1,21
91,8,133,1,20,14,1,1,0,1,22
121,9,133,1,20,14,1,1,1,1,23
93,2,133,0,0,14,0,1,0,1,24
102,5,133,0,20,14,0,1,0,1,25
74,2,133,1,0,14,1,1,1,1,26
114,9,133,1,0,14,1,1,1,1,27
89,1,133,1,0,14,0,1,1,1,28
103,9,133,1,0,14,1,1,0,1,29
102,6,133,0,31,14,0,1,0,1,30
109,10,133,0,0,14,0,1,0,1,31
84,1,133,0,0,14,1,1,1,1,32
103,10,133,0,0,14,0,1,0,1,33
107,8,133,1,0,14,0,1,0,1,34
95,6,133,1,0,14,0,1,1,1,35
76,3,133,0,0,14,1,1,1,1,36
90,2,133,1,0,14,0,4,1,1,37
103,9,133,1,0,14,1,1,0,1,38
118,6,133,0,0,14,0,1,0,1,39
96,5,133,1,0,14,0,1,0,1,40
101,2,134,1,20,13,0,1,0,1,1
131,10,134,0,31,13,0,1,1,1,2
95,6,134,0,31,13,0,1,0,1,3
86,2,134,1,0,13,1,1,1,1,4
134,10,134,0,0,12,0,1,1,1,5
96,7,134,1,0,13,0,1,1,1,6
98,3,134,0,31,13,0,1,0,1,7
103,7,134,1,0,13,1,1,1,1,8
103,8,134,1,0,13,0,1,0,1,9
105,10,134,0,31,13,0,1,0,1,10
98,2,134,0,20,13,0,1,0,1,11
121,10,134,0,20,13,0,1,0,1,12
120,10,134,1,0,13,0,1,0,1,13
76,2,134,0,20,19,0,2,0,1,14
121,9,134,0,31,13,0,1,1,1,15
88,3,134,1,31,13,0,1,1,1,16
94,4,134,0,0,13,0,1,0,1,17
82,2,134,0,0,13,0,1,0,1,18
128,9,134,0,0,13,0,1,1,1,19
105,9,134,1,31,13,1,1,1,1,20
125,9,134,0,0,13,0,1,0,1,21
116,8,134,1,0,17,1,2,1,1,22
122,5,134,1,0,13,1,1,1,1,23
84,3,134,1,0,13,0,1,0,1,24
95,8,134,0,20,13,0,1,0,1,25
104,8,134,0,0,13,0,1,0,1,26
98,5,134,0,0,13,0,1,0,1,27
117,9,134,1,31,13,0,1,0,1,28
114,8,134,1,31,13,1,1,1,1,29
100,3,134,1,0,13,0,1,1,1,30
102,10,134,1,20,13,1,1,1,1,31
91,1,134,0,0,13,0,1,0,1,32
109,9,134,0,0,13,0,1,0,1,33
96,2,134,1,0,13,0,1,1,1,34
107,4,134,1,0,13,0,1,0,1,35
115,9,134,1,0,13,0,1,0,1,36
93,2,134,1,0,13,1,1,0,1,37
96,9,134,0,0,13,0,1,0,1,38
108,10,134,1,20,13,0,1,0,1,39
108,10,134,1,20,17,1,2,1,1,40
99,6,135,1,0,13,0,1,0,1,1
105,3,135,1,0,13,0,1,0,1,2
74,2,135,1,20,13,0,2,1,1,3
108,10,135,0,0,13,0,1,1,1,4
89,6,135,1,0,13,0,1,0,1,5
91,4,135,1,0,13,0,1,0,1,6
115,10,135,0,1,13,1,1,1,1,7
