ms,hh,depend,age,f1040a,f1040ez,tpi,txrt,mr,emp,prep,tax,subject,time,lntpi,lntax
1,0,2,0,0,0,31344.19,15.0,28.0,0,0,3290.493,113,5,10.352784,8.099096
1,0,2,0,0,0,44621.48,28.0,28.0,0,1,7159.331,114,5,10.705971,8.876311
1,0,2,0,0,0,32514.084,15.0,28.0,0,1,3396.1267,115,5,10.389429,8.130685
0,1,3,0,1,0,22263.205,15.0,15.0,0,0,2159.331,116,5,10.010691,7.6780167
1,0,2,0,0,0,55660.21,35.0,35.0,0,1,9647.888,117,5,10.927021,9.174598
0,0,1,0,0,0,20736.795,15.0,28.0,0,0,1649.6478,118,5,9.939665,7.408923
1,0,3,0,0,0,25624.12,15.0,15.0,0,0,2511.4436,119,5,10.151289,7.829011
1,0,2,0,0,0,92019.37,35.0,38.5,0,0,15343.31,120,5,11.429754,9.6385
1,0,4,0,0,0,32124.12,15.0,15.0,1,1,2722.7112,121,5,10.377362,7.9097505
1,0,3,0,0,0,16886.443,15.0,15.0,1,1,1827.4648,122,5,9.734266,7.511232
1,0,3,0,0,0,44674.297,28.0,28.0,0,0,6727.993,123,5,10.707153,8.81418
1,0,3,0,0,0,20048.416,15.0,15.0,1,0,1896.1267,124,5,9.905906,7.5480957
1,0,2,1,0,0,47051.055,15.0,35.0,0,1,3561.6196,125,5,10.758988,8.178251
0,1,2,0,1,0,3836.2676,0.0,0.0,0,0,0.0,126,5,8.252255,0.0
1,0,4,0,0,0,30005.281,15.0,15.0,1,1,4661.9717,127,5,10.309129,8.447409
1,0,4,0,1,0,25634.684,15.0,15.0,0,1,2241.1973,128,5,10.151702,7.7152114
0,0,1,1,0,0,5606.514,11.0,15.0,0,0,68.66197,129,5,8.631684,4.2436547
1,0,2,0,0,0,28977.992,15.0,15.0,0,1,2471.831,130,5,10.274292,7.813119
0,0,1,0,0,0,29515.846,28.0,35.0,0,1,2284.331,131,5,10.292683,7.7342663
0,0,2,0,0,0,17377.64,15.0,15.0,0,1,1708.6267,132,5,9.762939,7.4440303
1,0,2,0,0,0,1687.5,0.0,0.0,0,0,0.0,133,5,7.4310036,0.0
1,0,2,1,0,0,23177.816,15.0,15.0,0,1,2128.5212,134,5,10.050951,7.6636524
1,0,4,0,0,0,27634.684,15.0,15.0,0,0,2537.852,135,5,10.226827,7.8394675
1,0,4,0,0,0,47423.414,28.0,28.0,0,1,5261.444,136,5,10.766871,8.568351
0,1,2,0,0,0,14581.866,15.0,15.0,0,1,1261.4436,137,5,9.587534,7.140805
1,0,6,0,0,0,28759.684,15.0,15.0,0,0,1362.676,138,5,10.266729,7.2179394
1,0,5,0,0,0,12192.781,11.0,11.0,0,0,0.0,139,5,9.4086,0.0
1,0,2,1,0,0,9832.746,0.0,15.0,0,0,0.0,140,5,9.193474,0.0
1,0,3,0,0,0,37507.043,28.0,28.0,1,0,4158.4507,141,5,10.532284,8.333138
1,0,2,0,1,0,17060.74,15.0,15.0,0,0,1455.1056,142,5,9.744535,7.2835207
1,0,2,1,0,0,47414.613,28.0,35.0,0,1,5319.5425,143,5,10.7666855,8.57933
1,0,2,0,1,0,29884.684,15.0,15.0,0,0,3376.7605,144,5,10.305101,8.124969
1,0,4,0,0,0,27608.275,15.0,15.0,0,1,2419.0142,145,5,10.225871,7.7915287
1,0,2,0,0,0,50560.74,28.0,35.0,0,0,7750.8804,146,5,10.830931,8.95569
1,0,3,0,0,0,19015.846,15.0,15.0,0,0,834.507,147,5,9.853028,6.728039
0,0,1,0,1,0,1406.6902,0.0,0.0,0,0,0.0,148,5,7.248995,0.0
1,0,3,0,0,0,28713.027,15.0,15.0,0,0,2154.9297,149,5,10.265106,7.675977
1,0,2,0,0,0,26532.57,15.0,15.0,0,1,2320.4226,150,5,10.186129,7.7499356
1,0,5,0,0,0,36622.36,15.0,28.0,1,0,3257.9226,151,5,10.508414,8.089152
1,0,2,0,1,0,23239.438,15.0,15.0,0,0,2379.4014,152,5,10.053606,7.7750244
0,0,1,0,0,0,12911.972,15.0,15.0,0,1,1286.0916,153,5,9.46591,7.1601405
1,0,4,0,0,0,27179.578,15.0,15.0,0,1,2471.831,154,5,10.210221,7.813119
1,0,3,0,0,0,19948.062,15.0,15.0,1,1,815.14087,155,5,9.9008875,6.704587
1,0,3,0,0,0,113043.13,35.0,38.5,0,0,21742.957,156,5,11.635525,9.987091
1,0,5,0,0,0,31944.543,15.0,15.0,0,1,2933.9788,157,5,10.371757,7.9844556
1,0,6,0,1,0,16347.711,15.0,15.0,0,0,345.9507,158,5,9.701843,5.8491826
1,0,2,1,0,0,63998.24,28.0,35.0,1,0,6786.0913,159,5,11.066611,8.822778
1,0,5,0,1,0,13777.289,11.0,11.0,0,1,230.6338,160,5,9.530777,5.4451575
1,0,5,0,0,0,45896.125,28.0,28.0,0,1,6259.683,161,5,10.734136,8.742044
1,0,6,0,1,0,18557.219,15.0,15.0,0,1,676.05634,162,5,9.828614,6.5177546
1,0,3,0,0,0,20661.092,15.0,15.0,0,1,1745.5986,163,5,9.9360075,7.4654255
0,0,1,0,0,1,12147.888,15.0,15.0,0,0,1174.2958,164,5,9.40491,7.069275
0,1,2,0,1,0,5297.535,0.0,0.0,0,0,0.0,165,5,8.574997,0.0
0,0,1,0,0,0,11162.853,15.0,15.0,0,1,297.53522,166,5,9.320347,5.698888
1,0,4,0,0,0,21220.951,15.0,15.0,1,1,2857.3943,167,5,9.962744,7.9580154
1,0,2,1,0,0,8602.993,0.0,11.0,0,1,0.0,168,5,9.059865,0.0
1,0,3,0,0,0,33838.91,15.0,28.0,0,0,3588.028,169,5,10.429366,8.1856365
1,0,3,0,0,0,3460.3872,0.0,0.0,1,1,0.0,170,5,8.149136,0.0
1,0,3,0,1,0,3508.8027,0.0,0.0,0,0,0.0,171,5,8.163031,0.0
1,0,2,0,0,0,30744.719,15.0,15.0,0,1,2973.5916,172,5,10.333473,7.997862
0,0,1,0,0,1,18926.938,28.0,28.0,0,0,2222.7112,173,5,9.848341,7.706933
0,1,2,0,0,0,32963.91,28.0,28.0,0,0,4951.5845,174,5,10.403169,8.507665
1,0,2,0,0,0,56014.965,35.0,35.0,0,1,9639.085,175,5,10.933374,9.173685
0,0,1,0,0,1,2837.148,0.0,0.0,0,0,0.0,176,5,7.9505544,0.0
1,0,3,0,0,0,33064.26,15.0,28.0,0,0,3079.2253,177,5,10.406208,8.032758
0,0,1,0,0,0,15267.605,15.0,15.0,0,1,1728.8733,178,5,9.633489,7.4558034
1,0,2,1,0,0,14450.704,11.0,15.0,1,0,849.4718,179,5,9.578499,6.7457914
0,0,1,0,0,0,29801.057,28.0,35.0,0,1,4046.655,180,5,10.3022995,8.305893
0,1,3,0,0,0,14590.669,15.0,15.0,0,1,310.73944,181,5,9.588138,5.7421675
0,1,2,0,1,0,27500.88,28.0,28.0,0,0,3411.0916,182,5,10.221973,8.13508
1,0,2,0,0,0,67222.71,35.0,35.0,0,1,9841.549,183,5,11.115767,9.19447
1,0,5,0,1,0,12958.627,0.0,11.0,0,1,0.0,184,5,9.469517,0.0
0,1,2,0,1,0,5342.4297,0.0,0.0,0,0,0.0,185,5,8.583436,0.0
1,0,2,1,0,0,50068.66,28.0,35.0,1,1,7541.373,186,5,10.821151,8.928292
1,0,2,0,0,0,29452.465,15.0,15.0,0,0,3310.7395,187,5,10.290533,8.105228
1,0,3,0,0,0,75686.62,35.0,35.0,0,0,16250.0,188,5,11.234357,9.6959095
0,0,1,1,0,0,57474.473,15.0,38.5,1,0,12209.507,189,5,10.959096,9.410052
1,0,2,0,0,0,4380.2817,0.0,0.0,1,1,470.07043,190,5,8.384869,6.1550074
0,0,1,0,1,0,32173.416,35.0,35.0,0,0,6247.3594,191,5,10.378896,8.740074
1,0,4,0,0,0,62067.78,35.0,35.0,0,1,7773.7676,192,5,11.035982,8.958639
1,0,2,1,0,0,11628.521,15.0,15.0,0,1,319.54227,193,5,9.361217,5.7700143
0,0,1,0,0,0,33805.457,28.0,35.0,0,0,4588.9087,194,5,10.428377,8.431616
1,0,4,0,0,0,29962.148,15.0,15.0,0,1,1827.4648,195,5,10.30769,7.511232
1,0,2,1,1,0,8147.887,0.0,11.0,0,0,0.0,196,5,9.005514,0.0
1,0,4,0,0,0,64187.5,35.0,35.0,1,0,13450.704,197,5,11.069564,9.506861
1,0,3,0,0,0,39447.184,15.0,28.0,1,1,5211.2676,198,5,10.582718,8.55877
1,0,2,1,0,0,17995.598,15.0,15.0,0,0,1270.2465,199,5,9.797882,7.1477532
0,0,1,0,0,0,139255.28,38.5,38.5,0,1,42051.055,200,5,11.844064,10.646664
1,0,2,1,0,0,18615.316,15.0,15.0,0,1,1283.4507,201,5,9.83174,7.1580863
0,0,1,0,0,1,10449.824,15.0,15.0,0,0,916.3732,202,5,9.25434,6.8215146
0,0,1,0,0,0,17012.324,15.0,15.0,0,1,1272.8873,203,5,9.7416935,7.1498284
1,0,2,0,0,0,26639.084,15.0,15.0,0,0,2432.2183,204,5,10.190135,7.79697
1,0,2,1,0,0,14907.57,15.0,15.0,0,1,804.57745,205,5,9.609625,6.6915593
1,0,2,0,0,0,37180.457,28.0,28.0,0,0,5273.7676,206,5,10.523539,8.57069
1,0,4,0,0,0,25487.676,15.0,15.0,0,1,2214.7888,207,5,10.14595,7.703364
0,0,1,0,0,1,14830.986,15.0,15.0,0,0,1576.5845,208,5,9.604474,7.3636503
1,0,4,0,0,0,23044.895,15.0,15.0,0,0,1330.986,209,5,10.045199,7.194426
1,0,5,0,0,0,57605.633,35.0,35.0,0,1,8020.2466,210,5,10.961375,8.989849
0,1,2,1,1,0,8476.232,11.0,15.0,0,0,0.0,211,5,9.045021,0.0
1,0,4,0,0,0,23972.71,15.0,15.0,0,1,1747.3591,212,5,10.084671,7.466433
1,0,4,0,0,0,44489.438,15.0,28.0,0,0,3310.7395,213,5,10.703007,8.105228
1,0,4,0,0,0,53820.42,35.0,35.0,0,1,8004.4014,214,5,10.893408,8.987872
1,0,4,0,0,0,47100.35,28.0,28.0,0,0,5409.331,215,5,10.7600355,8.5960655
0,0,1,1,0,0,17590.67,15.0,15.0,1,1,1636.4436,216,5,9.775124,7.400892
1,0,3,0,0,0,34085.387,28.0,28.0,0,1,3905.8098,217,5,10.436624,8.270476
1,0,5,0,0,0,144801.94,38.5,38.5,0,1,37244.72,218,5,11.883122,10.525292
1,0,4,0,0,0,50272.887,15.0,35.0,1,1,1852.1127,219,5,10.825221,7.524622
0,0,1,1,0,0,6436.6196,11.0,15.0,0,1,160.21127,220,5,8.769759,5.0827155
1,0,2,0,0,0,52266.727,15.0,35.0,1,1,3575.7043,221,5,10.864115,8.182197
0,0,1,0,0,1,2250.0,0.0,0.0,0,0,0.0,222,5,7.7186856,0.0
1,0,2,0,1,0,22436.62,15.0,15.0,0,0,2260.5635,223,5,10.01845,7.7238116
0,0,0,0,0,1,2086.2676,11.0,0.0,0,0,20.246479,224,5,7.6431317,3.0561912
0,0,1,0,0,1,6181.338,15.0,15.0,0,0,278.169,225,5,8.72929,5.6318173
1,0,3,0,0,0,22078.346,15.0,15.0,0,0,1602.9929,226,5,10.002353,7.3802514
0,0,1,0,0,1,13698.063,15.0,15.0,0,0,1404.9296,227,5,9.52501,7.248454
0,0,1,0,0,0,20151.408,28.0,28.0,0,1,2555.4578,228,5,9.91103,7.846378
1,0,3,0,0,0,53778.168,28.0,35.0,0,0,6124.1196,229,5,10.892623,8.720154
1,0,2,0,0,0,39916.375,28.0,28.0,0,1,4657.5703,230,5,10.594542,8.446464
1,0,2,0,0,0,53178.695,28.0,35.0,0,1,6999.1196,231,5,10.881413,8.8536825
1,0,6,0,0,0,18990.316,0.0,15.0,1,1,0.0,232,5,9.851685,0.0
1,0,6,0,1,0,4011.4436,0.0,0.0,0,0,0.0,233,5,8.296906,0.0
0,0,1,0,0,1,9983.274,15.0,15.0,0,0,850.3521,234,5,9.208667,6.7468257
1,0,5,0,0,0,27578.346,15.0,15.0,0,0,1283.4507,235,5,10.224786,7.1580863
1,0,2,0,0,0,66786.97,35.0,35.0,0,0,9313.38,236,5,11.109263,9.139315
1,0,2,1,0,0,70748.24,35.0,35.0,0,1,11320.423,237,5,11.1668825,9.334452
1,0,2,0,0,0,38190.14,15.0,28.0,0,0,3554.5774,238,5,10.550333,8.176272
1,0,3,0,0,0,44039.613,28.0,28.0,0,1,4807.2183,239,5,10.692844,8.478082
0,1,4,0,0,0,19428.697,15.0,15.0,0,1,514.08453,240,5,9.874507,6.244331
1,0,2,0,0,0,38203.344,28.0,28.0,1,0,5814.2607,241,5,10.550678,8.668241
1,0,2,1,0,0,7549.296,0.0,11.0,1,1,66.901405,242,5,8.92921,4.2180567
1,0,2,0,0,0,40382.92,28.0,28.0,0,1,5606.514,243,5,10.606162,8.631863
0,1,2,0,1,0,21268.486,15.0,15.0,0,0,2264.9648,244,5,9.964982,7.7257557
1,0,4,0,0,0,43467.43,15.0,28.0,0,1,2669.0142,245,5,10.679768,7.889839
0,0,1,0,0,0,43019.367,35.0,35.0,0,1,5631.162,246,5,10.669406,8.636249
1,0,2,1,0,0,22736.795,15.0,15.0,0,1,1983.2747,247,5,10.03174,7.5930085
1,0,2,0,0,0,61493.84,35.0,35.0,0,1,9260.563,248,5,11.026692,9.133628
1,0,4,0,0,0,66566.9,28.0,35.0,0,1,4152.2886,249,5,11.105963,8.3316555
0,0,1,0,0,0,8828.345,11.0,15.0,1,1,154.0493,250,5,9.085723,5.043743
0,0,1,0,0,0,29955.105,35.0,35.0,0,0,5400.5283,251,5,10.307455,8.594438
0,0,1,0,0,1,21057.219,28.0,28.0,0,0,2814.2605,252,5,9.954999,7.94281
0,1,2,0,0,0,24188.38,15.0,15.0,0,1,2608.2747,253,5,10.093628,7.8668275
0,1,3,0,0,0,46247.36,28.0,35.0,1,1,8417.254,254,5,10.741759,9.038157
1,0,4,0,0,0,26101.232,15.0,15.0,0,0,2154.9297,255,5,10.169738,7.675977
0,1,2,0,0,0,26713.908,15.0,28.0,0,0,2139.9648,256,5,10.19294,7.669012
1,0,4,0,0,0,23066.021,15.0,15.0,1,1,1772.0071,257,5,10.046116,7.4804325
0,0,1,1,0,0,11655.81,15.0,15.0,0,1,654.92957,258,5,9.36356,6.4860535
