neighid,schid,attain,p7vrq,p7read,dadocc,dadunemp,daded,momed,male,deprive,dummy
1072,13,0.3917,5.972,12.134,-3.454,0,0,1,1,-0.398,3
1057,13,2.4151,11.972,5.134,16.196,0,1,0,1,-0.701,3
1071,13,0.735,-8.028,10.134,-9.094,1,0,1,1,-0.287,3
199,15,-0.36,-7.028,4.134,-11.494,0,0,0,1,0.485,3
199,15,0.0293,3.972,-4.866,-3.454,0,0,0,1,0.485,3
261,15,0.561,7.972,2.134,16.196,0,1,0,0,-0.716,3
169,15,-0.36,-2.028,-6.866,16.196,0,1,0,0,0.056,3
264,15,0.561,-5.028,0.134,16.196,0,1,1,0,-0.706,3
264,15,0.2641,12.972,2.134,2.316,0,0,1,0,-0.706,3
258,15,0.1582,0.972,8.134,2.316,0,0,0,0,-1.048,3
197,15,0.3917,4.972,2.134,2.316,0,0,0,0,0.297,3
211,15,0.0293,2.972,-4.866,-3.454,0,0,0,1,-0.158,3
169,15,0.735,8.972,14.134,-3.454,0,1,1,0,0.056,3
260,15,0.9127,0.972,18.134,16.196,0,1,1,1,-1.03,3
177,15,-1.3276,-4.028,4.134,2.316,0,0,0,0,-0.468,3
199,15,0.0293,-5.028,-11.866,-11.494,0,0,0,0,0.485,3
265,15,0.735,12.972,6.134,16.196,0,1,1,1,-0.931,3
263,15,-0.36,-7.028,-2.866,2.316,0,0,0,1,-0.735,3
178,15,0.1582,3.972,-3.866,-11.494,0,0,0,1,-0.276,3
198,15,-0.1325,7.972,7.134,-3.454,0,1,0,0,0.603,3
177,15,0.1582,4.972,1.134,16.196,0,1,0,1,-0.468,3
215,15,1.1405,14.972,16.134,29.226,0,1,0,0,-0.41,3
182,15,-1.3276,-6.028,-18.866,-9.094,0,0,0,1,0.057,3
175,15,-1.3276,-9.028,-6.866,2.316,0,0,0,1,0.016,3
179,15,-0.5812,1.972,-5.866,-3.454,0,0,0,1,-0.251,3
263,15,2.4151,10.972,20.134,29.226,0,0,1,1,-0.735,3
258,15,1.5177,13.972,8.134,16.196,0,0,1,0,-1.048,3
187,15,0.9127,33.972,19.134,-3.454,0,0,0,0,-0.093,3
197,15,-1.3276,-7.028,-15.866,-3.454,0,1,1,1,0.297,3
259,15,-0.5812,-3.028,-0.866,16.196,0,0,0,0,-0.932,3
295,15,1.1405,0.972,28.134,-3.454,0,1,0,0,-0.78,3
198,15,0.1582,6.972,-2.866,-3.454,0,0,0,0,0.603,3
263,15,1.1405,5.972,9.134,-11.494,0,1,0,0,-0.735,3
260,15,2.4151,7.972,25.134,-3.454,0,0,0,1,-1.03,3
265,15,1.1405,10.972,10.134,16.196,0,0,1,0,-0.931,3
212,15,0.9127,13.972,27.134,-11.494,0,1,1,1,0.15,3
184,15,0.0293,3.972,9.134,-3.454,0,0,0,0,0.046,3
184,15,-1.3276,-1.028,-1.866,-3.454,0,0,1,1,0.046,3
260,15,2.4151,16.972,25.134,-3.454,0,0,0,0,-1.03,3
152,15,0.2641,-2.028,-5.866,2.316,0,0,0,0,-0.176,3
262,15,0.0293,2.972,-17.866,2.316,0,1,0,0,-0.559,3
210,15,0.735,13.972,-0.866,2.316,0,1,0,0,-0.519,3
260,15,1.5177,17.972,26.134,2.316,0,0,0,0,-1.03,3
174,15,2.4151,13.972,28.134,-3.454,0,0,1,0,0.239,3
259,15,1.1405,9.972,20.134,29.226,0,1,1,1,-0.932,3
266,15,1.1405,15.972,16.134,16.196,0,1,1,1,-0.848,3
188,15,-1.3276,-2.028,-5.866,-3.454,1,0,0,0,-0.015,3
181,15,0.9127,-0.028,22.134,2.316,0,0,0,1,0.22,3
176,15,0.0293,-9.028,-11.866,-11.494,0,0,0,0,-0.316,3
259,15,0.9127,15.972,14.134,2.316,0,1,1,0,-0.932,3
295,15,1.1405,15.972,16.134,16.196,0,1,0,1,-0.78,3
288,15,2.4151,28.972,9.134,16.196,0,0,0,0,-0.677,3
262,15,0.735,4.972,14.134,-3.454,0,0,0,1,-0.559,3
258,15,0.735,7.972,15.134,29.226,0,1,1,1,-1.048,3
177,15,0.2641,3.972,-5.866,-3.454,0,0,0,1,-0.468,3
179,15,0.3917,0.972,4.134,-11.494,0,0,0,1,-0.251,3
169,15,0.3917,6.972,4.134,-9.094,0,0,0,0,0.056,3
288,15,0.3917,0.972,12.134,-3.454,0,0,0,1,-0.677,3
314,15,1.5177,7.972,24.134,2.316,1,0,1,0,-0.31,3
267,15,1.5177,25.972,20.134,29.226,0,1,0,0,-0.682,3
171,15,-0.36,-3.028,-2.866,-23.454,0,1,1,1,0.188,3
263,15,0.3917,4.972,9.134,-3.454,0,0,1,0,-0.735,3
169,15,-0.36,1.972,-10.866,16.196,0,1,1,0,0.056,3
171,15,-1.3276,-2.028,-10.866,-11.494,0,0,0,1,0.188,3
212,15,-0.36,3.972,-8.866,-3.454,0,0,0,1,0.15,3
263,15,1.5177,6.972,18.134,16.196,0,1,1,1,-0.735,3
263,15,0.2641,13.972,11.134,16.196,0,1,0,1,-0.735,3
185,15,-1.3276,-9.028,-20.866,-3.454,0,0,0,0,-0.388,3
211,15,-0.36,3.972,-5.866,-9.094,0,1,0,0,-0.158,3
267,15,0.3917,7.972,9.134,-3.454,0,0,0,1,-0.682,3
184,15,-0.5812,-4.028,-10.866,2.316,0,0,0,1,0.046,3
259,15,1.5177,10.972,14.134,-3.454,0,1,0,1,-0.932,3
183,15,0.3917,-2.028,-14.866,-3.454,0,0,0,1,-0.026,3
182,15,0.561,-1.028,5.134,-9.094,0,0,0,1,0.057,3
195,15,-1.3276,-3.028,-3.866,-3.454,0,0,0,0,1.57,3
299,15,1.1405,11.972,14.134,16.196,0,0,0,0,-0.789,3
299,15,0.735,4.972,12.134,16.196,0,1,0,1,-0.789,3
216,15,0.9127,5.972,0.134,-3.454,0,1,1,1,-0.638,3
181,15,-1.3276,12.972,-1.866,-3.454,0,0,0,0,0.22,3
263,15,1.5177,16.972,28.134,16.196,0,1,0,1,-0.735,3
180,15,0.3917,1.972,2.134,-3.454,0,0,0,0,-0.151,3
198,15,0.2641,-6.028,-11.866,-3.454,1,0,0,1,0.603,3
174,15,0.9127,4.972,13.134,-3.454,0,0,0,0,0.239,3
262,15,0.735,6.972,17.134,29.226,0,1,1,1,-0.559,3
179,15,0.3917,-5.028,-0.866,2.316,0,0,0,0,-0.251,3
177,15,0.0293,8.972,12.134,-3.454,0,0,0,0,-0.468,3
267,15,0.9127,-0.028,6.134,-3.454,0,1,1,0,-0.682,3
259,15,1.1405,-5.028,1.134,16.196,0,1,0,1,-0.932,3
195,15,-1.3276,-27.028,-20.866,-9.094,1,0,0,1,1.57,3
171,15,-1.3276,-27.028,-29.866,-3.454,0,0,1,1,0.188,3
171,15,-1.3276,0.972,-0.866,-3.454,0,0,1,0,0.188,3
178,15,0.3917,1.972,3.134,-9.094,0,0,0,1,-0.276,3
266,15,0.735,2.972,7.134,-3.454,0,0,0,0,-0.848,3
177,15,0.2641,4.972,12.134,2.316,0,0,0,0,-0.468,3
216,15,0.561,21.972,28.134,16.196,0,1,0,0,-0.638,3
174,15,0.561,7.972,-6.866,-11.494,0,0,0,0,0.239,3
264,15,-1.3276,-9.028,-10.866,-9.094,0,1,0,0,-0.706,3
299,15,-0.36,9.972,-4.866,2.316,0,0,0,0,-0.789,3
178,15,0.735,10.972,10.134,-3.454,0,1,1,1,-0.276,3
199,15,0.3917,14.972,8.134,-3.454,0,1,1,1,0.485,3
176,15,-0.5812,-6.028,-0.866,-3.454,0,0,1,0,-0.316,3
156,15,-0.36,13.972,0.134,2.316,0,0,1,0,1.729,3
179,15,0.1582,-1.028,0.134,-3.454,0,0,0,1,-0.251,3
184,15,0.0293,11.972,1.134,-9.094,0,0,0,0,0.046,3
264,15,1.5177,17.972,28.134,16.196,0,1,1,0,-0.706,3
176,15,1.1405,10.972,4.134,29.226,0,0,0,0,-0.316,3
200,15,-0.1325,2.972,-4.866,-3.454,1,0,1,1,-0.031,3
216,15,1.1405,-3.028,11.134,-3.454,0,1,0,0,-0.638,3
296,15,0.1582,12.972,2.134,16.196,0,0,0,0,-0.55,3
263,15,0.3917,-3.028,-2.866,2.316,0,0,0,0,-0.735,3
260,15,1.5177,17.972,23.134,2.316,0,0,0,0,-1.03,3
295,15,2.4151,29.972,28.134,16.196,0,0,1,0,-0.78,3
170,15,-0.36,-7.028,-15.866,-9.094,0,0,0,0,-0.229,3
175,15,0.3917,15.972,13.134,-9.094,0,0,0,1,0.016,3
288,15,1.1405,9.972,14.134,16.196,0,0,0,1,-0.677,3
296,15,2.4151,14.972,11.134,16.196,0,1,1,0,-0.55,3
267,15,0.2641,3.972,13.134,16.196,0,0,0,0,-0.682,3
225,15,0.9127,12.972,-1.866,-3.454,1,0,0,0,1.371,3
265,15,0.735,-2.028,4.134,16.196,0,0,0,1,-0.931,3
315,15,1.5177,20.972,28.134,-11.494,0,0,0,1,-0.092,3
181,15,0.1582,8.972,2.134,16.196,0,0,0,0,0.22,3
176,15,1.1405,15.972,21.134,-3.454,0,0,1,0,-0.316,3
222,15,0.735,6.972,21.134,2.316,0,0,0,1,-0.135,3
172,15,-0.1325,9.972,20.134,-9.094,0,0,0,0,-0.26,3
259,15,2.4151,16.972,24.134,-11.494,0,1,1,0,-0.932,3
262,15,-1.3276,-1.028,20.134,29.226,0,1,1,1,-0.559,3
169,15,-0.1325,-4.028,-3.866,-9.094,0,1,1,1,0.056,3
171,15,0.1582,8.972,-0.866,29.226,0,0,0,0,0.188,3
170,15,-0.1325,-4.028,3.134,-3.454,0,1,0,1,-0.229,3
174,15,0.3917,1.972,4.134,2.316,0,0,0,1,0.239,3
261,15,0.561,10.972,5.134,29.226,0,1,1,1,-0.716,3
260,15,1.1405,17.972,27.134,2.316,0,1,1,1,-1.03,3
181,15,-1.3276,-9.028,-22.866,-3.454,0,0,0,1,0.22,3
263,15,0.2641,1.972,4.134,16.196,1,1,0,0,-0.735,3
210,15,0.0293,24.972,-5.866,-3.454,0,0,0,0,-0.519,3
263,15,1.5177,11.972,17.134,16.196,0,1,1,0,-0.735,3
266,15,-0.5812,-11.028,-2.866,16.196,0,1,1,1,-0.848,3
169,15,0.1582,-1.028,-1.866,2.316,0,0,0,1,0.056,3
181,15,-1.3276,-8.028,-11.866,-3.454,0,0,0,0,0.22,3
263,15,0.735,16.972,10.134,-9.094,0,0,0,1,-0.735,3
216,15,0.3917,11.972,5.134,16.196,0,1,1,0,-0.638,3
295,15,1.5177,19.972,21.134,16.196,0,1,1,0,-0.78,3
181,15,-1.3276,-10.028,-13.866,-23.454,0,1,1,1,0.22,3
263,15,0.1582,-1.028,-5.866,-3.454,0,0,0,1,-0.735,3
177,15,0.735,11.972,17.134,2.316,0,0,0,0,-0.468,3
267,15,2.4151,5.972,21.134,-9.094,0,0,0,0,-0.682,3
265,15,0.2641,-4.028,-9.866,2.316,0,1,0,0,-0.931,3
210,15,-0.36,0.972,-13.866,16.196,0,0,0,1,-0.519,3
266,15,0.3917,-1.028,10.134,-3.454,0,0,0,1,-0.848,3
180,15,0.9127,-1.028,-1.866,-3.454,0,0,0,1,-0.151,3
190,15,-0.1325,-19.028,-28.866,-3.454,0,1,0,0,-0.37,3
299,15,-0.36,8.972,5.134,-9.094,0,0,0,0,-0.789,3
175,15,0.3917,-0.028,13.134,16.196,0,0,1,1,0.016,3
266,15,-0.1325,-12.028,-0.866,-3.454,0,0,0,1,-0.848,3
199,15,-0.1325,17.972,-4.866,2.316,0,0,0,0,0.485,3
174,15,0.3917,12.972,16.134,-3.454,0,0,0,1,0.239,3
295,15,1.1405,35.972,28.134,-3.454,0,0,0,0,-0.78,3
260,15,-0.36,-4.028,-3.866,-3.454,0,0,0,1,-1.03,3
199,15,0.3917,6.972,-1.866,-23.454,0,0,0,1,0.485,3
261,15,2.4151,7.972,21.134,-11.494,0,1,0,0,-0.716,3
171,15,0.1582,6.972,1.134,-11.494,0,0,0,1,0.188,3
264,15,1.1405,5.972,21.134,-9.094,0,1,0,1,-0.706,3
175,15,-0.1325,0.972,-1.866,-3.454,0,0,0,1,0.016,3
265,15,1.5177,12.972,16.134,16.196,0,1,1,0,-0.931,3
288,15,0.3917,4.972,-3.866,-9.094,0,1,1,1,-0.677,3
267,15,0.9127,12.972,22.134,-3.454,0,0,0,1,-0.682,3
299,15,2.4151,10.972,12.134,29.226,0,1,0,1,-0.789,3
265,15,0.9127,4.972,10.134,16.196,0,1,1,0,-0.931,3
298,15,0.3917,26.972,10.134,-9.094,0,1,1,0,-0.696,3
168,15,-1.3276,8.972,6.134,-9.094,0,0,0,0,-0.427,3
265,15,0.3917,9.972,20.134,16.196,0,1,1,0,-0.931,3
229,15,-1.3276,-2.028,-9.866,-3.454,0,0,0,0,-0.242,3
178,15,0.2641,3.972,18.134,16.196,0,0,0,0,-0.276,3
168,15,-1.3276,-15.028,-15.866,-9.094,0,0,0,0,-0.427,3
261,15,0.9127,7.972,10.134,2.316,0,0,0,0,-0.716,3
262,15,-0.36,8.972,7.134,-3.454,0,0,0,0,-0.559,3
182,15,-1.3276,-7.028,-19.866,-11.494,1,0,0,0,0.057,3
258,15,0.2641,-1.028,-2.866,16.196,0,0,0,0,-1.048,3
264,15,1.1405,4.972,28.134,16.196,0,0,0,1,-0.706,3
171,15,0.3917,12.972,10.134,2.316,0,0,0,1,0.188,3
263,15,0.3917,0.972,14.134,-9.094,0,0,0,1,-0.735,3
265,15,-0.36,-8.028,-11.866,-3.454,0,0,1,1,-0.931,3
210,15,2.4151,16.972,5.134,-3.454,0,0,1,1,-0.519,3
266,15,0.735,1.972,0.134,16.196,0,1,0,0,-0.848,3
258,15,1.1405,19.972,22.134,16.196,0,0,1,0,-1.048,3
199,15,-1.3276,0.972,-2.866,-9.094,0,0,0,0,0.485,3
266,15,0.1582,-2.028,0.134,16.196,0,0,0,1,-0.848,3
263,15,0.9127,5.972,11.134,29.226,0,1,1,0,-0.735,3
215,15,-1.3276,1.972,3.134,2.316,0,0,0,0,-0.41,3
169,15,2.4151,12.972,28.134,2.316,0,0,0,0,0.056,3
169,15,-0.1325,12.972,20.134,-23.454,0,0,0,0,0.056,3
180,15,1.5177,14.972,13.134,-23.454,0,0,0,0,-0.151,3
168,15,0.3917,-1.028,-4.866,-9.094,0,0,0,1,-0.427,3
404,16,2.4151,11.972,26.134,-3.454,0,1,0,0,-0.23,3
392,16,0.561,9.972,9.134,-3.454,0,0,0,0,-0.198,3
388,16,2.4151,34.972,24.134,29.226,0,1,1,1,-0.645,3
399,16,0.0293,-3.028,0.134,-3.454,0,0,0,1,0.407,3
384,16,-1.3276,-11.028,-16.866,-3.454,0,1,1,1,-0.375,3
318,16,-0.36,12.972,-2.866,-11.494,0,0,0,1,0.352,3
382,16,0.9127,-4.028,-13.866,-3.454,0,0,0,1,-0.944,3
348,16,-1.3276,-3.028,-10.866,-9.094,1,0,0,0,0.187,3
347,16,0.9127,8.972,18.134,-3.454,0,0,1,0,-0.259,3
348,16,0.0293,0.972,12.134,-11.494,0,0,0,1,0.187,3
389,16,0.9127,1.972,4.134,-3.454,0,1,1,0,-0.242,3
391,16,-1.3276,-13.028,-21.866,-9.094,0,1,0,1,-0.139,3
348,16,2.4151,-0.028,11.134,-3.454,0,0,0,1,0.187,3
392,16,0.2641,0.972,11.134,-3.454,0,0,0,1,-0.198,3
389,16,-1.3276,-1.028,-13.866,-3.454,0,0,0,1,-0.242,3
389,16,2.4151,10.972,0.134,-3.454,0,0,0,0,-0.242,3
396,16,0.561,6.972,7.134,-3.454,0,0,0,1,0.881,3
405,16,-1.3276,-2.028,-29.866,-3.454,1,0,0,1,0.615,3
389,16,0.3917,-7.028,5.134,-3.454,0,0,0,0,-0.242,3
392,16,0.561,-10.028,-1.866,-3.454,0,0,0,0,-0.198,3
259,16,1.5177,12.972,28.134,16.196,0,0,0,0,-0.932,3
404,16,0.1582,-5.028,-4.866,-11.494,0,0,0,0,-0.23,3
382,16,-1.3276,-6.028,-17.866,-3.454,0,0,0,1,-0.944,3
345,16,-0.36,-3.028,-7.866,-11.494,0,0,0,0,-0.078,3
351,16,-1.3276,-10.028,-30.866,-3.454,0,0,0,1,0.124,3
382,16,0.3917,0.972,-8.866,2.316,0,0,1,1,-0.944,3
216,16,0.3917,-0.028,-10.866,-3.454,0,0,0,0,-0.638,3
397,16,-0.36,-12.028,-10.866,-9.094,0,0,0,1,0.573,3
403,16,0.1582,-0.028,-3.866,29.226,0,0,1,0,-0.43,3
391,16,1.5177,21.972,25.134,29.226,0,1,1,1,-0.139,3
383,16,0.2641,0.972,7.134,2.316,0,0,0,1,0.842,3
403,16,2.4151,10.972,14.134,-3.454,1,0,1,0,-0.43,3
394,16,-0.1325,2.972,3.134,-11.494,0,0,0,1,-0.338,3
344,16,0.0293,-2.028,-4.866,-3.454,0,0,0,0,0.257,3
395,16,0.735,-8.028,-22.866,2.316,0,0,0,1,-0.799,3
319,16,1.5177,12.972,21.134,29.226,0,1,1,0,-0.574,3
394,16,0.1582,4.972,-6.866,-23.454,0,0,0,0,-0.338,3
389,16,0.9127,0.972,13.134,16.196,0,1,0,0,-0.242,3
382,16,2.4151,4.972,4.134,29.226,0,0,1,0,-0.944,3
405,16,0.561,-11.028,-5.866,-3.454,0,0,0,0,0.615,3
351,16,1.5177,21.972,-2.866,16.196,0,0,1,0,0.124,3
403,16,-1.3276,-23.028,-31.866,-9.094,1,0,0,0,-0.43,3
318,16,-0.36,-3.028,-11.866,2.316,0,0,0,0,0.352,3
212,16,0.0293,3.972,14.134,16.196,0,0,0,0,0.15,3
401,16,0.1582,13.972,8.134,-3.454,0,0,1,1,0.238,3
388,16,0.561,-14.028,-3.866,-3.454,0,0,1,1,-0.645,3
315,16,-1.3276,-9.028,-15.866,-11.494,0,0,0,1,-0.092,3
401,16,0.9127,3.972,19.134,-3.454,0,0,0,1,0.238,3
391,16,0.561,-0.028,-0.866,2.316,0,0,0,1,-0.139,3
391,16,2.4151,10.972,16.134,16.196,0,1,1,0,-0.139,3
318,16,-1.3276,-8.028,-20.866,-3.454,0,0,0,0,0.352,3
383,16,-0.36,8.972,-1.866,-9.094,0,0,0,0,0.842,3
382,16,1.5177,8.972,28.134,16.196,0,1,1,0,-0.944,3
349,16,0.735,16.972,25.134,16.196,0,1,1,1,-0.236,3
346,16,0.561,-7.028,-6.866,-3.454,0,0,0,0,-0.141,3
347,16,-1.3276,-8.028,-7.866,-9.094,0,0,0,0,-0.259,3
383,16,1.5177,17.972,9.134,2.316,0,0,1,0,0.842,3
400,16,1.5177,7.972,11.134,-3.454,0,1,1,0,-0.138,3
391,16,2.4151,4.972,18.134,-3.454,0,0,1,1,-0.139,3
314,16,-1.3276,-7.028,-8.866,-3.454,0,0,0,1,-0.31,3
348,16,-0.5812,-8.028,-15.866,-11.494,0,0,0,1,0.187,3
290,16,-1.3276,1.972,4.134,-9.094,0,0,0,0,-0.437,3
317,16,0.1582,7.972,4.134,16.196,0,1,1,0,-0.669,3
400,16,0.2641,1.972,19.134,-3.454,0,0,0,1,-0.138,3
349,16,0.3917,-11.028,-10.866,-3.454,0,0,0,0,-0.236,3
396,16,0.3917,8.972,28.134,16.196,0,0,1,0,0.881,3
350,16,0.735,-4.028,6.134,-3.454,0,0,0,1,-0.185,3
391,16,1.5177,10.972,22.134,16.196,0,0,1,1,-0.139,3
351,16,1.1405,-1.028,1.134,-3.454,0,0,0,0,0.124,3
348,16,0.561,15.972,10.134,-3.454,0,0,0,1,0.187,3
389,16,-0.1325,-4.028,-2.866,-3.454,0,0,1,0,-0.242,3
349,16,0.9127,1.972,5.134,-3.454,0,0,0,0,-0.236,3
351,16,-0.36,-6.028,-10.866,-3.454,0,0,0,1,0.124,3
314,16,0.3917,11.972,21.134,2.316,0,0,0,1,-0.31,3
351,16,0.0293,-4.028,-12.866,-3.454,0,1,1,1,0.124,3
403,16,-1.3276,-12.028,-15.866,-9.094,0,0,0,1,-0.43,3
348,16,-1.3276,-17.028,-13.866,-9.094,1,0,0,1,0.187,3
398,16,0.735,-0.028,2.134,-11.494,0,0,0,1,0.595,3
349,16,-1.3276,-10.028,-18.866,-9.094,1,0,0,0,-0.236,3
383,16,-0.5812,6.972,11.134,29.226,0,1,1,1,0.842,3
382,16,0.2641,8.972,25.134,16.196,0,0,0,1,-0.944,3
314,16,2.4151,28.972,28.134,-3.454,1,0,0,1,-0.31,3
222,16,1.1405,-2.028,-2.866,-3.454,0,0,0,1,-0.135,3
351,16,0.0293,-0.028,15.134,2.316,0,0,1,1,0.124,3
388,16,0.1582,21.972,11.134,16.196,0,0,0,1,-0.645,3
318,16,0.0293,9.972,10.134,-3.454,0,0,0,0,0.352,3
318,16,0.0293,-9.028,-10.866,-3.454,0,1,1,0,0.352,3
402,16,0.3917,13.972,23.134,-3.454,0,0,1,1,-0.517,3
392,16,-0.36,-16.028,-12.866,-3.454,0,0,0,1,-0.198,3
382,16,0.0293,2.972,-4.866,-3.454,0,0,0,1,-0.944,3
402,16,-0.5812,-8.028,-7.866,-9.094,0,0,0,0,-0.517,3
403,16,-0.36,-5.028,4.134,-3.454,0,1,1,1,-0.43,3
348,16,2.4151,40.972,28.134,29.226,0,1,1,1,0.187,3
391,16,0.3917,9.972,16.134,16.196,0,0,0,0,-0.139,3
351,16,0.561,-6.028,-7.866,-3.454,0,1,1,0,0.124,3
398,16,0.1582,-3.028,-0.866,-3.454,0,0,0,1,0.595,3
298,16,-0.36,0.972,14.134,2.316,0,1,1,1,-0.696,3
384,16,-0.36,-2.028,-9.866,-3.454,0,0,0,0,-0.375,3
388,16,-0.5812,-0.028,1.134,-3.454,0,0,1,0,-0.645,3
387,16,1.1405,4.972,11.134,29.226,0,0,1,1,-0.537,3
398,16,-0.5812,-10.028,-14.866,-23.454,0,1,1,1,0.595,3
353,16,1.1405,-0.028,3.134,2.316,0,1,0,1,-1.082,3
252,16,0.735,5.972,0.134,-9.094,0,0,0,0,-0.617,3
351,16,-0.36,-10.028,-16.866,-11.494,0,0,0,0,0.124,3
348,16,-1.3276,-17.028,-23.866,-9.094,1,0,0,1,0.187,3
315,16,-0.36,-7.028,-8.866,-9.094,0,0,0,1,-0.092,3
351,16,0.1582,6.972,0.134,-9.094,0,0,0,0,0.124,3
394,16,-1.3276,-18.028,-31.866,-11.494,0,0,0,0,-0.338,3
346,16,0.1582,0.972,-7.866,2.316,0,0,0,1,-0.141,3
391,16,0.561,-2.028,9.134,-3.454,0,0,0,1,-0.139,3
400,16,0.2641,-4.028,6.134,-9.094,0,0,0,1,-0.138,3
263,17,1.1405,4.972,16.134,-3.454,0,0,0,0,-0.735,4
228,17,1.5177,-2.028,5.134,2.316,0,0,1,1,-0.486,4
297,17,0.0293,-0.028,-11.866,16.196,0,0,0,0,-0.779,4
235,17,-0.36,-20.028,-19.866,-3.454,0,0,0,1,1.132,4
249,17,0.3917,3.972,14.134,-23.454,0,0,0,1,0.011,4
251,17,-1.3276,-27.028,-25.866,-23.454,0,0,0,1,-0.097,4
293,17,0.1582,-8.028,-15.866,2.316,0,0,1,0,-0.443,4
288,17,-0.36,-5.028,-6.866,-9.094,0,0,1,1,-0.677,4
231,17,0.1582,0.972,-3.866,-3.454,0,0,0,1,-0.07,4
222,17,0.3917,4.972,1.134,-3.454,0,0,0,1,-0.135,4
220,17,0.2641,10.972,12.134,-3.454,0,0,0,1,-0.109,4
301,17,1.5177,16.972,28.134,16.196,0,1,1,1,-0.965,4
238,17,0.9127,16.972,10.134,-3.454,0,0,0,1,0.685,4
231,17,-0.5812,4.972,0.134,-3.454,0,0,0,0,-0.07,4
193,17,-0.5812,-20.028,-15.866,-11.494,1,0,0,0,0.777,4
298,17,0.9127,-0.028,1.134,2.316,0,0,0,0,-0.696,4
245,17,-1.3276,-9.028,-15.866,-3.454,0,0,0,0,0.839,4
248,17,-0.1325,-12.028,-7.866,-3.454,0,0,0,1,0.676,4
247,17,1.5177,-0.028,4.134,2.316,0,0,0,1,1.019,4
247,17,-0.5812,-8.028,-4.866,-3.454,0,0,0,0,1.019,4
298,17,0.3917,2.972,11.134,2.316,0,1,0,0,-0.696,4
238,17,-0.36,-15.028,-21.866,-11.494,1,0,0,1,0.685,4
236,17,0.0293,-0.028,-14.866,-9.094,0,1,1,0,1.016,4
235,17,0.1582,0.972,-0.866,-11.494,0,0,0,1,1.132,4
168,17,0.9127,22.972,28.134,-9.094,0,0,1,0,-0.427,4
233,17,-0.5812,3.972,11.134,-9.094,0,0,0,1,0.04,4
233,17,0.3917,23.972,22.134,-11.494,0,0,0,0,0.04,4
232,17,-0.1325,2.972,1.134,-3.454,0,0,0,0,0.448,4
232,17,0.3917,-1.028,-1.866,-3.454,0,0,0,1,0.448,4
230,17,-0.1325,-3.028,2.134,-3.454,0,0,0,0,-0.222,4
251,17,-1.3276,-11.028,-16.866,2.316,0,0,0,1,-0.097,4
229,17,-1.3276,-7.028,-7.866,2.316,0,0,0,0,-0.242,4
229,17,0.1582,8.972,10.134,-3.454,0,0,1,1,-0.242,4
224,17,-1.3276,-18.028,-22.866,-11.494,1,0,0,0,0.168,4
223,17,-0.1325,-0.028,-2.866,-3.454,0,0,0,0,-0.296,4
221,17,-0.5812,3.972,-4.866,-3.454,0,1,1,0,0.228,4
218,17,-1.3276,-21.028,-23.866,-9.094,1,0,0,1,0.881,4
234,17,-0.36,-7.028,-8.866,-11.494,0,0,0,0,0.302,4
248,17,-1.3276,-1.028,-6.866,2.316,0,0,0,1,0.676,4
224,17,0.0293,7.972,19.134,16.196,0,1,1,0,0.168,4
248,17,0.0293,-2.028,-7.866,-3.454,0,0,0,0,0.676,4
226,17,-0.36,-0.028,-14.866,-11.494,0,0,0,1,0.002,4
220,17,-1.3276,-0.028,4.134,-9.094,1,0,0,0,-0.109,4
210,17,-0.1325,-6.028,2.134,-3.454,0,0,1,0,-0.519,4
197,17,-0.36,4.972,7.134,-3.454,1,0,1,1,0.297,4
298,17,-0.5812,-3.028,0.134,-9.094,0,1,0,1,-0.696,4
216,17,-0.36,-10.028,-6.866,2.316,0,0,1,1,-0.638,4
240,17,0.0293,2.972,-0.866,-3.454,0,0,0,1,0.529,4
237,17,-0.1325,4.972,-9.866,2.316,0,0,0,0,1.14,4
219,17,0.1582,-2.028,2.134,29.226,0,0,0,0,0.524,4
249,17,0.735,2.972,1.134,-11.494,0,0,0,0,0.011,4
223,17,0.561,-0.028,-5.866,29.226,0,0,0,0,-0.296,4
227,17,0.9127,-0.028,-2.866,2.316,0,0,1,0,-0.436,4
237,17,0.2641,0.972,9.134,-3.454,0,0,0,1,1.14,4
217,17,-0.36,11.972,7.134,-3.454,0,0,1,0,-0.463,4
249,17,0.1582,17.972,10.134,-9.094,0,0,0,0,0.011,4
249,17,0.2641,6.972,-3.866,-3.454,0,1,0,0,0.011,4
239,17,-0.36,3.972,1.134,-23.454,0,0,0,0,1.019,4
389,17,-0.1325,1.972,9.134,-9.094,0,0,0,0,-0.242,4
249,17,-1.3276,-18.028,-31.866,-11.494,0,0,0,0,0.011,4
253,17,0.2641,-8.028,-1.866,-9.094,0,0,1,1,0.462,4
298,17,2.4151,15.972,28.134,16.196,0,1,1,0,-0.696,4
181,17,0.9127,16.972,14.134,-9.094,0,0,0,0,0.22,4
232,17,0.2641,10.972,23.134,2.316,0,1,1,0,0.448,4
229,17,0.735,25.972,14.134,-3.454,0,1,1,1,-0.242,4
239,17,0.1582,-1.028,13.134,-11.494,0,0,0,0,1.019,4
226,17,-0.1325,-1.028,-12.866,-3.454,0,0,0,1,0.002,4
251,17,0.0293,-2.028,1.134,-3.454,0,1,0,0,-0.097,4
231,17,0.1582,-9.028,-13.866,-3.454,0,0,0,1,-0.07,4
239,17,0.0293,-0.028,4.134,-11.494,0,0,0,0,1.019,4
