grp,cohes,lead,hrs,wbeing
AC,3.625,3.3333333,11,4.1666665
AC,3.0,3.0,11,3.5
AC,2.25,3.3636363,12,2.8888888
AC,1.625,3.0,9,2.0
AC,1.75,3.0,12,2.7777777
AC,3.25,2.0,14,4.2222223
AC,2.375,2.2727273,12,1.8888888
AC,2.125,2.090909,9,1.3333334
AC,2.375,2.7272727,12,3.0555556
AC,1.875,3.090909,11,2.8333333
AC,3.0,3.8181818,11,3.5555556
AC,3.0,2.090909,10,2.2777777
AC,3.25,3.090909,15,4.2222223
AC,2.625,2.6666667,10,2.6111112
AC,3.0,2.6666667,9,2.5
AC,2.875,3.1818182,10,3.6111112
AC,2.75,2.8181818,8,2.0
AC,1.1428572,2.090909,8,1.2777778
AC,2.375,1.8181819,12,3.2222223
AC,1.375,2.090909,12,2.3888888
AC,2.625,3.0,9,2.2777777
AC,3.375,3.6363637,11,2.5
AC,2.0,3.5,14,3.6666667
AC,1.5,1.0,8,0.7777778
AC,2.75,3.090909,10,3.9444444
AC,3.5,3.5,10,3.4444444
AC,2.5,2.8181818,14,3.0
AC,2.875,2.909091,12,1.3888888
AC,3.25,3.4545455,9,4.0
AC,2.0,2.3333333,9,2.2777777
AC,3.25,3.1818182,9,4.1666665
AC,1.5,4.5,8,3.3333333
AC,3.0,3.2727273,8,2.2777777
AC,3.5,3.090909,10,3.3333333
AC,2.75,2.8181818,11,2.5555556
AC,3.5,3.6363637,8,2.2777777
AC,3.0,2.5555556,13,3.0
AC,3.375,2.5454545,10,2.3888888
AC,2.5,3.1666667,16,2.1111112
AC,4.0,3.909091,13,1.6666666
AC,2.625,3.4545455,9,3.7777777
AC,1.875,2.5454545,10,3.0
AC,3.125,2.1818182,10,4.1666665
AC,2.375,2.5454545,12,2.3888888
AC,3.25,4.181818,9,3.1111112
AC,3.5,2.3636363,12,3.0555556
AC,3.125,2.0,9,2.8888888
AD,2.875,2.6363637,12,1.7222222
AD,3.625,2.3636363,12,2.3888888
AD,5.0,4.1666665,12,4.0555553
AD,4.5,1.1818181,12,3.0555556
AD,4.625,4.5454545,24,2.6666667
AD,5.0,3.3333333,12,2.1666667
AD,3.0,3.6666667,12,3.5555556
AD,2.875,3.3636363,13,3.7777777
AD,2.875,2.2727273,12,3.0555556
AD,2.375,2.6363637,13,2.3888888
AD,2.625,3.5454545,12,3.7222223
AD,3.5,2.6363637,12,2.5555556
AD,2.625,2.8181818,12,2.8888888
AD,4.125,2.090909,14,2.3888888
AD,3.625,2.8181818,14,2.9444444
AD,3.625,3.5454545,12,3.9444444
AD,5.0,4.6363635,12,3.3333333
AD,4.0,3.7272727,12,2.2777777
AD,3.75,3.090909,12,2.5
AD,3.625,3.7272727,13,2.9411764
AD,2.625,3.2727273,13,3.2777777
AD,4.0,4.6363635,12,4.7777777
AD,3.25,3.6363637,12,2.6666667
AD,4.25,3.909091,12,2.7222223
AD,4.25,4.0,11,3.1666667
AD,2.0,2.6666667,13,3.0
AD,2.0,4.3333335,12,2.9444444
AD,1.0,3.8333333,13,3.3888888
AD,1.0,4.0,12,4.2222223
AD,2.0,2.0,12,2.1111112
AD,2.625,3.2727273,14,3.2222223
AD,4.0,2.8181818,13,3.2777777
AD,4.125,4.0,12,2.8333333
AD,3.75,3.4545455,14,2.2222223
AD,4.5,4.3636365,13,3.2777777
AD,3.125,2.1818182,12,2.8333333
AD,3.142857,3.8181818,10,1.8333334
AD,3.0,3.6666667,12,2.4444444
AD,3.75,3.0,15,3.1111112
AD,3.75,3.7272727,12,3.6111112
AD,2.875,2.2727273,14,2.4444444
AD,4.625,4.181818,12,4.4444447
AD,2.75,2.5555556,13,3.1111112
AD,3.5,3.909091,12,3.6111112
AD,3.375,3.090909,12,3.6111112
AD,4.5,4.5454545,12,2.8333333
AD,3.5,3.2727273,10,2.4444444
AD,3.5,3.6363637,11,3.0
AD,2.125,2.7272727,11,1.2777778
AD,4.375,3.0,12,1.7222222
AD,4.0,3.7272727,12,3.2222223
AD,3.75,3.6363637,12,3.3888888
AD,2.5,4.2727275,16,2.0
AD,3.75,3.3636363,12,2.2222223
AD,3.75,3.8181818,12,3.7222223
AD,3.0,3.1818182,12,1.6153846
AD,3.75,3.6363637,13,3.3333333
AD,4.125,3.6363637,11,2.8888888
AD,3.75,2.8181818,13,1.7222222
AD,2.75,2.2727273,12,2.3888888
AD,3.75,3.3636363,12,2.4444444
AD,3.625,3.4545455,12,1.1666666
AD,3.375,3.5454545,12,3.0
AD,3.125,2.4545455,12,3.7777777
AD,5.0,5.0,12,4.5555553
AD,2.625,2.6363637,12,3.0555556
AD,3.25,2.8181818,10,3.0
AD,3.75,3.6363637,12,2.3333333
AD,2.75,2.1818182,13,1.6666666
AD,3.5,3.0,12,2.3888888
AD,2.25,3.3636363,12,2.0
AD,3.75,3.8181818,9,0.8888889
AD,4.5,4.181818,12,3.5
AD,4.125,3.6363637,12,3.4444444
AD,3.5,4.0,9,3.7777777
AD,2.75,3.0,12,2.7777777
AD,3.875,3.7272727,9,3.2222223
AD,2.0,2.090909,14,0.7222222
AD,4.5,5.0,14,4.2222223
AD,3.875,3.8181818,13,3.2777777
AD,4.625,3.5454545,12,2.9444444
AD,2.875,2.909091,12,3.3333333
AD,3.875,1.5454545,10,2.6666667
AD,3.125,3.0,13,2.4444444
AD,3.875,2.7272727,11,2.3333333
AD,4.0,3.2727273,12,0.7222222
AD,3.75,3.6363637,11,3.2777777
AD,3.375,1.5454545,16,1.5
AD,3.5,3.1818182,12,1.4444444
AD,5.0,4.7272725,11,2.0555556
AD,3.5,3.909091,11,4.1666665
AD,3.0,2.8333333,12,1.4444444
AD,2.0,2.5,12,2.0588236
AD,3.625,3.6363637,9,3.6666667
AE,2.75,3.6363637,12,3.4444444
AE,2.25,2.3636363,12,2.7777777
AE,3.125,2.6363637,15,4.111111
AE,3.875,3.3636363,14,3.3888888
AE,1.25,2.6363637,17,1.4117647
AE,3.25,3.1818182,10,2.4444444
AE,2.5,1.1666666,14,1.6111112
AE,3.75,2.090909,12,3.0555556
AE,3.625,3.3636363,15,3.7222223
AE,3.75,2.5454545,17,3.5
AE,4.75,3.7272727,14,0.8888889
AE,3.375,3.4545455,12,2.6666667
AE,3.25,2.2727273,14,3.8333333
AE,3.875,2.5454545,14,3.5
AE,2.5,2.6666667,15,1.4444444
AE,3.625,2.090909,13,4.0555553
AE,1.125,1.8181819,11,0.3888889
AE,3.25,1.5454545,14,2.8333333
AE,3.5,3.0,13,3.1875
AE,3.625,1.4545455,14,2.5555556
AE,3.0,3.0,13,2.3888888
AE,3.5,3.4545455,13,2.9444444
AE,3.5,2.6363637,10,2.9444444
AE,3.25,2.1818182,13,2.3333333
AE,3.0,2.8181818,12,1.9444444
AE,1.375,2.0,12,0.7777778
AE,1.25,1.8181819,8,2.6111112
AE,1.625,1.4545455,13,1.7777778
AE,4.375,3.5454545,14,3.1111112
AE,4.0,3.7272727,13,3.2777777
AE,2.875,2.1818182,12,3.5555556
AE,2.25,1.4545455,10,3.3333333
AE,1.75,2.5454545,13,2.4444444
AE,3.5,2.7272727,12,2.6111112
AE,2.7142856,2.4545455,10,3.0625
AE,1.875,1.4545455,14,2.4117646
AE,4.125,2.4545455,12,2.8333333
AE,4.0,1.8333334,15,2.2777777
AE,2.25,2.0,12,2.2777777
AE,3.0,2.909091,12,1.7222222
AE,2.875,3.090909,12,3.8888888
AE,3.375,3.7272727,12,1.6111112
AE,3.25,3.3636363,10,3.6666667
AE,3.375,3.4,10,3.7777777
AE,3.75,3.3636363,12,3.7777777
AE,3.75,2.8181818,13,4.0
AE,3.75,3.090909,12,2.3333333
AE,4.375,2.6363637,9,2.6111112
AE,3.25,2.2727273,9,2.6111112
AE,3.25,3.4545455,19,3.2777777
AE,3.75,3.1818182,16,2.4444444
AE,2.0,2.1818182,15,1.8888888
AE,2.875,1.9090909,15,2.2777777
AE,3.875,3.1818182,14,2.0555556
AE,3.25,3.6,10,2.6470587
AE,3.625,4.0,8,3.1764705
AE,2.8333333,2.909091,10,2.6111112
AE,2.5,1.6363636,12,1.9444444
AE,2.25,1.7272727,12,1.8333334
AE,3.125,1.9090909,11,1.6111112
AE,2.875,3.2727273,18,1.0555556
AE,3.5,3.6666667,11,1.8333334
AE,2.25,3.0,12,3.2222223
AE,3.875,2.2727273,13,2.1111112
AE,3.0,2.3333333,18,2.0
AE,2.625,2.090909,14,2.5
AE,2.75,1.7272727,15,0.8333333
AE,2.0,2.0,16,2.7222223
AE,1.875,2.8181818,14,2.7222223
AE,4.0,3.2727273,16,2.4444444
AE,3.375,3.090909,14,2.0
AE,1.0,2.8333333,15,2.1666667
AE,3.5,3.2,9,2.5
AE,3.0,2.6666667,12,3.1666667
AE,5.0,4.8,10,5.0
AE,1.5,1.0,15,4.2222223
AE,3.875,2.9,14,4.5555553
AE,4.5,3.0,14,1.5555556
AE,2.0,2.8181818,10,1.8888888
AE,3.875,2.7272727,14,2.7777777
AE,2.0,2.0,17,1.0555556
AF,2.625,3.0,9,3.5555556
AF,2.5,3.7272727,8,2.8333333
AF,4.25,4.0,8,4.2222223
AF,4.5,5.0,11,4.111111
AF,2.125,3.1818182,11,2.5
AF,1.5,3.3333333,12,3.1111112
AF,4.0,4.1666665,14,3.5
AF,1.5,3.0,11,3.3888888
AF,2.125,3.0,12,4.3333335
AF,4.75,3.3636363,10,2.1666667
AF,4.125,3.4545455,9,3.8333333
AF,3.75,4.181818,11,4.0
AF,4.0,4.2727275,8,3.2666667
AF,3.5714285,3.5555556,8,3.3529413
AF,5.0,4.6666665,10,4.7777777
AF,4.375,4.7272725,7,3.6666667
AF,3.625,3.909091,9,2.5
AF,4.125,3.909091,8,3.0
AF,2.5,2.5454545,12,1.4444444
AF,3.625,3.8181818,12,2.8888888
AF,3.5,3.6666667,11,3.7777777
AF,2.0,2.0,12,3.0
AF,4.0,4.3333335,10,4.111111
AF,4.625,4.5454545,8,4.0555553
AF,4.375,3.4545455,8,3.3888888
AF,2.375,2.6363637,14,3.0555556
AF,5.0,5.0,11,2.3333333
AF,3.0,3.1666667,9,3.0
AF,4.625,4.3636365,8,4.0
AF,2.5,3.6363637,9,0.6111111
AF,3.875,3.5454545,8,4.470588
AF,3.0,3.5,9,1.2222222
AF,4.75,3.1818182,9,2.7222223
AF,4.75,5.0,12,4.0555553
AF,3.5,4.1666665,12,2.7222223
AF,3.5,4.1666665,11,3.8333333
AF,4.0,3.6666667,12,3.5555556
AF,3.875,3.2727273,11,3.7222223
AF,3.0,3.1818182,8,2.3888888
AF,4.0,4.5,11,0.7777778
AF,2.0,3.5,12,4.0
AF,3.75,4.0,11,2.9444444
AF,4.0,3.3636363,11,2.6111112
AF,4.875,5.0,8,3.4444444
AF,3.5,4.3333335,10,4.2222223
AF,3.3333333,3.8333333,8,3.8333333
AG,4.0,3.0,12,1.8888888
AG,3.625,3.3636363,10,2.5
AG,4.0,3.3333333,8,2.5555556
AG,2.875,2.909091,12,3.5
AG,1.75,2.4545455,12,3.8333333
AG,2.125,2.4545455,11,2.3333333
AG,3.25,2.1818182,9,2.7222223
AG,3.5,3.4545455,12,3.8333333
AG,3.5,3.1818182,12,3.6111112
AG,1.375,1.4545455,11,2.0
AG,3.5,3.8181818,12,3.5
AG,1.5,1.7272727,11,0.5
AG,3.375,2.7272727,11,3.3888888
AG,2.75,2.3636363,12,2.0555556
AG,2.2857144,2.5454545,10,3.0555556
AG,3.875,3.7272727,14,3.0555556
AG,5.0,1.3636364,12,2.9444444
AG,4.0,4.181818,12,2.7222223
AG,4.125,4.3636365,10,4.111111
AG,3.25,3.3636363,12,3.9444444
AG,3.5,3.5454545,10,3.2222223
AG,2.0,3.8333333,9,1.6666666
AG,3.375,3.5,11,4.611111
AG,2.125,3.0,10,2.0
AG,3.5,3.2,9,3.4444444
AG,3.25,2.4545455,9,1.8888888
AG,3.5,3.5454545,11,3.1111112
AG,4.375,4.090909,12,3.1666667
AG,1.875,3.2727273,9,1.2777778
AG,3.625,3.6363637,12,3.9444444
AG,2.75,3.2727273,11,3.0
AG,3.5,3.8181818,12,3.2777777
AG,4.875,4.0,11,4.2777777
AG,2.0,3.5,12,3.0
AG,3.625,1.4,10,1.7222222
AG,3.875,2.909091,11,3.2222223
AG,3.875,2.5454545,12,2.5555556
AG,3.75,3.909091,9,3.8333333
AG,3.75,3.1818182,12,1.7777778
AG,4.375,4.5454545,12,4.111111
AG,5.0,3.6666667,9,2.6111112
AG,4.5,3.6666667,12,3.3333333
AG,2.5,2.6666667,11,2.5555556
AG,2.125,2.7272727,11,2.8333333
AG,3.0,2.909091,11,3.2222223
AG,3.0,3.0,12,3.2777777
AG,3.25,3.0,12,3.1666667
AG,3.25,3.4545455,11,1.5
AG,3.5,3.5,5,3.3888888
AG,4.25,4.3333335,8,4.0
AG,3.125,2.909091,12,0.7222222
AG,4.0,3.5454545,12,4.0555553
AG,2.5,3.4545455,12,3.7777777
AG,2.5,3.3636363,14,1.9444444
AG,3.625,3.3636363,10,3.7222223
AG,4.0,4.0,14,3.8888888
AG,2.5,3.8333333,12,3.5555556
AG,3.6666667,3.0,8,3.5555556
AG,3.125,3.0,12,2.4444444
AG,3.5,3.0,11,3.6111112
AG,4.25,3.8181818,11,3.4444444
AG,2.875,2.6363637,11,2.5
AG,3.25,1.7272727,11,1.1666666
AG,2.625,2.3636363,10,2.5555556
AG,3.625,3.909091,11,4.611111
AG,3.25,3.2727273,12,2.3888888
AG,4.5,4.2727275,10,3.3888888
AG,3.75,3.6363637,12,3.2222223
AG,3.875,2.4545455,10,3.3333333
AG,2.875,3.3636363,11,3.2777777
AG,5.0,3.6666667,10,3.6666667
AG,5.0,3.909091,12,2.9444444
AG,3.875,3.6363637,9,3.5
AG,2.75,2.909091,10,1.6111112
AG,1.875,1.2727273,13,1.6666666
AG,3.6666667,3.6666667,10,3.8888888
AG,4.0,3.5,14,0.33333334
AG,3.0,2.3636363,13,2.6111112
AG,3.625,2.2727273,13,2.0555556
AG,2.625,3.1818182,12,2.8333333
AG,2.75,2.4545455,12,3.4444444
AG,3.25,2.909091,9,2.7777777
AG,4.25,3.7,10,3.6111112
AG,4.125,3.7272727,11,3.0555556
AG,3.75,3.0,12,2.5
AG,3.875,3.909091,10,2.9444444
AG,3.125,3.090909,12,3.7777777
AG,3.375,2.909091,18,2.7777777
AG,2.5,2.6666667,12,3.6666667
AG,5.0,2.1666667,12,1.9444444
AG,3.0,3.3333333,10,1.8888888
AG,5.0,4.0,13,3.1111112
AG,3.75,3.5454545,11,4.388889
AG,5.0,4.0,14,3.0
AG,4.5,4.0,14,4.888889
AH,4.0,2.7272727,12,1.1111112
AH,3.125,3.4545455,12,3.1666667
AH,3.375,2.909091,10,3.0
AH,3.625,2.7272727,11,2.8888888
AH,3.5,3.0,12,2.1666667
AH,4.5,3.3636363,10,3.4705882
AH,2.5,3.7272727,10,3.5
AH,2.125,1.9090909,12,2.1111112
AH,3.875,2.5454545,12,2.7777777
AH,3.875,4.0,8,3.6111112
AH,3.5,3.0,8,2.2222223
AH,3.625,3.5454545,11,2.9444444
AH,3.75,3.7272727,10,3.1111112
AH,3.625,3.0,11,2.1666667
AH,3.5,3.2727273,11,3.1111112
AH,3.0,3.2727273,12,2.8235295
AH,3.25,2.7272727,11,1.8888888
AH,2.625,3.7272727,12,4.1666665
AH,3.5,2.8181818,11,1.8333334
AH,4.25,4.3,11,2.5
AH,3.375,3.3636363,11,2.7222223
AH,3.0,2.6363637,12,2.7222223
AH,2.375,3.4545455,10,2.4444444
AH,3.0,3.5454545,11,2.0555556
AH,3.5,4.090909,11,2.8333333
AH,3.25,2.909091,13,0.8333333
AH,3.0,3.0,12,2.3333333
AH,2.875,3.2727273,12,1.7777778
AH,1.625,1.8181819,11,3.1666667
AH,2.375,2.5454545,11,2.1111112
AH,2.875,3.1818182,12,3.3333333
AH,4.0,4.0,12,3.6111112
AH,3.375,3.909091,10,3.1111112
AH,4.5,4.3636365,12,2.4444444
AH,2.5,2.4545455,12,2.7777777
AH,1.625,2.3636363,14,3.7777777
AH,4.75,4.6363635,15,2.5555556
AH,3.625,3.909091,12,3.5
AH,3.25,3.3636363,11,2.5
AH,2.875,3.3636363,15,1.8333334
AH,3.0,2.3636363,13,1.5
AH,2.875,3.1818182,12,2.7222223
AH,3.375,2.5454545,13,1.1111112
AH,3.875,2.090909,14,2.0
AH,3.5,3.3333333,14,2.2222223
AH,3.375,3.7272727,10,3.0555556
AH,2.625,2.4545455,12,1.3888888
AH,2.125,1.8181819,13,2.0
AH,3.5,3.5454545,12,3.2777777
AH,2.5,2.7272727,13,2.4444444
AH,3.0,3.6666667,13,1.3888888
AH,2.625,2.4545455,14,1.6666666
AH,1.0,1.1818181,10,1.3888888
AH,1.5,2.6363637,12,2.8888888
AH,2.0,2.8333333,15,2.1666667
AH,2.75,3.3636363,8,2.4444444
AH,3.125,3.0,11,2.0555556
AH,2.375,2.6363637,11,1.6111112
AH,4.125,3.2727273,11,2.9444444
AH,3.5,3.090909,11,2.7222223
AH,3.0,3.2727273,11,3.0555556
AH,4.125,3.2727273,14,2.5
AH,4.0,3.8333333,10,2.7222223
AH,3.0,3.3333333,13,3.1666667
AH,2.125,4.2727275,10,4.7222223
AH,2.75,3.4545455,11,2.5
AH,4.0,3.1666667,14,4.0555553
AH,2.5,2.8333333,15,3.5
AH,4.0,3.8333333,12,3.2777777
AH,3.125,3.5454545,12,2.9444444
AH,3.875,3.4545455,10,2.5555556
AH,3.0,3.5,12,3.5882354
AH,2.5,3.0,10,1.0555556
AH,3.625,3.3636363,12,2.3333333
AH,3.625,2.909091,10,2.1666667
AH,2.142857,3.0,10,3.2777777
AH,4.0,3.5,10,3.0
AH,3.0,3.0,10,2.6111112
AH,3.0,2.6666667,14,2.8333333
AH,2.875,3.4545455,11,2.1111112
AH,2.625,2.909091,11,2.0
AI,2.75,2.3636363,12,2.2222223
AI,4.0,3.6363637,12,2.4444444
AI,3.625,3.7272727,12,3.1666667
AI,3.25,2.909091,11,2.8333333
AI,4.0,4.0,14,3.1666667
AI,4.0,3.3333333,10,3.3888888
AI,3.625,3.3636363,12,2.3888888
AI,3.625,3.4545455,12,2.3888888
AI,4.0,3.0,13,3.2222223
AI,4.0,3.6666667,10,3.8333333
AI,3.5,3.0,11,1.6666666
AI,4.0,2.8333333,13,2.8888888
AI,3.5,3.5454545,11,3.8333333
AI,3.75,3.4545455,11,3.1111112
AI,2.75,2.6363637,11,2.3888888
AI,3.0,4.2727275,14,3.3888888
AI,3.625,3.4545455,11,2.1666667
AI,1.0,2.3636363,11,1.9444444
AI,4.0,4.0,10,2.8888888
AI,3.625,3.0,10,2.1666667
AI,3.25,2.7272727,12,2.1111112
AI,2.5,1.7272727,12,2.5
AI,2.75,3.1818182,13,0.6666667
AI,2.5,3.1666667,12,3.4444444
AI,3.625,3.090909,12,2.9444444
AI,2.875,3.0,12,4.0555553
AI,4.125,3.8181818,12,4.3333335
AI,2.125,3.090909,10,3.5555556
AI,1.0,2.3333333,12,2.2777777
AI,1.0,3.8333333,12,2.6111112
AI,2.875,3.3636363,10,2.1111112
AI,1.75,2.7272727,13,1.2777778
AI,3.5,2.8181818,11,3.0555556
AI,3.625,3.5454545,12,2.4444444
AI,2.875,2.909091,12,2.3888888
AI,3.5,2.909091,12,3.6666667
AI,3.875,3.6363637,10,3.6666667
AI,3.125,3.8181818,12,3.6666667
AI,4.0,2.5,12,2.5555556
AI,3.875,3.3636363,11,1.8888888
AI,2.0,3.5,11,3.2222223
AI,1.0,1.6363636,14,3.1111112
AJ,2.0,3.1818182,12,2.6111112
AJ,2.75,3.5454545,12,3.7222223
AJ,3.375,2.2727273,13,2.5555556
AJ,3.25,3.2727273,10,3.9444444
AJ,3.375,2.6363637,14,3.0555556
AJ,2.375,1.4545455,9,3.0555556
AJ,3.375,2.8181818,12,4.611111
AJ,2.25,2.8181818,12,2.6666667
AJ,3.625,2.909091,8,2.8333333
AJ,3.25,2.2727273,13,1.1111112
AJ,3.0,3.2727273,13,2.6111112
AJ,3.75,1.7272727,12,3.2777777
AJ,3.375,1.7272727,12,2.3888888
AJ,3.0,2.8333333,11,2.5
AJ,4.5,1.9090909,12,3.0555556
AJ,4.0,3.8181818,12,3.0555556
AJ,3.25,2.3,12,1.7647059
AJ,2.4285715,2.4545455,10,3.6666667
AJ,2.0,2.2727273,9,2.0
AJ,3.5,3.090909,12,2.1176472
AJ,3.25,3.4545455,12,4.4444447
AJ,3.0,1.8333334,12,2.5
AJ,3.25,2.090909,12,1.7222222
AJ,2.5,2.1818182,12,1.4444444
AJ,3.75,1.8181819,12,3.1666667
AJ,3.875,1.9090909,13,3.0555556
AJ,2.0,3.6666667,14,3.0555556
AJ,2.75,2.7272727,13,2.1666667
AJ,2.5,2.0,12,2.7222223
AJ,3.75,2.6363637,12,1.8333334
AJ,1.75,1.6363636,18,1.9444444
AJ,3.75,2.2727273,12,2.5
AJ,4.0,2.8181818,12,1.6111112
AJ,3.0,3.0,10,2.1666667
AJ,3.125,1.1818181,16,0.5
AJ,3.5,3.090909,12,3.1111112
AJ,2.875,3.1818182,12,1.7222222
AJ,2.375,2.0,14,2.1111112
AJ,3.625,2.7272727,12,2.5555556
AJ,4.0,3.4545455,12,4.1666665
AJ,4.0,2.6363637,12,2.9444444
AJ,3.25,1.9090909,12,2.0
AJ,3.5,3.3333333,12,1.8888888
AJ,2.375,1.7272727,12,2.4444444
AJ,1.25,3.090909,11,2.7777777
AJ,3.0,2.1818182,13,3.3888888
AJ,2.125,2.2727273,12,2.1666667
AJ,3.5,2.0,12,2.5555556
AJ,2.0,2.5,12,2.1666667
AJ,1.5,2.0,12,3.0
AJ,3.125,3.1818182,10,2.9444444
AJ,3.5,3.7272727,12,4.0
AJ,3.625,1.6363636,12,2.9444444
AJ,4.75,2.5454545,12,3.6666667
AJ,2.625,1.5454545,13,3.1666667
AJ,2.75,2.3636363,12,1.8888888
AJ,2.5,2.2727273,12,3.8333333
AJ,3.75,2.0,12,1.5
AJ,3.0,1.0,12,2.3888888
AJ,3.125,3.090909,12,3.0555556
AJ,2.75,2.8181818,10,2.7222223
AJ,1.0,2.0,11,2.1666667
AJ,2.0,2.7272727,12,2.2777777
AJ,2.5,2.3636363,12,2.0555556
AK,3.625,3.4545455,12,2.0
AK,4.25,3.3636363,12,2.0
AK,3.625,3.5454545,11,2.3333333
AK,2.375,2.909091,12,4.5
AK,3.5,2.0,11,2.0
AK,2.625,3.090909,11,4.0
AK,2.25,2.8181818,9,3.3888888
AK,3.25,3.0,12,3.5
AK,2.5,3.2727273,12,2.8888888
AK,1.25,2.090909,13,0.7222222
AK,1.875,1.8181819,12,1.5555556
AK,2.25,3.5454545,11,0.9444444
AK,3.4285715,3.6363637,11,3.7777777
AK,3.5,3.0,12,3.1111112
AK,3.125,3.5454545,12,2.5555556
AK,3.625,2.4545455,12,1.0555556
AK,2.5,2.3636363,12,1.6111112
AK,3.625,3.909091,12,2.5
AK,2.0,3.3333333,14,2.6666667
AK,3.125,3.3636363,11,3.4444444
AK,3.75,2.909091,12,2.3333333
AK,2.375,2.090909,8,0.33333334
AK,2.0,2.5454545,12,0.6111111
AK,3.625,2.1818182,12,2.3333333
AK,4.5,2.909091,12,4.3333335
AK,1.0,3.3333333,11,3.9411764
AK,2.5,3.6666667,11,4.111111
AK,2.75,2.8181818,9,4.0
AK,2.625,1.1818181,24,0.2777778
AK,4.5,4.2727275,24,3.6111112
AK,3.75,3.3636363,10,3.3888888
AK,1.5,3.3333333,12,3.8888888
AK,3.375,4.0,12,2.4444444
AK,2.0,2.5454545,12,1.2777778
AK,3.75,3.9,12,1.6666666
AK,4.25,3.909091,12,2.5
AK,2.75,3.1818182,12,3.3888888
AK,3.125,1.6363636,14,0.16666667
AK,2.7142856,2.6363637,14,1.5555556
AK,3.5,3.0,12,2.8888888
AK,4.125,3.8181818,12,3.4444444
AK,3.75,3.8181818,12,2.7777777
AK,1.75,1.0,24,0.8888889
AK,2.5,1.1818181,13,1.3888888
AK,2.5,1.4545455,13,1.5
AK,2.625,3.0,8,3.6666667
AK,2.5714285,3.2727273,12,3.2222223
AK,5.0,4.0,12,3.9444444
AK,3.375,3.1818182,12,2.2222223
AK,4.0,3.6666667,13,3.2222223
AK,3.0,2.5454545,12,4.0
AK,3.125,2.4545455,12,1.5
AK,2.625,1.7272727,2,0.8333333
AK,2.625,2.5,12,2.5
AK,3.375,2.909091,12,2.7222223
AK,3.875,3.4545455,12,2.3333333
AK,2.0,2.2727273,12,1.6666666
AK,4.125,3.1818182,12,2.5555556
AK,2.375,2.2727273,12,2.2777777
AK,3.0,3.6666667,14,2.6111112
AK,2.0,3.8333333,12,3.2777777
AK,2.0,3.3333333,11,3.2777777
AK,1.0,2.3333333,11,2.0
AK,3.0,2.8181818,11,3.2222223
AK,3.25,2.6363637,12,2.1666667
AK,4.0,3.3636363,12,2.8461537
AK,2.5,2.3636363,12,2.1666667
AK,1.875,1.7272727,16,3.0
AK,3.25,2.4545455,12,3.5
AK,3.875,3.3636363,12,2.5
AK,4.0,2.909091,13,3.0
AK,2.5,2.5,24,2.4444444
AK,2.5,3.1666667,12,3.4444444
AK,3.125,2.5454545,12,2.3333333
AK,2.5,2.4545455,11,2.7222223
AK,2.25,2.2727273,9,0.9444444
AK,4.75,4.818182,9,3.0
AK,2.375,2.5454545,8,2.0555556
AK,1.75,2.2727273,12,2.5
AK,3.375,4.0,12,2.5555556
AK,2.375,2.5454545,12,1.7222222
AK,3.0,2.5454545,13,2.4444444
AK,3.25,2.6363637,12,0.9444444
AK,3.875,1.7272727,12,1.1666666
AK,5.0,2.4545455,12,0.0
AK,3.625,2.9,12,3.0588236
AK,4.375,1.4545455,12,1.5555556
AK,3.875,3.090909,9,3.1111112
AK,1.875,2.909091,12,2.7222223
AK,3.6666667,4.1666665,10,2.0555556
AK,3.0,2.7272727,12,3.2777777
AK,1.0,3.1666667,12,4.611111
AL,3.0,3.2727273,8,2.9444444
AL,4.0,4.0,10,3.6666667
AL,2.25,3.909091,12,1.9444444
AL,4.875,4.2727275,12,3.3333333
AL,4.0,4.0,12,2.3888888
AL,2.375,3.4545455,12,3.0
AL,3.75,3.909091,10,4.611111
AL,3.0,3.7272727,10,3.8888888
AL,3.25,2.8181818,10,3.2222223
AL,2.75,2.4545455,13,1.2222222
AL,4.625,3.2727273,12,3.4705882
AL,3.7142856,3.5454545,11,4.5
AL,3.875,1.5454545,12,3.6111112
AL,4.0,3.0,10,3.9444444
AL,2.5,3.8333333,11,3.1111112
AL,1.25,1.4545455,11,1.4444444
AL,3.5,3.7,12,2.5294118
AL,2.625,2.3636363,13,2.5
AL,3.625,2.4545455,11,3.1111112
AL,3.375,2.909091,9,3.0
AL,3.25,3.2727273,12,3.0555556
AL,2.875,3.1818182,13,2.7222223
AL,1.5,1.9090909,11,2.7222223
AL,2.375,1.1818181,11,2.3888888
AL,3.375,2.0,10,2.7777777
AL,3.142857,2.6363637,12,2.6666667
AL,2.6666667,3.3333333,12,1.2222222
AL,3.75,4.090909,10,4.111111
AL,3.875,3.5454545,13,2.5
AL,2.5,1.7272727,12,2.4444444
AL,4.125,2.090909,12,1.8333334
AL,3.125,2.1818182,9,2.1666667
AL,4.0,3.8333333,11,3.7777777
AL,2.5,3.1818182,10,2.4444444
AL,4.5,3.3333333,15,3.0555556
AL,3.0,2.6666667,16,2.2777777
AL,2.75,2.1818182,14,1.6666666
AL,2.625,3.0,10,2.2222223
AL,1.5,2.5,12,2.8888888
AL,2.75,3.6363637,13,3.4444444
AL,3.75,3.4545455,12,3.1666667
AL,3.75,2.8181818,10,3.0
AL,2.5,1.8333334,14,2.2222223
AL,3.25,2.4545455,12,2.5
AM,3.5,3.3636363,10,3.6666667
