school,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,cito,isi,ses,gender,v24
47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2152,0.3087,1,
47,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1.143,0.9114,0,
47,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0.2376,0.9114,1,
47,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5957,-0.8968,1,
47,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0.3885,0.9114,1,
47,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2152,-0.4447,0,
47,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,-1.8751,-0.8968,0,
47,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0.6903,-1.1981,0,
47,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,-1.8751,-0.5954,0,
47,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0.0866,-0.8968,0,
47,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,-0.517,1.3635,0,
47,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2152,0.9114,1,
47,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.2152,0.9114,0,
47,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3885,-1.1981,1,
47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6903,0.0073,0,
47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-0.2152,1.5142,1,
47,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,-2.1769,0.0073,1,
47,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1.143,0.9114,0,
48,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0.8412,0.9114,0,
48,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0.8412,-0.8968,1,
48,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0.3885,1.8155,0,
48,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.4448,-0.6707,0,
48,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,-1.1206,-0.8968,1,
48,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,-0.0643,-0.294,0,
48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8412,-1.1981,0,
48,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1.4448,-0.5954,0,
48,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0.8412,-0.5954,1,
48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9921,-0.8968,0,
48,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0.8412,0.0073,1,
48,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,-1.1206,-0.8968,1,
48,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,-0.3661,-0.5954,1,
48,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,-1.8751,0.4594,1,
48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.3661,0.9114,0,
49,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.3885,-0.8968,1,
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8412,-0.8968,1,
49,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1.2939,1.2128,1,
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3885,0.0073,0,
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9921,0.9114,0,
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5394,-0.8968,1,
49,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.7466,0.9114,1,
49,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0.2376,0.9114,1,
49,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-0.3661,0.3087,0,
49,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0.8412,0.0073,0,
49,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0.6903,-0.8968,0,
49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9921,-0.8968,0,
50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8412,0.4594,0,
50,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0.6903,1.2128,0,
50,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1.7466,0.6101,0,
50,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.1206,0.6854,1,
50,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,-0.3661,0.3087,0,
50,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0866,1.5142,1,
50,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0866,-0.8968,1,
50,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1.143,0.3087,0,
50,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,-0.517,0.0073,1,
50,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1.7242,-0.5954,0,
50,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-1.4224,-0.5954,1,
50,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,-0.3661,0.6854,0,
51,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,-1.2715,0.0073,1,
51,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.517,1.8155,0,
51,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0.5394,-1.4995,0,
51,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1.2939,-1.1228,1,
51,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0.6903,1.8155,1,
51,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.8188,0.6101,0,
51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5394,-0.8968,1,
51,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2.4787,-0.5954,0,
51,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1.143,-1.8009,0,
51,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,-0.6679,-0.5954,0,
51,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,-0.2152,-0.8968,1,
51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.143,-0.4447,0,
51,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,-1.1206,0.0073,0,
51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5394,-0.5954,0,
51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.3885,0.9114,0,
51,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,-0.517,-1.8009,1,
51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.8975,0.0073,1,
51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-0.9697,0.6854,0,
51,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0.2376,-0.5954,0,
51,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0.8412,-0.8968,1,
51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3885,0.6101,0,
51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,-0.6679,-0.4447,1,
52,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,-2.4787,-1.3488,1,
52,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0.9921,0.0073,0,
52,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,-1.4224,-0.8968,1,
52,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.3885,-0.294,0,
52,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0643,-0.5954,0,
52,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-1.2715,-0.8968,1,
52,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.8188,-0.294,0,
52,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0.3885,-0.5954,0,
52,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0.3885,-0.8968,1,
52,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,-0.2152,-1.1981,1,
52,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,-1.5733,-1.1981,1,
52,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1.7466,0.6101,1,
52,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,-1.5733,-0.8968,1,
52,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.6903,-0.8968,0,
52,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,2.0484,-0.8968,0,
52,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.3885,1.5142,0,
52,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,-0.0643,-0.8968,1,
53,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,-0.3661,1.2128,1,
53,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,-0.517,-0.8968,1,
53,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,-0.3661,1.5895,0,
53,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,-0.9697,-0.4447,0,
53,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,-0.0643,-0.8968,1,
53,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.5394,0.9114,0,
53,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,-1.2715,-0.5954,0,
53,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,-0.9697,-0.8968,1,
53,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1.8975,1.8155,0,
53,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,-0.0643,0.0073,0,
53,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0.8412,1.8155,0,
53,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,-1.2715,-0.5954,1,
53,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-0.2152,0.9114,0,
53,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.3885,-0.8968,0,
53,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1.2939,0.9114,1,
53,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,-0.0643,-0.8968,1,
53,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8412,-0.8968,0,
53,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,-1.8751,-0.8968,1,
53,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,-0.9697,-0.8968,1,
53,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0.3885,-0.8968,0,
53,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,-1.2715,-0.8968,1,
53,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3885,-0.4447,1,
54,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,-2.1769,0.0073,1,
54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.9921,1.8155,0,
54,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,-0.0643,0.0073,1,
54,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,-0.3661,0.3087,1,
54,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.3885,0.4594,1,
54,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,-1.4224,-0.2187,1,
54,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0.6903,0.9114,1,
54,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,-0.2152,0.2334,0,
54,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.8412,0.9114,1,
54,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0.6903,-0.4447,0,
54,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,-1.1206,0.2334,1,
54,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,-0.2152,0.2334,0,
54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2376,1.3635,1,
54,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1.2939,1.3635,1,
54,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,-1.5733,-1.5748,1,
54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.5957,0.9114,0,
54,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,-0.0643,0.2334,0,
54,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0.2376,0.0073,1,
54,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.3885,0.6854,0,
54,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,-0.0643,-0.6707,1,
54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6903,0.3087,0,
54,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.8975,0.2334,1,
54,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0.9921,0.2334,0,
54,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,-1.2715,1.1375,1,
54,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,-0.0643,0.4594,0,
54,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0.6903,1.3635,0,
54,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,-0.8188,1.5895,1,
54,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,-1.5733,0.0073,1,
54,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0.3885,0.4594,0,
54,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.8188,0.4594,0,
55,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0.8412,-0.8968,0,
55,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,-1.4224,-1.4995,0,
55,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8412,-0.2187,0,
55,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.3885,-1.1981,1,
55,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0.5394,-1.1981,1,
55,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3885,0.9114,0,
55,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,-1.2715,-1.1228,0,
55,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,-0.517,-0.8968,0,
55,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5394,0.0073,0,
55,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,-0.2152,-0.8968,1,
55,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,-1.1206,-0.5954,1,
55,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,-0.3661,-0.5954,0,
55,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2.3502,1.5895,0,
55,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,-0.517,-0.4447,0,
55,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1.5957,-0.294,1,
55,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0.6903,0.9114,1,
55,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0.3885,0.9114,1,
55,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,-0.9697,0.9114,1,
55,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0.5394,0.9114,1,
56,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,-1.7242,-1.8009,0,
56,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,-2.026,-0.5954,1,
56,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,-1.5733,0.0073,1,
56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.3502,0.9114,0,
56,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,-0.6679,-1.8009,1,
56,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,-1.4224,-1.8009,1,
56,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,-0.2152,-1.8009,1,
56,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,-0.3661,-0.8968,0,
56,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,-0.0643,-1.4995,0,
56,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,-0.8188,-1.4995,1,
56,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0.3885,0.2334,0,
56,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.9921,1.2128,1,
56,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,-0.9697,-1.8009,0,
56,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,-0.9697,0.9114,0,
56,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,-0.6679,-1.3488,1,
56,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,-0.3661,-1.8009,1,
56,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,-0.2152,-1.8009,0,
56,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0866,0.0073,0,
56,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,-0.8188,-1.3488,0,
56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.517,-0.5954,0,
56,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0.3885,-1.1981,0,
56,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,-1.7242,-0.6707,0,
56,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.9921,0.6101,0,
56,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0.2376,-0.5954,1,
56,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8412,-0.8968,1,
56,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.5394,1.5142,1,
56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.652,1.8155,0,
56,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,-0.8188,-0.6707,1,
56,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-1.1206,-0.8968,1,
56,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,-0.6679,-0.8968,1,
56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.6679,-0.5954,1,
56,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,-0.8188,-0.8968,1,
56,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2376,-0.294,1,
56,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,-1.2715,-1.8009,0,
56,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,-0.3661,-0.2187,1,
56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,-0.0643,-1.4995,1,
56,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0.6903,-1.3488,0,
57,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,-0.9697,1.8155,1,
57,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.0643,1.8155,1,
57,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0.2376,1.3635,0,
57,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,-0.6679,1.8155,1,
57,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,-0.517,1.8155,0,
57,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0.5394,1.8155,0,
57,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,-0.6679,1.3635,1,
57,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0.2376,1.8155,0,
57,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-2.1769,1.8155,0,
57,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1.2939,0.9114,0,
57,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0.0866,1.8155,0,
57,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,-0.2152,1.8155,0,
57,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,-1.2715,1.8155,1,
57,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0.2376,1.8155,1,
57,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,-0.3661,1.8155,1,
57,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,-1.8751,1.8155,1,
57,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0.8412,1.8155,0,
57,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0.0866,1.8155,0,
57,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0.5394,1.5142,1,
57,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,-1.1206,1.8155,0,
58,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,-1.8751,-0.5954,1,
58,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.6903,-0.5954,0,
58,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.8412,-0.294,1,
58,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.9921,-0.8968,1,
58,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.3885,1.5142,0,
58,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0.9921,-0.5954,1,
58,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2939,1.2128,1,
58,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1.2939,-0.8968,0,
58,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,-0.517,1.2128,1,
58,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,-1.2715,1.8155,0,
58,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,-0.517,0.9114,0,
58,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1.143,-0.5954,0,
58,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1.7466,0.6101,1,
58,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,-0.2152,-0.5954,1,
58,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0.6903,-0.5954,0,
58,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,-1.1206,0.6101,1,
58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3885,0.3087,0,
58,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0.5394,0.0073,1,
58,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,-0.517,-0.5954,1,
58,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,-1.5733,0.0073,1,
58,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,-1.1206,-0.5954,1,
58,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,-1.7242,-0.294,1,
58,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1.7466,0.4594,1,
58,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,-2.026,-0.2187,0,
58,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,-0.3661,-0.6707,0,
58,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0484,1.8155,0,
58,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0.2376,-0.5954,0,
58,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,-0.8188,-0.2187,0,
58,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0.9921,-0.294,1,
58,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0.3885,0.6101,1,
58,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.6903,-0.4447,1,
58,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,-0.3661,0.0073,1,
58,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,-0.2152,-0.8968,1,
58,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.8412,-0.5954,1,
