region,herd,cow,obs,lact,cfs,lncfs,fscr,heifer,ai
5,12,311,2267,1,74,4.304065,1,1,0
5,12,311,2268,2,115,4.744932,1,0,1
5,12,311,2269,3,106,4.6634393,1,0,1
5,12,312,2270,1,121,4.7957907,0,1,0
5,12,312,2271,2,44,3.7841897,0,0,1
5,12,312,2272,3,57,4.0430512,0,0,1
5,12,313,2273,1,73,4.2904596,1,1,1
5,12,313,2274,2,65,4.1743875,0,0,1
5,12,314,2275,1,63,4.1431346,1,1,1
5,12,314,2276,2,48,3.871201,0,0,1
5,12,315,2277,2,95,4.553877,1,0,1
5,12,316,2278,1,48,3.871201,1,1,1
5,13,317,2279,1,81,4.394449,0,1,1
5,13,317,2280,2,67,4.204693,0,0,0
5,13,318,2281,2,57,4.0430512,1,0,1
5,13,319,2282,6,150,5.0106354,0,0,1
5,13,320,2283,7,51,3.9318256,0,0,1
5,13,321,2284,5,70,4.248495,0,0,1
5,13,322,2285,6,49,3.8918202,0,0,1
5,13,323,2286,7,50,3.912023,0,0,1
5,13,324,2287,6,72,4.276666,0,0,1
5,13,325,2288,5,62,4.1271343,1,0,1
5,13,325,2289,6,54,3.988984,0,0,1
5,13,326,2290,6,55,4.0073333,0,0,1
5,13,327,2291,4,55,4.0073333,0,0,1
5,13,327,2292,5,59,4.0775375,0,0,1
5,13,328,2293,4,49,3.8918202,0,0,1
5,13,329,2294,4,64,4.158883,1,0,1
5,13,330,2295,5,53,3.9702919,0,0,1
5,13,331,2296,4,55,4.0073333,1,0,1
5,13,331,2297,5,56,4.0253515,0,0,1
5,13,332,2298,4,78,4.356709,1,0,1
5,13,332,2299,5,72,4.276666,0,0,1
5,13,333,2300,4,72,4.276666,0,0,1
5,13,334,2301,3,90,4.4998097,1,0,1
5,13,335,2302,3,102,4.624973,1,0,1
5,13,336,2303,4,31,3.4339871,1,0,1
5,13,336,2304,5,74,4.304065,0,0,1
5,13,337,2305,3,73,4.2904596,0,0,1
5,13,338,2306,3,61,4.1108737,0,0,1
5,13,339,2307,3,33,3.4965076,0,0,1
5,13,340,2308,2,48,3.871201,1,0,1
5,13,341,2309,3,51,3.9318256,1,0,1
5,13,341,2310,4,73,4.2904596,0,0,1
5,13,342,2311,2,62,4.1271343,0,0,1
5,13,343,2312,4,47,3.8501475,0,0,0
5,13,344,2313,3,51,3.9318256,0,0,1
5,13,345,2314,2,92,4.5217886,0,0,1
5,13,345,2315,3,49,3.8918202,0,0,1
5,13,346,2316,2,91,4.5108595,0,0,1
5,13,347,2317,2,92,4.5217886,0,0,1
5,13,348,2318,2,78,4.356709,0,0,1
5,13,348,2319,3,56,4.0253515,0,0,1
5,13,349,2320,1,57,4.0430512,0,1,1
5,14,350,2321,1,48,3.871201,0,1,1
5,14,350,2322,2,71,4.26268,0,0,0
5,14,351,2323,1,93,4.5325994,0,1,1
5,14,351,2324,2,57,4.0430512,0,0,0
5,14,351,2325,3,75,4.317488,0,0,1
5,14,352,2326,1,73,4.2904596,0,1,1
5,14,353,2327,4,38,3.637586,0,0,1
5,14,354,2328,5,48,3.871201,1,0,1
5,14,354,2329,6,79,4.3694477,0,0,1
5,14,354,2330,7,48,3.871201,1,0,1
5,14,354,2331,8,64,4.158883,0,0,1
5,14,355,2332,7,47,3.8501475,1,0,1
5,14,356,2333,6,108,4.6821313,0,0,0
5,14,357,2334,5,81,4.394449,0,0,1
5,14,357,2335,6,110,4.7004805,1,0,0
5,14,357,2336,7,43,3.7612002,0,0,1
5,14,358,2337,2,65,4.1743875,0,0,1
5,14,358,2338,3,98,4.5849676,0,0,1
5,14,359,2339,8,86,4.454347,1,0,1
5,14,359,2340,9,85,4.4426513,0,0,1
5,14,360,2341,6,76,4.3307333,0,0,1
5,14,361,2342,6,48,3.871201,1,0,1
5,14,362,2343,4,105,4.65396,0,0,1
5,14,363,2344,3,94,4.543295,0,0,1
5,14,363,2345,4,129,4.8598123,0,0,0
5,14,364,2346,3,105,4.65396,0,0,1
5,14,364,2347,4,69,4.2341065,1,0,1
5,14,364,2348,5,92,4.5217886,0,0,0
5,14,365,2349,3,57,4.0430512,1,0,0
5,14,365,2350,4,42,3.7376697,0,0,0
5,14,365,2351,5,58,4.060443,0,0,0
5,14,366,2352,2,61,4.1108737,0,0,0
5,14,367,2353,1,85,4.4426513,0,1,0
5,14,367,2354,2,83,4.4188404,0,0,1
5,14,368,2355,1,113,4.727388,0,1,1
5,14,369,2356,1,86,4.454347,0,1,1
5,14,370,2357,1,54,3.988984,0,1,1
5,15,371,2358,1,68,4.2195077,1,1,1
5,15,372,2359,10,67,4.204693,0,0,1
5,15,373,2360,7,59,4.0775375,0,0,1
5,15,374,2361,7,80,4.3820267,0,0,1
5,15,374,2362,8,58,4.060443,1,0,1
5,15,374,2363,9,49,3.8918202,0,0,1
5,15,375,2364,5,118,4.7706847,1,0,1
5,15,375,2365,6,296,5.6903596,1,0,1
5,15,375,2366,8,167,5.117994,0,0,1
5,15,376,2367,5,52,3.9512436,0,0,1
5,15,376,2368,6,58,4.060443,1,0,1
5,15,376,2369,7,99,4.59512,0,0,1
5,15,377,2370,3,79,4.3694477,1,0,1
5,15,377,2371,4,80,4.3820267,1,0,0
5,15,378,2372,3,98,4.5849676,0,0,0
5,15,378,2373,5,87,4.465908,0,0,1
5,15,378,2374,6,58,4.060443,0,0,1
5,15,379,2375,3,57,4.0430512,0,0,1
5,15,379,2376,4,76,4.3307333,1,0,1
5,15,379,2377,5,57,4.0430512,0,0,1
5,15,379,2378,6,90,4.4998097,0,0,1
5,15,380,2379,3,151,5.0172796,0,0,1
5,15,380,2380,5,79,4.3694477,0,0,0
5,15,380,2381,6,232,5.4467373,1,0,0
5,15,381,2382,2,98,4.5849676,1,0,1
5,15,381,2383,3,63,4.1431346,1,0,1
5,15,381,2384,4,58,4.060443,0,0,1
5,15,382,2385,3,108,4.6821313,0,0,1
5,15,382,2386,4,100,4.6051702,1,0,0
5,15,382,2387,5,112,4.7184987,1,0,1
5,15,383,2388,4,93,4.5325994,0,0,1
5,15,383,2389,5,146,4.983607,1,0,0
5,15,383,2390,6,118,4.7706847,0,0,1
5,15,384,2391,3,152,5.0238805,1,0,1
5,15,385,2392,3,79,4.3694477,0,0,1
5,15,385,2393,4,111,4.7095304,1,0,0
5,15,385,2394,5,116,4.75359,0,0,0
5,15,385,2395,6,86,4.454347,0,0,1
5,15,386,2396,3,82,4.406719,0,0,1
5,15,386,2397,4,61,4.1108737,0,0,1
5,15,386,2398,5,68,4.2195077,0,0,1
5,15,387,2399,4,101,4.6151204,1,0,0
5,15,388,2400,5,108,4.6821313,1,0,1
5,15,389,2401,3,101,4.6151204,1,0,1
5,15,389,2402,5,74,4.304065,0,0,1
5,15,390,2403,4,90,4.4998097,1,0,1
5,15,390,2404,5,123,4.8121843,0,0,1
5,15,391,2405,1,80,4.3820267,1,1,0
5,15,391,2406,2,49,3.8918202,1,0,0
5,15,391,2407,3,73,4.2904596,1,0,0
5,15,391,2408,4,103,4.634729,1,0,1
5,15,392,2409,2,78,4.356709,1,0,1
5,15,392,2410,3,119,4.7791233,1,0,0
5,15,392,2411,4,119,4.7791233,0,0,0
5,15,393,2412,2,164,5.0998664,0,0,0
5,15,393,2413,3,57,4.0430512,0,0,1
5,15,394,2414,3,131,4.8751974,0,0,1
5,15,394,2415,4,82,4.406719,0,0,1
5,15,395,2416,1,54,3.988984,0,1,1
5,15,395,2417,3,92,4.5217886,1,0,1
5,15,395,2418,4,58,4.060443,0,0,1
5,15,396,2419,1,100,4.6051702,0,1,1
5,15,396,2420,2,108,4.6821313,1,0,1
5,15,396,2421,4,57,4.0430512,0,0,1
5,15,397,2422,1,123,4.8121843,1,1,0
5,15,397,2423,2,102,4.624973,0,0,1
5,15,398,2424,1,61,4.1108737,0,1,1
5,15,398,2425,2,49,3.8918202,0,0,1
5,15,399,2426,1,42,3.7376697,0,1,1
5,15,399,2427,2,123,4.8121843,1,0,1
5,15,399,2428,3,68,4.2195077,0,0,1
5,15,399,2429,4,59,4.0775375,1,0,1
5,15,400,2430,1,49,3.8918202,0,1,1
5,15,400,2431,2,58,4.060443,1,0,1
5,15,400,2432,3,68,4.2195077,1,0,1
5,15,401,2433,1,89,4.4886365,0,1,0
5,15,402,2434,1,64,4.158883,1,1,1
5,15,402,2435,2,148,4.9972124,0,0,1
5,15,403,2436,1,105,4.65396,1,1,0
5,15,403,2437,2,85,4.4426513,1,0,1
5,16,404,2438,1,40,3.6888795,0,1,1
5,16,405,2439,1,76,4.3307333,1,1,1
5,16,405,2440,2,58,4.060443,1,0,0
5,16,405,2441,3,83,4.4188404,1,0,0
5,16,406,2442,7,76,4.3307333,1,0,1
5,16,406,2443,8,53,3.9702919,1,0,1
5,16,406,2444,9,32,3.465736,1,0,1
5,16,406,2445,10,33,3.4965076,1,0,1
5,16,407,2446,9,59,4.0775375,1,0,0
5,16,407,2447,10,39,3.6635616,0,0,1
5,16,408,2448,8,96,4.564348,0,0,1
5,16,408,2449,10,74,4.304065,0,0,0
5,16,409,2450,7,59,4.0775375,1,0,1
5,16,410,2451,4,65,4.1743875,0,0,1
5,16,410,2452,5,57,4.0430512,0,0,1
5,16,411,2453,5,91,4.5108595,1,0,1
5,16,411,2454,6,51,3.9318256,0,0,1
5,16,412,2455,4,50,3.912023,0,0,1
5,16,413,2456,5,81,4.394449,1,0,1
5,16,414,2457,5,71,4.26268,1,0,1
5,16,415,2458,3,59,4.0775375,0,0,1
5,16,415,2459,4,41,3.713572,0,0,1
5,16,415,2460,5,56,4.0253515,0,0,1
5,16,416,2461,3,50,3.912023,1,0,1
5,16,417,2462,4,61,4.1108737,0,0,0
5,16,417,2463,5,50,3.912023,0,0,1
5,16,418,2464,2,50,3.912023,0,0,1
5,16,418,2465,3,32,3.465736,0,0,1
5,16,419,2466,2,66,4.189655,1,0,1
5,16,419,2467,3,143,4.962845,1,0,1
5,16,419,2468,4,123,4.8121843,1,0,1
5,16,420,2469,3,37,3.6109178,1,0,1
5,16,420,2470,5,84,4.4308167,1,0,1
5,16,421,2471,3,63,4.1431346,1,0,0
5,16,422,2472,3,58,4.060443,0,0,1
5,16,422,2473,5,78,4.356709,1,0,0
5,16,422,2474,6,41,3.713572,1,0,0
5,16,423,2475,2,59,4.0775375,1,0,1
5,16,423,2476,3,97,4.574711,1,0,0
5,16,423,2477,4,50,3.912023,0,0,1
5,16,424,2478,1,99,4.59512,1,1,1
5,16,424,2479,2,73,4.2904596,0,0,1
5,16,424,2480,3,89,4.4886365,1,0,1
5,16,425,2481,1,41,3.713572,0,1,1
5,16,425,2482,2,143,4.962845,1,0,0
5,16,426,2483,1,59,4.0775375,0,1,1
5,16,426,2484,2,64,4.158883,1,0,1
5,16,426,2485,3,53,3.9702919,1,0,0
5,16,426,2486,4,84,4.4308167,0,0,0
5,16,427,2487,1,58,4.060443,0,1,1
5,16,427,2488,2,57,4.0430512,0,0,1
5,16,427,2489,3,57,4.0430512,1,0,0
5,16,427,2490,4,55,4.0073333,0,0,1
5,16,428,2491,1,52,3.9512436,1,1,1
5,16,429,2492,1,90,4.4998097,0,1,1
5,16,429,2493,2,50,3.912023,1,0,1
5,16,429,2494,3,47,3.8501475,1,0,1
5,16,429,2495,4,80,4.3820267,0,0,1
5,16,430,2496,1,64,4.158883,1,1,1
5,16,430,2497,3,111,4.7095304,0,0,1
5,16,431,2498,2,49,3.8918202,0,0,1
5,16,431,2499,3,42,3.7376697,1,0,1
5,16,432,2500,1,43,3.7612002,0,1,1
5,16,432,2501,2,50,3.912023,1,0,0
5,16,432,2502,3,100,4.6051702,1,0,0
5,16,433,2503,2,65,4.1743875,1,0,0
5,16,433,2504,3,44,3.7841897,0,0,1
5,16,434,2505,1,67,4.204693,1,1,1
5,16,434,2506,2,72,4.276666,1,0,1
5,16,434,2507,3,66,4.189655,1,0,0
5,16,435,2508,1,43,3.7612002,1,1,1
5,16,435,2509,2,52,3.9512436,0,0,1
5,16,436,2510,1,74,4.304065,1,1,1
5,16,436,2511,2,45,3.8066626,1,0,1
5,16,437,2512,1,61,4.1108737,0,1,0
5,16,437,2513,2,111,4.7095304,1,0,0
5,16,438,2514,1,58,4.060443,0,1,1
5,16,439,2515,1,74,4.304065,1,1,0
5,17,440,2516,3,77,4.3438053,0,0,1
5,17,441,2517,2,44,3.7841897,0,0,1
5,17,441,2518,3,46,3.8286414,0,0,1
5,17,441,2519,4,51,3.9318256,0,0,1
5,17,441,2520,5,64,4.158883,0,0,1
5,17,442,2521,4,70,4.248495,0,0,1
5,17,443,2522,1,41,3.713572,0,1,1
5,17,443,2523,2,49,3.8918202,0,0,1
5,17,444,2524,1,51,3.9318256,0,1,1
5,17,444,2525,2,48,3.871201,0,0,1
5,17,445,2526,4,48,3.871201,0,0,1
5,17,446,2527,3,48,3.871201,1,0,1
5,17,446,2528,5,106,4.6634393,1,0,1
5,17,446,2529,6,86,4.454347,1,0,1
5,17,447,2530,6,67,4.204693,0,0,1
5,17,448,2531,6,81,4.394449,1,0,1
5,17,449,2532,5,61,4.1108737,0,0,1
5,17,449,2533,6,102,4.624973,0,0,1
5,17,449,2534,7,51,3.9318256,0,0,1
5,17,450,2535,5,42,3.7376697,0,0,1
5,17,451,2536,5,50,3.912023,0,0,1
5,17,452,2537,4,73,4.2904596,0,0,1
5,17,452,2538,6,66,4.189655,1,0,1
5,17,452,2539,7,55,4.0073333,0,0,1
5,17,453,2540,6,69,4.2341065,0,0,1
5,17,453,2541,7,43,3.7612002,0,0,1
5,17,454,2542,5,47,3.8501475,0,0,1
5,17,455,2543,4,52,3.9512436,0,0,1
5,17,455,2544,5,71,4.26268,1,0,1
5,17,455,2545,6,57,4.0430512,0,0,1
5,17,456,2546,2,72,4.276666,1,0,1
5,17,456,2547,4,66,4.189655,0,0,1
5,17,457,2548,2,76,4.3307333,1,0,1
5,17,458,2549,2,71,4.26268,1,0,1
5,17,458,2550,3,74,4.304065,1,0,1
5,17,459,2551,2,59,4.0775375,1,0,1
5,17,459,2552,3,80,4.3820267,1,0,1
5,17,459,2553,4,55,4.0073333,0,0,1
5,17,459,2554,5,74,4.304065,0,0,1
5,17,460,2555,1,66,4.189655,1,1,1
5,17,460,2556,2,54,3.988984,0,0,1
5,17,460,2557,3,68,4.2195077,0,0,1
5,17,460,2558,4,52,3.9512436,0,0,1
5,17,461,2559,1,45,3.8066626,0,1,1
5,17,461,2560,2,43,3.7612002,0,0,1
5,17,461,2561,3,45,3.8066626,0,0,1
5,17,462,2562,1,75,4.317488,0,1,1
5,17,462,2563,2,84,4.4308167,0,0,1
5,17,463,2564,3,57,4.0430512,0,0,1
5,17,464,2565,1,45,3.8066626,1,1,1
5,17,465,2566,1,53,3.9702919,1,1,1
5,17,465,2567,2,53,3.9702919,0,0,1
5,17,465,2568,3,50,3.912023,0,0,1
5,17,466,2569,1,64,4.158883,1,1,1
5,17,466,2570,2,69,4.2341065,1,0,1
5,17,467,2571,1,48,3.871201,1,1,1
5,17,467,2572,3,56,4.0253515,0,0,1
5,17,468,2573,1,65,4.1743875,0,1,1
5,17,469,2574,2,49,3.8918202,0,0,1
5,17,470,2575,1,50,3.912023,0,1,1
5,17,470,2576,2,44,3.7841897,0,0,1
5,17,471,2577,1,48,3.871201,1,1,1
5,17,472,2578,1,46,3.8286414,1,1,1
5,18,473,2579,1,85,4.4426513,1,1,1
5,18,473,2580,2,50,3.912023,0,0,1
5,18,474,2581,1,62,4.1271343,0,1,1
5,18,474,2582,2,57,4.0430512,1,0,1
5,18,475,2583,1,84,4.4308167,0,1,1
5,18,476,2584,1,34,3.5263605,0,1,1
5,18,476,2585,2,67,4.204693,0,0,1
5,18,477,2586,1,79,4.3694477,1,1,1
5,18,477,2587,2,59,4.0775375,1,0,1
5,18,478,2588,1,54,3.988984,0,1,1
5,18,479,2589,1,49,3.8918202,1,1,1
5,18,480,2590,2,39,3.6635616,1,0,1
5,18,480,2591,3,92,4.5217886,1,0,1
5,18,481,2592,5,93,4.5325994,0,0,1
5,18,482,2593,1,55,4.0073333,1,1,1
5,18,482,2594,2,77,4.3438053,1,0,1
5,18,482,2595,3,71,4.26268,0,0,1
5,18,483,2596,1,43,3.7612002,1,1,1
5,18,484,2597,1,79,4.3694477,0,1,1
5,18,484,2598,2,64,4.158883,0,0,1
5,18,485,2599,1,68,4.2195077,1,1,1
5,18,485,2600,2,59,4.0775375,1,0,1
5,18,485,2601,3,83,4.4188404,1,0,1
5,18,486,2602,1,54,3.988984,1,1,1
5,18,486,2603,2,54,3.988984,0,0,1
5,18,487,2604,5,88,4.477337,1,0,1
5,18,487,2605,6,87,4.465908,0,0,1
5,18,487,2606,7,193,5.26269,1,0,1
5,18,487,2607,8,120,4.787492,0,0,1
5,18,488,2608,9,54,3.988984,0,0,1
5,18,488,2609,10,61,4.1108737,1,0,1
5,18,489,2610,6,40,3.6888795,0,0,1
5,18,490,2611,6,32,3.465736,0,0,1
5,18,491,2612,5,54,3.988984,1,0,1
5,18,491,2613,6,62,4.1271343,1,0,1
5,18,491,2614,7,72,4.276666,1,0,1
5,18,491,2615,8,86,4.454347,0,0,1
5,18,492,2616,5,55,4.0073333,1,0,1
5,18,493,2617,4,69,4.2341065,0,0,1
5,18,493,2618,5,52,3.9512436,1,0,1
5,18,494,2619,4,33,3.4965076,0,0,1
5,18,494,2620,5,69,4.2341065,0,0,1
5,18,495,2621,4,55,4.0073333,1,0,1
5,18,496,2622,5,45,3.8066626,0,0,1
5,18,496,2623,6,135,4.905275,1,0,1
5,18,497,2624,5,56,4.0253515,0,0,1
5,18,498,2625,3,177,5.17615,0,0,1
5,18,498,2626,4,50,3.912023,1,0,1
5,18,498,2627,5,101,4.6151204,0,0,1
5,18,498,2628,6,89,4.4886365,0,0,1
5,18,499,2629,3,72,4.276666,0,0,1
5,18,500,2630,3,100,4.6051702,1,0,1
5,18,500,2631,4,45,3.8066626,0,0,1
5,18,500,2632,5,83,4.4188404,0,0,1
5,18,500,2633,6,98,4.5849676,0,0,1
5,18,501,2634,3,66,4.189655,1,0,1
5,18,501,2635,4,86,4.454347,0,0,1
5,18,501,2636,5,140,4.9416423,0,0,1
5,18,502,2637,3,54,3.988984,0,0,1
5,18,502,2638,4,72,4.276666,0,0,1
5,18,503,2639,4,144,4.9698133,0,0,1
5,18,503,2640,5,103,4.634729,1,0,1
5,18,504,2641,3,65,4.1743875,0,0,1
5,18,504,2642,4,63,4.1431346,0,0,1
5,18,504,2643,5,62,4.1271343,0,0,1
5,18,505,2644,2,54,3.988984,0,0,1
5,18,506,2645,4,74,4.304065,1,0,1
5,18,506,2646,5,63,4.1431346,1,0,1
5,18,507,2647,3,83,4.4188404,0,0,1
5,18,508,2648,1,56,4.0253515,1,1,1
5,18,508,2649,2,45,3.8066626,0,0,1
5,18,508,2650,4,86,4.454347,1,0,1
5,18,509,2651,1,52,3.9512436,1,1,1
5,18,509,2652,2,55,4.0073333,1,0,1
5,18,509,2653,3,58,4.060443,1,0,1
5,18,509,2654,4,63,4.1431346,0,0,1
5,18,510,2655,1,68,4.2195077,0,1,1
5,18,510,2656,2,70,4.248495,0,0,1
5,18,510,2657,3,65,4.1743875,1,0,1
5,18,511,2658,1,73,4.2904596,0,1,1
5,18,511,2659,2,54,3.988984,1,0,1
5,18,511,2660,3,87,4.465908,0,0,1
5,18,512,2661,1,77,4.3438053,0,1,1
5,18,513,2662,2,63,4.1431346,0,0,1
5,18,513,2663,3,65,4.1743875,0,0,1
5,18,514,2664,1,77,4.3438053,1,1,1
5,18,514,2665,2,81,4.394449,1,0,1
5,18,515,2666,1,69,4.2341065,1,1,1
5,18,515,2667,2,48,3.871201,1,0,1
5,18,516,2668,1,66,4.189655,1,1,1
5,19,517,2669,1,108,4.6821313,0,1,1
5,19,517,2670,2,39,3.6635616,0,0,1
5,19,518,2671,1,136,4.912655,1,1,1
5,19,518,2672,2,45,3.8066626,0,0,0
5,19,519,2673,3,82,4.406719,1,0,0
5,19,520,2674,1,45,3.8066626,1,1,1
5,19,521,2675,5,126,4.836282,1,0,1
5,19,521,2676,6,91,4.5108595,0,0,0
5,19,521,2677,8,91,4.5108595,0,0,0
5,19,522,2678,6,39,3.6635616,1,0,0
5,19,522,2679,7,90,4.4998097,0,0,1
5,19,523,2680,7,133,4.890349,1,0,0
5,19,524,2681,7,57,4.0430512,0,0,1
5,19,524,2682,8,56,4.0253515,1,0,1
5,19,525,2683,5,108,4.6821313,0,0,1
5,19,525,2684,6,150,5.0106354,1,0,1
5,19,526,2685,6,46,3.8286414,0,0,1
5,19,527,2686,4,114,4.7361984,1,0,1
5,19,527,2687,5,72,4.276666,0,0,0
5,19,528,2688,4,91,4.5108595,1,0,1
5,19,529,2689,3,99,4.59512,1,0,1
5,19,529,2690,4,103,4.634729,1,0,1
5,19,530,2691,3,87,4.465908,0,0,1
5,19,530,2692,4,62,4.1271343,1,0,0
5,19,530,2693,5,100,4.6051702,0,0,1
5,19,531,2694,5,88,4.477337,1,0,1
5,19,531,2695,6,72,4.276666,0,0,1
5,19,531,2696,7,60,4.0943446,0,0,1
5,19,532,2697,3,78,4.356709,0,0,0
5,19,532,2698,4,51,3.9318256,1,0,1
5,19,532,2699,5,85,4.4426513,1,0,1
5,19,532,2700,7,43,3.7612002,0,0,1
5,19,533,2701,2,76,4.3307333,1,0,0
5,19,533,2702,3,116,4.75359,1,0,0
5,19,533,2703,4,128,4.8520303,0,0,1
5,19,534,2704,3,31,3.4339871,0,0,1
5,19,535,2705,6,153,5.030438,0,0,1
5,19,535,2706,8,47,3.8501475,0,0,1
5,19,536,2707,2,180,5.192957,1,0,0
5,19,537,2708,2,70,4.248495,0,0,1
5,19,538,2709,2,77,4.3438053,0,0,1
5,19,539,2710,3,54,3.988984,0,0,0
5,19,540,2711,2,110,4.7004805,0,0,1
5,19,540,2712,4,46,3.8286414,0,0,1
5,19,541,2713,1,210,5.3471074,1,1,1
5,19,542,2714,1,41,3.713572,1,1,1
5,19,543,2715,2,58,4.060443,1,0,1
5,19,543,2716,3,85,4.4426513,0,0,1
5,19,544,2717,1,102,4.624973,1,1,0
5,19,545,2718,1,90,4.4998097,1,1,0
5,19,545,2719,2,54,3.988984,0,0,0
5,19,546,2720,1,183,5.209486,1,1,0
5,19,546,2721,2,128,4.8520303,1,0,1
5,19,546,2722,3,54,3.988984,0,0,1
5,19,547,2723,1,77,4.3438053,1,1,0
5,19,548,2724,1,43,3.7612002,1,1,1
5,19,548,2725,2,76,4.3307333,1,0,1
5,19,548,2726,3,46,3.8286414,1,0,1
5,19,549,2727,3,73,4.2904596,1,0,0
5,19,549,2728,4,30,3.4011974,0,0,1
5,19,549,2729,5,56,4.0253515,1,0,1
5,19,550,2730,1,49,3.8918202,1,1,0
5,19,551,2731,2,35,3.5553482,1,0,0
5,19,552,2732,1,50,3.912023,1,1,1
5,19,553,2733,1,54,3.988984,0,1,1
5,19,554,2734,1,46,3.8286414,0,1,1
5,19,555,2735,1,52,3.9512436,0,1,1
5,19,556,2736,1,39,3.6635616,1,1,1
5,20,557,2737,1,66,4.189655,0,1,1
5,20,557,2738,2,75,4.317488,0,0,1
5,20,558,2739,1,93,4.5325994,1,1,1
5,20,558,2740,2,58,4.060443,0,0,1
5,20,559,2741,1,49,3.8918202,1,1,1
5,20,559,2742,2,86,4.454347,1,0,1
5,20,559,2743,3,52,3.9512436,1,0,1
5,20,559,2744,4,77,4.3438053,1,0,1
5,20,560,2745,2,45,3.8066626,1,0,1
5,20,560,2746,4,81,4.394449,0,0,1
5,20,561,2747,9,60,4.0943446,0,0,1
5,20,561,2748,10,49,3.8918202,0,0,1
5,20,561,2749,11,53,3.9702919,0,0,1
5,20,562,2750,7,66,4.189655,1,0,1
5,20,562,2751,8,73,4.2904596,0,0,1
5,20,563,2752,8,48,3.871201,1,0,1
5,20,564,2753,6,60,4.0943446,1,0,1
5,20,564,2754,7,91,4.5108595,0,0,1
5,20,564,2755,8,66,4.189655,0,0,1
5,20,565,2756,6,98,4.5849676,1,0,1
5,20,566,2757,5,79,4.3694477,0,0,1
5,20,566,2758,6,46,3.8286414,0,0,1
5,20,566,2759,7,32,3.465736,0,0,1
5,20,567,2760,3,54,3.988984,0,0,1
5,20,567,2761,4,53,3.9702919,1,0,1
5,20,567,2762,5,153,5.030438,0,0,1
5,20,568,2763,5,51,3.9318256,0,0,1
5,20,569,2764,5,55,4.0073333,1,0,1
5,20,569,2765,6,69,4.2341065,0,0,1
5,20,570,2766,5,56,4.0253515,1,0,1
5,20,570,2767,6,82,4.406719,1,0,1
5,20,570,2768,7,47,3.8501475,0,0,1
5,20,571,2769,4,69,4.2341065,0,0,1
5,20,571,2770,5,124,4.8202815,0,0,1
5,20,571,2771,6,45,3.8066626,0,0,1
5,20,572,2772,3,69,4.2341065,1,0,1
5,20,572,2773,5,51,3.9318256,0,0,1
5,20,572,2774,6,54,3.988984,0,0,1
5,20,573,2775,3,70,4.248495,0,0,1
5,20,573,2776,4,66,4.189655,1,0,1
5,20,573,2777,5,85,4.4426513,1,0,1
5,20,573,2778,6,82,4.406719,1,0,1
5,20,574,2779,2,80,4.3820267,1,0,1
5,20,574,2780,3,73,4.2904596,0,0,1
5,20,574,2781,4,97,4.574711,0,0,1
5,20,575,2782,3,73,4.2904596,1,0,1
5,20,575,2783,4,122,4.804021,0,0,1
5,20,575,2784,5,90,4.4998097,0,0,1
5,20,576,2785,3,47,3.8501475,0,0,1
5,20,576,2786,4,86,4.454347,1,0,1
5,20,576,2787,5,125,4.828314,0,0,1
5,20,577,2788,2,49,3.8918202,0,0,1
5,20,577,2789,3,81,4.394449,0,0,1
5,20,577,2790,4,87,4.465908,0,0,1
5,20,578,2791,2,59,4.0775375,1,0,1
5,20,578,2792,3,213,5.3612924,0,0,1
5,20,579,2793,1,85,4.4426513,0,1,1
5,20,579,2794,2,84,4.4308167,1,0,1
5,20,579,2795,3,146,4.983607,1,0,1
5,20,579,2796,4,114,4.7361984,1,0,1
5,20,580,2797,1,61,4.1108737,0,1,1
5,20,580,2798,2,46,3.8286414,1,0,1
5,20,580,2799,3,139,4.934474,1,0,1
5,20,580,2800,4,58,4.060443,1,0,1
5,20,581,2801,2,80,4.3820267,1,0,1
5,20,581,2802,3,97,4.574711,1,0,1
5,20,581,2803,4,103,4.634729,1,0,1
5,20,582,2804,1,61,4.1108737,0,1,1
5,20,582,2805,2,82,4.406719,0,0,1
5,20,582,2806,3,112,4.7184987,0,0,1
5,20,583,2807,1,122,4.804021,0,1,1
5,20,584,2808,1,45,3.8066626,1,1,1
5,20,584,2809,2,70,4.248495,1,0,1
5,20,584,2810,3,58,4.060443,0,0,1
5,20,585,2811,1,44,3.7841897,1,1,1
5,20,585,2812,2,59,4.0775375,0,0,1
5,20,586,2813,1,63,4.1431346,0,1,1
5,20,587,2814,1,81,4.394449,1,1,1
5,20,588,2815,1,126,4.836282,1,1,1
5,20,589,2816,2,94,4.543295,0,0,1
5,20,590,2817,1,119,4.7791233,1,1,1
5,20,591,2818,1,105,4.65396,1,1,1
5,20,592,2819,1,142,4.955827,1,1,1
5,21,593,2820,1,83,4.4188404,0,1,1
5,21,593,2821,3,56,4.0253515,1,0,1
5,21,594,2822,1,72,4.276666,0,1,1
5,21,594,2823,2,68,4.2195077,0,0,1
5,21,595,2824,1,79,4.3694477,0,1,0
5,21,596,2825,1,79,4.3694477,1,1,1
5,21,596,2826,2,53,3.9702919,0,0,1
5,21,597,2827,2,76,4.3307333,0,0,1
5,21,597,2828,3,70,4.248495,0,0,1
5,21,597,2829,4,53,3.9702919,1,0,0
5,21,597,2830,5,43,3.7612002,1,0,1
5,21,598,2831,2,59,4.0775375,1,0,1
5,21,598,2832,3,40,3.6888795,1,0,0
5,21,598,2833,4,60,4.0943446,1,0,1
