nr,year,agric,black,bus,construc,ent,exper,fin,hisp,poorhlth,hours,manuf,married,min,nrthcen,nrtheast,occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8,occ9,per,pro,pub,rur,south,educ,tra,trad,union,lwage,d81,d82,d83,d84,d85,d86,d87,expersq
309,1982,0,0,1,0,0,5,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.2642663,0,1,0,0,0,0,0,25
309,1983,0,0,1,0,0,6,0,0,0,2400,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.2754564,0,0,1,0,0,0,0,36
309,1984,0,0,1,0,0,7,0,0,0,2690,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.2081325,0,0,0,1,0,0,0,49
309,1985,0,0,1,0,0,8,0,0,0,3070,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.1998525,0,0,0,0,1,0,0,64
309,1986,0,0,1,0,0,9,0,0,1,2915,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.2069,0,0,0,0,0,1,0,81
309,1987,0,0,0,0,0,10,0,0,0,2670,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.476867,0,0,0,0,0,0,1,100
351,1980,0,0,0,0,0,3,1,0,0,2053,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.6433868,0,0,0,0,0,0,0,9
351,1981,0,0,0,0,0,4,1,0,0,1998,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.3355805,1,0,0,0,0,0,0,16
351,1982,0,0,0,0,0,5,1,0,1,1853,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.5228179,0,1,0,0,0,0,0,25
351,1983,0,0,0,0,0,6,1,0,0,1943,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.4188514,0,0,1,0,0,0,0,36
351,1984,0,0,0,0,0,7,1,0,1,1416,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.90392745,0,0,0,1,0,0,0,49
351,1985,0,0,0,0,0,8,0,0,0,1840,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1.8885641,0,0,0,0,1,0,0,64
351,1986,0,0,0,0,0,9,0,0,0,3005,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1.7834496,0,0,0,0,0,1,0,81
351,1987,0,0,0,0,0,10,0,0,0,2565,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1.6980083,0,0,0,0,0,0,1,100
353,1980,0,0,0,0,0,3,0,0,0,2112,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.8381972,0,0,0,0,0,0,0,9
353,1981,0,0,0,0,0,4,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.8170773,1,0,0,0,0,0,0,16
353,1982,0,0,0,0,0,5,0,0,0,2310,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.6717403,0,1,0,0,0,0,0,25
353,1983,0,0,0,0,0,6,0,0,0,2120,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.5728306,0,0,1,0,0,0,0,36
353,1984,0,0,0,0,0,7,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.6825464,0,0,0,1,0,0,0,49
353,1985,0,0,0,1,0,8,0,0,0,2080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.5836402,0,0,0,0,1,0,0,64
353,1986,0,0,0,0,0,9,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.7732931,0,0,0,0,0,1,0,81
353,1987,0,0,1,0,0,10,0,0,0,2080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.861079,0,0,0,0,0,0,1,100
383,1980,0,1,0,0,0,2,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.4628881,0,0,0,0,0,0,0,4
383,1981,0,1,0,0,0,3,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.5702173,1,0,0,0,0,0,0,9
383,1982,0,1,0,0,0,4,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.6566018,0,1,0,0,0,0,0,16
383,1983,0,1,0,0,0,5,0,0,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.7254101,0,0,1,0,0,0,0,25
383,1984,0,1,0,0,0,6,0,0,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.7721585,0,0,0,1,0,0,0,36
383,1985,0,1,0,0,0,7,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.0110843,0,0,0,0,1,0,0,49
383,1986,0,1,0,0,0,8,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.9910166,0,0,0,0,0,1,0,64
383,1987,0,1,0,0,0,9,0,0,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.9520507,0,0,0,0,0,0,1,81
408,1980,0,0,0,0,0,2,0,0,0,2120,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.652095,0,0,0,0,0,0,0,4
408,1981,0,0,0,0,0,3,0,0,0,2295,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.489535,1,0,0,0,0,0,0,9
408,1982,0,0,0,0,0,4,0,0,0,2120,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,1.8811758,0,1,0,0,0,0,0,16
408,1983,0,0,0,0,0,5,0,0,0,2184,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,2.0610316,0,0,1,0,0,0,0,25
408,1984,0,0,0,0,0,6,0,0,0,2496,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.4888363,0,0,0,1,0,0,0,36
408,1985,0,0,0,0,0,7,0,0,0,2496,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.430938,0,0,0,0,1,0,0,49
408,1986,0,0,0,0,0,8,0,0,0,1838,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.5345604,0,0,0,0,0,1,0,64
408,1987,0,0,0,0,0,9,0,0,0,3176,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,2.0696025,0,0,0,0,0,0,1,81
424,1980,0,0,0,0,0,5,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.1658394,0,0,0,0,0,0,0,25
424,1981,0,0,0,0,0,6,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.3253999,1,0,0,0,0,0,0,36
424,1982,0,0,0,0,0,7,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.3836505,0,1,0,0,0,0,0,49
424,1983,0,0,0,0,0,8,0,0,0,2080,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.3372116,0,0,1,0,0,0,0,64
424,1984,0,0,0,0,0,9,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.4125075,0,0,0,1,0,0,0,81
424,1985,0,0,0,0,0,10,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.384146,0,0,0,0,1,0,0,100
424,1986,0,0,0,0,0,11,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.35203,0,0,0,0,0,1,0,121
424,1987,0,0,0,0,0,12,0,0,0,2080,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.5777566,0,0,0,0,0,0,1,144
464,1980,0,0,0,0,0,2,0,0,0,3279,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0.97262627,0,0,0,0,0,0,0,4
464,1981,0,0,0,0,0,3,0,0,0,3374,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.0031044,1,0,0,0,0,0,0,9
464,1982,0,0,0,0,0,4,0,0,0,3380,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.099635,0,1,0,0,0,0,0,16
464,1983,0,0,0,0,0,5,0,0,0,3380,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.2145845,0,0,1,0,0,0,0,25
464,1984,0,0,0,0,0,6,0,0,0,3524,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,1.3192418,0,0,0,1,0,0,0,36
464,1985,0,0,0,0,0,7,0,0,0,3392,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.3897425,0,0,0,0,1,0,0,49
464,1986,0,0,0,0,0,8,0,0,0,3295,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.5735381,0,0,0,0,0,1,0,64
464,1987,0,0,0,0,0,9,0,0,0,2380,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,1.9006997,0,0,0,0,0,0,1,81
483,1980,0,0,0,0,0,5,0,0,0,1645,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.6826271,0,0,0,0,0,0,0,25
483,1981,0,0,0,0,0,6,0,0,0,2050,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.6617063,1,0,0,0,0,0,0,36
483,1982,0,0,0,0,0,7,0,0,0,2080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.7550418,0,1,0,0,0,0,0,49
483,1983,0,0,0,0,0,8,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,1.7534508,0,0,1,0,0,0,0,64
483,1984,0,0,0,0,0,9,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.6180079,0,0,0,1,0,0,0,81
483,1985,0,0,0,0,0,10,0,0,0,2080,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.6481787,0,0,0,0,1,0,0,100
483,1986,0,0,0,0,0,11,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.7458942,0,0,0,0,0,1,0,121
483,1987,0,0,0,0,0,12,0,0,0,2265,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.7270819,0,0,0,0,0,0,1,144
556,1980,0,0,0,0,0,2,0,0,0,1298,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,1.9393455,0,0,0,0,0,0,0,4
556,1981,0,0,0,0,0,3,0,0,0,2592,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.1202636,1,0,0,0,0,0,0,9
556,1982,0,0,0,0,0,4,0,0,0,2600,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.160507,0,1,0,0,0,0,0,16
556,1983,0,0,0,0,0,5,0,0,0,2150,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.489254,0,0,1,0,0,0,0,25
556,1984,0,0,0,0,0,6,0,0,0,2080,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.3756936,0,0,0,1,0,0,0,36
556,1985,0,0,0,0,0,7,0,0,0,2510,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.2958868,0,0,0,0,1,0,0,49
556,1986,0,0,0,0,0,8,0,0,0,3170,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.2990901,0,0,0,0,0,1,0,64
556,1987,0,0,0,0,0,9,0,0,0,2505,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2.5818794,0,0,0,0,0,0,1,81
560,1980,0,0,0,0,0,2,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,1.3868473,0,0,0,0,0,0,0,4
560,1981,0,0,0,0,0,3,0,0,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,2.1275818,1,0,0,0,0,0,0,9
560,1982,0,0,0,0,0,4,0,0,0,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9688702,0,1,0,0,0,0,0,16
560,1983,0,0,0,0,0,5,0,0,0,2280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.1635989,0,0,1,0,0,0,0,25
560,1984,0,0,0,0,1,6,0,0,0,1981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.3566191,0,0,0,1,0,0,0,36
560,1985,0,0,1,0,0,7,0,0,0,2459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.4162533,0,0,0,0,1,0,0,49
560,1986,0,0,0,0,0,8,0,0,0,3930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,1,1.2149832,0,0,0,0,0,1,0,64
560,1987,0,0,0,0,1,9,0,0,0,3709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.6393595,0,0,0,0,0,0,1,81
569,1980,0,0,0,0,0,2,0,0,0,2680,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.68372506,0,0,0,0,0,0,0,4
569,1981,0,0,0,0,0,3,0,0,0,2230,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.078989,1,0,0,0,0,0,0,9
569,1982,0,0,0,0,0,4,0,0,0,2825,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.8396357,0,1,0,0,0,0,0,16
569,1983,0,0,0,0,0,5,0,0,0,2069,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.5075691,0,0,1,0,0,0,0,25
569,1984,0,0,0,0,0,6,0,0,0,2520,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.0206517,0,0,0,1,0,0,0,36
569,1985,0,0,0,0,0,7,0,0,0,2160,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.5425978,0,0,0,0,1,0,0,49
569,1986,0,0,0,0,0,8,0,0,0,2480,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.114716314,0,0,0,0,0,1,0,64
569,1987,0,0,0,0,0,9,0,0,0,2795,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0.31285176,0,0,0,0,0,0,1,81
583,1980,0,0,0,0,0,4,0,0,0,2070,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.6267722,0,0,0,0,0,0,0,16
583,1981,0,0,0,0,0,5,0,0,0,2110,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.880875,1,0,0,0,0,0,0,25
583,1982,0,0,0,0,0,6,0,0,0,2080,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.7411965,0,1,0,0,0,0,0,36
583,1983,0,0,0,0,0,7,0,0,0,2000,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,2.1947885,0,0,1,0,0,0,0,49
583,1984,0,0,0,0,0,8,0,0,0,2080,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.083836,0,0,0,1,0,0,0,64
583,1985,0,0,0,0,0,9,0,0,0,2520,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.9184482,0,0,0,0,1,0,0,81
583,1986,0,0,0,0,0,10,0,0,0,2180,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.1567137,0,0,0,0,0,1,0,100
583,1987,0,0,0,0,0,11,0,0,0,2450,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.9850409,0,0,0,0,0,0,1,121
647,1980,0,0,0,0,0,2,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.3967062,0,0,0,0,0,0,0,4
647,1981,0,0,0,0,0,3,0,0,0,1960,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.5198257,1,0,0,0,0,0,0,9
647,1982,0,0,0,0,0,4,0,0,0,2200,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.509153,0,1,0,0,0,0,0,16
647,1983,0,0,0,0,0,5,0,0,0,2208,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.6450416,0,0,1,0,0,0,0,25
647,1984,0,0,0,0,0,6,0,0,0,2080,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.549015,0,0,0,1,0,0,0,36
647,1985,0,0,0,0,0,7,0,0,0,2120,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.8269563,0,0,0,0,1,0,0,49
647,1986,0,0,0,0,0,8,0,0,0,2215,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,1,1.8836803,0,0,0,0,0,1,0,64
647,1987,0,0,0,0,0,9,0,0,0,2273,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,0,0,1,2.0236607,0,0,0,0,0,0,1,81
658,1980,0,0,0,0,0,4,0,0,0,2209,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.7314173,0,0,0,0,0,0,0,16
658,1981,0,0,0,0,0,5,0,0,0,2113,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.813759,1,0,0,0,0,0,0,25
658,1982,0,0,0,0,0,6,0,0,0,2280,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.7000483,0,1,0,0,0,0,0,36
658,1983,0,0,0,0,0,7,0,0,0,2256,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.9396489,0,0,1,0,0,0,0,49
658,1984,0,0,0,0,0,8,0,0,0,2523,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.9357527,0,0,0,1,0,0,0,64
658,1985,0,0,0,0,0,9,0,0,0,2400,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.099785,0,0,0,0,1,0,0,81
658,1986,0,0,0,0,0,10,0,0,0,2145,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2.1920466,0,0,0,0,0,1,0,100
658,1987,0,0,0,0,0,11,0,0,0,2487,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.005143,0,0,0,0,0,0,1,121
684,1980,0,0,0,0,0,2,0,0,0,600,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.8217826,0,0,0,0,0,0,0,4
684,1981,0,0,0,0,0,3,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.1799827,1,0,0,0,0,0,0,9
684,1982,0,0,0,0,0,4,0,0,0,1840,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2.3094265,0,1,0,0,0,0,0,16
684,1983,0,0,0,0,0,5,0,0,0,2080,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.2513213,0,0,1,0,0,0,0,25
684,1984,0,0,0,0,0,6,0,0,0,2080,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.352297,0,0,0,1,0,0,0,36
684,1985,0,0,0,0,0,7,0,0,0,2472,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2.3138483,0,0,0,0,1,0,0,49
684,1986,0,0,0,0,0,8,0,0,0,2226,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2.25342,0,0,0,0,0,1,0,64
684,1987,0,0,0,0,0,9,0,0,0,2184,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2.4053526,0,0,0,0,0,0,1,81
711,1980,0,0,0,0,0,2,0,0,0,1807,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,1.2320246,0,0,0,0,0,0,0,4
711,1981,0,0,0,0,0,3,0,0,0,2040,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,1.3664917,1,0,0,0,0,0,0,9
711,1982,0,0,0,0,0,4,0,0,0,2080,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1.6905034,0,1,0,0,0,0,0,16
711,1983,0,0,0,0,0,5,0,0,0,2080,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,1.6608716,0,0,1,0,0,0,0,25
711,1984,0,0,0,0,0,6,0,0,0,2656,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,0,1.5558761,0,0,0,1,0,0,0,36
711,1985,0,0,0,0,0,7,0,0,0,2760,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,-0.7141256,0,0,0,0,1,0,0,49
711,1986,0,0,0,0,0,8,0,0,0,2745,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1.4684811,0,0,0,0,0,1,0,64
711,1987,0,0,0,0,0,9,0,0,0,2860,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0.5130058,0,0,0,0,0,0,1,81
729,1980,0,0,0,1,0,2,0,0,0,2120,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,1,1.9595796,0,0,0,0,0,0,0,4
729,1981,0,0,0,1,0,3,0,0,0,1325,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,0,0,0,1.8933393,1,0,0,0,0,0,0,9
729,1982,0,0,0,1,0,4,0,0,0,680,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,1,3.0962157,0,1,0,0,0,0,0,16
729,1983,0,0,0,1,0,5,0,0,0,1080,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,0,0,1,1.9108133,0,0,1,0,0,0,0,25
729,1984,0,0,0,0,0,6,0,0,0,2920,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1.6152644,0,0,0,1,0,0,0,36
729,1985,0,0,0,0,0,7,0,0,0,2880,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2.076528,0,0,0,0,1,0,0,49
729,1986,0,0,0,0,0,8,0,0,0,3300,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,2.10754,0,0,0,0,0,1,0,64
729,1987,0,0,0,0,0,9,0,0,0,3025,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2.1555853,0,0,0,0,0,0,1,81
731,1980,0,0,0,0,0,4,0,0,0,1352,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,1.6556389,0,0,0,0,0,0,0,16
731,1981,1,0,0,0,0,5,0,0,0,1480,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,1.4642559,1,0,0,0,0,0,0,25
731,1982,1,0,0,0,0,6,0,0,0,2470,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,0,0,0,1.0078275,0,1,0,0,0,0,0,36
731,1983,1,0,0,0,0,7,0,0,0,3330,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,1.4779493,0,0,1,0,0,0,0,49
731,1984,0,0,0,0,0,8,0,0,0,1130,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,0.61872023,0,0,0,1,0,0,0,64
731,1985,1,0,0,0,0,9,0,0,0,2700,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,0,0,2.225624,0,0,0,0,1,0,0,81
731,1986,0,0,0,0,0,10,0,0,0,2600,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,12,0,0,0,2.6577306,0,0,0,0,0,1,0,100
731,1987,0,0,0,0,0,11,0,0,0,2250,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,2.1391916,0,0,0,0,0,0,1,121
732,1980,0,0,0,0,0,3,0,0,0,1980,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.4972706,0,0,0,0,0,0,0,9
732,1981,0,0,0,0,0,4,0,0,0,2080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.6017159,1,0,0,0,0,0,0,16
732,1982,0,0,0,0,0,5,0,0,0,1920,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.5048429,0,1,0,0,0,0,0,25
732,1983,0,0,0,0,0,6,0,0,0,2575,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.7980468,0,0,1,0,0,0,0,36
732,1984,0,0,0,0,0,7,0,0,0,3080,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.6528902,0,0,0,1,0,0,0,49
