y,price,contract,local,known,tod,seasonal,experiment,id
0,0,0,0,0,0,1,776,65
0,9,0,0,0,0,0,777,66
1,0,0,0,1,0,1,777,66
0,0,1,1,0,1,0,777,66
0,7,5,0,1,0,0,777,66
0,0,0,0,0,1,0,778,66
0,7,5,0,0,0,0,778,66
1,0,0,1,0,0,1,778,66
0,9,1,0,1,0,0,778,66
0,0,1,0,0,1,0,779,66
0,9,5,0,1,0,0,779,66
1,0,5,0,1,0,1,779,66
0,7,0,0,0,0,0,779,66
0,9,0,1,0,0,0,780,66
0,7,5,0,0,0,0,780,66
1,0,1,0,1,0,1,780,66
0,0,1,0,0,1,0,780,66
0,0,0,1,0,1,0,781,66
1,7,1,0,0,0,0,781,66
0,9,5,0,1,0,0,781,66
0,0,5,0,1,0,1,781,66
0,9,5,0,1,0,0,782,66
0,0,0,0,0,0,1,782,66
1,7,1,0,0,0,0,782,66
0,0,0,1,0,1,0,782,66
1,7,0,0,0,0,0,783,66
0,0,0,0,1,1,0,783,66
0,0,5,0,1,0,1,783,66
0,9,1,0,0,0,0,783,66
1,7,5,1,0,0,0,784,66
0,0,1,0,0,0,1,784,66
0,0,5,0,0,1,0,784,66
0,9,0,0,1,0,0,784,66
0,0,0,0,1,0,1,785,66
0,0,1,0,0,1,0,785,66
0,9,0,0,1,0,0,785,66
1,7,5,1,0,0,0,785,66
0,0,5,0,0,0,1,786,66
0,0,1,0,0,1,0,786,66
0,9,5,1,0,0,0,786,66
1,7,0,0,1,0,0,786,66
0,9,5,0,1,0,0,787,66
0,0,0,0,1,1,0,787,66
0,0,5,1,0,0,1,787,66
1,7,1,0,0,0,0,787,66
0,9,1,0,1,0,0,788,66
1,7,0,1,0,0,0,788,66
0,0,5,0,1,1,0,788,66
0,0,0,0,0,0,1,788,66
0,9,5,0,0,0,0,789,67
0,0,0,0,1,0,1,789,67
0,0,1,1,0,1,0,789,67
1,7,5,0,1,0,0,789,67
0,0,0,0,1,0,1,790,67
0,0,5,0,0,1,0,790,67
0,9,5,0,0,0,0,790,67
1,7,1,0,1,0,0,790,67
0,0,1,0,1,1,0,791,67
0,9,5,1,0,0,0,791,67
0,0,5,0,1,0,1,791,67
1,7,0,0,0,0,0,791,67
1,9,0,0,1,0,0,792,67
0,0,1,0,0,0,1,792,67
0,0,1,0,1,1,0,792,67
0,7,5,0,0,0,0,792,67
0,0,5,0,0,0,1,793,67
0,0,0,0,0,1,0,793,67
0,9,1,0,1,0,0,793,67
1,7,1,0,1,0,0,793,67
1,7,5,0,0,0,0,794,67
0,0,1,0,1,1,0,794,67
0,0,0,0,1,0,1,794,67
0,9,1,0,0,0,0,794,67
0,9,5,0,0,0,0,795,67
0,0,1,0,0,1,0,795,67
1,7,5,0,1,0,0,795,67
0,0,0,1,0,0,1,795,67
0,9,5,0,0,0,0,796,67
1,7,0,0,0,0,0,796,67
0,0,0,0,1,1,0,796,67
0,0,1,0,1,0,1,796,67
0,0,0,0,1,0,1,797,67
0,9,1,1,0,0,0,797,67
1,7,5,0,0,0,0,797,67
0,0,5,0,1,1,0,797,67
1,7,0,0,1,0,0,798,67
0,0,5,0,1,1,0,798,67
0,9,1,1,0,0,0,798,67
0,0,1,0,0,0,1,798,67
0,0,5,1,0,1,0,799,67
0,9,1,0,1,0,0,799,67
1,7,0,0,0,0,0,799,67
0,0,0,0,1,0,1,799,67
0,0,1,0,1,1,0,800,67
0,9,5,0,1,0,0,800,67
1,7,0,1,0,0,0,800,67
0,0,1,0,1,0,1,800,67
1,0,0,1,0,1,0,801,68
0,7,1,0,0,0,0,801,68
0,9,5,0,1,0,0,801,68
0,0,5,0,1,0,1,801,68
1,9,5,0,1,0,0,802,68
0,0,0,0,0,0,1,802,68
0,7,1,0,0,0,0,802,68
0,0,0,1,0,1,0,802,68
0,7,0,0,0,0,0,803,68
1,0,0,0,1,1,0,803,68
0,0,5,0,1,0,1,803,68
0,9,1,0,0,0,0,803,68
0,7,5,1,0,0,0,804,68
0,0,1,0,0,0,1,804,68
0,0,5,0,0,1,0,804,68
1,9,0,0,1,0,0,804,68
0,0,0,0,1,0,1,805,68
0,0,1,0,0,1,0,805,68
0,9,0,0,1,0,0,805,68
1,7,5,1,0,0,0,805,68
0,0,5,0,0,0,1,806,68
0,0,1,0,0,1,0,806,68
1,9,5,1,0,0,0,806,68
0,7,0,0,1,0,0,806,68
1,9,5,0,1,0,0,807,68
0,0,0,0,1,1,0,807,68
0,0,5,1,0,0,1,807,68
0,7,1,0,0,0,0,807,68
0,9,1,0,1,0,0,808,68
1,7,0,1,0,0,0,808,68
0,0,5,0,1,1,0,808,68
0,0,0,0,0,0,1,808,68
0,0,0,0,0,1,0,809,68
0,9,1,0,0,0,0,809,68
0,0,5,0,0,0,1,809,68
1,0,5,0,1,0,1,809,68
1,9,5,0,1,0,0,810,68
0,0,5,0,0,0,1,810,68
0,7,1,0,0,0,0,810,68
0,0,0,0,0,1,0,810,68
0,7,1,0,0,0,0,811,68
0,0,0,0,0,1,0,811,68
0,0,5,1,0,0,1,811,68
1,9,5,0,1,0,0,811,68
0,0,0,0,0,1,0,812,68
1,0,1,0,1,0,1,812,68
0,7,5,0,0,0,0,812,68
0,9,0,0,0,0,0,812,68
1,7,5,0,1,0,0,813,69
0,9,1,1,0,0,0,813,69
0,0,0,0,0,0,1,813,69
0,0,5,0,1,1,0,813,69
0,7,0,0,1,0,0,814,69
0,9,5,0,1,0,0,814,69
1,0,1,1,0,1,0,814,69
0,0,5,0,0,0,1,814,69
0,9,5,0,0,0,0,815,69
0,7,1,0,1,0,0,815,69
0,0,0,0,1,1,0,815,69
1,0,0,1,0,0,1,815,69
1,0,1,0,1,0,1,816,69
0,9,1,0,0,0,0,816,69
0,7,0,1,0,0,0,816,69
0,0,5,0,1,1,0,816,69
1,0,0,1,0,1,0,817,69
0,9,1,0,1,0,0,817,69
0,0,0,0,0,0,1,817,69
0,7,5,0,1,0,0,817,69
0,0,0,0,0,0,1,818,69
0,9,0,0,0,0,0,818,69
1,0,1,1,0,1,0,818,69
0,7,5,0,1,0,0,818,69
0,0,5,0,1,0,1,819,69
0,9,0,0,0,0,0,819,69
0,0,1,0,0,1,0,819,69
1,7,5,1,0,0,0,819,69
0,9,0,0,1,0,0,820,69
0,7,1,0,0,0,0,820,69
1,0,1,1,0,0,1,820,69
0,0,5,0,0,1,0,820,69
1,0,5,0,1,0,1,821,69
0,0,5,0,0,1,0,821,69
0,9,0,0,1,0,0,821,69
0,7,1,0,0,0,0,821,69
1,0,1,0,1,0,1,822,69
0,0,5,1,0,1,0,822,69
0,7,0,0,0,0,0,822,69
0,9,0,0,1,0,0,822,69
0,9,5,0,1,0,0,823,69
0,0,0,0,1,1,0,823,69
1,0,5,1,0,0,1,823,69
0,7,1,0,0,0,0,823,69
0,0,1,0,1,1,0,824,69
0,7,5,0,0,0,0,824,69
0,9,5,1,0,0,0,824,69
1,0,0,0,1,0,1,824,69
1,7,5,1,0,0,0,825,70
0,0,1,0,1,0,1,825,70
0,0,0,0,0,1,0,825,70
0,9,0,0,0,0,0,825,70
0,0,5,0,1,1,0,826,70
0,0,5,0,0,0,1,826,70
0,9,1,1,0,0,0,826,70
1,7,0,0,1,0,0,826,70
0,0,1,0,0,0,1,827,70
0,7,0,0,0,0,0,827,70
1,9,0,1,0,0,0,827,70
0,0,5,0,1,1,0,827,70
0,9,1,1,0,0,0,828,70
1,7,1,0,1,0,0,828,70
0,0,0,0,1,1,0,828,70
0,0,5,0,0,0,1,828,70
0,0,5,0,0,1,0,829,70
1,7,0,1,0,0,0,829,70
0,0,1,0,1,0,1,829,70
0,9,0,0,0,0,0,829,70
0,0,5,1,0,0,1,830,70
1,7,1,0,1,0,0,830,70
0,0,0,0,0,1,0,830,70
0,9,1,0,0,0,0,830,70
0,7,1,0,0,0,0,831,70
1,9,0,0,1,0,0,831,70
0,0,5,0,0,1,0,831,70
0,0,1,1,0,0,1,831,70
1,9,0,0,1,0,0,832,70
0,7,0,0,0,0,0,832,70
0,0,1,0,1,0,1,832,70
0,0,5,1,0,1,0,832,70
1,0,0,1,0,0,1,833,70
0,0,1,0,0,1,0,833,70
0,9,1,0,0,0,0,833,70
0,9,5,0,1,0,0,833,70
1,9,0,0,1,0,0,834,70
0,7,5,0,0,0,0,834,70
0,0,1,1,0,0,1,834,70
0,0,0,0,0,1,0,834,70
0,0,1,0,1,0,1,835,70
0,9,0,0,1,0,0,835,70
0,0,0,0,0,1,0,835,70
1,7,5,1,0,0,0,835,70
0,0,5,0,1,0,1,836,70
1,9,0,0,1,0,0,836,70
0,7,1,0,0,0,0,836,70
0,0,0,0,0,1,0,836,70
0,9,5,0,1,0,0,837,71
1,7,1,0,0,0,0,837,71
0,0,0,0,0,0,1,837,71
0,0,5,0,0,0,1,837,71
0,0,1,0,1,1,0,838,71
0,0,5,1,0,0,1,838,71
0,9,5,1,0,0,0,838,71
1,7,0,0,1,0,0,838,71
0,0,1,0,1,0,1,839,71
1,7,0,0,0,0,0,839,71
0,9,0,0,0,0,0,839,71
0,0,5,0,1,1,0,839,71
0,9,1,1,0,0,0,840,71
0,0,5,0,1,1,0,840,71
1,7,0,0,0,0,0,840,71
0,0,5,0,1,0,1,840,71
0,9,5,0,0,0,0,841,71
1,0,0,0,1,0,1,841,71
0,0,1,1,0,1,0,841,71
0,7,5,0,1,0,0,841,71
0,0,0,0,1,0,1,842,71
0,0,5,0,0,1,0,842,71
0,9,5,0,0,0,0,842,71
1,7,1,0,1,0,0,842,71
0,0,1,0,1,1,0,843,71
0,9,5,1,0,0,0,843,71
0,0,5,0,1,0,1,843,71
1,7,0,0,0,0,0,843,71
0,9,0,0,1,0,0,844,71
1,0,1,0,0,0,1,844,71
0,0,1,0,1,1,0,844,71
0,7,5,0,0,0,0,844,71
0,0,5,0,0,0,1,845,71
0,0,0,0,0,1,0,845,71
0,9,1,0,1,0,0,845,71
1,7,1,0,1,0,0,845,71
0,7,5,0,0,0,0,846,71
0,0,1,0,1,1,0,846,71
1,0,0,0,1,0,1,846,71
0,9,1,0,0,0,0,846,71
0,9,5,0,0,0,0,847,71
1,0,1,0,0,1,0,847,71
0,7,5,0,1,0,0,847,71
0,0,0,1,0,0,1,847,71
0,9,5,0,0,0,0,848,71
1,7,0,0,0,0,0,848,71
0,0,0,0,1,1,0,848,71
0,0,1,0,1,0,1,848,71
0,0,0,1,0,1,0,849,72
0,7,1,0,0,0,0,849,72
1,9,5,0,1,0,0,849,72
0,0,5,0,1,0,1,849,72
1,9,5,0,1,0,0,850,72
0,0,0,0,0,0,1,850,72
0,7,1,0,0,0,0,850,72
0,0,0,1,0,1,0,850,72
0,7,0,0,0,0,0,851,72
0,0,0,0,1,1,0,851,72
1,0,5,0,1,0,1,851,72
0,9,1,0,0,0,0,851,72
1,7,5,1,0,0,0,852,72
0,0,1,0,0,0,1,852,72
0,0,5,0,0,1,0,852,72
0,9,0,0,1,0,0,852,72
0,0,0,0,1,0,1,853,72
0,0,1,0,0,1,0,853,72
0,9,0,0,1,0,0,853,72
1,7,5,1,0,0,0,853,72
0,0,5,0,0,0,1,854,72
0,0,1,0,0,1,0,854,72
0,9,5,1,0,0,0,854,72
1,7,0,0,1,0,0,854,72
1,9,5,0,1,0,0,855,72
0,0,0,0,1,1,0,855,72
0,0,5,1,0,0,1,855,72
0,7,1,0,0,0,0,855,72
0,9,1,0,1,0,0,856,72
0,7,0,1,0,0,0,856,72
1,0,5,0,1,1,0,856,72
0,0,0,0,0,0,1,856,72
0,0,0,0,0,1,0,857,72
0,9,1,0,0,0,0,857,72
0,0,5,0,0,0,1,857,72
1,0,5,0,1,0,1,857,72
1,9,5,0,1,0,0,858,72
0,0,5,0,0,0,1,858,72
0,7,1,0,0,0,0,858,72
0,0,0,0,0,1,0,858,72
0,7,1,0,0,0,0,859,72
0,0,0,0,0,1,0,859,72
1,0,5,1,0,0,1,859,72
0,9,5,0,1,0,0,859,72
0,0,0,0,0,1,0,860,72
1,0,1,0,1,0,1,860,72
0,7,5,0,0,0,0,860,72
0,9,0,0,0,0,0,860,72
0,0,0,1,0,0,1,861,73
1,7,5,0,1,0,0,861,73
0,0,1,0,0,1,0,861,73
0,9,1,0,1,0,0,861,73
1,7,5,0,0,0,0,862,73
0,0,1,0,1,1,0,862,73
0,0,0,0,1,0,1,862,73
0,9,5,1,0,0,0,862,73
0,9,1,0,0,0,0,863,73
0,0,1,0,0,1,0,863,73
1,7,5,0,1,0,0,863,73
0,0,0,1,0,0,1,863,73
1,7,5,0,1,0,0,864,73
0,9,1,0,0,0,0,864,73
0,0,0,0,1,1,0,864,73
0,0,1,1,0,0,1,864,73
1,7,5,0,1,0,0,865,73
0,9,1,1,0,0,0,865,73
0,0,0,0,0,0,1,865,73
0,0,5,0,1,1,0,865,73
1,7,0,0,1,0,0,866,73
0,9,5,0,1,0,0,866,73
0,0,1,1,0,1,0,866,73
0,0,5,0,0,0,1,866,73
0,9,5,0,0,0,0,867,73
1,7,1,0,1,0,0,867,73
0,0,0,0,1,1,0,867,73
0,0,0,1,0,0,1,867,73
0,0,1,0,1,0,1,868,73
0,9,1,0,0,0,0,868,73
1,7,0,1,0,0,0,868,73
0,0,5,0,1,1,0,868,73
0,0,0,1,0,1,0,869,73
0,9,1,0,1,0,0,869,73
0,0,0,0,0,0,1,869,73
1,7,5,0,1,0,0,869,73
0,0,0,0,0,0,1,870,73
0,9,0,0,0,0,0,870,73
0,0,1,1,0,1,0,870,73
1,7,5,0,1,0,0,870,73
0,0,5,0,1,0,1,871,73
0,9,0,0,0,0,0,871,73
0,0,1,0,0,1,0,871,73
1,7,5,1,0,0,0,871,73
0,9,0,0,1,0,0,872,73
0,7,1,0,0,0,0,872,73
1,0,1,1,0,0,1,872,73
0,0,5,0,0,1,0,872,73
0,0,0,1,0,0,1,873,74
1,7,5,0,1,0,0,873,74
0,0,1,0,0,1,0,873,74
0,9,1,0,1,0,0,873,74
0,7,5,0,0,0,0,874,74
0,0,1,0,1,1,0,874,74
0,0,0,0,1,0,1,874,74
1,9,5,1,0,0,0,874,74
0,9,1,0,0,0,0,875,74
0,0,1,0,0,1,0,875,74
1,7,5,0,1,0,0,875,74
0,0,0,1,0,0,1,875,74
1,7,5,0,1,0,0,876,74
0,9,1,0,0,0,0,876,74
0,0,0,0,1,1,0,876,74
0,0,1,1,0,0,1,876,74
1,7,5,0,1,0,0,877,74
0,9,1,1,0,0,0,877,74
0,0,0,0,0,0,1,877,74
0,0,5,0,1,1,0,877,74
1,7,0,0,1,0,0,878,74
0,9,5,0,1,0,0,878,74
0,0,1,1,0,1,0,878,74
0,0,5,0,0,0,1,878,74
0,9,5,0,0,0,0,879,74
1,7,1,0,1,0,0,879,74
0,0,0,0,1,1,0,879,74
0,0,0,1,0,0,1,879,74
0,0,1,0,1,0,1,880,74
0,9,1,0,0,0,0,880,74
1,7,0,1,0,0,0,880,74
0,0,5,0,1,1,0,880,74
0,0,0,1,0,1,0,881,74
0,9,1,0,1,0,0,881,74
0,0,0,0,0,0,1,881,74
1,7,5,0,1,0,0,881,74
0,0,0,0,0,0,1,882,74
0,9,0,0,0,0,0,882,74
0,0,1,1,0,1,0,882,74
1,7,5,0,1,0,0,882,74
0,0,5,0,1,0,1,883,74
0,9,0,0,0,0,0,883,74
0,0,1,0,0,1,0,883,74
1,7,5,1,0,0,0,883,74
1,9,0,0,1,0,0,884,74
0,7,1,0,0,0,0,884,74
0,0,1,1,0,0,1,884,74
0,0,5,0,0,1,0,884,74
0,7,5,1,0,0,0,885,75
0,0,1,0,1,0,1,885,75
1,0,0,0,0,1,0,885,75
0,9,0,0,0,0,0,885,75
0,0,5,0,1,1,0,886,75
0,0,5,0,0,0,1,886,75
0,9,1,1,0,0,0,886,75
1,7,0,0,1,0,0,886,75
0,0,1,0,0,0,1,887,75
1,7,0,0,0,0,0,887,75
0,9,0,1,0,0,0,887,75
0,0,5,0,1,1,0,887,75
0,9,1,1,0,0,0,888,75
1,7,1,0,1,0,0,888,75
0,0,0,0,1,1,0,888,75
0,0,5,0,0,0,1,888,75
0,0,5,0,0,1,0,889,75
1,7,0,1,0,0,0,889,75
0,0,1,0,1,0,1,889,75
0,9,0,0,0,0,0,889,75
0,0,5,1,0,0,1,890,75
0,7,1,0,1,0,0,890,75
1,0,0,0,0,1,0,890,75
0,9,1,0,0,0,0,890,75
1,7,1,0,0,0,0,891,75
0,9,0,0,1,0,0,891,75
0,0,5,0,0,1,0,891,75
0,0,1,1,0,0,1,891,75
0,9,0,0,1,0,0,892,75
1,7,0,0,0,0,0,892,75
0,0,1,0,1,0,1,892,75
0,0,5,1,0,1,0,892,75
0,0,0,1,0,0,1,893,75
0,0,1,0,0,1,0,893,75
0,9,1,0,0,0,0,893,75
1,9,5,0,1,0,0,893,75
1,9,0,0,1,0,0,894,75
0,7,5,0,0,0,0,894,75
0,0,1,1,0,0,1,894,75
0,0,0,0,0,1,0,894,75
0,0,1,0,1,0,1,895,75
0,9,0,0,1,0,0,895,75
1,0,0,0,0,1,0,895,75
0,7,5,1,0,0,0,895,75
0,0,5,0,1,0,1,896,75
0,9,0,0,1,0,0,896,75
1,7,1,0,0,0,0,896,75
0,0,0,0,0,1,0,896,75
1,7,5,0,1,0,0,897,76
0,9,1,1,0,0,0,897,76
0,0,0,0,0,0,1,897,76
0,0,5,0,1,1,0,897,76
1,7,0,0,1,0,0,898,76
0,9,5,0,1,0,0,898,76
0,0,1,1,0,1,0,898,76
0,0,5,0,0,0,1,898,76
0,9,5,0,0,0,0,899,76
1,7,1,0,1,0,0,899,76
0,0,0,0,1,1,0,899,76
0,0,0,1,0,0,1,899,76
0,0,1,0,1,0,1,900,76
0,9,1,0,0,0,0,900,76
1,7,0,1,0,0,0,900,76
0,0,5,0,1,1,0,900,76
0,0,0,1,0,1,0,901,76
0,9,1,0,1,0,0,901,76
0,0,0,0,0,0,1,901,76
1,7,5,0,1,0,0,901,76
0,0,0,0,0,0,1,902,76
0,9,0,0,0,0,0,902,76
0,0,1,1,0,1,0,902,76
1,7,5,0,1,0,0,902,76
0,0,5,0,1,0,1,903,76
0,9,0,0,0,0,0,903,76
0,0,1,0,0,1,0,903,76
1,7,5,1,0,0,0,903,76
0,9,0,0,1,0,0,904,76
1,7,1,0,0,0,0,904,76
0,0,1,1,0,0,1,904,76
0,0,5,0,0,1,0,904,76
0,0,5,0,1,0,1,905,76
0,0,5,0,0,1,0,905,76
0,9,0,0,1,0,0,905,76
1,7,1,0,0,0,0,905,76
0,0,1,0,1,0,1,906,76
0,0,5,1,0,1,0,906,76
1,7,0,0,0,0,0,906,76
0,9,0,0,1,0,0,906,76
0,9,5,0,1,0,0,907,76
0,0,0,0,1,1,0,907,76
0,0,5,1,0,0,1,907,76
1,7,1,0,0,0,0,907,76
0,0,1,0,1,1,0,908,76
1,7,5,0,0,0,0,908,76
0,9,5,1,0,0,0,908,76
0,0,0,0,1,0,1,908,76
1,7,5,1,0,0,0,909,77
0,0,1,0,1,0,1,909,77
0,0,0,0,0,1,0,909,77
0,9,0,0,0,0,0,909,77
1,0,5,0,1,1,0,910,77
0,0,5,0,0,0,1,910,77
0,9,1,1,0,0,0,910,77
0,7,0,0,1,0,0,910,77
0,0,1,0,0,0,1,911,77
0,7,0,0,0,0,0,911,77
1,9,0,1,0,0,0,911,77
0,0,5,0,1,1,0,911,77
0,9,1,1,0,0,0,912,77
0,7,1,0,1,0,0,912,77
1,0,0,0,1,1,0,912,77
0,0,5,0,0,0,1,912,77
0,0,5,0,0,1,0,913,77
1,7,0,1,0,0,0,913,77
0,0,1,0,1,0,1,913,77
0,9,0,0,0,0,0,913,77
0,0,5,1,0,0,1,914,77
1,7,1,0,1,0,0,914,77
0,0,0,0,0,1,0,914,77
0,9,1,0,0,0,0,914,77
1,7,1,0,0,0,0,915,77
0,9,0,0,1,0,0,915,77
0,0,5,0,0,1,0,915,77
0,0,1,1,0,0,1,915,77
0,9,0,0,1,0,0,916,77
0,7,0,0,0,0,0,916,77
0,0,1,0,1,0,1,916,77
1,0,5,1,0,1,0,916,77
0,0,0,1,0,0,1,917,77
0,0,1,0,0,1,0,917,77
0,9,1,0,0,0,0,917,77
1,9,5,0,1,0,0,917,77
0,9,0,0,1,0,0,918,77
1,7,5,0,0,0,0,918,77
0,0,1,1,0,0,1,918,77
0,0,0,0,0,1,0,918,77
0,0,1,0,1,0,1,919,77
0,9,0,0,1,0,0,919,77
0,0,0,0,0,1,0,919,77
1,7,5,1,0,0,0,919,77
0,0,5,0,1,0,1,920,77
0,9,0,0,1,0,0,920,77
1,7,1,0,0,0,0,920,77
0,0,0,0,0,1,0,920,77
0,9,0,0,0,0,0,921,78
0,0,0,0,1,0,1,921,78
0,0,1,1,0,1,0,921,78
1,7,5,0,1,0,0,921,78
0,0,0,0,0,1,0,922,78
0,7,5,0,0,0,0,922,78
1,0,0,1,0,0,1,922,78
0,9,1,0,1,0,0,922,78
0,0,1,0,0,1,0,923,78
0,9,5,0,1,0,0,923,78
1,0,5,0,1,0,1,923,78
0,7,0,0,0,0,0,923,78
1,9,0,1,0,0,0,924,78
0,7,5,0,0,0,0,924,78
0,0,1,0,1,0,1,924,78
0,0,1,0,0,1,0,924,78
1,0,0,1,0,1,0,925,78
0,7,1,0,0,0,0,925,78
0,9,5,0,1,0,0,925,78
0,0,5,0,1,0,1,925,78
0,9,5,0,1,0,0,926,78
0,0,0,0,0,0,1,926,78
0,7,1,0,0,0,0,926,78
1,0,0,1,0,1,0,926,78
0,7,0,0,0,0,0,927,78
0,0,0,0,1,1,0,927,78
1,0,5,0,1,0,1,927,78
0,9,1,0,0,0,0,927,78
0,7,5,1,0,0,0,928,78
0,0,1,0,0,0,1,928,78
0,0,5,0,0,1,0,928,78
1,9,0,0,1,0,0,928,78
1,0,0,0,1,0,1,929,78
0,0,1,0,0,1,0,929,78
0,9,0,0,1,0,0,929,78
0,7,5,1,0,0,0,929,78
0,0,5,0,0,0,1,930,78
0,0,1,0,0,1,0,930,78
0,9,5,1,0,0,0,930,78
1,7,0,0,1,0,0,930,78
0,9,5,0,1,0,0,931,78
0,0,0,0,1,1,0,931,78
1,0,5,1,0,0,1,931,78
0,7,1,0,0,0,0,931,78
0,9,1,0,1,0,0,932,78
1,7,0,1,0,0,0,932,78
0,0,5,0,1,1,0,932,78
0,0,0,0,0,0,1,932,78
0,9,5,0,0,0,0,933,79
0,0,0,0,1,0,1,933,79
0,0,1,1,0,1,0,933,79
1,7,5,0,1,0,0,933,79
0,0,0,0,1,0,1,934,79
0,0,5,0,0,1,0,934,79
0,9,5,0,0,0,0,934,79
1,7,1,0,1,0,0,934,79
0,0,1,0,1,1,0,935,79
1,9,5,1,0,0,0,935,79
0,0,5,0,1,0,1,935,79
0,7,0,0,0,0,0,935,79
1,9,0,0,1,0,0,936,79
0,0,1,0,0,0,1,936,79
0,0,1,0,1,1,0,936,79
0,7,5,0,0,0,0,936,79
0,0,5,0,0,0,1,937,79
0,0,0,0,0,1,0,937,79
1,9,1,0,1,0,0,937,79
0,7,1,0,1,0,0,937,79
0,7,5,0,0,0,0,938,79
0,0,1,0,1,1,0,938,79
0,0,0,0,1,0,1,938,79
1,9,1,0,0,0,0,938,79
0,9,5,0,0,0,0,939,79
0,0,1,0,0,1,0,939,79
0,7,5,0,1,0,0,939,79
1,0,0,1,0,0,1,939,79
0,9,5,0,0,0,0,940,79
0,7,0,0,0,0,0,940,79
1,0,0,0,1,1,0,940,79
0,0,1,0,1,0,1,940,79
0,0,0,0,1,0,1,941,79
1,9,1,1,0,0,0,941,79
0,7,5,0,0,0,0,941,79
0,0,5,0,1,1,0,941,79
0,7,0,0,1,0,0,942,79
0,0,5,0,1,1,0,942,79
1,9,1,1,0,0,0,942,79
0,0,1,0,0,0,1,942,79
0,0,5,1,0,1,0,943,79
1,9,1,0,1,0,0,943,79
0,7,0,0,0,0,0,943,79
0,0,0,0,1,0,1,943,79
0,0,1,0,1,1,0,944,79
0,9,5,0,1,0,0,944,79
1,7,0,1,0,0,0,944,79
0,0,1,0,1,0,1,944,79
1,7,5,1,0,0,0,945,80
0,0,1,0,1,0,1,945,80
0,0,0,0,0,1,0,945,80
0,9,0,0,0,0,0,945,80
0,0,5,0,1,1,0,946,80
0,0,5,0,0,0,1,946,80
0,9,1,1,0,0,0,946,80
1,7,0,0,1,0,0,946,80
0,0,1,0,0,0,1,947,80
1,7,0,0,0,0,0,947,80
0,9,0,1,0,0,0,947,80
0,0,5,0,1,1,0,947,80
0,9,1,1,0,0,0,948,80
1,7,1,0,1,0,0,948,80
0,0,0,0,1,1,0,948,80
0,0,5,0,0,0,1,948,80
0,0,5,0,0,1,0,949,80
1,7,0,1,0,0,0,949,80
0,0,1,0,1,0,1,949,80
0,9,0,0,0,0,0,949,80
0,0,5,1,0,0,1,950,80
1,7,1,0,1,0,0,950,80
0,0,0,0,0,1,0,950,80
0,9,1,0,0,0,0,950,80
1,7,1,0,0,0,0,951,80
0,9,0,0,1,0,0,951,80
0,0,5,0,0,1,0,951,80
0,0,1,1,0,0,1,951,80
0,9,0,0,1,0,0,952,80
1,7,0,0,0,0,0,952,80
0,0,1,0,1,0,1,952,80
0,0,5,1,0,1,0,952,80
1,0,0,1,0,0,1,953,80
0,0,1,0,0,1,0,953,80
0,9,1,0,0,0,0,953,80
0,9,5,0,1,0,0,953,80
0,9,0,0,1,0,0,954,80
0,7,5,0,0,0,0,954,80
1,0,1,1,0,0,1,954,80
0,0,0,0,0,1,0,954,80
0,0,1,0,1,0,1,955,80
0,9,0,0,1,0,0,955,80
0,0,0,0,0,1,0,955,80
1,7,5,1,0,0,0,955,80
0,0,5,0,1,0,1,956,80
0,9,0,0,1,0,0,956,80
1,7,1,0,0,0,0,956,80
0,0,0,0,0,1,0,956,80
1,9,5,0,1,0,0,957,81
0,7,1,0,0,0,0,957,81
0,0,0,0,0,0,1,957,81
0,0,5,0,0,0,1,957,81
0,0,1,0,1,1,0,958,81
0,0,5,1,0,0,1,958,81
1,9,5,1,0,0,0,958,81
0,7,0,0,1,0,0,958,81
0,0,1,0,1,0,1,959,81
0,7,0,0,0,0,0,959,81
0,9,0,0,0,0,0,959,81
1,0,5,0,1,1,0,959,81
1,9,1,1,0,0,0,960,81
0,0,5,0,1,1,0,960,81
0,7,0,0,0,0,0,960,81
0,0,5,0,1,0,1,960,81
0,9,5,0,0,0,0,961,81
0,0,0,0,1,0,1,961,81
1,0,1,1,0,1,0,961,81
0,7,5,0,1,0,0,961,81
0,0,0,0,1,0,1,962,81
0,0,5,0,0,1,0,962,81
0,9,5,0,0,0,0,962,81
1,7,1,0,1,0,0,962,81
1,0,1,0,1,1,0,963,81
0,9,5,1,0,0,0,963,81
0,0,5,0,1,0,1,963,81
0,7,0,0,0,0,0,963,81
0,9,0,0,1,0,0,964,81
0,0,1,0,0,0,1,964,81
1,0,1,0,1,1,0,964,81
0,7,5,0,0,0,0,964,81
0,0,5,0,0,0,1,965,81
0,0,0,0,0,1,0,965,81
1,9,1,0,1,0,0,965,81
0,7,1,0,1,0,0,965,81
0,7,5,0,0,0,0,966,81
1,0,1,0,1,1,0,966,81
0,0,0,0,1,0,1,966,81
0,9,1,0,0,0,0,966,81
0,9,5,0,0,0,0,967,81
0,0,1,0,0,1,0,967,81
1,7,5,0,1,0,0,967,81
0,0,0,1,0,0,1,967,81
0,9,5,0,0,0,0,968,81
0,7,0,0,0,0,0,968,81
0,0,0,0,1,1,0,968,81
1,0,1,0,1,0,1,968,81
0,7,5,0,1,0,0,969,82
0,9,1,1,0,0,0,969,82
0,0,0,0,0,0,1,969,82
1,0,5,0,1,1,0,969,82
0,7,0,0,1,0,0,970,82
0,9,5,0,1,0,0,970,82
1,0,1,1,0,1,0,970,82
