school,student,gcse,lrt,girl,schgend,avslrt,schav,vrband
28,15,-14.386999,-8.6867,0,1,-3.5391,1,2
28,16,-11.186,2.058,0,1,-3.5391,1,1
28,17,-11.186,3.711,1,1,-3.5391,1,2
28,18,-5.5511,-2.9011,0,1,-3.5391,1,2
28,19,-13.353,2.8845,0,1,-3.5391,1,2
28,20,-0.62088,-2.0746,1,1,-3.5391,1,3
28,21,0.73536,7.8436,1,1,-3.5391,1,1
28,22,-4.198,1.2315,0,1,-3.5391,1,3
28,23,-15.267,-11.166,0,1,-3.5391,1,3
28,24,-15.267,-8.6867,0,1,-3.5391,1,3
28,25,-19.621,1.2315,0,1,-3.5391,1,2
28,26,-13.353,-2.9011,1,1,-3.5391,1,1
28,27,0.73536,4.5376,1,1,-3.5391,1,1
28,28,-3.3884,-13.646,0,1,-3.5391,1,2
28,29,-13.353,-13.646,1,1,-3.5391,1,3
28,30,-2.6516,7.8436,1,1,-3.5391,1,2
28,31,-15.267,5.3640995,1,1,-3.5391,1,1
28,32,-16.237,3.711,0,1,-3.5391,1,2
28,33,-11.186,-11.993,1,1,-3.5391,1,3
28,34,-3.3884,6.1906,0,1,-3.5391,1,2
28,35,-12.195,-11.166,0,1,-3.5391,1,3
28,36,-13.353,-8.6867,0,1,-3.5391,1,3
28,37,-16.237,-16.952,0,1,-3.5391,1,3
28,38,-13.353,3.711,0,1,-3.5391,1,2
28,39,-8.5267,-2.0746,1,1,-3.5391,1,1
28,40,-2.6516,2.8845,1,1,-3.5391,1,2
28,41,-4.198,-4.5541,1,1,-3.5391,1,2
28,42,-7.7611,-7.0336003,1,1,-3.5391,1,2
28,43,-15.267,-21.911,1,1,-3.5391,1,3
28,44,0.043218,-0.42152,1,1,-3.5391,1,2
28,45,-1.2908,12.803,1,1,-3.5391,1,1
28,46,-25.100998,-29.349998,0,1,-3.5391,1,3
28,47,-5.5511,3.711,1,1,-3.5391,1,2
28,48,-6.2304997,-15.299,0,1,-3.5391,1,3
28,49,4.7819,-16.125,0,1,-3.5391,1,3
28,50,-9.3938,-3.7276,1,1,-3.5391,1,2
28,51,-12.195,0.40499002,1,1,-3.5391,1,2
28,52,-10.290999,2.8845,1,1,-3.5391,1,2
28,53,0.73536,-6.2071,0,1,-3.5391,1,2
28,54,-10.290999,-7.0336003,0,1,-3.5391,1,2
28,55,-16.237,-8.6867,0,1,-3.5391,1,2
28,56,-5.5511,-2.9011,1,1,-3.5391,1,2
28,57,-10.290999,-7.8602,0,1,-3.5391,1,2
29,1,5.4434004,9.4967,1,3,-3.5183,1,2
29,2,-6.2304997,-10.34,1,3,-3.5183,1,2
29,3,13.747,7.8436,1,3,-3.5183,1,1
29,4,6.1073,-15.299,1,3,-3.5183,1,2
29,5,-1.2908,-4.5541,1,3,-3.5183,1,2
29,6,-1.2908,5.3640995,1,3,-3.5183,1,1
29,7,9.6758995,2.058,1,3,-3.5183,1,1
29,8,4.7819,7.8436,1,3,-3.5183,1,2
29,9,0.73536,-3.7276,1,3,-3.5183,1,2
29,10,-4.198,-8.6867,1,3,-3.5183,1,2
29,11,8.9657,-4.5541,1,3,-3.5183,1,2
29,12,-9.3938,-14.471999,1,3,-3.5183,1,2
29,13,13.747,11.15,1,3,-3.5183,1,2
29,14,-7.7611,-4.5541,1,3,-3.5183,1,2
29,15,-11.186,-24.39,1,3,-3.5183,1,2
29,16,-3.3884,0.40499002,1,3,-3.5183,1,2
29,17,2.6132,-7.8602,1,3,-3.5183,1,2
29,18,12.405,2.8845,1,3,-3.5183,1,1
29,19,0.73536,-8.6867,1,3,-3.5183,1,1
29,20,12.405,2.8845,1,3,-3.5183,1,2
29,21,-12.195,-19.431,1,3,-3.5183,1,3
29,22,3.2807002,-4.5541,1,3,-3.5183,1,2
29,23,-2.6516,1.2315,1,3,-3.5183,1,2
29,24,-2.6516,-10.34,1,3,-3.5183,1,2
29,25,-6.2304997,-10.34,1,3,-3.5183,1,2
29,26,1.9415,-7.8602,1,3,-3.5183,1,2
29,27,8.9657,-2.0746,1,3,-3.5183,1,1
29,28,2.6132,2.8845,1,3,-3.5183,1,2
29,29,6.1073,4.5376,1,3,-3.5183,1,1
29,30,-7.7611,-0.42152,1,3,-3.5183,1,2
29,31,-2.6516,-19.431,1,3,-3.5183,1,3
29,32,2.6132,-8.6867,1,3,-3.5183,1,2
29,33,3.2807002,3.711,1,3,-3.5183,1,1
29,34,-2.6516,2.8845,1,3,-3.5183,1,2
29,35,0.043218,-7.8602,1,3,-3.5183,1,3
29,36,11.757999,-3.7276,1,3,-3.5183,1,2
29,37,6.7876,10.323,1,3,-3.5183,1,1
29,38,6.1073,-15.299,1,3,-3.5183,1,3
29,39,-0.62088,-11.166,1,3,-3.5183,1,3
29,40,8.2199,1.2315,1,3,-3.5183,1,2
29,41,2.6132,-5.3806,1,3,-3.5183,1,2
29,42,0.043218,-7.0336003,1,3,-3.5183,1,2
29,43,3.2807002,-8.6867,1,3,-3.5183,1,2
29,44,-9.3938,-11.993,1,3,-3.5183,1,2
29,45,-7.7611,-9.5132,1,3,-3.5183,1,2
29,46,6.1073,6.1906,1,3,-3.5183,1,2
29,47,4.0267,12.803,1,3,-3.5183,1,2
29,48,1.3406999,-11.993,1,3,-3.5183,1,2
29,49,5.4434004,-2.0746,1,3,-3.5183,1,2
29,50,-8.5267,-3.7276,1,3,-3.5183,1,2
29,51,-2.6516,-4.5541,1,3,-3.5183,1,2
29,52,9.6758995,7.8436,1,3,-3.5183,1,1
29,53,13.747,3.711,1,3,-3.5183,1,1
29,54,-0.62088,-3.7276,1,3,-3.5183,1,2
29,55,9.6758995,-1.2479999,1,3,-3.5183,1,2
29,56,6.7876,-22.737,1,3,-3.5183,1,3
29,57,-3.3884,-11.993,1,3,-3.5183,1,3
29,58,-12.195,-11.993,1,3,-3.5183,1,2
29,59,8.9657,-11.166,1,3,-3.5183,1,2
29,60,-13.353,-10.34,1,3,-3.5183,1,3
29,61,4.0267,6.1906,1,3,-3.5183,1,1
29,62,-5.5511,6.1906,1,3,-3.5183,1,2
29,63,-6.2304997,-4.5541,1,3,-3.5183,1,2
29,64,0.043218,-6.2071,1,3,-3.5183,1,2
29,65,16.618,28.506,1,3,-3.5183,1,1
29,66,-5.5511,-0.42152,1,3,-3.5183,1,2
29,67,-6.2304997,5.3640995,1,3,-3.5183,1,2
29,68,1.3406999,5.3640995,1,3,-3.5183,1,2
29,69,-13.353,-19.431,1,3,-3.5183,1,3
29,70,0.73536,-11.166,1,3,-3.5183,1,2
29,71,-9.3938,-19.431,1,3,-3.5183,1,3
29,72,4.0267,4.5376,1,3,-3.5183,1,2
29,73,-9.3938,-1.2479999,1,3,-3.5183,1,2
29,74,-17.239,2.8845,1,3,-3.5183,1,2
29,75,1.3406999,-4.5541,1,3,-3.5183,1,2
29,76,4.0267,-6.2071,1,3,-3.5183,1,2
29,77,6.7876,7.8436,1,3,-3.5183,1,2
29,78,0.043218,-7.8602,1,3,-3.5183,1,2
29,79,-0.62088,-4.5541,1,3,-3.5183,1,2
30,1,1.3406999,-2.9011,1,3,2.6877,3,2
30,2,3.2807002,-1.2479999,1,3,2.6877,3,1
30,3,8.2199,1.2315,1,3,2.6877,3,2
30,4,1.3406999,0.40499002,1,3,2.6877,3,3
30,5,-3.3884,-20.258,1,3,2.6877,3,3
30,6,11.094,6.1906,1,3,2.6877,3,1
30,7,-13.353,-5.3806,1,3,2.6877,3,2
30,8,21.029999,18.588001,1,3,2.6877,3,1
30,9,9.6758995,-21.911,1,3,2.6877,3,1
30,10,-17.239,-7.8602,1,3,2.6877,3,3
30,11,-1.2908,-3.7276,1,3,2.6877,3,2
30,12,-13.353,-2.9011,1,3,2.6877,3,3
30,13,4.7819,3.711,1,3,2.6877,3,2
30,14,-18.367,-9.5132,1,3,2.6877,3,3
30,15,18.138,16.109001,1,3,2.6877,3,1
30,16,-17.239,-4.5541,1,3,2.6877,3,2
30,17,-4.198,7.8436,1,3,2.6877,3,2
30,18,8.9657,2.058,1,3,2.6877,3,1
30,19,25.324,14.456,1,3,2.6877,3,1
30,20,6.7876,6.1906,1,3,2.6877,3,1
30,21,-12.195,-2.0746,1,3,2.6877,3,3
30,22,6.7876,7.8436,1,3,2.6877,3,1
30,23,8.2199,1.2315,1,3,2.6877,3,2
30,24,18.138,7.8436,1,3,2.6877,3,1
30,25,-1.9761001,-7.8602,1,3,2.6877,3,2
30,26,10.396,21.068,1,3,2.6877,3,1
30,27,10.396,12.803,1,3,2.6877,3,1
30,28,9.6758995,5.3640995,1,3,2.6877,3,2
30,29,1.9415,11.15,1,3,2.6877,3,2
30,30,-13.353,-1.2479999,1,3,2.6877,3,2
30,31,-12.195,-10.34,1,3,2.6877,3,2
30,32,-13.353,-16.952,1,3,2.6877,3,2
30,33,13.101,7.0171,1,3,2.6877,3,1
30,34,11.757999,9.4967,1,3,2.6877,3,2
30,35,-3.3884,-4.5541,1,3,2.6877,3,2
30,36,-11.186,-3.7276,1,3,2.6877,3,3
30,37,8.9657,28.506,1,3,2.6877,3,1
30,38,-5.5511,-5.3806,1,3,2.6877,3,2
30,39,27.018002,28.506,1,3,2.6877,3,1
30,40,36.661,18.588001,1,3,2.6877,3,1
30,41,18.138,11.15,1,3,2.6877,3,1
30,42,1.3406999,-2.0746,1,3,2.6877,3,2
31,1,5.4434004,2.058,1,3,-4.9083,1,2
31,2,-9.3938,-9.5132,1,3,-4.9083,1,3
31,3,1.3406999,-6.2071,1,3,-4.9083,1,2
31,4,-11.186,-1.2479999,1,3,-4.9083,1,2
31,5,-10.290999,-6.2071,1,3,-4.9083,1,2
31,6,2.6132,-1.2479999,1,3,-4.9083,1,2
31,7,-3.3884,2.058,1,3,-4.9083,1,2
31,8,7.4723,0.40499002,1,3,-4.9083,1,2
31,9,7.4723,-3.7276,1,3,-4.9083,1,2
31,10,1.9415,-9.5132,1,3,-4.9083,1,3
31,11,-9.3938,-1.2479999,1,3,-4.9083,1,2
31,12,-4.198,2.058,1,3,-4.9083,1,2
31,13,-6.9951,-14.471999,1,3,-4.9083,1,2
31,14,4.7819,4.5376,1,3,-4.9083,1,2
31,15,0.043218,2.058,1,3,-4.9083,1,2
31,16,-10.290999,-11.993,1,3,-4.9083,1,3
31,17,-4.9278,-5.3806,1,3,-4.9083,1,2
31,18,-10.290999,-1.2479999,1,3,-4.9083,1,2
31,19,-2.6516,-23.564,1,3,-4.9083,1,2
31,20,1.3406999,-20.258,1,3,-4.9083,1,3
31,21,-7.7611,-2.9011,1,3,-4.9083,1,2
31,22,11.094,4.5376,1,3,-4.9083,1,2
31,23,1.9415,-3.7276,1,3,-4.9083,1,2
31,24,-4.198,-18.605,1,3,-4.9083,1,3
31,25,-15.267,-7.0336003,1,3,-4.9083,1,3
31,26,14.3949995,-1.2479999,1,3,-4.9083,1,2
31,27,4.7819,-2.9011,1,3,-4.9083,1,2
31,28,-2.6516,-0.42152,1,3,-4.9083,1,2
31,29,7.4723,1.2315,1,3,-4.9083,1,2
31,30,1.3406999,6.1906,1,3,-4.9083,1,1
31,31,4.0267,2.058,1,3,-4.9083,1,2
31,32,-1.2908,-8.6867,1,3,-4.9083,1,2
31,33,-18.367,-13.646,1,3,-4.9083,1,3
31,34,-3.3884,-6.2071,1,3,-4.9083,1,2
31,35,-12.195,-4.5541,1,3,-4.9083,1,2
31,36,-7.7611,-11.166,1,3,-4.9083,1,3
31,37,-10.290999,-2.0746,1,3,-4.9083,1,2
31,38,-7.7611,-9.5132,1,3,-4.9083,1,3
31,39,4.7819,5.3640995,1,3,-4.9083,1,1
31,40,2.6132,-0.42152,1,3,-4.9083,1,2
31,41,-9.3938,-11.993,1,3,-4.9083,1,3
31,42,-2.6516,-10.34,1,3,-4.9083,1,3
31,43,-8.5267,-11.166,1,3,-4.9083,1,3
31,44,-6.9951,-6.2071,1,3,-4.9083,1,2
31,45,-0.62088,-0.42152,1,3,-4.9083,1,2
31,46,-6.9951,-2.0746,1,3,-4.9083,1,2
31,47,0.73536,-17.778,1,3,-4.9083,1,3
31,48,7.4723,-2.9011,1,3,-4.9083,1,2
31,49,0.043218,-1.2479999,1,3,-4.9083,1,2
32,1,-9.3938,-16.952,1,1,-6.5023,1,3
32,2,-3.3884,-18.605,1,1,-6.5023,1,3
32,3,-5.5511,-2.0746,0,1,-6.5023,1,2
32,4,-8.5267,-7.0336003,0,1,-6.5023,1,2
32,5,1.9415,11.15,1,1,-6.5023,1,2
32,6,-14.386999,-26.043,0,1,-6.5023,1,3
32,7,-11.186,-29.349998,0,1,-6.5023,1,3
32,8,0.043218,5.3640995,0,1,-6.5023,1,2
32,9,-4.198,-2.0746,0,1,-6.5023,1,2
32,10,10.396,10.323,0,1,-6.5023,1,2
32,11,10.396,4.5376,1,1,-6.5023,1,2
32,12,4.0267,3.711,0,1,-6.5023,1,2
32,13,-2.6516,-12.819,0,1,-6.5023,1,2
32,14,-16.237,-17.778,0,1,-6.5023,1,3
32,15,-14.386999,-17.778,0,1,-6.5023,1,3
32,16,12.405,5.3640995,0,1,-6.5023,1,1
32,17,1.3406999,-11.166,0,1,-6.5023,1,3
32,18,-30.595,-26.043,0,1,-6.5023,1,3
32,19,5.4434004,-6.2071,1,1,-6.5023,1,2
32,20,3.2807002,-5.3806,0,1,-6.5023,1,2
32,21,-18.367,-5.3806,0,1,-6.5023,1,2
32,22,15.061999,16.935001,1,1,-6.5023,1,1
32,23,-3.3884,-9.5132,0,1,-6.5023,1,2
32,24,-18.367,-16.952,0,1,-6.5023,1,3
32,25,-10.290999,0.40499002,1,1,-6.5023,1,2
32,26,-1.2908,2.058,1,1,-6.5023,1,2
32,27,-19.621,-5.3806,0,1,-6.5023,1,3
32,28,1.9415,4.5376,0,1,-6.5023,1,2
32,29,6.7876,-1.2479999,1,1,-6.5023,1,2
32,30,-6.2304997,-13.646,0,1,-6.5023,1,3
32,31,-3.3884,0.40499002,1,1,-6.5023,1,2
32,32,2.6132,5.3640995,0,1,-6.5023,1,2
32,33,-6.2304997,-1.2479999,1,1,-6.5023,1,3
32,34,0.043218,-10.34,0,1,-6.5023,1,3
32,35,-2.6516,-15.299,0,1,-6.5023,1,3
32,36,-9.3938,-18.605,0,1,-6.5023,1,3
32,37,-1.2908,-11.993,0,1,-6.5023,1,2
32,38,9.6758995,10.323,1,1,-6.5023,1,1
32,39,7.4723,-5.3806,1,1,-6.5023,1,2
32,40,-16.237,-16.125,1,1,-6.5023,1,2
32,41,6.7876,-0.42152,0,1,-6.5023,1,2
32,42,-18.367,-22.737,1,1,-6.5023,1,3
33,1,1.3406999,9.4967,0,1,0.75921,2,2
33,2,5.4434004,11.15,0,1,0.75921,2,1
33,3,4.7819,0.40499002,0,1,0.75921,2,2
33,4,0.73536,0.40499002,0,1,0.75921,2,1
33,5,-13.353,-1.2479999,0,1,0.75921,2,2
33,6,-13.353,-16.125,0,1,0.75921,2,3
33,7,-5.5511,-12.819,0,1,0.75921,2,2
33,8,-3.3884,-9.5132,0,1,0.75921,2,3
33,9,0.043218,0.40499002,1,1,0.75921,2,3
33,10,7.4723,13.629,0,1,0.75921,2,1
33,11,2.6132,-11.993,1,1,0.75921,2,2
33,12,8.9657,5.3640995,0,1,0.75921,2,1
33,13,3.2807002,2.058,0,1,0.75921,2,1
33,14,-8.5267,-4.5541,1,1,0.75921,2,2
33,15,-7.7611,-2.9011,0,1,0.75921,2,2
33,16,0.043218,-5.3806,0,1,0.75921,2,2
33,17,4.0267,11.976,0,1,0.75921,2,2
33,18,7.4723,13.629,0,1,0.75921,2,2
33,19,0.73536,6.1906,1,1,0.75921,2,1
33,20,-3.3884,-2.9011,1,1,0.75921,2,3
33,21,8.9657,11.976,0,1,0.75921,2,2
33,22,10.396,21.068,1,1,0.75921,2,1
33,23,-2.6516,7.8436,0,1,0.75921,2,2
33,24,10.396,-0.42152,1,1,0.75921,2,2
33,25,6.7876,0.40499002,1,1,0.75921,2,2
33,26,-0.62088,-1.2479999,1,1,0.75921,2,2
33,27,-5.5511,-1.2479999,0,1,0.75921,2,2
33,28,-3.3884,-6.2071,1,1,0.75921,2,3
33,29,4.0267,5.3640995,1,1,0.75921,2,1
33,30,-1.9761001,-4.5541,0,1,0.75921,2,3
33,31,1.3406999,7.8436,1,1,0.75921,2,1
33,32,-4.198,0.40499002,1,1,0.75921,2,2
33,33,-13.353,-18.605,1,1,0.75921,2,3
33,34,-3.3884,-11.166,1,1,0.75921,2,3
33,35,6.1073,2.8845,1,1,0.75921,2,1
33,36,4.0267,3.711,0,1,0.75921,2,2
33,37,-6.9951,-4.5541,0,1,0.75921,2,1
33,38,-1.9761001,0.40499002,1,1,0.75921,2,2
33,39,-13.353,-2.0746,0,1,0.75921,2,2
33,40,-11.186,-2.9011,1,1,0.75921,2,3
33,41,4.0267,9.4967,1,1,0.75921,2,1
33,42,19.003,2.8845,0,1,0.75921,2,1
33,43,-14.386999,-28.522999,0,1,0.75921,2,3
33,44,11.094,0.40499002,0,1,0.75921,2,1
33,45,-0.62088,16.109001,0,1,0.75921,2,1
33,46,6.7876,23.547,0,1,0.75921,2,1
33,47,-6.9951,-2.0746,0,1,0.75921,2,3
33,48,0.73536,3.711,1,1,0.75921,2,1
33,49,7.4723,2.058,1,1,0.75921,2,1
33,50,-9.3938,-0.42152,0,1,0.75921,2,2
33,51,3.2807002,-4.5541,0,1,0.75921,2,2
33,52,4.0267,1.2315,0,1,0.75921,2,2
33,53,-2.6516,-5.3806,0,1,0.75921,2,2
33,54,14.3949995,2.058,1,1,0.75921,2,2
33,55,10.396,2.058,1,1,0.75921,2,2
33,56,6.7876,3.711,1,1,0.75921,2,1
33,57,13.747,11.976,0,1,0.75921,2,2
33,58,14.3949995,-2.0746,0,1,0.75921,2,2
33,59,-3.3884,-4.5541,1,1,0.75921,2,2
33,60,1.9415,-11.166,1,1,0.75921,2,2
33,61,-8.5267,-2.0746,0,1,0.75921,2,3
33,62,18.138,2.8845,0,1,0.75921,2,1
33,63,-8.5267,-5.3806,1,1,0.75921,2,2
33,64,-0.62088,-1.2479999,1,1,0.75921,2,2
33,65,2.6132,2.058,1,1,0.75921,2,2
33,66,-7.7611,8.6701,0,1,0.75921,2,1
33,67,5.4434004,0.40499002,1,1,0.75921,2,1
33,68,-0.62088,-2.9011,1,1,0.75921,2,1
33,69,0.043218,1.2315,0,1,0.75921,2,1
33,70,6.7876,11.15,0,1,0.75921,2,1
33,71,11.094,8.6701,0,1,0.75921,2,2
33,72,-6.9951,2.058,0,1,0.75921,2,2
33,73,-8.5267,-2.9011,0,1,0.75921,2,3
33,74,-3.3884,-2.0746,0,1,0.75921,2,2
33,75,9.6758995,3.711,1,1,0.75921,2,1
33,76,-7.7611,0.40499002,1,1,0.75921,2,2
33,77,2.6132,-2.9011,0,1,0.75921,2,2
34,1,4.7819,18.588001,0,1,-3.6004,1,1
34,2,0.73536,-5.3806,0,1,-3.6004,1,2
34,3,-3.3884,2.8845,0,1,-3.6004,1,3
34,4,-27.527,-18.605,1,1,-3.6004,1,2
34,5,-22.917,-26.043,0,1,-3.6004,1,3
34,6,6.1073,1.2315,0,1,-3.6004,1,2
34,7,-18.367,-12.819,1,1,-3.6004,1,3
34,8,14.3949995,1.2315,1,1,-3.6004,1,2
34,9,-6.2304997,8.6701,0,1,-3.6004,1,2
34,10,9.6758995,-2.0746,1,1,-3.6004,1,2
34,11,-30.595,-8.6867,0,1,-3.6004,1,3
34,12,1.9415,4.5376,0,1,-3.6004,1,1
34,13,-14.386999,-11.993,0,1,-3.6004,1,3
34,14,-16.237,-22.737,1,1,-3.6004,1,3
34,15,12.405,9.4967,0,1,-3.6004,1,1
34,16,13.747,8.6701,0,1,-3.6004,1,1
34,17,14.3949995,13.629,0,1,-3.6004,1,1
34,18,-16.237,-28.522999,0,1,-3.6004,1,3
34,19,-15.267,-5.3806,0,1,-3.6004,1,2
34,20,13.747,23.547,0,1,-3.6004,1,1
34,21,-3.3884,-7.8602,0,1,-3.6004,1,2
34,22,-12.195,-22.737,1,1,-3.6004,1,3
34,23,-6.9951,2.058,0,1,-3.6004,1,2
34,24,4.7819,-14.471999,0,1,-3.6004,1,2
34,25,4.7819,3.711,1,1,-3.6004,1,2
34,26,-4.198,-4.5541,1,1,-3.6004,1,2
35,1,-4.198,-5.3806,1,3,-1.2045,2,2
35,2,3.2807002,-6.2071,1,3,-1.2045,2,2
35,3,0.043218,-2.0746,1,3,-1.2045,2,2
35,4,8.2199,4.5376,1,3,-1.2045,2,2
35,5,5.4434004,-2.0746,1,3,-1.2045,2,2
35,6,13.101,1.2315,1,3,-1.2045,2,2
35,7,-1.2908,5.3640995,1,3,-1.2045,2,2
35,8,7.4723,8.6701,1,3,-1.2045,2,2
35,9,4.0267,-2.0746,1,3,-1.2045,2,2
35,10,6.7876,-2.9011,1,3,-1.2045,2,2
35,11,6.1073,12.803,1,3,-1.2045,2,1
35,12,4.0267,-5.3806,1,3,-1.2045,2,2
35,13,-3.3884,-2.9011,1,3,-1.2045,2,2
35,14,0.73536,-10.34,1,3,-1.2045,2,3
35,15,-10.290999,-2.9011,1,3,-1.2045,2,2
35,16,-3.3884,-1.2479999,1,3,-1.2045,2,2
35,17,-5.5511,-4.5541,1,3,-1.2045,2,2
35,18,8.9657,0.40499002,1,3,-1.2045,2,1
35,19,9.6758995,16.109001,1,3,-1.2045,2,2
35,20,-6.9951,-10.34,1,3,-1.2045,2,2
35,21,-5.5511,-2.9011,1,3,-1.2045,2,2
35,22,-1.9761001,-11.993,1,3,-1.2045,2,2
35,23,8.9657,-13.646,1,3,-1.2045,2,2
35,24,-3.3884,5.3640995,1,3,-1.2045,2,2
35,25,-6.9951,-3.7276,1,3,-1.2045,2,2
35,26,-10.290999,0.40499002,1,3,-1.2045,2,2
35,27,-17.239,-7.0336003,1,3,-1.2045,2,2
35,28,8.9657,12.803,1,3,-1.2045,2,1
35,29,-11.186,-4.5541,1,3,-1.2045,2,3
35,30,1.3406999,-0.42152,1,3,-1.2045,2,1
35,31,-6.9951,-3.7276,1,3,-1.2045,2,2
35,32,9.6758995,-6.2071,1,3,-1.2045,2,2
35,33,13.101,16.109001,1,3,-1.2045,2,1
35,34,3.2807002,-7.8602,1,3,-1.2045,2,2
35,35,6.1073,9.4967,1,3,-1.2045,2,2
35,36,2.6132,0.40499002,1,3,-1.2045,2,1
35,37,1.3406999,-15.299,1,3,-1.2045,2,2
35,38,-2.6516,-3.7276,1,3,-1.2045,2,2
36,1,-2.6516,-16.125,0,2,-0.96466,2,2
36,2,-17.239,-11.993,0,2,-0.96466,2,2
36,3,10.396,18.588001,0,2,-0.96466,2,1
36,4,-17.239,-13.646,0,2,-0.96466,2,2
36,5,0.043218,-8.6867,0,2,-0.96466,2,2
36,6,-17.239,-9.5132,0,2,-0.96466,2,3
36,7,14.3949995,2.8845,0,2,-0.96466,2,2
36,8,-8.5267,-18.605,0,2,-0.96466,2,3
36,9,-9.3938,2.8845,0,2,-0.96466,2,2
36,10,11.094,-15.299,0,2,-0.96466,2,2
36,11,-4.198,-5.3806,0,2,-0.96466,2,2
36,12,-8.5267,-1.2479999,0,2,-0.96466,2,1
36,13,-7.7611,7.0171,0,2,-0.96466,2,2
36,14,-7.7611,-13.646,0,2,-0.96466,2,3
36,15,4.0267,-5.3806,0,2,-0.96466,2,2
36,16,-19.621,-14.471999,0,2,-0.96466,2,3
36,17,-19.621,-15.299,0,2,-0.96466,2,2
36,18,-18.367,-1.2479999,0,2,-0.96466,2,2
36,19,3.2807002,10.323,0,2,-0.96466,2,2
36,20,-11.186,10.323,0,2,-0.96466,2,1
36,21,1.9415,2.058,0,2,-0.96466,2,1
36,22,6.7876,-7.0336003,0,2,-0.96466,2,2
36,23,6.1073,13.629,0,2,-0.96466,2,1
36,24,-16.237,-3.7276,0,2,-0.96466,2,2
36,25,-4.9278,8.6701,0,2,-0.96466,2,2
36,26,-11.186,-3.7276,0,2,-0.96466,2,2
36,27,-21.085999,-8.6867,0,2,-0.96466,2,3
36,28,3.2807002,6.1906,0,2,-0.96466,2,2
36,29,3.2807002,6.1906,0,2,-0.96466,2,1
36,30,-6.9951,3.711,0,2,-0.96466,2,2
36,31,-7.7611,-3.7276,0,2,-0.96466,2,2
36,32,-1.2908,4.5376,0,2,-0.96466,2,1
36,33,-5.5511,-5.3806,0,2,-0.96466,2,2
36,34,-16.237,-16.952,0,2,-0.96466,2,3
36,35,-12.195,-26.043,0,2,-0.96466,2,2
36,36,19.003,7.8436,0,2,-0.96466,2,1
36,37,8.2199,15.282001,0,2,-0.96466,2,1
36,38,8.9657,6.1906,0,2,-0.96466,2,1
36,39,0.73536,10.323,0,2,-0.96466,2,2
36,40,-9.3938,-1.2479999,0,2,-0.96466,2,2
36,41,6.7876,12.803,0,2,-0.96466,2,1
36,42,5.4434004,12.803,0,2,-0.96466,2,1
36,43,4.0267,5.3640995,0,2,-0.96466,2,1
36,44,-3.3884,1.2315,0,2,-0.96466,2,2
36,45,7.4723,10.323,0,2,-0.96466,2,1
36,46,0.043218,-2.0746,0,2,-0.96466,2,2
36,47,-4.9278,1.2315,0,2,-0.96466,2,2
36,48,3.2807002,-26.87,0,2,-0.96466,2,2
36,49,5.4434004,3.711,0,2,-0.96466,2,2
36,50,0.73536,-1.2479999,0,2,-0.96466,2,2
36,51,15.792,16.935001,0,2,-0.96466,2,1
36,52,-6.2304997,16.935001,0,2,-0.96466,2,1
36,53,1.3406999,-9.5132,0,2,-0.96466,2,2
36,54,0.73536,-11.993,0,2,-0.96466,2,2
36,55,19.003,29.333,0,2,-0.96466,2,1
36,56,6.1073,-2.9011,0,2,-0.96466,2,2
36,57,5.4434004,16.935001,0,2,-0.96466,2,1
36,58,-1.9761001,-11.993,0,2,-0.96466,2,2
36,59,-2.6516,-1.2479999,0,2,-0.96466,2,1
36,60,-3.3884,-22.737,0,2,-0.96466,2,3
36,61,-1.9761001,-11.993,0,2,-0.96466,2,2
36,62,-14.386999,-11.993,0,2,-0.96466,2,2
36,63,-8.5267,-11.993,0,2,-0.96466,2,2
36,64,-0.62088,-1.2479999,0,2,-0.96466,2,2
36,65,4.7819,20.241001,0,2,-0.96466,2,1
36,66,-18.367,-4.5541,0,2,-0.96466,2,1
36,67,2.6132,4.5376,0,2,-0.96466,2,2
36,68,0.73536,13.629,0,2,-0.96466,2,1
36,69,-9.3938,-11.993,0,2,-0.96466,2,3
36,70,-7.7611,1.2315,0,2,-0.96466,2,3
37,1,5.4434004,16.109001,0,2,-7.5596,1,1
37,2,0.043218,-20.258,0,2,-7.5596,1,3
37,3,-6.9951,-6.2071,0,2,-7.5596,1,2
37,4,-4.198,-7.0336003,0,2,-7.5596,1,2
37,5,1.3406999,-5.3806,0,2,-7.5596,1,3
37,6,-1.9761001,2.058,0,2,-7.5596,1,2
37,7,-21.085999,-21.084002,0,2,-7.5596,1,3
37,8,-16.237,-21.084002,0,2,-7.5596,1,3
37,9,-12.195,-11.993,0,2,-7.5596,1,3
37,10,-7.7611,-21.911,0,2,-7.5596,1,3
37,11,0.043218,-11.993,0,2,-7.5596,1,2
37,12,-7.7611,10.323,0,2,-7.5596,1,2
37,13,-6.9951,-6.2071,0,2,-7.5596,1,2
37,14,-7.7611,-21.911,0,2,-7.5596,1,3
37,15,-13.353,-24.39,0,2,-7.5596,1,3
37,16,-9.3938,5.3640995,0,2,-7.5596,1,3
37,17,0.043218,-2.9011,0,2,-7.5596,1,3
37,18,-18.367,0.40499002,0,2,-7.5596,1,2
37,19,-15.267,-5.3806,0,2,-7.5596,1,2
37,20,-3.3884,0.40499002,0,2,-7.5596,1,2
37,21,0.73536,-11.166,0,2,-7.5596,1,2
37,22,-1.2908,-2.0746,0,2,-7.5596,1,2
38,1,4.0267,-2.9011,0,1,-2.1205,2,2
