H,G,student,Y,gender,age,gcsescore,U
7,50,469,8.0,F,5.0,6.75,0.4643157114303298
7,50,470,10.0,F,4.0,7.0,0.7143157114303298
7,50,471,8.0,F,5.0,6.7,0.41431571143032997
7,50,472,8.0,F,4.0,6.4,0.11431571143033015
7,50,473,10.0,F,5.0,7.111,0.8253157114303296
7,50,474,10.0,F,2.0,6.666,0.38031571143033016
7,50,475,10.0,F,-1.0,6.555,0.2693157114303295
7,50,476,6.0,F,2.0,7.0,0.7143157114303298
7,50,477,10.0,M,-4.0,6.444,0.15831571143032974
7,50,478,6.0,F,-4.0,6.75,0.4643157114303298
7,51,479,2.0,M,-4.0,5.5,-0.7856842885696702
7,52,480,2.0,M,5.0,6.0,-0.2856842885696702
7,52,481,0.0,F,1.0,6.5,0.2143157114303298
7,53,482,10.0,F,-3.0,8.0,1.7143157114303298
7,53,483,8.0,M,-6.0,6.875,0.5893157114303298
7,54,484,6.0,M,5.0,6.75,0.4643157114303298
7,54,485,2.0,F,-2.0,7.3,1.0143157114303296
7,54,486,2.0,M,0.0,5.0,-1.2856842885696702
7,54,487,0.0,F,-6.0,4.875,-1.4106842885696702
7,54,488,6.0,F,0.0,7.142,0.8563157114303301
7,54,489,8.0,M,5.0,6.571,0.2853157114303295
7,54,490,6.0,F,-3.0,6.125,-0.1606842885696702
7,54,491,8.0,F,-2.0,5.571,-0.7146842885696705
7,54,492,10.0,F,2.0,7.571,1.2853157114303295
7,54,493,4.0,F,1.0,6.5,0.2143157114303298
7,54,494,8.0,F,5.0,5.428,-0.8576842885696703
7,54,495,8.0,F,4.0,6.125,-0.1606842885696702
8,55,496,6.0,F,4.0,6.7,0.41431571143032997
8,55,497,6.0,F,-6.0,6.25,-0.03568428856967021
8,55,498,4.0,F,3.0,6.9,0.6143157114303301
8,55,499,4.0,F,5.0,6.7,0.41431571143032997
8,55,500,10.0,F,-1.0,7.3,1.0143157114303296
8,55,501,8.0,F,-3.0,7.3,1.0143157114303296
8,55,502,6.0,F,-1.0,6.777,0.4913157114303299
8,55,503,6.0,F,2.0,6.2,-0.08568428856967003
8,55,504,4.0,F,-2.0,6.111,-0.17468428856967044
8,55,505,10.0,F,-6.0,7.6,1.3143157114303294
9,56,506,10.0,M,-1.0,7.571,1.2853157114303295
9,56,507,0.0,M,-5.0,4.125,-2.16068428856967
9,57,508,0.0,F,-1.0,5.0,-1.2856842885696702
9,57,509,2.0,F,5.0,5.444,-0.8416842885696703
9,58,510,0.0,F,4.0,5.714,-0.5716842885696698
9,58,511,2.0,M,1.0,4.625,-1.6606842885696702
9,58,512,0.0,F,2.0,6.571,0.2853157114303295
9,58,513,0.0,M,5.0,3.75,-2.53568428856967
9,58,514,0.0,M,-5.0,4.125,-2.16068428856967
9,58,515,6.0,M,-3.0,6.5,0.2143157114303298
9,58,516,0.0,M,-5.0,5.0,-1.2856842885696702
9,58,517,0.0,M,-4.0,5.125,-1.1606842885696702
9,59,518,2.0,F,1.0,4.875,-1.4106842885696702
9,59,519,2.0,F,-5.0,5.0,-1.2856842885696702
9,59,520,2.0,F,5.0,5.125,-1.1606842885696702
9,59,521,0.0,M,0.0,5.142,-1.1436842885696699
9,59,522,8.0,M,-5.0,6.375,0.08931571143032979
9,59,523,2.0,F,-1.0,5.125,-1.1606842885696702
9,59,524,4.0,M,-4.0,7.285,0.9993157114303299
9,60,525,4.0,F,4.0,7.125,0.8393157114303298
9,60,526,4.0,F,2.0,6.75,0.4643157114303298
9,60,527,2.0,F,5.0,6.0,-0.2856842885696702
9,60,528,10.0,F,-5.0,7.777,1.49131571143033
9,61,529,2.0,F,-4.0,6.3,0.014315711430329614
9,61,530,0.0,M,-3.0,5.375,-0.9106842885696702
9,61,531,4.0,M,-4.0,6.125,-0.1606842885696702
9,61,532,6.0,M,-3.0,6.8,0.5143157114303296
9,61,533,8.0,M,-4.0,6.7,0.41431571143032997
9,61,534,4.0,M,4.0,6.25,-0.03568428856967021
9,61,535,2.0,M,-2.0,5.375,-0.9106842885696702
9,61,536,8.0,M,-6.0,6.0,-0.2856842885696702
9,61,537,8.0,M,-1.0,6.0,-0.2856842885696702
9,61,538,0.0,M,3.0,5.5,-0.7856842885696702
9,61,539,8.0,M,2.0,6.875,0.5893157114303298
9,61,540,8.0,M,-3.0,7.6,1.3143157114303294
9,61,541,6.0,M,-6.0,6.444,0.15831571143032974
9,61,542,4.0,M,5.0,6.375,0.08931571143032979
9,61,543,4.0,M,-6.0,5.75,-0.5356842885696702
9,61,544,10.0,M,0.0,7.3,1.0143157114303296
9,61,545,0.0,F,-6.0,5.888,-0.3976842885696703
9,61,546,4.0,F,-4.0,6.888,0.6023157114303297
9,61,547,4.0,M,2.0,5.75,-0.5356842885696702
9,62,548,4.0,F,5.0,5.714,-0.5716842885696698
9,62,549,4.0,F,1.0,6.25,-0.03568428856967021
9,62,550,10.0,F,3.0,6.888,0.6023157114303297
9,62,551,6.0,F,2.0,6.5,0.2143157114303298
9,62,552,4.0,F,-2.0,5.777,-0.5086842885696701
9,62,553,10.0,F,-3.0,6.555,0.2693157114303295
9,62,554,8.0,F,2.0,6.888,0.6023157114303297
9,62,555,0.0,F,5.0,5.666,-0.6196842885696698
9,62,556,4.0,F,2.0,5.75,-0.5356842885696702
9,62,557,6.0,F,-3.0,6.444,0.15831571143032974
9,63,558,6.0,M,1.0,5.444,-0.8416842885696703
9,63,559,4.0,M,0.0,5.625,-0.6606842885696702
9,63,560,2.0,M,-4.0,5.0,-1.2856842885696702
9,63,561,8.0,F,2.0,6.888,0.6023157114303297
9,63,562,4.0,M,-6.0,5.0,-1.2856842885696702
9,63,563,0.0,M,5.0,6.444,0.15831571143032974
9,63,564,6.0,F,-5.0,6.25,-0.03568428856967021
9,63,565,0.0,M,-1.0,4.285,-2.00068428856967
9,63,566,10.0,F,1.0,7.375,1.0893157114303298
9,63,567,2.0,M,1.0,5.25,-1.0356842885696702
9,63,568,6.0,F,-3.0,6.555,0.2693157114303295
9,63,569,10.0,F,5.0,7.666,1.3803157114303302
9,63,570,8.0,F,0.0,7.0,0.7143157114303298
9,63,571,10.0,F,5.0,5.9,-0.38568428856966985
9,63,572,10.0,F,5.0,7.333,1.04731571143033
9,63,573,2.0,F,3.0,6.222,-0.06368428856966979
9,63,574,10.0,F,0.0,7.0,0.7143157114303298
9,64,575,0.0,M,-4.0,3.25,-3.03568428856967
9,64,576,0.0,F,5.0,4.571,-1.7146842885696705
9,65,577,10.0,M,-4.0,7.444,1.1583157114303297
9,65,578,8.0,F,-2.0,4.857,-1.42868428856967
9,65,579,8.0,F,4.0,5.888,-0.3976842885696703
9,65,580,8.0,F,-2.0,6.4,0.11431571143033015
9,65,581,6.0,M,-6.0,4.4,-1.8856842885696699
9,65,582,8.0,F,3.0,6.444,0.15831571143032974
9,65,583,6.0,F,0.0,6.222,-0.06368428856966979
9,65,584,4.0,M,-6.0,4.777,-1.50868428856967
9,65,585,2.0,M,-4.0,4.777,-1.50868428856967
9,65,586,6.0,F,-1.0,5.5,-0.7856842885696702
9,65,587,4.0,F,-4.0,5.75,-0.5356842885696702
9,65,588,4.0,F,3.0,5.666,-0.6196842885696698
9,65,589,4.0,F,0.0,4.875,-1.4106842885696702
9,65,590,10.0,M,-1.0,7.222,0.9363157114303302
9,65,591,6.0,M,-1.0,4.75,-1.5356842885696702
9,65,592,6.0,F,1.0,5.222,-1.0636842885696698
9,65,593,6.0,F,-5.0,6.111,-0.17468428856967044
9,65,594,10.0,M,-2.0,6.888,0.6023157114303297
9,65,595,10.0,M,-1.0,7.555,1.2693157114303295
9,65,596,8.0,F,1.0,5.636,-0.6496842885696701
9,65,597,4.0,M,-5.0,4.8,-1.4856842885696704
9,65,598,10.0,M,-2.0,6.5,0.2143157114303298
9,65,599,8.0,F,4.0,5.444,-0.8416842885696703
9,65,600,6.0,F,2.0,6.444,0.15831571143032974
9,65,601,6.0,M,-5.0,4.75,-1.5356842885696702
10,66,602,6.0,F,5.0,5.818,-0.4676842885696706
10,67,603,10.0,M,-5.0,6.9,0.6143157114303301
10,67,604,8.0,M,1.0,6.375,0.08931571143032979
10,67,605,6.0,M,-6.0,6.444,0.15831571143032974
10,67,606,10.0,M,5.0,7.363,1.0773157114303302
10,67,607,4.0,M,-4.0,6.083,-0.20268428856967002
10,67,608,4.0,M,1.0,6.444,0.15831571143032974
10,67,609,10.0,M,-6.0,7.272,0.98631571143033
10,67,610,8.0,M,1.0,7.166,0.8803157114303302
10,67,611,8.0,M,0.0,6.916,0.6303157114303302
10,67,612,6.0,M,-3.0,6.545,0.2593157114303297
10,67,613,10.0,M,-3.0,7.818,1.5323157114303294
10,67,614,4.0,M,1.0,5.5,-0.7856842885696702
10,67,615,6.0,M,2.0,6.583,0.29731571143033
10,67,616,0.0,M,0.0,5.0,-1.2856842885696702
10,67,617,10.0,M,-5.0,6.888,0.6023157114303297
10,67,618,6.0,M,4.0,6.0,-0.2856842885696702
10,67,619,6.0,M,5.0,6.75,0.4643157114303298
10,67,620,10.0,M,5.0,7.0,0.7143157114303298
10,67,621,8.0,M,3.0,6.916,0.6303157114303302
10,67,622,2.0,M,-5.0,6.0,-0.2856842885696702
10,67,623,10.0,M,-4.0,7.25,0.9643157114303298
10,67,624,2.0,M,-6.0,5.777,-0.5086842885696701
10,67,625,4.0,M,5.0,6.454,0.16831571143032953
10,67,626,10.0,M,3.0,6.916,0.6303157114303302
10,67,627,10.0,M,-3.0,6.636,0.3503157114303299
10,67,628,4.0,M,-6.0,5.818,-0.4676842885696706
10,67,629,8.0,M,1.0,6.916,0.6303157114303302
10,67,630,10.0,M,-5.0,6.727,0.4413157114303301
10,67,631,10.0,M,-4.0,7.083,0.79731571143033
10,67,632,10.0,M,-6.0,6.833,0.54731571143033
10,67,633,6.0,M,3.0,6.818,0.5323157114303294
10,67,634,10.0,M,-6.0,7.333,1.04731571143033
10,67,635,10.0,M,3.0,7.2,0.91431571143033
10,67,636,10.0,M,-6.0,7.09,0.8043157114303296
10,67,637,8.0,M,-6.0,7.0,0.7143157114303298
10,67,638,0.0,M,1.0,5.333,-0.95268428856967
10,67,639,10.0,M,0.0,6.545,0.2593157114303297
10,67,640,10.0,M,-1.0,7.636,1.35031571143033
10,67,641,10.0,M,-4.0,6.166,-0.11968428856966984
10,67,642,10.0,M,-2.0,7.583,1.29731571143033
10,68,643,8.0,F,-4.0,6.9,0.6143157114303301
10,68,644,10.0,F,2.0,8.0,1.7143157114303298
10,68,645,10.0,F,-5.0,7.0,0.7143157114303298
10,68,646,10.0,F,-3.0,7.2,0.91431571143033
10,68,647,10.0,F,-2.0,6.75,0.4643157114303298
10,68,648,10.0,F,0.0,7.6,1.3143157114303294
10,68,649,6.0,F,5.0,6.727,0.4413157114303301
10,68,650,10.0,F,4.0,7.375,1.0893157114303298
10,68,651,10.0,F,0.0,7.5,1.2143157114303298
10,68,652,10.0,F,2.0,6.8,0.5143157114303296
10,68,653,10.0,F,4.0,7.0,0.7143157114303298
10,68,654,6.0,F,3.0,6.777,0.4913157114303299
10,68,655,10.0,F,1.0,7.4,1.1143157114303301
10,68,656,10.0,F,-4.0,7.2,0.91431571143033
10,68,657,8.0,F,-4.0,6.9,0.6143157114303301
10,68,658,10.0,F,2.0,7.8,1.5143157114303296
10,68,659,10.0,F,-5.0,8.0,1.7143157114303298
10,68,660,10.0,F,-4.0,7.3,1.0143157114303296
10,68,661,10.0,F,4.0,7.9,1.6143157114303301
10,68,662,10.0,F,-3.0,7.181,0.8953157114303298
10,69,663,4.0,M,-4.0,7.111,0.8253157114303296
10,69,664,10.0,F,-1.0,8.0,1.7143157114303298
10,69,665,8.0,F,-5.0,6.777,0.4913157114303299
10,69,666,10.0,F,2.0,7.888,1.6023157114303297
10,69,667,10.0,M,4.0,7.333,1.04731571143033
10,69,668,10.0,F,1.0,6.777,0.4913157114303299
10,69,669,10.0,M,-2.0,7.2,0.91431571143033
10,69,670,6.0,M,5.0,6.777,0.4913157114303299
10,69,671,8.0,M,-5.0,7.777,1.49131571143033
10,69,672,10.0,M,-2.0,7.666,1.3803157114303302
10,69,673,10.0,M,0.0,7.6,1.3143157114303294
10,69,674,10.0,M,-5.0,6.777,0.4913157114303299
10,69,675,2.0,M,-1.0,5.333,-0.95268428856967
10,69,676,8.0,F,-2.0,6.777,0.4913157114303299
10,69,677,8.0,F,-4.0,7.0,0.7143157114303298
10,69,678,10.0,M,-1.0,7.7,1.41431571143033
10,69,679,10.0,F,4.0,7.333,1.04731571143033
10,69,680,6.0,F,2.0,6.4,0.11431571143033015
10,69,681,8.0,M,5.0,6.777,0.4913157114303299
10,69,682,8.0,F,-2.0,7.222,0.9363157114303302
10,69,683,10.0,M,2.0,6.777,0.4913157114303299
10,69,684,10.0,M,-6.0,6.666,0.38031571143033016
10,69,685,6.0,F,5.0,6.666,0.38031571143033016
10,69,686,10.0,M,-3.0,7.0,0.7143157114303298
10,69,687,10.0,M,-6.0,7.333,1.04731571143033
10,70,688,8.0,F,-4.0,5.916,-0.36968428856966984
10,70,689,4.0,F,-6.0,6.0,-0.2856842885696702
10,70,690,4.0,F,1.0,4.4,-1.8856842885696699
10,71,691,0.0,F,-4.0,6.714,0.4283157114303302
10,71,692,4.0,F,2.0,4.714,-1.5716842885696698
11,72,693,8.0,F,-5.0,5.25,-1.0356842885696702
11,73,694,6.0,F,-1.0,5.888,-0.3976842885696703
11,73,695,8.0,F,0.0,5.5,-0.7856842885696702
11,73,696,0.0,M,-2.0,3.875,-2.41068428856967
11,73,697,6.0,F,-3.0,5.5,-0.7856842885696702
11,73,698,4.0,M,5.0,5.444,-0.8416842885696703
11,73,699,2.0,M,5.0,5.111,-1.1746842885696704
11,73,700,10.0,M,-1.0,7.111,0.8253157114303296
11,74,701,8.0,M,3.0,6.222,-0.06368428856966979
11,75,702,0.0,F,4.0,5.125,-1.1606842885696702
11,75,703,6.0,M,2.0,6.5,0.2143157114303298
11,75,704,8.0,M,-1.0,5.875,-0.4106842885696702
11,75,705,8.0,M,5.0,7.0,0.7143157114303298
11,75,706,8.0,F,2.0,6.625,0.3393157114303298
11,75,707,8.0,F,-5.0,5.375,-0.9106842885696702
11,75,708,4.0,F,-4.0,5.125,-1.1606842885696702
11,75,709,8.0,F,4.0,7.0,0.7143157114303298
11,75,710,6.0,F,1.0,4.888,-1.3976842885696703
11,75,711,2.0,M,1.0,4.0,-2.28568428856967
11,75,712,0.0,M,-1.0,5.375,-0.9106842885696702
11,75,713,8.0,M,4.0,6.5,0.2143157114303298
11,75,714,6.0,M,-3.0,6.428,0.14231571143032973
11,75,715,4.0,M,5.0,5.0,-1.2856842885696702
11,75,716,6.0,F,-6.0,6.125,-0.1606842885696702
11,75,717,4.0,M,2.0,5.0,-1.2856842885696702
11,75,718,0.0,M,2.0,4.25,-2.03568428856967
11,75,719,10.0,M,1.0,5.75,-0.5356842885696702
11,75,720,6.0,M,2.0,4.875,-1.4106842885696702
11,75,721,10.0,M,5.0,6.5,0.2143157114303298
11,75,722,4.0,M,-5.0,3.888,-2.3976842885696703
11,75,723,8.0,F,-6.0,5.857,-0.42868428856967
11,75,724,10.0,M,-6.0,6.857,0.57131571143033
11,75,725,10.0,M,-5.0,6.625,0.3393157114303298
11,75,726,8.0,M,-5.0,5.555,-0.7306842885696705
11,75,727,4.0,M,-6.0,4.875,-1.4106842885696702
12,76,728,8.0,M,-4.0,5.111,-1.1746842885696704
12,76,729,10.0,M,-3.0,3.555,-2.73068428856967
12,76,730,2.0,M,-6.0,5.125,-1.1606842885696702
12,77,731,8.0,M,1.0,6.125,-0.1606842885696702
12,77,732,4.0,M,-2.0,4.875,-1.4106842885696702
12,77,733,6.0,M,-4.0,5.75,-0.5356842885696702
12,77,734,8.0,F,4.0,7.3,1.0143157114303296
12,77,735,8.0,M,2.0,7.0,0.7143157114303298
12,77,736,8.0,F,-4.0,6.875,0.5893157114303298
12,77,737,8.0,M,3.0,6.5,0.2143157114303298
12,77,738,8.0,M,-5.0,6.125,-0.1606842885696702
12,77,739,4.0,F,-2.0,4.888,-1.3976842885696703
12,77,740,2.0,F,1.0,5.625,-0.6606842885696702
12,77,741,8.0,M,0.0,4.375,-1.9106842885696702
12,77,742,6.0,F,-1.0,6.222,-0.06368428856966979
12,77,743,0.0,F,-5.0,4.875,-1.4106842885696702
12,78,744,6.0,F,3.0,5.25,-1.0356842885696702
12,78,745,10.0,F,-1.0,7.25,0.9643157114303298
12,78,746,4.0,F,3.0,5.444,-0.8416842885696703
12,78,747,8.0,F,-1.0,6.5,0.2143157114303298
12,79,748,0.0,M,-3.0,4.5,-1.7856842885696702
12,79,749,0.0,F,-1.0,4.125,-2.16068428856967
12,80,750,6.0,F,5.0,6.0,-0.2856842885696702
12,80,751,6.0,F,-3.0,6.5,0.2143157114303298
12,80,752,10.0,F,0.0,6.0,-0.2856842885696702
12,81,753,8.0,M,-5.0,7.2,0.91431571143033
12,81,754,4.0,M,5.0,5.5,-0.7856842885696702
12,81,755,0.0,M,-3.0,5.444,-0.8416842885696703
12,81,756,10.0,M,-5.0,7.0,0.7143157114303298
12,81,757,2.0,F,1.0,6.111,-0.17468428856967044
12,81,758,0.0,F,-2.0,5.0,-1.2856842885696702
12,81,759,2.0,M,5.0,5.7,-0.58568428856967
12,81,760,0.0,M,-5.0,5.714,-0.5716842885696698
12,81,761,2.0,M,-3.0,5.9,-0.38568428856966985
12,81,762,8.0,M,0.0,6.25,-0.03568428856967021
12,81,763,10.0,M,5.0,7.1,0.8143157114303294
12,81,764,8.0,M,4.0,6.9,0.6143157114303301
12,81,765,8.0,M,1.0,6.5,0.2143157114303298
12,81,766,2.0,M,0.0,6.1,-0.18568428856967056
12,81,767,4.0,M,-2.0,6.4,0.11431571143033015
12,81,768,10.0,M,2.0,7.8,1.5143157114303296
12,81,769,10.0,M,2.0,7.7,1.41431571143033
12,81,770,10.0,M,3.0,6.5,0.2143157114303298
12,81,771,0.0,M,3.0,5.714,-0.5716842885696698
12,82,772,6.0,F,-2.0,6.125,-0.1606842885696702
12,82,773,8.0,F,-2.0,6.25,-0.03568428856967021
12,82,774,10.0,F,-3.0,7.25,0.9643157114303298
12,82,775,10.0,F,5.0,7.75,1.4643157114303298
12,82,776,8.0,F,0.0,7.25,0.9643157114303298
12,82,777,6.0,F,0.0,7.125,0.8393157114303298
12,82,778,2.0,F,0.0,6.375,0.08931571143032979
12,82,779,2.0,F,2.0,6.285,-0.0006842885696700662
12,82,780,10.0,F,0.0,7.375,1.0893157114303298
12,82,781,8.0,F,-1.0,6.875,0.5893157114303298
12,82,782,8.0,F,-2.0,6.75,0.4643157114303298
12,82,783,8.0,F,-1.0,5.666,-0.6196842885696698
12,82,784,10.0,F,3.0,7.875,1.5893157114303298
12,83,785,8.0,F,-1.0,7.125,0.8393157114303298
12,83,786,8.0,F,-2.0,6.875,0.5893157114303298
12,83,787,2.0,F,-6.0,4.888,-1.3976842885696703
12,83,788,6.0,M,-2.0,4.75,-1.5356842885696702
12,84,789,0.0,M,-1.0,6.333,0.047315711430329976
12,85,790,2.0,F,-6.0,4.75,-1.5356842885696702
12,85,791,4.0,F,-1.0,6.0,-0.2856842885696702
12,85,792,10.0,F,-3.0,7.333,1.04731571143033
12,86,793,0.0,M,1.0,5.571,-0.7146842885696705
12,86,794,4.0,F,-1.0,4.727,-1.55868428856967
12,86,795,8.0,F,-5.0,7.0,0.7143157114303298
12,86,796,6.0,M,5.0,6.1,-0.18568428856967056
12,86,797,6.0,F,5.0,6.5,0.2143157114303298
12,86,798,4.0,F,-4.0,6.444,0.15831571143032974
12,86,799,0.0,F,3.0,6.625,0.3393157114303298
12,86,800,4.0,M,-4.0,6.6,0.31431571143032944
12,86,801,4.0,F,-6.0,5.555,-0.7306842885696705
12,86,802,4.0,M,3.0,6.333,0.047315711430329976
12,86,803,4.0,M,1.0,5.1,-1.1856842885696706
12,86,804,0.0,F,0.0,6.555,0.2693157114303295
12,86,805,6.0,F,-2.0,7.2,0.91431571143033
13,87,806,8.0,F,4.0,6.1,-0.18568428856967056
13,87,807,10.0,M,0.0,6.5,0.2143157114303298
13,87,808,6.0,M,-5.0,6.09,-0.19568428856967035
13,87,809,8.0,F,0.0,5.875,-0.4106842885696702
13,87,810,2.0,F,-6.0,6.0,-0.2856842885696702
13,87,811,8.0,M,4.0,6.3,0.014315711430329614
13,87,812,8.0,F,3.0,6.0,-0.2856842885696702
13,87,813,10.0,F,5.0,6.25,-0.03568428856967021
13,87,814,8.0,F,-4.0,6.0,-0.2856842885696702
13,87,815,6.0,M,1.0,5.571,-0.7146842885696705
13,88,816,4.0,M,-1.0,4.142,-2.14368428856967
13,88,817,0.0,F,-3.0,5.375,-0.9106842885696702
13,88,818,8.0,M,-4.0,6.75,0.4643157114303298
13,88,819,8.0,F,-6.0,6.5,0.2143157114303298
13,88,820,6.0,M,-1.0,4.375,-1.9106842885696702
13,88,821,8.0,M,-3.0,5.0,-1.2856842885696702
13,88,822,4.0,M,-2.0,4.142,-2.14368428856967
13,88,823,4.0,F,-3.0,6.25,-0.03568428856967021
13,88,824,6.0,F,-5.0,6.0,-0.2856842885696702
13,88,825,6.0,F,5.0,6.666,0.38031571143033016
13,88,826,10.0,F,1.0,7.25,0.9643157114303298
13,88,827,0.0,M,-2.0,4.571,-1.7146842885696705
13,88,828,4.0,F,-4.0,6.444,0.15831571143032974
13,88,829,2.0,M,-4.0,5.25,-1.0356842885696702
13,88,830,8.0,M,1.0,6.333,0.047315711430329976
13,88,831,2.0,F,-2.0,4.5,-1.7856842885696702
13,88,832,6.0,M,-2.0,5.25,-1.0356842885696702
13,89,833,8.0,F,5.0,6.125,-0.1606842885696702
13,90,834,10.0,M,1.0,5.571,-0.7146842885696705
13,90,835,4.0,F,3.0,4.571,-1.7146842885696705
13,90,836,8.0,F,0.0,4.857,-1.42868428856967
13,90,837,6.0,M,2.0,3.333,-2.95268428856967
13,90,838,6.0,M,2.0,5.857,-0.42868428856967
13,90,839,10.0,M,5.0,6.0,-0.2856842885696702
13,90,840,8.0,F,-1.0,6.125,-0.1606842885696702
13,91,841,0.0,F,-1.0,5.555,-0.7306842885696705
13,91,842,4.0,F,-5.0,6.333,0.047315711430329976
13,92,843,4.0,F,3.0,6.111,-0.17468428856967044
13,92,844,2.0,F,-6.0,4.444,-1.8416842885696703
13,92,845,8.0,F,-5.0,7.222,0.9363157114303302
13,92,846,0.0,F,-5.0,4.25,-2.03568428856967
13,92,847,2.0,F,0.0,6.666,0.38031571143033016
13,93,848,10.0,M,5.0,6.8,0.5143157114303296
13,94,849,8.0,F,-4.0,7.5,1.2143157114303298
13,94,850,2.0,F,-3.0,6.375,0.08931571143032979
13,94,851,8.0,F,-3.0,7.111,0.8253157114303296
13,94,852,2.0,F,4.0,6.75,0.4643157114303298
13,94,853,6.0,F,2.0,7.0,0.7143157114303298
13,94,854,6.0,F,2.0,6.125,-0.1606842885696702
13,95,855,0.0,F,1.0,6.25,-0.03568428856967021
13,95,856,8.0,F,0.0,7.0,0.7143157114303298
13,95,857,4.0,F,-6.0,7.0,0.7143157114303298
13,95,858,8.0,F,-3.0,7.875,1.5893157114303298
13,95,859,4.0,F,-1.0,6.125,-0.1606842885696702
13,95,860,6.0,F,-2.0,6.625,0.3393157114303298
13,96,861,6.0,F,0.0,6.875,0.5893157114303298
13,97,862,10.0,M,0.0,7.8,1.5143157114303296
13,97,863,10.0,M,-1.0,7.8,1.5143157114303296
13,97,864,10.0,M,-5.0,7.333,1.04731571143033
13,97,865,8.0,F,2.0,7.5,1.2143157114303298
13,97,866,6.0,M,2.0,7.09,0.8043157114303296
13,97,867,10.0,F,0.0,7.5,1.2143157114303298
13,97,868,8.0,F,2.0,7.363,1.0773157114303302
13,97,869,10.0,M,-2.0,7.6,1.3143157114303294
13,97,870,10.0,F,-5.0,7.777,1.49131571143033
13,97,871,8.0,M,3.0,6.6,0.31431571143032944
13,97,872,8.0,M,-3.0,7.0,0.7143157114303298
13,97,873,4.0,M,5.0,7.1,0.8143157114303294
13,97,874,10.0,M,-6.0,7.5,1.2143157114303298
13,97,875,8.0,F,2.0,7.375,1.0893157114303298
13,97,876,10.0,M,-3.0,7.8,1.5143157114303296
13,97,877,8.0,M,-6.0,6.9,0.6143157114303301
13,97,878,10.0,M,5.0,7.0,0.7143157114303298
13,97,879,10.0,M,-6.0,7.2,0.91431571143033
13,97,880,6.0,M,4.0,7.5,1.2143157114303298
13,97,881,6.0,M,-3.0,6.2,-0.08568428856967003
13,97,882,8.0,F,4.0,7.555,1.2693157114303295
13,97,883,10.0,F,-4.0,7.222,0.9363157114303302
13,97,884,10.0,M,-1.0,7.1,0.8143157114303294
13,97,885,8.0,M,-3.0,7.1,0.8143157114303294
13,97,886,10.0,M,-3.0,7.8,1.5143157114303296
13,97,887,10.0,F,-3.0,7.727,1.44131571143033
13,97,888,6.0,M,3.0,6.9,0.6143157114303301
13,97,889,10.0,M,-4.0,7.666,1.3803157114303302
13,97,890,10.0,M,4.0,7.636,1.35031571143033
13,97,891,6.0,F,-6.0,7.25,0.9643157114303298
13,97,892,0.0,M,1.0,5.7,-0.58568428856967
13,97,893,8.0,M,1.0,6.9,0.6143157114303301
13,97,894,8.0,M,1.0,7.454,1.1683157114303295
13,97,895,10.0,F,3.0,7.454,1.1683157114303295
13,97,896,10.0,M,4.0,7.3,1.0143157114303296
13,97,897,10.0,F,-3.0,7.5,1.2143157114303298
13,97,898,10.0,F,3.0,7.777,1.49131571143033
13,98,899,6.0,M,-5.0,5.0,-1.2856842885696702
13,99,900,6.0,F,5.0,5.444,-0.8416842885696703
13,99,901,10.0,M,5.0,5.818,-0.4676842885696706
13,99,902,6.0,M,4.0,6.333,0.047315711430329976
13,99,903,2.0,F,-4.0,5.125,-1.1606842885696702
13,99,904,4.0,M,-5.0,4.3,-1.9856842885696704
13,99,905,8.0,M,4.0,6.857,0.57131571143033
13,99,906,2.0,M,-1.0,3.0,-3.28568428856967
13,99,907,0.0,F,-4.0,5.0,-1.2856842885696702
13,99,908,10.0,M,1.0,6.5,0.2143157114303298
13,99,909,10.0,M,5.0,6.555,0.2693157114303295
13,99,910,0.0,F,5.0,6.285,-0.0006842885696700662
13,99,911,0.0,F,3.0,5.555,-0.7306842885696705
13,99,912,0.0,F,0.0,6.0,-0.2856842885696702
13,99,913,0.0,F,0.0,5.571,-0.7146842885696705
13,99,914,8.0,M,-5.0,6.0,-0.2856842885696702
13,99,915,0.0,F,-2.0,4.375,-1.9106842885696702
13,99,916,8.0,F,0.0,6.714,0.4283157114303302
13,99,917,2.0,M,0.0,5.125,-1.1606842885696702
14,100,918,2.0,M,4.0,5.875,-0.4106842885696702
14,100,919,8.0,F,4.0,6.875,0.5893157114303298
14,100,920,2.0,M,0.0,5.875,-0.4106842885696702
14,100,921,2.0,M,0.0,7.0,0.7143157114303298
14,100,922,10.0,M,-2.0,7.0,0.7143157114303298
14,100,923,0.0,F,-1.0,6.0,-0.2856842885696702
14,100,924,0.0,M,-5.0,4.555,-1.7306842885696705
14,100,925,2.0,F,-4.0,6.333,0.047315711430329976
14,100,926,4.0,M,-1.0,6.75,0.4643157114303298
14,100,927,4.0,F,-2.0,6.875,0.5893157114303298
14,100,928,8.0,F,-1.0,5.125,-1.1606842885696702
14,100,929,6.0,M,4.0,5.875,-0.4106842885696702
14,101,930,4.0,M,4.0,5.666,-0.6196842885696698
14,102,931,0.0,F,5.0,4.714,-1.5716842885696698
14,102,932,2.0,M,3.0,6.571,0.2853157114303295
14,102,933,0.0,M,3.0,5.875,-0.4106842885696702
14,102,934,0.0,M,0.0,5.714,-0.5716842885696698
14,102,935,0.0,M,2.0,6.0,-0.2856842885696702
14,103,936,0.0,M,2.0,5.75,-0.5356842885696702
