G,H,studage,lectage,A,I,Y
AAr,FR,6,6,N,l,3
AAr,EA,6,6,N,l,4
AAr,EB,6,6,N,l,1
AAr,Co,6,6,N,l,3
AAr,FT,6,3,Y,f,5
AAr,Il,6,3,Y,o,2
AAr,Cs,6,6,Y,f,4
AAr,HW,6,6,Y,b,1
AAr,It,6,6,Y,d,3
AAs,CM,6,2,N,l,3
AAs,CT,6,3,N,l,3
AAs,Di,6,5,N,l,3
AAs,CU,6,2,N,l,4
AAs,Dj,6,5,N,l,4
AAs,BA,6,6,Y,f,4
AAs,CN,6,2,Y,f,2
AAs,CO,6,3,N,l,4
AAs,CV,6,6,Y,f,2
AAs,CX,6,2,N,l,5
AAs,Ej,6,2,Y,f,5
AAs,CP,6,2,N,l,5
AAs,El,6,6,Y,o,2
AAs,CY,6,2,N,l,1
AAs,Eo,6,3,N,l,4
AAs,Cb,6,2,N,l,3
AAs,Cc,6,5,Y,f,4
AAs,Cd,6,2,N,l,1
AAs,Ce,6,2,N,l,3
AAs,Cf,6,3,N,l,1
AAs,Er,6,3,N,l,4
AAs,Dm,6,5,N,l,3
AAs,Et,6,6,N,l,1
AAs,Cg,6,5,Y,f,4
AAs,Ev,6,6,Y,d,4
AAs,Ch,6,2,N,l,4
AAs,Do,6,6,Y,f,2
AAs,Dp,6,5,Y,f,3
AAs,Dq,6,5,Y,f,2
AAs,FF,6,3,N,l,5
AAs,Ci,6,2,N,l,1
AAs,Dr,6,6,Y,f,3
AAs,Iu,6,3,N,l,1
AAs,Iv,6,6,Y,f,2
AAs,Ir,6,6,Y,h,4
AAs,FG,6,6,Y,f,2
AAs,Dt,6,5,N,l,3
AAs,FI,6,2,N,l,5
AAs,Iw,6,3,N,l,3
AAs,Du,6,6,Y,k,2
AAs,Dv,6,6,Y,k,1
AAs,Ix,6,3,N,l,4
AAs,FO,6,3,N,l,2
AAs,CQ,6,3,N,l,4
AAs,Cj,6,5,Y,f,4
AAs,Ck,6,2,N,l,3
AAs,Dx,6,6,Y,f,3
AAs,Cl,6,5,Y,f,2
AAs,Dy,6,5,Y,b,3
AAs,Dz,6,6,Y,f,4
AAs,EA,6,5,N,l,2
AAs,EB,6,5,N,l,4
AAs,Cn,6,6,Y,f,5
AAs,Co,6,2,N,l,5
AAs,EC,6,6,Y,f,2
AAs,Iy,6,3,N,l,1
AAs,Cq,6,2,N,l,4
AAs,Cs,6,5,Y,f,3
AAs,EE,6,6,Y,f,4
AAt,CL,8,6,N,l,1
AAt,CM,8,6,N,l,5
AAt,CT,8,3,N,l,4
AAt,Di,8,1,N,l,4
AAt,Dj,8,1,N,l,2
AAt,CN,8,6,Y,f,2
AAt,CO,8,3,N,l,3
AAt,CX,8,4,N,l,2
AAt,CP,8,6,N,l,3
AAt,El,8,6,Y,o,2
AAt,Dl,8,1,N,l,3
AAt,CY,8,4,N,l,5
AAt,Eo,8,3,N,l,4
AAt,Cb,8,2,N,l,3
AAt,Eq,8,3,Y,h,4
AAt,Ce,8,4,N,l,5
AAt,Cf,8,3,N,l,1
AAt,Er,8,3,N,l,2
AAt,FF,8,3,N,l,2
AAt,Ci,8,4,N,l,5
AAt,Iu,8,3,N,l,3
AAt,FI,8,3,N,l,3
AAt,Iw,8,3,N,l,3
AAt,Ix,8,3,N,l,3
AAt,FO,8,3,N,l,2
AAt,CQ,8,3,N,l,3
AAt,Co,8,6,N,l,3
AAt,Iy,8,3,N,l,3
AAt,Cq,8,2,N,l,4
AAt,ED,8,1,N,l,5
AAu,Iz,6,6,N,g,3
AAu,JA,6,3,N,g,4
AAu,JB,6,6,Y,b,3
AAu,JC,6,3,N,g,5
AAu,JD,6,6,N,g,4
AAu,JE,6,5,N,g,5
AAu,Fm,6,6,Y,k,5
AAu,JF,6,6,N,g,3
AAu,Ah,6,4,Y,h,4
AAu,Em,6,5,Y,h,3
AAu,JG,6,3,N,g,5
AAu,JH,6,4,N,g,3
AAu,JI,6,6,Y,b,5
AAu,Eq,6,5,Y,h,4
AAu,JJ,6,4,N,g,3
AAu,JK,6,3,N,g,5
AAu,Fw,6,6,N,g,4
AAu,JL,6,5,N,g,4
AAu,JM,6,4,N,g,5
AAu,Ew,6,5,Y,h,4
AAu,JN,6,4,N,g,5
AAu,JO,6,3,N,g,3
AAu,JP,6,6,N,g,4
AAu,JQ,6,4,N,g,3
AAu,JR,6,3,N,g,5
AAu,JS,6,4,N,g,3
AAu,AQ,6,3,Y,j,1
AAu,JT,6,6,N,g,2
AAu,JU,6,6,N,g,3
AAu,GD,6,5,Y,d,5
AAu,JV,6,5,N,g,3
AAu,JW,6,5,N,g,5
AAu,Cl,6,4,Y,f,3
AAu,JX,6,6,N,g,3
AAu,Ar,6,6,N,g,3
AAu,JY,6,4,N,g,5
AAu,JZ,6,6,N,g,4
AAu,Ja,6,6,N,g,4
AAu,Jb,6,6,N,g,5
AAu,Jc,6,3,N,g,5
AAu,Jd,6,4,N,g,5
AAu,Je,6,4,N,g,5
AAu,Jf,6,4,N,g,5
AAv,CG,8,5,Y,o,3
AAv,Fh,8,2,N,d,2
AAv,Jg,8,6,Y,f,3
AAv,Eb,8,6,N,d,5
AAv,Jh,8,5,N,d,4
AAv,GQ,8,6,N,d,2
AAv,Fj,8,6,Y,h,4
AAv,Fk,8,5,N,d,4
AAv,Dj,8,6,Y,l,5
AAv,Fm,8,6,Y,k,4
AAv,Fq,8,6,Y,f,2
AAv,Ji,8,5,N,d,5
AAv,Ah,8,6,Y,h,3
AAv,Em,8,5,Y,h,2
AAv,Ft,8,5,N,d,3
AAv,JI,8,6,Y,b,1
AAv,Fu,8,5,Y,h,4
AAv,Dm,8,6,Y,l,5
AAv,Es,8,6,N,d,2
AAv,Eu,8,5,N,d,5
AAv,Jj,8,6,N,d,4
AAv,Ev,8,5,N,d,5
AAv,Jk,8,6,N,d,5
AAv,Fy,8,2,N,d,5
AAv,IM,8,5,Y,j,1
AAv,Hw,8,6,N,d,2
AAv,Jl,8,5,Y,o,3
AAv,FC,8,6,Y,h,3
AAv,Hy,8,6,N,d,2
AAv,Hz,8,5,N,d,5
AAv,FH,8,5,N,d,2
AAv,IA,8,5,N,d,5
AAv,Jm,8,6,N,d,5
AAv,FJ,8,3,Y,l,4
AAv,GD,8,5,N,d,2
AAv,FR,8,6,Y,l,5
AAv,GG,8,5,N,d,4
AAv,GH,8,6,Y,f,5
AAv,Am,8,5,Y,h,5
AAv,IU,8,6,Y,j,2
AAw,CG,6,6,Y,o,5
AAw,Jn,6,6,N,d,2
AAw,Jo,6,6,Y,c,4
AAw,Jh,6,6,N,d,1
AAw,GQ,6,6,N,d,4
AAw,IG,6,6,N,d,5
AAw,Fj,6,6,Y,h,1
AAw,Fk,6,6,N,d,3
AAw,Jp,6,6,N,d,3
AAw,IJ,6,2,N,d,1
AAw,Ah,6,6,Y,h,4
AAw,Em,6,6,Y,h,3
AAw,Ga,6,6,Y,o,4
AAw,Fr,6,6,Y,a,3
AAw,Ft,6,6,N,d,5
AAw,Cc,6,6,Y,f,4
AAw,Jq,6,6,Y,c,3
AAw,Jr,6,6,Y,a,4
AAw,Js,6,2,N,d,5
AAw,Gd,6,3,Y,o,3
AAw,Ew,6,6,Y,h,1
AAw,IM,6,6,Y,j,5
AAw,Gf,6,2,Y,o,5
AAw,Hw,6,6,N,d,3
AAw,Jt,6,6,N,d,5
AAw,Hy,6,6,N,d,4
AAw,Ju,6,6,N,d,5
AAw,Hz,6,6,N,d,5
AAw,Jv,6,6,N,d,4
AAw,Jm,6,6,N,d,3
AAw,Jw,6,6,N,d,4
AAw,Jx,6,3,N,d,3
AAw,GD,6,6,N,d,2
AAw,Cl,6,6,Y,f,3
AAw,Jy,6,6,N,d,4
AAw,Gv,6,3,Y,o,4
AAw,GF,6,6,Y,c,5
AAw,Gw,6,6,N,d,4
AAw,Cn,6,6,Y,f,5
AAw,Jz,6,6,N,d,4
AAw,HS,6,6,Y,a,4
AAw,KA,6,6,N,d,5
AAw,KB,6,6,Y,h,5
AAw,Am,6,6,Y,h,3
AAw,IF,6,6,N,d,5
AAx,CM,8,2,N,l,4
AAx,CT,8,3,N,l,1
AAx,CU,8,4,N,l,1
AAx,Dj,8,5,N,l,2
AAx,KC,8,4,Y,h,3
AAx,BA,8,6,Y,f,3
AAx,CN,8,2,Y,f,4
AAx,KD,8,4,Y,f,4
AAx,CO,8,6,N,l,5
AAx,CV,8,6,Y,f,3
AAx,CX,8,6,N,l,2
AAx,Ej,8,3,Y,f,3
AAx,CP,8,2,N,l,5
AAx,El,8,6,Y,o,1
AAx,CY,8,6,N,l,2
AAx,Em,8,3,Y,h,1
AAx,Ca,8,4,N,l,4
AAx,Eo,8,3,N,l,4
AAx,Cb,8,4,N,l,3
AAx,Cc,8,5,Y,f,3
AAx,Cf,8,3,N,l,1
AAx,Er,8,6,N,l,5
AAx,Dm,8,5,N,l,2
AAx,Et,8,6,N,l,3
AAx,Ev,8,6,Y,d,3
AAx,Ch,8,4,N,l,2
AAx,Dn,8,4,Y,h,3
AAx,Do,8,6,Y,f,2
AAx,Dp,8,4,Y,f,4
AAx,Dq,8,5,Y,f,2
AAx,Ci,8,4,N,l,1
AAx,Dr,8,6,Y,f,3
AAx,Iu,8,6,N,l,2
AAx,Iv,8,6,Y,f,2
AAx,FG,8,6,Y,f,3
AAx,Dt,8,5,N,l,5
AAx,FI,8,3,N,l,4
AAx,Du,8,6,Y,k,2
AAx,Dv,8,6,Y,k,1
AAx,FO,8,3,N,l,1
AAx,Cj,8,5,Y,f,5
AAx,Ck,8,4,N,l,3
AAx,Dx,8,6,Y,f,2
AAx,Cl,8,5,Y,f,4
AAx,Jy,8,4,Y,d,5
AAx,Dy,8,5,Y,b,4
AAx,FQ,8,6,N,l,3
AAx,Dz,8,2,Y,f,5
AAx,Cm,8,4,N,l,3
AAx,EA,8,5,N,l,4
AAx,EB,8,5,N,l,2
AAx,Cn,8,6,Y,f,4
AAx,Co,8,4,N,l,3
AAx,EC,8,6,Y,f,4
AAx,Cq,8,4,N,l,3
AAx,Cs,8,5,Y,f,4
AAx,EE,8,6,Y,f,5
AAy,CG,6,5,Y,o,5
AAy,Eb,6,6,N,d,4
AAy,Fi,6,6,N,d,5
AAy,Jh,6,5,N,d,4
AAy,GQ,6,6,N,d,3
AAy,IG,6,6,N,d,3
AAy,Fj,6,6,Y,h,3
AAy,Fk,6,5,N,d,3
AAy,Fl,6,6,N,d,3
AAy,Fm,6,6,Y,k,3
AAy,Fn,6,6,Y,b,4
AAy,Fo,6,6,N,d,2
AAy,Fp,6,6,Y,g,3
AAy,Fq,6,6,Y,f,4
AAy,Ah,6,3,Y,h,5
AAy,Fr,6,2,Y,a,3
AAy,Fs,6,6,N,d,4
AAy,Ft,6,5,N,d,2
AAy,Jq,6,2,Y,c,1
AAy,Fv,6,6,N,d,5
AAy,Dm,6,6,Y,l,4
AAy,Js,6,2,N,d,3
AAy,Eu,6,6,N,d,2
AAy,Fw,6,6,Y,g,4
AAy,Fx,6,6,N,d,3
AAy,Ev,6,6,N,d,4
AAy,IM,6,5,Y,j,2
AAy,Fz,6,6,N,d,3
AAy,Fe,6,2,Y,a,4
AAy,KE,6,3,N,d,3
AAy,FC,6,6,Y,h,2
AAy,Jt,6,6,N,d,4
AAy,GB,6,6,N,d,1
AAy,Hx,6,6,N,d,5
AAy,Hn,6,5,Y,b,5
AAy,Hy,6,6,N,d,2
AAy,KF,6,3,N,d,2
AAy,Hz,6,5,N,d,3
AAy,Jv,6,5,N,d,2
AAy,Fg,6,2,Y,n,3
AAy,IA,6,5,N,d,3
AAy,Jm,6,6,N,d,4
AAy,GC,6,6,N,d,3
AAy,IP,6,5,Y,f,5
AAy,GD,6,5,N,d,3
AAy,GE,6,6,N,d,5
AAy,FP,6,6,N,d,3
AAy,KG,6,2,Y,a,5
AAy,Gv,6,3,Y,o,5
AAy,GF,6,2,Y,c,5
AAy,KH,6,6,N,d,5
AAy,ID,6,5,Y,b,5
AAy,GG,6,5,N,d,4
AAy,Gy,6,3,Y,o,5
AAy,GH,6,6,Y,f,3
AAy,GI,6,6,Y,b,5
AAy,GK,6,5,N,d,4
AAy,GL,6,6,N,d,2
AAy,Am,6,5,Y,h,3
AAy,GM,6,6,N,d,4
AAy,IF,6,6,N,d,5
AAy,GN,6,5,Y,g,5
AAz,DE,4,3,N,n,2
AAz,KI,4,3,N,n,4
AAz,FV,4,3,N,n,3
AAz,KJ,4,4,N,n,5
AAz,FY,4,6,Y,a,4
AAz,KK,4,3,Y,i,3
AAz,FZ,4,6,Y,a,3
AAz,DX,4,6,Y,a,4
AAz,KL,4,6,N,n,5
AAz,DG,4,3,Y,i,5
AAz,CE,4,6,N,n,4
AAz,KM,4,6,N,n,5
AAz,KN,4,4,N,n,2
AAz,EQ,4,4,Y,c,4
AAz,Bu,4,6,N,n,5
AAz,KO,4,6,N,n,3
AAz,KP,4,6,N,n,3
AAz,KQ,4,4,N,n,1
ABA,Jg,4,6,Y,f,3
ABA,CT,4,3,N,l,1
ABA,BA,4,2,Y,f,5
ABA,KR,4,6,Y,o,4
ABA,KD,4,2,Y,f,3
ABA,KS,4,6,Y,f,5
ABA,CW,4,6,N,l,2
ABA,CX,4,6,N,l,3
ABA,Ej,4,2,Y,f,4
ABA,DX,4,6,Y,a,3
ABA,CY,4,6,N,l,3
ABA,CZ,4,6,N,l,3
ABA,Eo,4,3,N,l,3
ABA,Cb,4,6,N,l,5
ABA,KT,4,6,Y,f,1
ABA,Cd,4,6,N,l,3
ABA,Ce,4,6,N,l,3
ABA,Cf,4,3,N,l,3
ABA,KU,4,3,Y,i,2
ABA,KV,4,6,Y,h,3
ABA,KW,4,2,Y,f,3
ABA,Do,4,3,Y,f,5
ABA,FB,4,6,Y,f,3
ABA,KX,4,2,Y,h,2
ABA,Jt,4,6,Y,d,5
ABA,Dq,4,1,Y,f,5
ABA,DH,4,3,Y,i,4
ABA,Iu,4,3,N,l,4
ABA,EP,4,6,Y,n,5
ABA,Dt,4,6,N,l,4
ABA,EQ,4,2,Y,c,4
ABA,Jw,4,6,Y,d,4
ABA,FI,4,3,N,l,5
ABA,Jx,4,6,Y,d,4
ABA,Iw,4,3,N,l,2
ABA,Ix,4,3,N,l,5
ABA,FO,4,3,N,l,4
ABA,Dz,4,2,Y,f,5
ABA,Co,4,6,N,l,5
ABA,Iy,4,3,N,l,5
ABA,Cq,4,6,N,l,5
ABB,CL,2,2,N,l,3
ABB,CT,2,1,N,l,3
ABB,Ec,2,2,N,l,3
ABB,KY,2,1,Y,b,4
ABB,Cb,2,2,N,l,1
ABB,Ep,2,1,N,l,4
ABB,Eq,2,1,Y,h,2
ABB,HM,2,1,N,l,3
ABB,KZ,2,1,Y,b,1
ABB,Ch,2,2,N,l,3
ABB,Ci,2,2,N,l,4
ABB,Ka,2,2,N,l,3
ABB,Dw,2,1,N,l,4
ABB,EA,2,2,N,l,3
ABB,Co,2,2,N,l,3
ABB,Iy,2,2,N,l,1
ABB,Cq,2,2,N,l,4
ABC,AH,6,5,N,j,5
ABC,Eb,6,6,Y,d,4
ABC,Kb,6,2,N,j,3
ABC,AJ,6,6,N,j,2
ABC,IG,6,6,Y,d,4
ABC,Fj,6,6,Y,h,2
ABC,Fl,6,6,Y,d,3
ABC,Kc,6,2,N,j,4
ABC,Ht,6,6,N,j,3
ABC,IH,6,6,Y,h,2
ABC,II,6,3,N,j,3
ABC,Kd,6,2,N,j,3
ABC,Ke,6,3,Y,d,2
ABC,Kf,6,2,N,j,4
ABC,IK,6,6,Y,l,3
ABC,Fr,6,6,Y,a,4
ABC,Hu,6,6,N,j,5
ABC,Kg,6,3,Y,d,4
ABC,Ex,6,3,Y,d,3
ABC,IM,6,5,N,j,3
ABC,Kh,6,3,N,j,5
ABC,Ki,6,5,N,j,5
ABC,Kj,6,5,N,j,2
ABC,GB,6,6,Y,d,3
ABC,Hx,6,6,Y,d,4
ABC,Kk,6,5,N,j,4
ABC,AQ,6,6,N,j,3
ABC,IN,6,3,Y,d,3
ABC,IO,6,6,Y,d,5
ABC,Kl,6,6,Y,d,4
ABC,IB,6,6,N,j,3
ABC,Gs,6,6,Y,d,4
ABC,GE,6,6,Y,d,5
ABC,IQ,6,3,N,j,2
ABC,Km,6,3,Y,d,4
ABC,Kn,6,5,Y,e,5
ABC,EV,6,2,Y,h,5
ABC,IS,6,2,N,j,2
ABC,Gw,6,6,Y,d,5
ABC,Ko,6,5,N,j,3
ABC,GK,6,3,Y,d,5
ABC,AT,6,6,N,j,5
ABC,IU,6,2,N,j,2
ABC,IW,6,6,Y,b,2
ABC,GN,6,3,Y,g,5
ABD,Fh,6,2,N,d,2
ABD,Kp,6,5,N,d,2
ABD,Eb,6,6,N,d,2
ABD,Jn,6,6,N,d,4
ABD,Fi,6,6,N,d,4
ABD,GQ,6,6,N,d,3
ABD,IG,6,6,N,d,3
ABD,Fj,6,6,Y,h,3
ABD,Fk,6,5,N,d,1
ABD,Fl,6,6,N,d,2
ABD,Fq,6,6,Y,f,5
ABD,Ji,6,6,N,d,4
ABD,Ah,6,6,Y,h,3
ABD,Fr,6,2,Y,a,1
ABD,Fs,6,6,N,d,5
ABD,JI,6,6,Y,b,1
ABD,Jq,6,6,Y,c,3
ABD,Fu,6,5,Y,h,3
ABD,Es,6,6,N,d,2
ABD,Kq,6,5,N,d,2
ABD,Fy,6,2,N,d,1
ABD,Fz,6,5,N,d,3
ABD,FC,6,6,Y,h,4
ABD,GB,6,6,N,d,1
ABD,Hx,6,6,N,d,5
ABD,FH,6,6,N,d,2
ABD,GD,6,5,N,d,1
ABD,GE,6,6,N,d,3
ABD,FP,6,6,N,d,2
ABD,GF,6,6,Y,c,1
ABD,GG,6,5,N,d,3
ABD,GH,6,6,Y,f,5
ABD,GI,6,6,Y,b,4
ABD,Kr,6,6,Y,l,2
ABD,GL,6,6,N,d,2
ABE,Ks,8,3,Y,e,1
ABE,Kt,8,5,Y,j,5
ABE,Dk,8,2,Y,h,4
ABE,Ku,8,4,N,a,3
ABE,Em,8,3,Y,h,5
ABE,EK,8,6,Y,b,5
ABE,EN,8,6,Y,k,2
ABE,Ew,8,3,Y,h,5
ABE,Kv,8,6,Y,b,1
ABE,Kw,8,5,Y,b,2
ABE,Kx,8,4,N,a,2
ABE,Ky,8,6,N,a,1
ABE,Kz,8,5,N,a,2
ABE,LA,8,5,N,a,1
ABE,LB,8,5,N,a,1
ABE,LC,8,6,Y,f,1
ABE,LD,8,6,N,a,1
ABE,LE,8,4,N,a,3
ABE,EX,8,3,Y,h,4
ABE,LF,8,3,N,a,1
ABE,LG,8,5,N,a,3
ABE,LH,8,3,Y,c,2
ABF,Az,4,2,N,b,5
ABF,LI,4,3,Y,d,4
ABF,LJ,4,4,N,b,5
ABF,Kv,4,3,N,b,4
ABF,AA,4,3,N,b,2
ABF,Kw,4,3,N,b,1
ABF,FC,4,3,Y,h,5
ABF,Ab,4,5,N,b,2
ABF,ID,4,4,N,b,3
ABG,Fh,8,2,N,d,3
ABG,Jg,8,6,Y,f,1
ABG,LK,8,3,Y,c,2
ABG,Kp,8,5,N,d,2
ABG,Eb,8,6,N,d,5
ABG,Jn,8,6,N,d,3
ABG,Fi,8,6,N,d,5
ABG,LL,8,5,N,d,4
ABG,GQ,8,6,N,d,1
ABG,IG,8,6,N,d,3
ABG,Fj,8,6,Y,h,2
ABG,Fk,8,5,N,d,4
ABG,Fl,8,6,N,d,2
ABG,Fm,8,6,Y,k,3
ABG,Fn,8,6,Y,b,5
ABG,LM,8,5,N,d,2
ABG,LN,8,6,N,d,3
ABG,Fq,8,6,Y,f,1
ABG,Ji,8,5,N,d,5
ABG,Ah,8,3,Y,h,3
ABG,Em,8,3,Y,h,2
ABG,Fr,8,2,Y,a,3
ABG,Ft,8,5,N,d,5
ABG,JI,8,6,Y,b,4
ABG,Fv,8,6,N,d,1
ABG,Ip,8,5,N,d,3
ABG,Dm,8,4,Y,l,1
ABG,Es,8,6,N,d,3
ABG,LO,8,2,Y,j,5
ABG,Eu,8,5,N,d,5
ABG,Jj,8,6,N,d,4
ABG,Fw,8,6,Y,g,3
ABG,Kg,8,3,N,d,1
ABG,Kq,8,5,N,d,1
ABG,Ev,8,5,N,d,3
ABG,Ew,8,3,Y,h,3
ABG,Fy,8,2,N,d,4
ABG,Ex,8,5,N,d,3
ABG,LP,8,2,N,d,3
ABG,LQ,8,6,N,d,2
ABG,Fz,8,5,N,d,4
ABG,Jl,8,5,Y,o,1
ABG,FC,8,6,Y,h,2
ABG,Jt,8,6,N,d,5
ABG,Hx,8,6,N,d,5
ABG,Hy,8,6,N,d,5
ABG,FH,8,5,N,d,3
ABG,IA,8,5,N,d,3
ABG,Is,8,6,N,d,3
ABG,LR,8,2,N,d,2
ABG,FJ,8,3,Y,l,4
ABG,FL,8,3,Y,l,5
ABG,GD,8,3,N,d,4
ABG,Gp,8,2,Y,o,3
ABG,GE,8,6,N,d,4
ABG,FP,8,6,N,d,5
ABG,LS,8,5,N,d,2
ABG,FR,8,6,Y,l,2
ABG,KH,8,6,N,d,1
ABG,LT,8,6,Y,k,3
ABG,Gw,8,6,N,d,1
ABG,GG,8,5,N,d,3
ABG,GH,8,6,Y,f,3
ABG,IE,8,2,Y,j,3
ABG,GL,8,6,N,d,2
ABG,It,8,6,N,d,2
ABH,LU,8,6,N,i,3
ABH,Hb,8,5,N,i,5
ABH,Hc,8,2,Y,n,5
ABH,Hd,8,5,N,i,4
ABH,Hf,8,6,N,i,3
ABH,LV,8,6,N,i,3
ABH,FY,8,5,Y,a,3
ABH,LW,8,3,N,i,1
ABH,LX,8,6,Y,k,5
ABH,LY,8,6,N,i,2
ABH,Ba,8,6,N,i,5
ABH,HK,8,3,Y,a,4
ABH,LZ,8,6,N,i,5
ABH,KU,8,6,N,i,2
ABH,La,8,2,Y,a,1
ABH,LJ,8,6,Y,b,2
ABH,Lb,8,5,N,i,1
ABH,Lc,8,6,N,i,4
ABH,Ld,8,6,N,i,3
ABH,Le,8,6,Y,n,3
ABH,CE,8,5,Y,n,3
ABH,Lf,8,2,Y,n,4
ABH,DH,8,2,N,i,5
ABH,Bl,8,6,Y,k,1
ABH,Lg,8,3,Y,h,5
ABH,Lh,8,6,N,i,1
ABH,Li,8,2,N,i,5
ABH,DJ,8,6,N,i,1
ABH,Lj,8,5,N,i,2
ABH,Lk,8,6,Y,k,4
ABH,Ax,8,6,Y,k,5
ABH,Ll,8,6,N,i,5
ABH,Lm,8,5,Y,h,2
ABH,Hh,8,6,N,i,4
ABI,KI,6,3,N,n,5
ABI,FV,6,4,N,n,5
ABI,KJ,6,5,N,n,5
ABI,Ln,6,3,Y,h,2
ABI,Lo,6,3,N,n,4
ABI,FZ,6,6,Y,a,2
ABI,CE,6,6,N,n,4
ABI,KM,6,3,N,n,5
ABI,KN,6,5,N,n,1
ABI,Lp,6,6,N,n,2
ABI,Lq,6,6,N,n,5
ABI,Lr,6,5,Y,h,3
ABI,KO,6,6,N,n,5
ABI,KP,6,5,N,n,5
ABI,KQ,6,5,N,n,5
ABI,Ls,6,6,Y,k,3
ABI,CA,6,5,N,n,4
ABJ,Lt,6,6,Y,f,5
ABJ,CT,6,6,N,l,3
ABJ,Ec,6,2,N,l,4
ABJ,Di,6,6,N,l,2
ABJ,HH,6,3,N,l,5
ABJ,Dj,6,6,N,l,4
ABJ,In,6,4,N,l,4
ABJ,KD,6,6,Y,f,2
ABJ,IH,6,6,Y,h,4
ABJ,CO,6,6,N,l,5
ABJ,CV,6,6,Y,f,4
ABJ,Lu,6,3,N,l,1
ABJ,Ei,6,3,N,l,4
ABJ,Dl,6,6,N,l,4
ABJ,Ca,6,4,N,l,4
ABJ,Cb,6,6,N,l,2
ABJ,Ep,6,2,N,l,5
ABJ,Cc,6,6,Y,f,5
ABJ,Io,6,4,N,l,5
ABJ,Er,6,6,N,l,4
ABJ,Lv,6,3,N,l,5
ABJ,Dm,6,6,N,l,3
ABJ,Et,6,3,N,l,1
ABJ,HM,6,3,N,l,2
ABJ,Gc,6,3,Y,o,5
ABJ,KZ,6,3,Y,b,5
ABJ,Cg,6,6,Y,f,2
ABJ,Ey,6,3,N,l,3
ABJ,Bq,6,3,Y,n,3
ABJ,FA,6,3,N,l,1
ABJ,Dq,6,6,Y,f,4
ABJ,Dr,6,6,Y,f,4
ABJ,Iv,6,6,Y,f,3
ABJ,Bs,6,3,Y,n,3
ABJ,FG,6,6,Y,f,2
ABJ,Ds,6,3,N,l,5
ABJ,Dt,6,6,N,l,4
ABJ,Ka,6,4,N,l,3
ABJ,Dw,6,3,N,l,1
ABJ,Dx,6,6,Y,f,5
ABJ,Cl,6,6,Y,f,3
ABJ,Dy,6,6,Y,b,5
ABJ,HR,6,2,N,l,3
ABJ,Cm,6,4,N,l,5
ABJ,EA,6,3,N,l,5
ABJ,Lw,6,3,N,l,4
ABJ,EB,6,6,N,l,4
ABJ,Cn,6,6,Y,f,2
ABJ,Co,6,6,N,l,5
ABJ,EC,6,6,Y,f,4
ABJ,Lx,6,3,N,l,3
ABJ,Ly,6,3,N,l,4
ABJ,HW,6,6,Y,b,5
ABK,CM,6,4,Y,l,2
ABK,DN,6,6,Y,b,5
ABK,Lz,6,3,Y,b,5
ABK,IG,6,6,Y,d,2
ABK,Di,6,4,Y,l,4
ABK,Fl,6,6,Y,d,5
ABK,CN,6,4,N,f,1
ABK,Fn,6,6,Y,b,3
ABK,CV,6,6,N,f,3
ABK,CP,6,4,Y,l,4
ABK,DM,6,4,N,f,2
ABK,Dl,6,4,Y,l,5
ABK,Fs,6,6,Y,d,3
ABK,KV,6,4,Y,h,2
ABK,Hm,6,6,Y,b,4
ABK,EP,6,4,Y,n,2
ABK,Iv,6,6,N,f,5
ABK,Ho,6,6,Y,k,2
ABK,Ab,6,5,Y,b,3
ABK,Cp,6,4,N,f,3
ABK,ED,6,4,Y,l,3
ABK,EE,6,5,N,f,5
ABK,CK,6,4,Y,b,5
ABL,DE,8,3,Y,n,5
ABL,Au,8,2,N,i,4
ABL,MA,8,2,N,i,1
ABL,KJ,8,5,Y,n,5
ABL,Ln,8,6,Y,h,3
ABL,KR,8,4,Y,o,1
ABL,LV,8,6,N,i,5
ABL,CW,8,4,Y,l,2
ABL,LW,8,6,N,i,5
ABL,MB,8,6,Y,h,5
ABL,LY,8,6,N,i,4
ABL,Ba,8,6,N,i,5
ABL,KL,8,6,Y,n,2
ABL,DF,8,2,N,i,5
ABL,CZ,8,4,Y,l,3
ABL,AO,8,2,N,i,4
ABL,DG,8,3,N,i,1
ABL,LZ,8,6,N,i,2
ABL,Lc,8,6,N,i,1
ABL,Ld,8,6,N,i,4
ABL,Le,8,6,Y,n,3
ABL,MC,8,6,Y,h,5
ABL,CE,8,5,Y,n,5
ABL,DI,8,2,N,i,2
ABL,Dt,8,4,Y,l,3
ABL,MD,8,5,N,i,4
ABL,Lh,8,6,N,i,5
ABL,Bd,8,2,N,i,5
ABL,DJ,8,6,N,i,1
ABL,Lj,8,4,N,i,3
ABL,Lk,8,3,Y,k,4
ABL,Ll,8,2,N,i,5
ABL,ME,8,6,Y,a,4
ABL,Hh,8,5,N,i,2
ABM,Au,6,4,N,i,2
ABM,MF,6,6,N,i,5
ABM,Hb,6,5,N,i,4
ABM,MA,6,6,N,i,3
ABM,Hc,6,6,Y,n,3
ABM,Hd,6,5,N,i,4
ABM,FY,6,6,Y,a,3
ABM,KK,6,6,N,i,5
ABM,KY,6,5,Y,b,4
ABM,Fa,6,6,Y,n,4
ABM,Fc,6,6,Y,n,4
ABM,KU,6,4,N,i,4
ABM,KZ,6,5,Y,b,5
ABM,CE,6,6,Y,n,2
ABM,Lf,6,6,Y,n,5
ABM,DI,6,6,N,i,5
ABM,Ka,6,6,Y,l,5
