G,Y,B,U,A
45,-0.197611,mixed,0.2884532,F
45,-0.939378,mixed,-0.786016,F
45,-0.338842,mixed,-0.372758,F
45,-1.029067,mixed,0.3711052,F
45,-0.197611,mixed,-0.124804,F
45,0.4026692,mixed,-0.207455,F
45,-1.62373,mixed,-1.695182,F
45,-0.85267,mixed,0.9496652,F
45,-1.62373,mixed,-1.116621,F
45,0.4026692,mixed,1.8588312,F
45,-0.062088,mixed,-0.290107,F
45,-0.419801,mixed,-0.207455,F
45,0.1941492,mixed,-0.538061,F
45,-1.836687,mixed,-0.703364,F
45,0.0043222,mixed,0.0404992,F
45,0.6787592,mixed,0.7017112,F
45,-0.062088,mixed,-0.868667,F
45,-0.129085,mixed,0.2058022,F
45,0.7472282,mixed,0.5364082,F
45,-1.723882,mixed,-1.860484,M
45,-0.338842,mixed,0.1231502,M
45,1.8138272,mixed,1.6108772,M
45,0.8965662,mixed,0.9496652,M
45,0.0043222,mixed,0.2058022,F
45,0.4026692,mixed,0.8670142,F
45,-2.108644,mixed,-1.529879,M
46,-0.062088,mixed,-0.207455,F
46,-1.836687,mixed,-0.290107,M
46,0.6787592,mixed,1.0323172,M
46,-0.623051,mixed,-0.290107,F
46,-0.129085,mixed,1.1976192,M
46,0.7472282,mixed,0.3711052,M
46,-0.699505,mixed,-1.116621,F
46,-0.338842,mixed,0.3711052,M
46,0.1941492,mixed,0.6190592,F
46,0.0735362,mixed,0.4537562,M
46,0.5443412,mixed,0.8670142,M
46,-0.623051,mixed,-0.372758,F
46,0.8965662,mixed,0.7843622,M
46,0.6107292,mixed,0.9496652,F
46,-1.219486,mixed,-1.695182,F
46,0.2613242,mixed,0.0404992,M
46,-0.699505,mixed,-0.786016,F
46,-1.029067,mixed,-1.03397,F
46,-1.335315,mixed,-1.447227,F
46,0.4781942,mixed,0.6190592,M
46,-0.699505,mixed,1.0323172,M
46,0.4781942,mixed,0.3711052,M
46,0.0043222,mixed,-0.538061,M
46,-0.939378,mixed,-0.207455,M
46,-0.338842,mixed,0.4537562,M
46,-1.219486,mixed,-1.116621,M
46,-1.335315,mixed,-0.45541,F
46,-0.419801,mixed,-0.703364,F
46,-1.118624,mixed,-0.951318,M
46,-1.723882,mixed,-1.116621,M
46,-0.338842,mixed,-0.951318,F
46,-1.219486,mixed,-1.61253,F
46,-0.492781,mixed,-0.372758,M
46,-0.419801,mixed,0.5364082,M
46,-0.85267,mixed,0.4537562,F
46,0.5443412,mixed,2.1067862,M
46,0.4026692,mixed,1.0323172,F
46,-0.129085,mixed,1.6108772,M
46,-0.062088,mixed,-0.951318,M
46,-0.197611,mixed,0.2058022,M
46,-1.335315,mixed,1.8588312,M
46,-0.492781,mixed,0.6190592,M
46,-0.197611,mixed,0.1231502,M
46,-0.492781,mixed,-0.207455,F
46,-1.029067,mixed,-0.372758,F
46,0.1340672,mixed,0.2058022,M
46,-0.939378,mixed,-0.042152,F
46,-0.85267,mixed,0.9496652,F
46,-0.265159,mixed,-0.124804,M
46,-0.419801,mixed,-0.290107,M
46,0.4026692,mixed,0.3711052,F
46,-0.197611,mixed,0.2884532,F
46,-0.776109,mixed,0.5364082,F
46,-0.062088,mixed,0.4537562,F
46,-0.265159,mixed,-0.45541,M
46,-1.335315,mixed,-2.025787,M
46,-0.419801,mixed,-0.124804,M
46,-0.338842,mixed,0.7843622,F
46,-0.419801,mixed,-0.620713,F
46,0.0735362,mixed,0.0404992,M
46,0.2613242,mixed,0.2884532,M
46,0.8219882,mixed,0.2058022,M
46,-0.939378,mixed,-0.042152,F
46,-0.699505,mixed,-0.372758,F
46,-1.836687,mixed,-0.124804,F
46,0.0043222,mixed,0.1231502,M
46,0.1941492,mixed,0.9496652,M
46,-1.219486,mixed,-0.951318,F
46,-0.623051,mixed,-1.03397,F
46,-1.219486,mixed,-2.025787,M
46,0.0043222,mixed,0.2884532,F
46,0.1941492,mixed,-0.372758,M
46,-1.029067,mixed,-0.620713,M
46,-2.291731,mixed,-2.025787,M
46,-0.555112,mixed,-1.61253,M
46,-0.265159,mixed,-0.538061,M
46,-0.555112,mixed,-1.116621,F
46,-1.723882,mixed,-2.025787,M
46,0.7472282,mixed,0.6190592,M
46,-1.335315,mixed,-0.124804,F
46,-0.776109,mixed,-1.03397,F
46,-0.85267,mixed,-0.124804,F
46,-0.85267,mixed,-1.116621,M
47,-1.836687,mixed,-1.281924,M
47,-0.338842,mixed,0.8670142,M
47,0.0043222,mixed,-0.372758,M
47,1.8138272,mixed,0.6190592,M
47,0.1941492,mixed,0.2058022,M
47,-0.129085,mixed,0.2058022,M
47,-1.219486,mixed,-1.61253,M
47,-0.129085,mixed,0.5364082,M
47,0.1340672,mixed,-0.45541,M
47,0.3280722,mixed,0.0404992,M
47,0.6787592,mixed,0.3711052,M
47,0.2613242,mixed,-0.620713,M
47,0.4026692,mixed,0.8670142,F
47,0.6107292,mixed,0.2058022,M
47,-0.197611,mixed,-0.786016,M
47,-0.197611,mixed,-1.116621,M
47,-0.419801,mixed,-0.45541,M
47,-2.510121,mixed,-1.61253,M
47,-0.699505,mixed,0.6190592,M
47,-2.75266,mixed,-2.108439,M
47,-0.062088,mixed,-0.786016,M
47,-0.197611,mixed,-1.03397,M
47,0.6107292,mixed,0.2058022,M
47,1.5061852,mixed,-1.03397,M
47,-1.118624,mixed,-2.108439,M
47,-0.85267,mixed,-0.538061,M
47,-0.492781,mixed,-0.951318,M
47,0.7472282,mixed,0.1231502,M
47,-0.492781,mixed,-2.025787,M
47,0.4026692,mixed,0.8670142,M
47,0.8219882,mixed,0.7017112,M
47,-0.197611,mixed,1.3629222,M
47,-0.129085,mixed,-0.868667,M
47,1.7348992,mixed,1.1149682,M
47,0.5443412,mixed,1.6108772,M
47,-0.338842,mixed,0.4537562,M
47,-0.939378,mixed,-0.620713,M
47,-0.197611,mixed,-0.45541,M
47,-1.438662,mixed,0.3711052,M
47,-0.623051,mixed,0.5364082,M
47,-0.555112,mixed,-0.620713,M
47,-0.062088,mixed,0.9496652,M
47,-0.699505,mixed,-0.207455,M
47,-0.129085,mixed,-0.45541,M
47,0.6787592,mixed,1.0323172,M
47,0.0043222,mixed,0.3711052,M
47,-2.108644,mixed,-1.199273,M
47,-0.939378,mixed,-0.042152,M
47,-0.129085,mixed,0.6190592,M
47,0.3280722,mixed,-0.620713,M
47,0.9675862,mixed,1.0323172,M
47,-0.623051,mixed,-0.951318,M
47,0.8219882,mixed,0.0404992,M
47,1.3747412,mixed,0.4537562,M
47,-1.962075,mixed,-0.868667,M
47,0.3280722,mixed,-0.703364,M
47,1.2405332,mixed,1.9414832,M
47,-1.962075,mixed,-1.695182,M
47,-0.555112,mixed,0.4537562,M
47,-0.699505,mixed,-0.538061,M
47,-0.338842,mixed,0.0404992,M
47,0.8219882,mixed,0.1231502,M
47,-0.492781,mixed,0.0404992,M
47,1.0396082,mixed,-0.042152,M
47,0.0735362,mixed,-0.45541,M
47,-1.438662,mixed,-0.703364,M
47,1.2405332,mixed,-1.03397,M
47,0.9675862,mixed,0.2058022,M
47,-1.029067,mixed,-0.538061,M
47,1.0396082,mixed,-0.042152,M
47,-1.118624,mixed,-0.538061,M
47,1.6618062,mixed,1.4455742,M
47,0.4026692,mixed,-0.45541,M
47,0.6787592,mixed,-0.124804,M
47,0.8219882,mixed,0.4537562,M
47,0.4781942,mixed,0.7843622,M
47,-0.492781,mixed,0.1231502,M
47,1.0396082,mixed,0.2058022,M
47,-0.776109,mixed,-0.620713,M
47,-0.623051,mixed,-0.042152,M
47,-0.623051,mixed,-0.042152,M
47,-1.962075,mixed,-0.290107,M
48,-0.699505,girls,-0.372758,F
48,-0.129085,girls,-0.45541,F
49,0.6787592,girls,0.5364082,F
49,-0.419801,girls,-1.281924,F
49,0.4026692,girls,0.1231502,F
49,1.1758492,girls,0.7843622,F
49,0.6787592,girls,0.7017112,F
49,-0.419801,girls,0.9496652,F
49,1.4395322,girls,0.7843622,F
49,0.4026692,girls,-0.290107,F
49,-1.118624,girls,0.3711052,F
49,-0.699505,girls,0.6190592,F
49,1.1758492,girls,0.6190592,F
49,0.1941492,girls,0.1231502,F
49,-0.062088,girls,0.6190592,F
49,-0.939378,girls,-0.124804,F
49,0.9675862,girls,0.7843622,F
49,-0.939378,girls,-1.199273,F
49,-0.555112,girls,0.2058022,F
49,0.0735362,girls,0.3711052,F
49,1.1758492,girls,0.1231502,F
49,-0.062088,girls,0.8670142,F
49,-0.265159,girls,0.0404992,F
49,0.8219882,girls,0.1231502,F
49,-0.85267,girls,-1.364576,F
49,-0.129085,girls,-0.042152,F
49,0.0043222,girls,-0.868667,F
49,-1.335315,girls,0.3711052,F
49,0.5443412,girls,0.1231502,F
49,-0.265159,girls,0.1231502,F
49,-0.197611,girls,-0.042152,F
49,0.0043222,girls,-0.45541,F
49,-1.219486,girls,-0.207455,F
49,0.6107292,girls,-0.538061,F
49,1.4395322,girls,1.1976192,F
49,-0.265159,girls,-0.786016,F
49,-1.526653,girls,0.2884532,F
49,0.8219882,girls,0.9496652,F
49,0.2613242,girls,0.3711052,F
49,0.7472282,girls,0.7017112,F
49,-0.623051,girls,-0.620713,F
49,0.2613242,girls,0.2058022,F
49,-1.836687,girls,-1.860484,F
49,0.0735362,girls,0.0404992,F
49,-0.197611,girls,1.4455742,F
49,-0.062088,girls,-0.951318,F
49,-0.555112,girls,0.3711052,F
49,-0.338842,girls,-0.951318,F
49,0.6107292,girls,-1.777833,F
49,-0.419801,girls,0.5364082,F
49,0.5443412,girls,0.2884532,F
49,-1.118624,girls,-1.860484,F
49,0.4781942,girls,-1.199273,F
49,0.4781942,girls,1.2802712,F
49,0.8965662,girls,0.7017112,F
49,0.1340672,girls,1.6935282,F
49,0.6107292,girls,-0.703364,F
49,1.1758492,girls,0.9496652,F
49,0.5443412,girls,0.4537562,F
49,0.1941492,girls,1.3629222,F
49,-2.108644,girls,-0.538061,F
49,1.6618062,girls,1.6935282,F
49,-0.939378,girls,-0.042152,F
49,0.0735362,girls,0.5364082,F
49,-1.029067,girls,-0.620713,F
49,0.4026692,girls,0.5364082,F
49,-1.438662,girls,0.1231502,F
49,-0.623051,girls,-1.695182,F
49,0.0735362,girls,-0.372758,F
49,-0.492781,girls,-1.61253,F
49,-0.062088,girls,0.3711052,F
49,0.4026692,girls,-0.868667,F
49,1.0396082,girls,1.3629222,F
49,0.6107292,girls,1.1149682,F
49,-0.062088,girls,-0.042152,F
49,0.1941492,girls,0.3711052,F
49,0.5443412,girls,0.0404992,F
49,0.1941492,girls,0.3711052,F
49,-0.419801,girls,0.4537562,F
49,0.5443412,girls,0.7843622,F
49,0.8219882,girls,0.7843622,F
49,-0.419801,girls,-1.116621,F
49,-0.197611,girls,-0.703364,F
49,0.0043222,girls,0.6190592,F
49,0.2613242,girls,-0.786016,F
49,0.4026692,girls,-0.372758,F
49,-0.699505,girls,-0.951318,F
49,-1.335315,girls,-2.439045,F
49,1.8138272,girls,1.8588312,F
49,-0.939378,girls,-0.951318,F
49,-0.062088,girls,-0.703364,F
49,1.4395322,girls,1.5282252,F
49,0.7472282,girls,-0.620713,F
49,0.4026692,girls,-0.372758,F
49,1.1094382,girls,0.9496652,F
49,-1.029067,girls,-0.951318,F
49,0.4026692,girls,-1.116621,F
49,0.8219882,girls,0.9496652,F
49,0.0735362,girls,0.7017112,F
49,0.1941492,girls,0.5364082,F
49,-0.338842,girls,-1.364576,F
49,-0.699505,girls,-0.45541,F
49,-0.197611,girls,-0.45541,F
49,0.1941492,girls,0.2884532,F
49,0.0043222,girls,-0.703364,F
49,0.8219882,girls,0.2058022,F
49,-0.776109,girls,-0.868667,F
49,0.7472282,girls,1.1149682,F
49,0.5443412,girls,-0.042152,F
49,1.3101422,girls,1.1976192,F
49,-0.492781,girls,-0.124804,F
49,0.6107292,girls,-0.538061,F
49,-0.623051,girls,-0.124804,F
49,-0.265159,girls,-1.281924,F
49,-1.118624,girls,-0.868667,F
50,-1.118624,mixed,-0.868667,F
50,-1.118624,mixed,-0.290107,M
50,0.0735362,mixed,1.1976192,M
50,1.0396082,mixed,1.2802712,F
50,-0.555112,mixed,0.2884532,F
50,0.1941492,mixed,1.6108772,M
50,1.2405332,mixed,1.1149682,M
50,-0.062088,mixed,0.6190592,F
50,0.0043222,mixed,1.2802712,F
50,-1.438662,mixed,-1.943136,M
50,-1.723882,mixed,-2.273742,F
50,-0.623051,mixed,-0.45541,F
50,0.4781942,mixed,0.7843622,F
50,-0.338842,mixed,0.7843622,F
50,0.4026692,mixed,0.7843622,M
50,-0.939378,mixed,-1.860484,M
50,-0.197611,mixed,0.4537562,F
50,-1.62373,mixed,-0.868667,F
50,-0.265159,mixed,-0.290107,M
50,1.3101422,mixed,1.0323172,M
50,-0.699505,mixed,1.1149682,F
50,0.8219882,mixed,1.5282252,F
50,0.7472282,mixed,0.3711052,M
50,-1.335315,mixed,0.2058022,M
50,-1.118624,mixed,-0.538061,F
50,0.1941492,mixed,1.0323172,F
50,-1.118624,mixed,-0.703364,M
50,-0.492781,mixed,-0.45541,F
50,0.8219882,mixed,1.1976192,M
50,-0.129085,mixed,-0.538061,M
50,0.2613242,mixed,1.7761802,M
50,-1.62373,mixed,-2.025787,M
50,0.6107292,mixed,-0.868667,F
50,0.9675862,mixed,1.1976192,F
50,0.9675862,mixed,0.2058022,M
50,-0.85267,mixed,-0.703364,M
50,0.1941492,mixed,-0.45541,F
50,-2.291731,mixed,-0.868667,M
50,0.7472282,mixed,-0.290107,M
50,-1.62373,mixed,-0.951318,M
50,-3.059543,mixed,-1.116621,M
50,0.1340672,mixed,0.3711052,M
50,0.8965662,mixed,1.6108772,F
50,1.1758492,mixed,0.8670142,M
50,-1.029067,mixed,-0.207455,M
50,-0.338842,mixed,-0.207455,M
50,-0.85267,mixed,-0.042152,F
50,0.4781942,mixed,0.9496652,F
50,-0.623051,mixed,-0.290107,M
50,-0.338842,mixed,0.0404992,F
50,0.2613242,mixed,-0.786016,F
50,-0.939378,mixed,0.1231502,F
50,-1.335315,mixed,-1.943136,M
50,-0.492781,mixed,0.2058022,M
50,0.4026692,mixed,0.9496652,F
50,-0.555112,mixed,-0.042152,M
50,-0.85267,mixed,-1.447227,F
50,0.2613242,mixed,-0.124804,F
50,-2.108644,mixed,-1.199273,F
50,0.0735362,mixed,1.1976192,F
50,0.6787592,mixed,0.8670142,M
50,-0.776109,mixed,-0.538061,M
50,-0.129085,mixed,-0.45541,F
50,0.6107292,mixed,1.1976192,F
50,-1.335315,mixed,-1.777833,F
50,-0.623051,mixed,-0.951318,F
50,0.4781942,mixed,1.0323172,F
50,-0.197611,mixed,0.2058022,F
50,0.1340672,mixed,0.2884532,M
50,-1.219486,mixed,-0.372758,F
50,-0.492781,mixed,-0.042152,F
50,-0.939378,mixed,-0.45541,M
50,-0.623051,mixed,-0.042152,M
51,0.3280722,mixed,0.3711052,F
51,-1.219486,mixed,-0.620713,F
51,-0.419801,mixed,0.5364082,M
51,1.5061852,mixed,0.7843622,F
51,0.0043222,mixed,1.0323172,F
51,-1.438662,mixed,-2.686999,M
51,-0.699505,mixed,-1.61253,M
51,-0.265159,mixed,-1.199273,M
51,-0.492781,mixed,0.1231502,M
51,-0.939378,mixed,-2.273742,F
51,-1.029067,mixed,-2.521696,M
51,-1.438662,mixed,1.1976192,M
51,-0.129085,mixed,0.5364082,M
51,-1.962075,mixed,-1.695182,M
51,-0.939378,mixed,-0.45541,F
51,-0.338842,mixed,0.4537562,F
51,0.4026692,mixed,-0.45541,F
51,0.8965662,mixed,-0.042152,F
51,-0.265159,mixed,-0.868667,F
51,-0.776109,mixed,-0.538061,M
51,-0.129085,mixed,-0.042152,M
51,0.0735362,mixed,-2.273742,M
51,-0.776109,mixed,-1.03397,M
51,-0.699505,mixed,-0.868667,F
51,-0.85267,mixed,-0.703364,M
51,0.5443412,mixed,-1.364576,F
51,1.1094382,mixed,0.2884532,F
51,0.6107292,mixed,-0.703364,M
51,-0.129085,mixed,0.6190592,M
51,-0.85267,mixed,0.1231502,M
51,-1.723882,mixed,-2.356393,M
51,-1.118624,mixed,-2.439045,M
51,0.0043222,mixed,-0.951318,F
51,-0.419801,mixed,-0.538061,F
51,-0.699505,mixed,-0.538061,F
51,-1.335315,mixed,-0.372758,F
51,-0.699505,mixed,1.8588312,M
51,0.4781942,mixed,-0.124804,F
51,-0.492781,mixed,-2.025787,F
51,0.4026692,mixed,-0.538061,M
51,-1.438662,mixed,-0.868667,M
51,0.9675862,mixed,1.4455742,F
51,0.2613242,mixed,0.7017112,F
51,-0.623051,mixed,-0.290107,F
51,-0.265159,mixed,0.2058022,M
51,0.1340672,mixed,0.1231502,F
51,0.2613242,mixed,-0.372758,F
51,0.2613242,mixed,1.7761802,F
51,0.3280722,mixed,0.8670142,M
51,-0.776109,mixed,-1.281924,F
51,-0.776109,mixed,-1.116621,M
51,-0.419801,mixed,-0.372758,F
51,-0.062088,mixed,-1.777833,F
51,0.8219882,mixed,0.8670142,M
51,-0.129085,mixed,-0.45541,F
51,1.1094382,mixed,1.1149682,F
51,-0.265159,mixed,-0.620713,F
51,0.4026692,mixed,0.9496652,F
52,0.9675862,boys,1.6108772,M
52,0.4026692,boys,-1.860484,M
52,-0.555112,boys,0.3711052,M
52,1.0396082,boys,0.0404992,M
52,2.2031212,boys,1.5282252,M
52,0.9675862,boys,0.9496652,M
52,-1.62373,boys,-0.042152,M
52,0.0043222,boys,-0.124804,M
52,-0.699505,boys,-0.620713,M
52,-0.555112,boys,-1.529879,M
52,-0.555112,boys,0.0404992,M
52,0.4026692,boys,-0.45541,M
52,1.1094382,boys,0.2058022,M
52,-0.197611,boys,0.3711052,M
52,1.5792202,boys,0.9496652,M
52,2.0397092,boys,1.8588312,M
52,1.9003352,boys,1.9414832,M
52,-0.419801,boys,-1.364576,M
52,0.9675862,boys,0.2884532,M
52,0.7472282,boys,-0.042152,M
52,-0.197611,boys,-0.372758,M
52,-0.85267,boys,-0.124804,M
52,1.9003352,boys,1.2802712,M
52,0.1340672,boys,0.3711052,M
52,-1.62373,boys,-1.116621,M
52,-2.108644,boys,0.5364082,M
52,-1.029067,boys,-1.529879,M
52,1.0396082,boys,-0.45541,M
52,1.9771072,boys,0.7017112,M
52,1.1758492,boys,-1.116621,M
52,-0.776109,boys,-0.538061,M
52,-0.129085,boys,1.6935282,M
52,1.1094382,boys,0.3711052,M
52,1.1758492,boys,0.9496652,M
52,1.6618062,boys,0.6190592,M
52,1.9003352,boys,1.4455742,M
52,-0.85267,boys,-0.951318,M
52,-0.197611,boys,-0.703364,M
52,0.6107292,boys,-0.207455,M
52,0.2613242,boys,0.8670142,M
52,0.0043222,boys,-0.124804,M
52,1.3747412,boys,0.6190592,M
52,1.0396082,boys,0.6190592,M
52,-0.623051,boys,-0.372758,M
52,1.0396082,boys,0.7017112,M
52,-0.129085,boys,-1.03397,M
52,0.8219882,boys,-0.372758,M
52,1.3101422,boys,0.7843622,M
52,-0.623051,boys,-1.943136,M
52,1.5792202,boys,0.3711052,M
52,-1.723882,boys,-0.620713,M
52,1.3101422,boys,0.5364082,M
52,2.2031212,boys,1.6108772,M
52,0.8965662,boys,0.7017112,M
52,1.3747412,boys,0.0404992,M
52,2.4086922,boys,2.3547402,M
52,0.4026692,boys,0.2884532,M
52,-0.492781,boys,-1.943136,M
52,0.8219882,boys,0.3711052,M
52,2.1029752,boys,1.5282252,M
52,2.5323522,boys,2.0241342,M
53,-0.129085,girls,0.0404992,F
53,0.1340672,girls,0.6190592,F
53,-1.118624,girls,-1.447227,F
53,0.4026692,girls,0.6190592,F
53,2.4086922,girls,1.2802712,F
53,1.1094382,girls,-0.042152,F
53,0.1941492,girls,0.1231502,F
53,1.6618062,girls,1.1149682,F
53,1.8138272,girls,0.7017112,F
53,0.0735362,girls,-0.868667,F
53,0.1340672,girls,-0.042152,F
53,0.2613242,girls,-0.042152,F
53,2.9246672,girls,0.6190592,F
53,1.8138272,girls,0.6190592,F
53,3.1340482,girls,1.4455742,F
53,1.5061852,girls,1.9414832,F
53,1.5792202,girls,0.4537562,F
53,-0.338842,girls,-0.703364,F
53,1.1758492,girls,0.3711052,F
53,-0.338842,girls,-0.620713,F
53,-1.118624,girls,-1.529879,F
53,0.4781942,girls,0.1231502,F
53,0.9675862,girls,-0.290107,F
53,1.7348992,girls,1.7761802,F
53,3.3747382,girls,2.0241342,F
53,0.7472282,girls,0.3711052,F
53,2.7018012,girls,1.1976192,F
53,2.4086922,girls,1.0323172,F
53,-0.197611,girls,-0.124804,F
53,2.1029752,girls,0.5364082,F
53,1.9003352,girls,1.8588312,F
53,-0.555112,girls,0.4537562,F
53,0.9675862,girls,-0.207455,F
53,1.1094382,girls,1.3629222,F
53,1.6618062,girls,1.4455742,F
53,-1.118624,girls,-0.786016,F
53,0.3280722,girls,0.6190592,F
53,1.9771072,girls,1.0323172,F
53,0.6107292,girls,0.3711052,F
53,1.2405332,girls,0.7843622,F
53,1.6618062,girls,0.1231502,F
53,-1.029067,girls,-0.45541,F
53,0.6787592,girls,-0.124804,F
53,-0.062088,girls,0.3711052,F
53,-1.962075,girls,-2.439045,F
53,-1.438662,girls,-1.364576,F
53,-0.492781,girls,-0.786016,F
53,0.1941492,girls,0.4537562,F
53,1.1758492,girls,-0.372758,F
53,1.8138272,girls,0.9496652,F
53,2.2031212,girls,0.9496652,F
53,1.6618062,girls,0.8670142,F
53,2.4086922,girls,0.0404992,F
53,2.9246672,girls,2.1067862,F
53,-1.219486,girls,-1.777833,F
53,2.7960982,girls,1.6935282,F
53,0.8219882,girls,0.5364082,F
53,0.6107292,girls,0.4537562,F
53,2.5323522,girls,-0.372758,F
53,0.2613242,girls,0.0404992,F
53,0.5443412,girls,1.1976192,F
53,2.6267392,girls,0.9496652,F
53,2.2031212,girls,0.9496652,F
53,-0.699505,girls,-1.03397,F
53,1.1758492,girls,0.8670142,F
53,2.7960982,girls,1.5282252,F
53,0.7472282,girls,0.6190592,F
53,2.7960982,girls,0.7843622,F
53,2.5323522,girls,0.8670142,F
53,0.2613242,girls,0.7843622,F
54,0.2613242,mixed,0.2884532,M
54,-1.62373,mixed,0.2058022,M
54,-1.118624,mixed,1.0323172,F
54,-0.265159,mixed,0.9496652,F
54,-0.062088,mixed,1.1976192,F
54,-0.265159,mixed,0.3711052,M
54,-0.776109,mixed,-0.538061,F
54,-1.219486,mixed,1.1976192,M
55,2.2031212,mixed,1.4455742,F
55,1.6618062,mixed,0.8670142,F
55,2.6267392,mixed,1.6935282,F
55,0.1340672,mixed,0.1231502,F
55,0.2613242,mixed,0.2058022,M
55,0.6787592,mixed,0.6190592,F
55,0.0735362,mixed,0.2884532,M
55,0.1340672,mixed,-0.868667,M
55,0.8219882,mixed,0.6190592,F
55,1.6618062,mixed,1.1149682,F
55,0.4026692,mixed,1.6935282,M
55,0.8219882,mixed,1.1976192,M
55,1.3747412,mixed,2.1067862,M
55,0.4781942,mixed,0.6190592,M
55,0.6107292,mixed,-0.951318,M
55,0.7472282,mixed,0.5364082,M
55,1.4395322,mixed,1.0323172,M
55,1.5792202,mixed,0.3711052,M
55,2.2031212,mixed,0.6190592,F
55,-0.338842,mixed,-0.703364,F
55,1.7348992,mixed,1.0323172,F
55,1.3101422,mixed,0.4537562,M
55,-1.118624,mixed,-2.521696,M
55,-0.197611,mixed,0.6190592,M
55,-0.197611,mixed,0.1231502,F
55,1.0396082,mixed,0.2058022,M
55,1.6618062,mixed,-0.372758,F
55,1.3747412,mixed,0.1231502,M
55,-0.265159,mixed,-0.45541,F
55,0.2613242,mixed,-0.538061,F
55,-1.438662,mixed,-2.356393,M
55,0.0735362,mixed,0.0404992,M
55,0.8965662,mixed,0.0404992,F
55,-0.623051,mixed,-0.786016,M
55,2.0397092,mixed,2.0241342,M
55,2.2031212,mixed,-0.124804,F
55,2.2031212,mixed,0.5364082,F
55,0.1340672,mixed,-0.703364,F
55,2.0397092,mixed,1.5282252,F
55,-1.029067,mixed,0.1231502,M
55,1.3747412,mixed,1.6108772,F
55,1.1094382,mixed,1.8588312,M
55,0.8965662,mixed,-0.620713,M
55,0.9675862,mixed,1.2802712,M
55,0.1340672,mixed,-1.281924,M
55,-0.338842,mixed,-0.372758,F
55,0.0043222,mixed,-0.207455,M
55,0.4781942,mixed,-0.786016,F
55,-0.776109,mixed,0.6190592,F
55,1.3101422,mixed,0.4537562,F
55,-0.265159,mixed,-0.538061,F
56,1.3747412,mixed,1.1976192,F
56,-1.219486,mixed,-0.372758,M
56,0.6107292,mixed,0.4537562,M
56,0.7472282,mixed,0.3711052,F
56,-0.197611,mixed,0.8670142,M
56,-0.555112,mixed,-0.703364,F
56,-1.118624,mixed,-0.207455,F
56,1.6618062,mixed,0.6190592,F
56,-0.85267,mixed,-1.03397,M
56,0.9675862,mixed,0.0404992,F
56,0.2613242,mixed,0.5364082,F
56,0.9675862,mixed,-0.786016,F
56,-1.962075,mixed,-0.372758,F
56,-0.338842,mixed,0.2884532,F
56,0.8219882,mixed,1.1976192,F
56,0.9675862,mixed,-0.207455,M
56,1.5792202,mixed,0.2884532,F
56,1.7348992,mixed,-0.703364,F
56,-0.492781,mixed,0.6190592,F
56,-3.666072,mixed,-1.695182,M
56,-0.338842,mixed,-0.703364,F
56,-1.836687,mixed,-0.45541,M
56,1.3747412,mixed,0.6190592,F
56,1.6618062,mixed,0.6190592,M
56,-1.723882,mixed,-1.03397,F
56,-0.265159,mixed,-1.860484,F
56,-0.419801,mixed,-1.281924,M
56,-0.129085,mixed,-0.124804,F
56,-0.623051,mixed,-0.290107,M
56,-0.699505,mixed,0.1231502,F
56,0.8219882,mixed,0.7843622,M
56,0.5443412,mixed,0.7017112,M
56,-1.029067,mixed,-1.529879,M
56,-1.335315,mixed,-1.199273,F
56,1.4395322,mixed,1.1976192,F
56,-1.335315,mixed,-0.620713,M
56,0.8965662,mixed,1.7761802,M
56,0.4026692,mixed,-0.372758,M
57,1.0396082,boys,0.3711052,M
57,0.5443412,boys,-0.124804,M
57,-0.492781,boys,0.6190592,M
57,-2.108644,boys,-0.951318,M
57,-0.197611,boys,-0.45541,M
57,1.8138272,boys,1.4455742,M
57,0.4026692,boys,-0.207455,M
57,0.0735362,boys,-1.529879,M
57,0.8965662,boys,1.7761802,M
57,0.8965662,boys,0.5364082,M
57,1.3101422,boys,2.1067862,M
57,1.0396082,boys,-0.124804,M
57,0.0735362,boys,0.3711052,M
57,-0.265159,boys,-0.868667,M
57,-0.492781,boys,-1.281924,M
57,-0.492781,boys,0.0404992,M
57,-0.85267,boys,0.3711052,M
57,-0.419801,boys,1.1149682,M
57,-1.219486,boys,0.0404992,M
57,0.0043222,boys,0.4537562,M
57,0.3280722,boys,-0.538061,M
57,-0.85267,boys,-1.364576,M
57,-1.335315,boys,-1.777833,M
57,-0.197611,boys,0.1231502,M
57,-1.219486,boys,-0.703364,M
57,-1.723882,boys,-1.860484,M
57,0.2613242,boys,0.0404992,M
57,0.5443412,boys,0.3711052,M
57,-0.265159,boys,0.2884532,M
57,0.7472282,boys,-0.620713,M
57,0.8219882,boys,0.1231502,M
57,-0.699505,boys,-0.951318,M
57,-1.526653,boys,-1.03397,M
57,1.0396082,boys,-1.116621,M
57,1.0396082,boys,0.2058022,M
57,0.3280722,boys,0.7843622,M
57,-0.338842,boys,-1.943136,M
57,0.7472282,boys,0.7843622,M
57,-1.962075,boys,-2.521696,M
57,0.8965662,boys,1.0323172,M
57,-0.129085,boys,-0.372758,M
57,0.6107292,boys,0.2884532,M
57,1.6618062,boys,1.1976192,M
57,-0.776109,boys,-0.290107,M
57,0.6787592,boys,1.3629222,M
57,0.8219882,boys,0.7843622,M
57,-0.699505,boys,-0.124804,M
57,0.5443412,boys,0.2058022,M
57,0.5443412,boys,0.1231502,M
