id,sch,gr,cltype,hdeg,clad,exp,trace,read,math,ses,schtype,sx,eth,birthq,birthy,yrs,tch
10170,79,2,reg,MS/MA/MEd,1,17,W,560,545,F,rural,F,W,1979:3,1979,2.0,1369
101707,59,1,reg+A,MS/MA/MEd,1,12,W,558,562,F,urban,F,W,1980:3,1980,1.0,1025
101707,59,2,reg+A,MS/MA/MEd,1,13,W,588,599,F,urban,F,W,1980:3,1980,2.0,1029
101707,59,3,reg+A,MS/MA/MEd,1,7,W,620,629,N,urban,F,W,1980:3,1980,3.0,1033
101724,47,K,small,MS/MA/MEd,PEND,11,W,451,520,N,rural,F,W,1980:2,1980,0.0,775
101724,47,1,small,MS/MA/MEd,1,4,W,492,572,N,rural,F,W,1980:2,1980,1.0,781
101724,47,2,small,MS/MA/MEd,NOT,35,W,573,620,N,rural,F,W,1980:2,1980,2.0,786
101724,47,3,small,BS/BA,APPR,2,W,587,636,N,rural,F,W,1980:2,1980,3.0,789
101740,46,1,small,BS/BA,1,18,W,571,512,N,suburb,F,W,1979:2,1979,1.0,764
101740,46,2,small,BS/BA,1,15,W,627,596,N,suburb,F,W,1979:2,1979,2.0,768
101757,57,K,small,MS/MA/MEd,1,8,W,393,478,N,rural,F,W,1980:2,1980,0.0,979
101757,57,1,small,MS/MA/MEd,1,15,W,482,520,N,rural,F,W,1980:2,1980,1.0,983
101757,57,2,small,MS/MA/MEd,1,11,W,577,541,N,rural,F,W,1980:2,1980,2.0,986
101757,57,3,small,BS/BA,1,18,W,644,585,N,rural,F,W,1980:2,1980,3.0,991
101774,30,K,reg+A,MS/MA/MEd,APPR,24,W,503,559,F,inner,F,B,1980:2,1980,0.0,518
101774,30,1,reg,BS/BA,APPR,2,W,448,495,F,inner,F,B,1980:2,1980,1.0,520
101774,30,2,reg,BS/BA,APPR,1,W,476,533,F,inner,F,B,1980:2,1980,2.0,524
101774,30,3,reg,BS/BA,NOT,3,W,542,562,F,inner,F,B,1980:2,1980,3.0,527
101786,37,K,reg,BS/BA,1,5,W,407,484,F,urban,M,B,1980:3,1980,0.0,640
101786,37,1,reg,BS/BA,1,20,W,488,490,N,urban,M,B,1980:3,1980,1.0,646
101803,32,K,small,BS/BA,APPR,1,B,443,444,F,inner,F,B,1980:3,1980,0.0,541
101803,32,1,small,BS/BA,PROB,1,B,465,512,F,inner,F,B,1980:3,1980,1.0,548
101803,32,2,small,BS/BA,1,30,B,560,554,F,inner,F,B,1980:3,1980,2.0,556
101803,32,3,small,MS/MA/MEd,1,33,B,578,579,F,inner,F,B,1980:3,1980,3.0,562
101825,23,K,reg,BS/BA,1,20,B,468,520,N,suburb,F,B,1980:1,1980,0.0,382
101825,23,1,reg,BS/BA,APPR,2,W,564,529,N,suburb,F,B,1980:1,1980,1.0,387
101825,23,2,reg+A,BS/BA,1,5,B,637,584,N,suburb,F,B,1980:1,1980,2.0,393
101825,23,3,reg+A,MS/MA/MEd,1,20,B,647,651,N,suburb,F,B,1980:1,1980,3.0,398
101830,54,K,small,MS/MA/MEd,1,12,W,440,478,F,suburb,M,W,1979:4,1979,0.0,926
101830,54,1,small,BS/BA,1,23,W,494,526,F,suburb,M,W,1979:4,1979,1.0,930
101830,54,2,small,BS/BA,APPR,1,W,,,F,suburb,M,W,1979:4,1979,2.0,933
101830,54,3,small,MS/MA/MEd,1,24,B,,,F,suburb,M,W,1979:4,1979,3.0,938
101854,51,K,small,MS/MA/MEd,1,15,W,442,513,N,suburb,M,W,1980:2,1980,0.0,850
101854,51,1,small,BS/BA,NOT,23,W,579,484,N,suburb,M,W,1980:2,1980,1.0,859
101854,51,2,small,BS/BA,1,33,W,637,587,N,suburb,M,W,1980:2,1980,2.0,874
101854,51,3,small,BS/BA,1,15,W,665,655,N,suburb,M,W,1980:2,1980,3.0,884
101867,44,3,reg+A,BS/BA,3,17,B,577,570,,suburb,F,B,1979:3,1979,3.0,745
101879,10,1,reg+A,MS/MA/MEd,1,14,W,442,465,F,urban,M,W,1979:4,1979,1.0,167
10188,76,K,reg,BS/BA,1,2,W,,,N,rural,M,W,1980:2,1980,0.0,1325
101894,51,1,reg+A,BS/BA,PROB,2,W,590,584,F,suburb,F,W,1977:4,1977,1.0,867
101919,55,K,reg,MS/MA/MEd,1,13,W,405,459,N,rural,M,W,1980:1,1980,0.0,943
101919,55,1,reg,BS/BA,1,11,W,495,477,N,rural,M,W,1980:1,1980,1.0,947
101919,55,2,reg,MS/MA/MEd,2,13,W,554,520,N,rural,M,W,1980:1,1980,2.0,951
101919,55,3,reg,MS/MA/MEd,3,17,W,564,582,N,rural,M,W,1980:1,1980,3.0,955
101937,51,1,small,MS/MA/MEd,3,14,W,571,612,N,suburb,M,W,1980:1,1980,1.0,858
101948,58,K,small,BS/BA,1,5,W,450,520,N,suburb,M,W,1980:2,1980,0.0,994
101963,9,1,reg,BS/BA,1,11,W,527,538,F,urban,M,W,1979:3,1979,1.0,143
101984,19,1,reg,BS/BA,,15,B,410,433,F,inner,M,B,1979:1,1979,1.0,295
101997,39,K,reg,BS/BA,1,4,W,627,602,N,rural,F,W,1980:2,1980,0.0,663
101997,39,1,reg,BS/BA,1,12,W,629,612,N,rural,F,W,1980:2,1980,1.0,667
101997,39,2,reg,MS/MA/MEd,APPR,1,W,732,659,N,rural,F,W,1980:2,1980,2.0,671
101997,39,3,reg,MS/MA/MEd,1,18,W,713,700,,rural,F,W,1980:2,1980,3.0,675
102006,19,K,reg,BS/BA,1,6,B,447,489,F,inner,F,B,1979:4,1979,0.0,288
102006,19,1,reg+A,MS/MA/MEd,NOT,27,B,503,488,F,inner,F,B,1979:4,1979,1.0,296
102006,19,2,reg+A,BS/BA,NOT,,B,566,557,F,inner,F,B,1979:4,1979,2.0,303
102006,19,3,reg,BS/BA,1,5,W,587,596,F,inner,F,B,1979:4,1979,3.0,306
10201,15,K,small,BS/BA,1,21,B,,,F,inner,M,B,1980:3,1980,0.0,229
10201,15,1,small,BS/BA,1,6,W,431,474,F,inner,M,B,1980:3,1980,1.0,232
102031,23,1,reg,BS/BA,NOT,25,B,521,584,F,suburb,F,W,1980:1,1980,1.0,388
102049,55,1,small,BS/BA,APPR,2,W,521,553,F,rural,M,W,1980:1,1980,1.0,945
102049,55,2,small,MS/MA/MEd,3,14,W,577,577,N,rural,M,W,1980:1,1980,2.0,950
102049,55,3,small,BS/BA,3,16,B,583,636,F,rural,M,W,1980:1,1980,3.0,954
102061,29,2,reg,MS/MA/MEd,1,9,W,544,550,F,inner,M,B,1979:2,1979,2.0,509
102061,29,3,reg,BS/BA,PROB,2,W,593,593,F,inner,M,B,1979:2,1979,3.0,513
102078,27,K,reg,BS/BA,,6,B,448,520,F,inner,F,B,1980:2,1980,0.0,449
102078,27,1,reg,BS/BA,1,27,W,492,486,F,inner,F,B,1980:2,1980,1.0,459
102078,27,2,reg,BS/BA,1,4,B,591,599,F,inner,F,B,1980:2,1980,2.0,465
102090,44,2,reg+A,MS/MA/MEd,1,8,W,542,520,F,suburb,F,B,1980:3,1980,2.0,741
102090,44,3,reg+A,BS/BA,1,18,W,572,536,F,suburb,F,B,1980:3,1980,3.0,746
102112,52,K,reg+A,BS/BA,1,18,W,430,489,N,suburb,F,W,1980:1,1980,0.0,894
102112,52,1,reg,BS/BA,APPR,1,W,478,505,N,suburb,F,W,1980:1,1980,1.0,897
102112,52,2,small,BS/BA,1,27,B,521,522,F,suburb,F,W,1980:1,1980,2.0,902
102112,52,3,small,BS/BA,1,23,W,597,586,N,suburb,F,W,1980:1,1980,3.0,906
102123,57,3,reg+A,BS/BA,1,7,W,633,603,,rural,M,W,1980:3,1980,3.0,993
102143,65,2,reg,MS/MA/MEd,1,9,W,586,545,F,rural,M,W,1979:1,1979,2.0,1131
102143,65,3,reg,BS/BA,1,24,W,633,591,F,rural,M,W,1979:1,1979,3.0,1135
102150,1,3,small,BS/BA,NOT,28,W,559,576,N,rural,F,W,1978:4,1978,3.0,16
102172,58,2,reg,BS/BA,PROB,3,W,542,557,N,suburb,F,W,1979:2,1979,2.0,1006
102172,58,3,reg,BS/BA,1,11,W,622,624,N,suburb,F,W,1979:2,1979,3.0,1012
102185,16,K,reg,MA+,1,8,W,405,399,F,inner,M,B,1980:3,1980,0.0,244
102185,16,1,reg,BS/BA,1,5,W,448,507,F,inner,M,B,1980:3,1980,1.0,251
102200,26,1,reg,MS/MA/MEd,NOT,3,W,477,456,F,inner,M,B,1980:4,1980,1.0,438
102200,26,2,reg,MS/MA/MEd,1,30,B,505,494,F,inner,M,B,1980:4,1980,2.0,441
102200,26,3,reg,MS/MA/MEd,1,22,W,570,552,F,inner,M,B,1980:4,1980,3.0,444
102222,12,K,reg,BS/BA,1,20,W,436,473,F,rural,F,W,1980:2,1980,0.0,191
102233,43,1,small,MS/MA/MEd,NOT,16,W,,,N,suburb,F,A,1979:3,1979,1.0,719
10225,45,K,reg,BS/BA,1,12,W,418,423,F,inner,M,B,1980:1,1980,0.0,748
10225,45,1,reg+A,BS/BA,APPR,1,B,516,507,F,inner,M,B,1980:1,1980,1.0,752
10225,45,2,reg+A,BS/BA,APPR,1,W,532,577,F,inner,M,B,1980:1,1980,2.0,755
10225,45,3,reg+A,MS/MA/MEd,2,11,B,602,639,F,inner,M,B,1980:1,1980,3.0,758
102257,21,1,small,BS/BA,1,4,W,530,545,N,suburb,F,W,1980:1,1980,1.0,336
102257,21,2,small,BS/BA,1,25,B,604,568,N,suburb,F,W,1980:1,1980,2.0,342
102257,21,3,small,BS/BA,NOT,21,W,606,601,N,suburb,F,W,1980:1,1980,3.0,346
102269,25,1,reg,MS/MA/MEd,1,18,W,524,515,N,suburb,M,B,1980:2,1980,1.0,423
102278,56,K,small,BS/BA,APPR,3,W,388,434,F,rural,M,W,1979:4,1979,0.0,957
102278,56,1,small,BS/BA,1,21,W,472,495,F,rural,M,W,1979:4,1979,1.0,963
102294,18,K,reg,BS/BA,,10,B,407,454,N,inner,F,B,1979:4,1979,0.0,284
102311,26,2,reg+A,MS/MA/MEd,1,13,W,560,512,N,inner,M,B,1979:4,1979,2.0,442
102311,26,3,reg+A,MS/MA/MEd,2,13,B,618,580,N,inner,M,B,1979:4,1979,3.0,445
10233,33,K,reg+A,MS/MA/MEd,1,22,W,408,444,F,inner,F,B,1980:3,1980,0.0,571
102336,15,K,reg,MS/MA/MEd,1,11,B,428,506,F,inner,M,B,1980:1,1980,0.0,230
102336,15,1,reg,MS/MA/MEd,1,11,W,471,507,F,inner,M,B,1980:1,1980,1.0,234
102343,28,K,small,BS/BA,,2,W,437,494,N,inner,F,B,1979:4,1979,0.0,476
102343,28,1,reg,BS/BA,PROB,1,B,530,486,N,inner,F,B,1979:4,1979,1.0,487
102362,68,K,reg,MS/MA/MEd,3,16,W,503,528,N,rural,M,W,1980:3,1980,0.0,1178
102362,68,1,reg,BS/BA,PROB,1,W,548,545,N,rural,M,W,1980:3,1980,1.0,1182
102362,68,2,reg,MS/MA/MEd,APPR,2,W,582,603,N,rural,M,W,1980:3,1980,2.0,1190
102362,68,3,small,BS/BA,PROB,0,W,620,616,N,rural,M,W,1980:3,1980,3.0,1194
102384,60,2,small,BS/BA,1,6,W,554,572,F,urban,M,W,1979:1,1979,2.0,1041
102384,60,3,small,BS/BA,1,14,W,577,582,F,urban,M,W,1979:1,1979,3.0,1044
102393,11,1,reg,MS/MA/MEd,1,11,W,512,612,N,rural,F,W,1979:3,1979,1.0,179
102393,11,2,reg,BS/BA,1,25,W,568,590,N,rural,F,W,1979:3,1979,2.0,184
102393,11,3,reg,BS/BA,1,37,W,599,631,N,rural,F,W,1979:3,1979,3.0,188
102417,22,3,small,MS/MA/MEd,2,33,B,,,N,inner,M,B,1980:1,1980,3.0,374
102422,56,K,small,BS/BA,1,21,W,400,418,N,rural,M,W,1979:4,1979,0.0,958
102422,56,1,small,MS/MA/MEd,1,4,W,426,441,N,rural,M,W,1979:4,1979,1.0,962
102448,76,K,small,MS/MA/MEd,1,8,W,413,439,N,rural,M,W,1980:1,1980,0.0,1321
102448,77,1,small,BS/BA,1,9,W,524,553,N,rural,M,W,1980:1,1980,1.0,1328
102448,77,2,small,BS/BA,APPR,0,W,579,557,N,rural,M,W,1980:1,1980,2.0,1334
102448,77,3,small,BS/BA,1,7,W,608,574,N,rural,M,W,1980:1,1980,3.0,1341
10246,16,1,reg,BS/BA,1,5,W,474,507,F,inner,M,B,1978:4,1978,1.0,251
10246,16,2,reg,BS/BA,NOT,1,B,520,570,F,inner,M,B,1978:4,1978,2.0,256
10246,16,3,reg+A,MS/MA/MEd,3,23,B,580,561,F,inner,M,B,1978:4,1978,3.0,264
102462,15,1,reg,MS/MA/MEd,1,11,W,465,500,F,inner,F,B,1980:2,1980,1.0,234
102462,15,2,reg,MS/MA/MEd,1,11,W,533,536,F,inner,F,B,1980:2,1980,2.0,237
102473,36,2,reg+A,BS/BA,1,12,W,602,546,N,suburb,M,W,1979:3,1979,2.0,633
102473,36,3,reg+A,BS/BA,NOT,29,W,602,593,N,suburb,M,W,1979:3,1979,3.0,637
102488,48,K,small,MS/MA/MEd,1,17,W,424,478,F,urban,F,W,1979:4,1979,0.0,793
102488,48,1,small,MS/MA/MEd,1,14,W,462,481,F,urban,F,W,1979:4,1979,1.0,798
102488,48,2,small,BS/BA,1,28,W,,,,urban,F,W,1979:4,1979,2.0,805
102488,48,3,small,BS/BA,1,13,W,,,F,urban,F,W,1979:4,1979,3.0,810
102508,65,2,reg+A,BS/BA,1,19,W,588,590,F,rural,M,W,1979:2,1979,2.0,1132
102508,65,3,reg+A,BS/BA,NOT,2,W,614,620,F,rural,M,W,1979:2,1979,3.0,1136
102522,67,1,reg,BS/BA,1,7,W,558,557,N,rural,M,W,1980:3,1980,1.0,1167
102536,52,2,small,BS/BA,APPR,2,W,573,543,N,suburb,F,B,1979:4,1979,2.0,900
102559,26,2,reg,MS/MA/MEd,1,30,B,555,522,F,inner,F,B,1980:1,1980,2.0,441
102574,5,1,small,MS/MA/MEd,1,9,W,553,529,F,rural,M,W,1979:2,1979,1.0,71
102574,5,2,small,BS/BA,3,12,W,559,528,N,rural,M,W,1979:2,1979,2.0,74
102574,5,3,small,BS/BA,1,21,W,559,546,,rural,M,W,1979:2,1979,3.0,79
102589,36,K,reg+A,MS/MA/MEd,1,14,W,431,468,N,suburb,M,W,1980:2,1980,0.0,625
102589,36,1,reg,MS/MA/MEd,3,18,W,499,518,N,suburb,M,W,1980:2,1980,1.0,628
102589,36,2,reg,BS/BA,1,12,W,564,603,,suburb,M,W,1980:2,1980,2.0,631
102589,36,3,reg,BS/BA,PROB,22,B,,,N,suburb,M,W,1980:2,1980,3.0,636
102604,8,K,small,BS/BA,1,8,W,436,513,N,rural,F,W,1980:2,1980,0.0,111
102614,13,K,reg+A,BS/BA,1,6,W,490,626,F,rural,F,W,1979:4,1979,0.0,206
102614,13,2,reg,MS/MA/MEd,1,19,W,643,632,F,rural,F,W,1979:4,1979,2.0,211
102614,13,3,reg,BS/BA,PROB,0,W,644,645,,rural,F,W,1979:4,1979,3.0,214
102637,48,K,reg,MS/MA/MEd,1,4,W,,513,N,urban,M,W,1980:2,1980,0.0,795
102648,77,3,small,BS/BA,APPR,2,W,588,588,N,rural,F,W,1979:4,1979,3.0,1340
102671,51,K,reg+A,MA+,1,12,W,442,513,N,suburb,M,B,1980:1,1980,0.0,855
102671,51,1,reg+A,BS/BA,1,6,W,524,512,N,suburb,M,B,1980:1,1980,1.0,870
102671,51,2,reg+A,MS/MA/MEd,1,15,W,573,599,N,suburb,M,B,1980:1,1980,2.0,881
102671,51,3,reg+A,MS/MA/MEd,1,18,W,604,612,N,suburb,M,B,1980:1,1980,3.0,890
10268,2,3,reg+A,MS/MA/MEd,1,19,W,665,663,F,urban,F,W,1979:2,1979,3.0,30
102680,3,1,reg+A,MS/MA/MEd,NOT,20,W,604,584,N,rural,M,W,1979:4,1979,1.0,41
102680,3,2,reg+A,BS/BA,1,11,W,709,603,N,rural,M,W,1979:4,1979,2.0,46
102680,3,3,reg+A,MS/MA/MEd,2,13,W,654,629,N,rural,M,W,1979:4,1979,3.0,51
102701,49,K,reg+A,BS/BA,1,9,W,468,484,N,rural,M,W,1980:2,1980,0.0,816
102701,49,1,reg,BS/BA,1,20,W,629,562,N,rural,M,W,1980:2,1980,1.0,818
102701,49,2,reg,MS/MA/MEd,1,11,W,643,632,N,rural,M,W,1980:2,1980,2.0,822
102701,49,3,small,MS/MA/MEd,1,4,W,644,711,N,rural,M,W,1980:2,1980,3.0,824
102717,38,K,reg,MS/MA/MEd,1,13,W,403,399,F,rural,M,W,1980:2,1980,0.0,650
102717,38,1,reg+A,MS/MA/MEd,1,18,W,,,F,rural,M,W,1980:2,1980,1.0,654
102730,48,K,reg+A,,,,,439,449,F,urban,M,W,1980:3,1980,0.0,797
102730,48,1,small,MS/MA/MEd,1,14,W,519,542,N,urban,M,W,1980:3,1980,1.0,798
102753,51,K,reg+A,MA+,1,12,W,450,489,N,suburb,M,W,1980:1,1980,0.0,855
102753,51,1,reg,MS/MA/MEd,1,12,W,495,510,F,suburb,M,W,1980:1,1980,1.0,863
102764,52,3,small,MS/MA/MEd,1,6,W,,,,suburb,M,W,1978:2,1978,3.0,905
102777,28,1,small,BS/BA,PROB,2,B,447,446,F,inner,F,B,1980:3,1980,1.0,485
102800,51,K,reg+A,BS/BA,1,5,B,,,N,suburb,M,W,1980:1,1980,0.0,854
102814,51,K,reg,BS/BA,1,11,W,443,506,N,suburb,F,W,1980:2,1980,0.0,852
102814,51,1,reg,BS/BA,PROB,1,B,490,532,N,suburb,F,W,1980:2,1980,1.0,860
102814,51,2,reg+A,Ed.S,1,9,W,599,587,N,suburb,F,W,1980:2,1980,2.0,879
102814,51,3,reg+A,MS/MA/MEd,2,15,W,629,639,N,suburb,F,W,1980:2,1980,3.0,889
102825,51,2,reg+A,MS/MA/MEd,1,21,W,709,648,N,suburb,F,W,1980:3,1980,2.0,882
10283,55,1,small,MS/MA/MEd,1,11,W,472,481,N,rural,M,W,1980:3,1980,1.0,946
10283,55,2,small,MS/MA/MEd,1,14,W,544,494,N,rural,M,W,1980:3,1980,2.0,949
10283,55,3,small,MS/MA/MEd,2,10,W,575,573,F,rural,M,W,1980:3,1980,3.0,953
102846,16,2,reg+A,MS/MA/MEd,1,5,W,517,572,F,inner,F,B,1979:2,1979,2.0,258
102846,16,3,reg+A,BS/BA,1,26,B,572,585,F,inner,F,B,1979:2,1979,3.0,265
102860,52,1,reg+A,MS/MA/MEd,1,13,W,450,474,F,suburb,M,B,1980:2,1980,1.0,899
102879,17,K,reg+A,BS/BA,1,8,B,408,494,F,suburb,F,B,1980:1,1980,0.0,269
102879,17,1,reg,BS/BA,1,16,W,472,474,F,suburb,F,B,1980:1,1980,1.0,272
102892,44,2,reg+A,MS/MA/MEd,1,8,W,529,504,F,suburb,F,B,1980:2,1980,2.0,741
102892,44,3,reg+A,BS/BA,1,18,W,583,564,F,suburb,F,B,1980:2,1980,3.0,746
102913,33,K,small,BS/BA,,14,B,442,494,F,inner,M,B,1980:1,1980,0.0,568
102913,33,1,small,BS/BA,NOT,26,B,497,542,F,inner,M,B,1980:1,1980,1.0,573
102913,33,2,small,BS/BA,PROB,4,W,557,577,F,inner,M,B,1980:1,1980,2.0,579
102913,33,3,small,BS/BA,1,29,B,570,586,F,inner,M,B,1980:1,1980,3.0,586
102922,52,K,reg+A,BS/BA,1,18,W,470,536,N,suburb,F,W,1980:3,1980,0.0,894
102943,39,2,reg,MS/MA/MEd,APPR,1,W,541,554,F,rural,F,W,1979:1,1979,2.0,671
102943,39,3,reg,MS/MA/MEd,1,18,W,,,F,rural,F,W,1979:1,1979,3.0,675
102954,51,1,small,BS/BA,1,9,W,558,592,N,suburb,M,W,1979:3,1979,1.0,857
102967,76,K,small,MS/MA/MEd,1,8,W,425,489,N,rural,M,W,1979:4,1979,0.0,1321
102967,77,1,small,MS/MA/MEd,1,14,W,501,520,N,rural,M,W,1979:4,1979,1.0,1329
102967,77,2,small,BS/BA,1,6,W,584,545,N,rural,M,W,1979:4,1979,2.0,1335
102967,77,3,small,BS/BA,APPR,2,W,626,603,N,rural,M,W,1979:4,1979,3.0,1340
10298,34,K,small,BS/BA,APPR,2,W,467,500,N,rural,F,W,1980:3,1980,0.0,590
102993,73,3,small,BS/BA,1,8,W,,,N,rural,M,W,1980:1,1980,3.0,1283
103007,75,K,reg+A,MS/MA/MEd,1,11,W,447,528,N,rural,F,W,1980:1,1980,0.0,1306
103007,75,1,reg+A,Ed.S,1,18,W,536,538,N,rural,F,W,1980:1,1980,1.0,1312
103007,75,2,reg+A,BS/BA,1,33,W,579,572,N,rural,F,W,1980:1,1980,2.0,1316
103007,75,3,reg+A,BS/BA,1,7,W,618,620,N,rural,F,W,1980:1,1980,3.0,1320
103017,32,3,reg,MS/MA/MEd,3,25,B,592,597,F,inner,M,B,1978:3,1978,3.0,563
103030,19,1,reg,BS/BA,NOT,3,B,,500,F,inner,M,B,1978:4,1978,1.0,293
103056,33,2,reg+A,BS/BA,NOT,6,W,520,483,F,inner,F,B,1979:1,1979,2.0,583
103067,4,K,reg,BS/BA,1,8,W,407,449,F,suburb,M,W,1979:3,1979,0.0,53
103067,4,1,reg,MS/MA/MEd,1,8,W,436,449,F,suburb,M,W,1979:3,1979,1.0,57
103067,4,2,reg+A,BS/BA,1,33,W,488,497,F,suburb,M,W,1979:3,1979,2.0,62
103067,4,3,reg+A,MS/MA/MEd,APPR,2,W,554,540,F,suburb,M,W,1979:3,1979,3.0,66
103086,69,K,reg+A,MS/MA/MEd,1,6,W,443,506,N,rural,F,W,1980:2,1980,0.0,1202
103086,69,1,reg+A,BS/BA,3,16,W,558,532,N,rural,F,W,1980:2,1980,1.0,1205
103086,69,2,reg+A,BS/BA,1,8,W,618,557,N,rural,F,W,1980:2,1980,2.0,1209
103086,69,3,reg+A,BS/BA,3,12,W,647,612,N,rural,F,W,1980:2,1980,3.0,1213
103097,11,1,reg+A,BS/BA,1,16,W,530,578,N,rural,M,W,1980:3,1980,1.0,181
103097,11,2,reg+A,BS/BA,NOT,4,B,596,584,N,rural,M,W,1980:3,1980,2.0,185
103115,68,1,reg+A,MS/MA/MEd,1,9,W,483,578,F,rural,M,W,1979:3,1979,1.0,1187
103115,68,2,reg+A,BS/BA,APPR,2,W,532,582,F,rural,M,W,1979:3,1979,2.0,1192
103115,68,3,reg+A,MS/MA/MEd,1,19,W,564,612,F,rural,M,W,1979:3,1979,3.0,1199
103137,17,K,reg,BS/BA,1,0,W,436,520,N,suburb,F,A,1980:1,1980,0.0,268
103137,17,1,reg,BS/BA,1,16,W,505,553,N,suburb,F,A,1980:1,1980,1.0,272
103137,17,2,small,BS/BA,1,18,W,637,620,N,suburb,F,A,1980:1,1980,2.0,274
103137,17,3,small,BS/BA,NOT,8,B,618,684,N,suburb,F,A,1980:1,1980,3.0,278
10314,67,K,reg+A,BS/BA,1,13,W,424,444,F,rural,M,W,1980:3,1980,0.0,1165
10314,67,2,reg+A,MS/MA/MEd,1,27,W,559,607,F,rural,M,W,1980:3,1980,2.0,1171
10314,67,3,reg+A,MS/MA/MEd,3,19,W,593,648,F,rural,M,W,1980:3,1980,3.0,1174
103143,39,K,small,BS/BA,1,2,W,431,500,N,rural,F,W,1979:4,1979,0.0,661
103143,39,1,small,BS/BA,3,19,W,604,553,F,rural,F,W,1979:4,1979,1.0,666
103143,39,2,small,Ed.D/Ph.D,3,12,W,604,648,N,rural,F,W,1979:4,1979,2.0,670
103143,39,3,small,MS/MA/MEd,1,3,W,614,636,F,rural,F,W,1979:4,1979,3.0,673
103161,36,2,reg+A,BS/BA,1,12,W,622,593,N,suburb,M,W,1980:3,1980,2.0,633
103161,36,3,reg+A,BS/BA,NOT,29,W,633,651,N,suburb,M,W,1980:3,1980,3.0,637
103174,19,K,reg+A,BS/BA,PROB,0,W,,,F,inner,F,B,1979:4,1979,0.0,289
103174,19,1,reg,BS/BA,,15,B,471,486,F,inner,F,B,1979:4,1979,1.0,295
103174,51,2,reg+A,Ed.S,1,9,W,,,,suburb,F,B,1979:4,1979,2.0,879
103174,51,3,reg+A,MS/MA/MEd,2,15,W,670,678,N,suburb,F,B,1979:4,1979,3.0,889
103199,4,2,reg+A,BS/BA,1,33,W,,,N,suburb,F,W,1980:1,1980,2.0,62
103217,41,1,reg+A,BS/BA,PROB,3,W,651,612,N,suburb,M,W,1978:1,1978,1.0,700
103217,41,2,reg,BS/BA,1,4,W,732,721,N,suburb,M,W,1978:1,1978,2.0,703
103217,41,3,reg,MS/MA/MEd,1,19,W,675,678,N,suburb,M,W,1978:1,1978,3.0,708
103227,74,K,reg+A,MS/MA/MEd,1,8,W,,,F,rural,F,W,1980:3,1980,0.0,1290
103247,16,K,reg,MA+,1,8,W,411,423,F,inner,F,B,1980:1,1980,0.0,244
103247,16,1,reg+A,MS/MA/MEd,1,4,W,474,484,F,inner,F,B,1980:1,1980,1.0,252
103247,16,2,reg,MS/MA/MEd,1,9,W,536,518,F,inner,F,B,1980:1,1980,2.0,257
103247,16,3,reg,MS/MA/MEd,1,26,B,610,586,F,inner,F,B,1980:1,1980,3.0,262
103265,72,K,reg+A,MS/MA/MEd,1,10,W,442,506,F,rural,M,W,1980:1,1980,0.0,1254
103265,72,1,reg+A,BS/BA,1,14,B,544,572,F,rural,M,W,1980:1,1980,1.0,1260
103265,72,2,reg+A,MS/MA/MEd,1,8,W,622,607,F,rural,M,W,1980:1,1980,2.0,1264
103265,72,3,reg+A,BS/BA,1,11,W,639,639,F,rural,M,W,1980:1,1980,3.0,1270
103272,35,2,reg+A,BS/BA,APPR,2,W,669,674,F,rural,M,,1980:4,1980,2.0,617
10329,4,K,reg,BS/BA,1,8,W,436,468,N,suburb,M,W,1980:3,1980,0.0,53
10329,4,1,reg,MS/MA/MEd,1,8,W,487,500,N,suburb,M,W,1980:3,1980,1.0,57
10329,4,2,reg,MS/MA/MEd,1,22,W,650,632,N,suburb,M,W,1980:3,1980,2.0,61
10329,4,3,reg,MS/MA/MEd,1,15,W,618,629,N,suburb,M,W,1980:3,1980,3.0,65
103290,54,1,reg+A,BS/BA,PROB,4,W,516,500,F,suburb,F,B,1980:3,1980,1.0,932
103290,54,2,reg+A,MS/MA/MEd,1,19,W,599,572,F,suburb,F,B,1980:3,1980,2.0,936
103290,54,3,reg+A,MS/MA/MEd,1,19,B,614,610,F,suburb,F,B,1980:3,1980,3.0,940
103312,72,K,reg+A,MS/MA/MEd,1,10,W,437,478,F,rural,M,W,1980:1,1980,0.0,1254
103312,72,1,reg,BS/BA,1,8,W,,,F,rural,M,W,1980:1,1980,1.0,1257
103329,77,3,reg+A,MS/MA/MEd,2,15,W,,,F,rural,M,W,1979:1,1979,3.0,1345
103340,72,K,reg+A,MS/MA/MEd,1,10,W,421,429,N,rural,F,W,1980:2,1980,0.0,1254
103340,72,1,reg,BS/BA,1,15,W,604,612,N,rural,F,W,1980:2,1980,1.0,1258
103360,51,1,reg+A,BS/BA,1,4,W,553,515,F,suburb,F,B,1979:1,1979,1.0,868
103360,51,2,reg+A,Ed.S,1,9,W,554,543,F,suburb,F,B,1979:1,1979,2.0,879
103360,51,3,reg+A,MS/MA/MEd,2,15,W,,,,suburb,F,B,1979:1,1979,3.0,889
103370,56,3,reg+A,MS/MA/MEd,1,15,W,,,N,rural,M,W,1979:3,1979,3.0,977
103387,50,1,reg+A,BS/BA,1,17,W,487,512,F,rural,F,W,1980:3,1980,1.0,838
103409,24,K,reg+A,MS/MA/MEd,1,10,W,430,468,F,suburb,F,B,1980:1,1980,0.0,402
103409,24,1,reg,BS/BA,1,3,B,540,549,F,suburb,F,B,1980:1,1980,1.0,405
