child,family,community,chldcov,famcov,commcov
13452,1732,229,0.135482,-0.166063,-0.9165345
13453,1733,229,0.541957,0.057795,-0.9165345
13465,1734,229,0.368799,0.181028,-0.9165345
13459,1735,229,0.233317,-0.518329,-0.9165345
13460,1735,229,0.233317,-0.518329,-0.9165345
13470,1736,229,0.30864,0.020065,-0.9165345
13480,1738,229,0.0,-0.395096,-0.9165345
13481,1739,229,0.541957,-0.04283,-0.9165345
13482,1739,229,0.541957,-0.04283,-0.9165345
13483,1739,229,0.368799,-0.04283,-0.9165345
13487,1740,229,0.541957,-0.395096,-0.9165345
13488,1740,229,0.368799,-0.395096,-0.9165345
13493,1741,229,-0.274741,0.057795,-0.9165345
13495,1742,229,0.207057,0.181028,-0.9165345
13496,1742,229,0.207057,0.181028,-0.9165345
13497,1742,229,0.135482,0.181028,-0.9165345
13498,1743,229,-0.101583,-0.171238,-0.9165345
13532,1749,229,-0.101583,0.181028,-0.9165345
13533,1749,229,-0.274741,0.181028,-0.9165345
13535,1750,229,0.541957,0.181028,-0.9165345
13539,1751,229,0.368799,-0.04283,-0.9165345
12381,1758,230,-0.173158,1.31583,-0.1446088
12382,1759,230,0.541957,0.223858,-0.1446088
12406,1761,230,0.207057,2.133886,-0.1446088
12411,1762,230,0.30864,1.590566,-0.1446088
12412,1763,230,-0.101583,0.181028,-0.1446088
12413,1763,230,-0.274741,0.181028,-0.1446088
12415,1764,230,-0.101583,0.576124,-0.1446088
12416,1764,230,-0.274741,0.576124,-0.1446088
12427,1766,230,0.541957,0.658754,-0.1446088
12428,1766,230,0.368799,0.658754,-0.1446088
12672,1767,231,0.233317,-0.395096,-1.060255
12673,1767,231,-0.274741,-0.395096,-1.060255
12676,1768,231,0.0,0.181028,-1.060255
12677,1771,231,0.033899,-0.04283,-1.060255
12679,1772,231,-0.143917,-0.956458,-1.060255
12680,1772,231,-0.143917,-0.956458,-1.060255
12689,1773,231,0.207057,-0.042832,-1.060255
12692,1774,231,0.368799,0.386017,-1.060255
11979,1780,232,0.029241,0.057795,-0.3295547
11980,1780,232,-0.143917,0.057795,-0.3295547
11988,1781,232,0.207057,0.181028,-0.3295547
11989,1781,232,0.033899,0.181028,-0.3295547
12000,1784,232,0.541957,-0.171238,-0.3295547
12004,1785,232,0.541957,-0.171238,-0.3295547
12005,1785,232,0.368799,-0.171238,-0.3295547
12032,1791,232,-0.101583,0.181028,-0.3295547
12033,1791,232,0.0,0.181028,-0.3295547
12034,1792,232,-0.101583,0.181028,-0.3295547
12035,1792,232,-0.101583,0.181028,-0.3295547
12036,1792,232,-0.173158,0.181028,-0.3295547
12037,1793,232,-0.101583,-0.171238,-0.3295547
12038,1793,232,-0.101583,-0.171238,-0.3295547
12039,1793,232,-0.173158,-0.171238,-0.3295547
12044,1795,232,0.233317,-0.395096,-0.3295547
12045,1795,232,0.233317,-0.395096,-0.3295547
12057,1797,232,0.0,0.181028,-0.3295547
12066,1799,232,0.0,-0.042832,-0.3295547
11763,1801,233,-0.101583,0.644104,-0.4755647
11764,1801,233,-0.173158,0.644104,-0.4755647
11765,1802,233,-0.173158,0.148471,-0.4755647
11766,1803,233,0.541957,0.181028,-0.4755647
11791,1807,233,0.0,0.181028,-0.4755647
11792,1808,233,0.029241,0.181028,-0.4755647
11818,1811,233,0.541957,0.181028,-0.4755647
12608,1814,234,0.541957,-0.395096,-0.1738108
12613,1815,234,0.0,-0.294471,-0.1738108
12614,1816,234,0.368799,-0.26669,-0.1738108
12621,1817,234,0.207057,-0.04283,-0.1738108
12622,1817,234,0.207057,-0.04283,-0.1738108
12623,1817,234,0.30864,-0.04283,-0.1738108
12624,1818,234,0.029241,-0.042832,-0.1738108
12632,1819,234,0.0,0.181028,-0.1738108
12644,1821,234,0.541957,0.28539,-0.1738108
12645,1821,234,0.541957,0.28539,-0.1738108
12646,1821,234,0.368799,0.28539,-0.1738108
12656,1823,234,-0.274741,1.31583,-0.1738108
12658,1824,234,-0.101583,-0.171238,-0.1738108
12659,1824,234,-0.173158,-0.171238,-0.1738108
12660,1825,234,0.541957,0.057795,-0.1738108
12531,1826,235,0.033899,1.01102,-0.1381112
12536,1827,235,0.033899,1.961396,-0.1381112
12544,1829,235,0.541957,0.106674,-0.1381112
12545,1829,235,-0.101583,0.106674,-0.1381112
12546,1829,235,-0.274741,0.106674,-0.1381112
12548,1830,235,0.0,1.22169,-0.1381112
12560,1831,235,0.233317,-0.021732,-0.1381112
12580,1834,235,0.029241,-0.15022,-0.1381112
12581,1834,235,-0.143917,-0.15022,-0.1381112
12582,1834,235,-0.143917,-0.15022,-0.1381112
12591,1835,235,0.029241,-0.518329,-0.1381112
12601,1836,235,-0.101583,-0.518329,-0.1381112
12602,1836,235,-0.274741,-0.518329,-0.1381112
12604,1837,235,0.541957,0.057795,-0.1381112
12605,1837,235,-0.274741,0.057795,-0.1381112
14392,1838,236,-0.101583,0.882614,-0.0145875
14393,1838,236,-0.173158,0.882614,-0.0145875
14394,1839,236,0.0,2.284106,-0.0145875
14405,1840,236,0.207057,2.133886,-0.0145875
14406,1840,236,0.135482,2.133886,-0.0145875
14407,1841,236,0.368799,1.01102,-0.0145875
14408,1841,236,0.033899,1.01102,-0.0145875
14411,1842,236,-0.274741,2.133886,-0.0145875
12134,1843,237,0.541957,-0.103168,-0.2841212
12135,1843,237,0.541957,-0.103168,-0.2841212
12140,1844,237,0.0,1.064191,-0.2841212
12141,1845,237,-0.101583,0.597222,-0.2841212
12142,1845,237,0.0,0.597222,-0.2841212
12160,1848,237,0.0,0.073638,-0.2841212
12161,1849,237,0.233317,-0.166063,-0.2841212
12162,1849,237,0.060159,-0.166063,-0.2841212
12173,1851,237,-0.143917,-0.332201,-0.2841212
12186,1853,237,0.368799,-0.171238,-0.2841212
12191,1854,237,-0.101583,0.181028,-0.2841212
12193,1855,237,0.0,0.425904,-0.2841212
12194,1856,237,-0.101583,0.88898,-0.2841212
12195,1856,237,-0.101583,0.88898,-0.2841212
12196,1856,237,-0.173158,0.88898,-0.2841212
12212,1860,237,0.033899,1.961396,-0.2841212
12284,1862,238,0.0,-0.171238,-0.3327912
12295,1864,238,0.0,-0.455434,-0.3327912
12296,1865,238,-0.101583,0.057795,-0.3327912
12297,1865,238,-0.173158,0.057795,-0.3327912
12298,1866,238,0.233317,-0.455434,-0.3327912
12299,1866,238,0.060159,-0.455434,-0.3327912
12314,1867,238,0.0,-0.171238,-0.3327912
12315,1868,238,0.541957,0.057795,-0.3327912
12316,1868,238,0.207057,0.057795,-0.3327912
12317,1868,238,-0.274741,0.057795,-0.3327912
12319,1869,238,0.541957,-0.294471,-0.3327912
12320,1869,238,0.033899,-0.294471,-0.3327912
12323,1870,238,0.541957,-0.395096,-0.3327912
12324,1870,238,0.033899,-0.395096,-0.3327912
12327,1871,238,-0.101583,-0.395096,-0.3327912
12328,1871,238,-0.173158,-0.395096,-0.3327912
12329,1872,238,0.541957,-0.395096,-0.3327912
12330,1872,238,0.368799,-0.395096,-0.3327912
12347,1874,238,-0.101583,0.181028,-0.3327912
12348,1874,238,-0.101583,0.181028,-0.3327912
12349,1874,238,-0.173158,0.181028,-0.3327912
12365,1878,238,0.029241,-0.04283,-0.3327912
12366,1878,238,-0.143917,-0.04283,-0.3327912
14086,1880,239,0.033899,-0.042832,-0.0924595
14099,1882,239,-0.101583,0.329997,-0.0924595
14100,1882,239,0.0,0.329997,-0.0924595
14101,1883,239,0.029241,-0.171238,-0.0924595
14102,1883,239,-0.143917,-0.171238,-0.0924595
14112,1884,239,-0.101583,0.202046,-0.0924595
14121,1885,239,0.029241,0.330534,-0.0924595
14122,1885,239,0.368799,0.330534,-0.0924595
14137,1886,239,0.029241,0.057795,-0.0924595
14138,1886,239,0.029241,0.057795,-0.0924595
14153,1887,239,0.541957,0.425904,-0.0924595
14154,1887,239,0.368799,0.425904,-0.0924595
14158,1888,239,0.207057,0.754126,-0.0924595
14159,1888,239,-0.173158,0.754126,-0.0924595
14164,1889,239,0.541957,0.181028,-0.0924595
14166,1889,239,-0.274741,0.181028,-0.0924595
14168,1890,239,0.233317,0.057795,-0.0924595
14172,1891,239,0.233317,-0.727425,-0.0924595
14176,1892,239,0.029241,0.057795,-0.0924595
14197,1893,239,0.368799,0.45323,-0.0924595
14208,1895,239,0.029241,0.100964,-0.0924595
14209,1895,239,-0.143917,0.100964,-0.0924595
14219,1897,239,-0.101583,0.554392,-0.0924595
14220,1897,239,-0.173158,0.554392,-0.0924595
12121,1920,241,0.0,0.309434,-0.5248814
12129,1922,241,0.541957,-0.04283,-0.5248814
12115,1923,241,-0.173158,0.955,-0.5248814
12116,1926,241,0.541957,-0.042832,-0.5248814
12117,1926,241,0.368799,-0.042832,-0.5248814
12089,1927,241,-0.101583,0.181028,-0.5248814
12091,1928,241,0.368799,-0.455434,-0.5248814
12105,1929,241,0.060159,0.425904,-0.5248814
12109,1930,241,-0.101583,0.148471,-0.5248814
12110,1930,241,0.0,0.148471,-0.5248814
12111,1932,241,0.0,0.425904,-0.5248814
12067,1933,241,0.0,0.425904,-0.5248814
12068,1934,241,0.0,-0.395096,-0.5248814
12073,1935,241,0.029241,0.391117,-0.5248814
12084,1937,241,-0.101583,0.754126,-0.5248814
12085,1937,241,-0.173158,0.754126,-0.5248814
14221,1940,242,-0.101583,0.057795,-0.0145875
14222,1940,242,-0.101583,0.057795,-0.0145875
14237,1943,242,0.541957,0.057795,-0.0145875
14238,1943,242,0.368799,0.057795,-0.0145875
14242,1944,242,-0.101583,0.057795,-0.0145875
14243,1944,242,-0.173158,0.057795,-0.0145875
14244,1945,242,-0.101583,-0.518329,-0.0145875
14245,1945,242,-0.274741,-0.518329,-0.0145875
14247,1946,242,0.541957,0.181028,-0.0145875
14248,1946,242,0.060159,0.181028,-0.0145875
14252,1947,242,0.541957,0.057795,-0.0145875
14253,1947,242,0.368799,0.057795,-0.0145875
14258,1948,242,0.368799,0.181028,-0.0145875
14264,1949,242,0.541957,0.057795,-0.0145875
14265,1949,242,0.368799,0.057795,-0.0145875
14269,1950,242,0.207057,0.181028,-0.0145875
14270,1950,242,-0.274741,0.181028,-0.0145875
14278,1952,242,0.0,0.330532,-0.0145875
14279,1953,242,-0.101583,0.955,-0.0145875
14281,1954,242,-0.101583,0.955,-0.0145875
14282,1954,242,-0.173158,0.955,-0.0145875
14283,1955,242,-0.101583,1.534546,-0.0145875
14284,1955,242,0.0,1.534546,-0.0145875
14285,1956,242,0.0,2.284106,-0.0145875
14289,1957,242,0.0,0.882614,-0.0145875
14290,1958,242,0.033899,1.12749,-0.0145875
