H,G,U,Y,A,V
2340,DM,-1.5,-1.13,M,1133
2340,DM,-0.5,0.658,M,1133
2340,DM,0.5,2.43,M,1133
2340,DM,1.5,1.839,M,1133
2340,DN,-1.5,-0.733,F,1133
2340,DN,-0.5,0.546,F,1133
2340,DN,0.5,0.852,F,1133
2340,DN,1.5,2.653,F,1133
2340,DN,2.5,3.699,F,1133
2340,DO,0.5,-0.521,F,1133
2340,DO,1.5,-1.003,F,1133
2340,DO,2.5,-0.482,F,1133
2340,DP,-1.5,-2.097,F,1133
2340,DP,-0.5,-1.384,F,1133
2340,DP,0.5,-1.555,F,1133
2340,DP,1.5,-0.563,F,1133
2380,DQ,-1.5,-2.097,F,439
2380,DQ,-0.5,-0.854,F,439
2380,DQ,0.5,1.678,F,439
2380,DQ,1.5,1.661,F,439
2380,DQ,2.5,2.445,F,439
2380,DR,-1.5,-1.464,M,439
2380,DR,-0.5,-0.785,M,439
2380,DR,0.5,1.309,M,439
2380,DR,1.5,2.14,M,439
2380,DR,2.5,2.099,M,439
2380,DS,-1.5,-3.659,F,439
2380,DS,-0.5,-1.12,F,439
2380,DS,0.5,-1.446,F,439
2380,DS,1.5,-0.297,F,439
2380,DS,2.5,1.679,F,439
2380,DT,-1.5,-2.097,F,439
2380,DT,-0.5,-0.574,F,439
2380,DT,0.5,-0.623,F,439
2380,DT,1.5,0.128,F,439
2380,DT,2.5,1.46,F,439
2380,DU,-1.5,-1.76,F,439
2380,DU,-0.5,-1.12,F,439
2380,DU,0.5,0.227,F,439
2380,DU,1.5,1.661,F,439
2380,DU,2.5,1.794,F,439
2380,DV,-1.5,-0.942,F,439
2380,DV,-0.5,-0.854,F,439
2380,DV,0.5,0.995,F,439
2380,DV,1.5,0.516,F,439
2380,DV,2.5,2.099,F,439
2380,DW,-1.5,-3.659,M,439
2380,DW,-0.5,-1.441,M,439
2380,DW,0.5,-1.665,M,439
2380,DW,1.5,-0.35,M,439
2380,DW,2.5,1.199,M,439
2380,DX,-1.5,-1.13,F,439
2380,DX,-0.5,-0.854,F,439
2380,DX,0.5,0.716,F,439
2380,DX,1.5,1.934,F,439
2380,DX,2.5,3.544,F,439
2380,DY,-1.5,-2.097,F,439
2380,DY,-0.5,-1.12,F,439
2380,DY,0.5,-1.446,F,439
2380,DY,1.5,0.021,F,439
2380,DY,2.5,1.302,F,439
2380,DZ,-1.5,-3.144,F,439
2380,DZ,-0.5,-1.13,F,439
2380,DZ,0.5,-1.179,F,439
2380,DZ,1.5,-0.762,F,439
2380,DZ,2.5,1.003,F,439
2380,Da,-2.5,-3.46,F,439
2380,Da,-1.5,-2.718,F,439
2380,Da,-0.5,0.658,F,439
2380,Da,0.5,-0.623,F,439
2380,Da,1.5,-0.297,F,439
2380,Da,2.5,0.897,F,439
2380,Db,-1.5,-3.525,F,439
2380,Db,-0.5,-0.273,F,439
2380,Db,0.5,-1.665,F,439
2380,Dc,-1.5,-1.83,F,439
2380,Dc,-0.5,-0.854,F,439
2380,Dc,0.5,0.003,F,439
2380,Dc,1.5,0.936,F,439
2380,Dc,2.5,1.46,F,439
2380,Dd,-0.5,0.058,F,439
2380,Dd,0.5,0.852,F,439
2380,Dd,1.5,0.632,F,439
2380,Dd,2.5,1.794,F,439
2380,De,-0.5,-1.314,M,439
2380,De,0.5,-1.665,M,439
2380,De,1.5,-0.35,M,439
2380,De,2.5,0.452,M,439
2380,Df,-0.5,0.148,F,439
2380,Df,0.5,0.716,F,439
2380,Df,1.5,1.066,F,439
2380,Df,2.5,1.354,F,439
2380,Dg,0.5,-0.522,M,439
2380,Dg,1.5,0.128,M,439
2380,Dg,2.5,1.852,M,439
2380,Dh,0.5,0.463,M,439
2380,Dh,1.5,0.811,M,439
2380,Dh,2.5,1.407,M,439
2380,Di,-1.5,-2.899,M,439
2380,Di,-0.5,0.546,M,439
2380,Di,0.5,-1.03,M,439
2380,Di,1.5,0.347,M,439
2380,Di,2.5,1.852,M,439
2390,Dj,-1.5,-1.538,M,566
2390,Dj,-0.5,-1.12,M,566
2390,Dj,0.5,0.343,M,566
2390,Dj,1.5,0.691,M,566
2390,Dk,-1.5,-3.558,F,566
2390,Dk,-0.5,-3.068,F,566
2390,Dk,0.5,-1.874,F,566
2390,Dk,1.5,-1.485,F,566
2390,Dk,2.5,-0.647,F,566
2390,Dl,-1.5,-2.732,F,566
2390,Dl,-0.5,-2.265,F,566
2390,Dl,0.5,-1.874,F,566
2390,Dl,1.5,-1.363,F,566
2390,Dl,2.5,-0.93,F,566
2390,Dm,-1.5,-2.377,M,566
2390,Dm,-0.5,-1.505,M,566
2390,Dm,0.5,-1.446,M,566
2390,Dm,1.5,-0.139,M,566
2390,Dm,2.5,1.302,M,566
2390,Dn,-1.5,-2.558,M,566
2390,Dn,-0.5,-1.757,M,566
2390,Dn,0.5,-1.665,M,566
2390,Dn,1.5,-0.725,M,566
2390,Dn,2.5,0.044,M,566
2390,Do,-1.5,-3.068,F,566
2390,Do,-0.5,-1.568,F,566
2390,Do,0.5,-0.826,F,566
2390,Do,1.5,-0.35,F,566
2390,Do,2.5,0.452,F,566
2390,Dp,-1.5,-3.558,F,566
2390,Dp,-0.5,-1.441,F,566
2390,Dp,0.5,-0.419,F,566
2390,Dp,1.5,-0.244,F,566
2390,Dp,2.5,0.798,F,566
2390,Dq,-1.5,-1.276,M,566
2390,Dq,-0.5,0.905,M,566
2390,Dq,0.5,0.716,M,566
2390,Dq,1.5,1.421,M,566
2390,Dr,-1.5,-2.377,M,566
2390,Dr,-0.5,-3.171,M,566
2390,Dr,0.5,-2.297,M,566
2390,Ds,-1.5,-1.987,M,566
2390,Ds,-0.5,-1.694,M,566
2390,Ds,0.5,-0.826,M,566
2390,Ds,1.5,-0.192,M,566
2390,Ds,2.5,0.251,M,566
2390,Dt,-1.5,-1.276,M,566
2390,Dt,-0.5,-0.574,M,566
2390,Dt,0.5,-0.623,M,566
2390,Dt,1.5,-0.08,M,566
2390,Dt,2.5,2.035,M,566
2390,Du,-0.5,-1.946,M,566
2390,Du,0.5,0.114,M,566
2390,Du,1.5,-0.244,M,566
2390,Du,2.5,0.501,M,566
2390,Dv,0.5,0.227,F,566
2390,Dv,1.5,0.936,F,566
2390,Dv,2.5,1.098,F,566
2390,Dw,-1.5,-3.068,M,566
2390,Dw,-0.5,-2.595,M,566
2390,Dw,0.5,-2.113,M,566
2390,Dw,1.5,-1.859,M,566
2390,Dx,-2.5,-3.232,M,566
2390,Dx,-1.5,-2.188,M,566
2390,Dx,-0.5,-1.757,M,566
2390,Dx,0.5,-1.446,M,566
2390,Dx,1.5,-1.296,M,566
2390,Dx,2.5,-0.062,M,566
2390,Dy,0.5,-1.132,F,566
2390,Dy,1.5,-0.35,F,566
2390,Dy,2.5,0.749,F,566
2390,Dz,0.5,-1.236,F,566
2390,Dz,1.5,0.128,F,566
2390,Dz,2.5,1.514,F,566
2390,EA,0.5,0.995,F,566
2390,EA,1.5,0.936,F,566
2390,EA,2.5,2.035,F,566
2390,EB,-1.5,-2.377,M,566
2390,EB,-0.5,-0.921,M,566
2390,EB,0.5,0.587,M,566
2390,EB,1.5,0.573,M,566
2390,EB,2.5,2.3,M,566
2390,EC,-1.5,-2.902,M,566
2390,EC,-0.5,-1.185,M,566
2390,EC,0.5,-0.623,M,566
2390,EC,1.5,0.811,M,566
2390,EC,2.5,1.973,M,566
2390,ED,-1.5,-3.068,M,566
2390,ED,-0.5,-2.009,M,566
2390,ED,0.5,-0.826,M,566
2390,ED,1.5,-0.456,M,566
2390,ED,2.5,0.699,M,566
2390,EE,-1.5,-2.902,M,566
2390,EE,-0.5,-1.054,M,566
2390,EE,0.5,-1.03,M,566
2390,EE,1.5,0.128,M,566
2390,EE,2.5,0.251,M,566
2390,EF,-1.5,-3.232,F,566
2390,EF,-0.5,-1.819,F,566
2390,EF,0.5,-0.725,F,566
2390,EF,1.5,0.182,F,566
2390,EF,2.5,0.699,F,566
2390,EG,-1.5,0.644,M,566
2390,EG,-0.5,0.777,M,566
2390,EG,0.5,1.678,M,566
2390,EG,1.5,2.034,M,566
2390,EG,2.5,2.6,M,566
2390,EH,-1.5,-1.538,F,566
2390,EH,-0.5,-0.988,F,566
2390,EH,0.5,0.114,F,566
2440,EI,-1.5,-0.733,M,767
2440,EI,-0.5,-0.112,M,767
2440,EI,0.5,0.587,M,767
2440,EI,1.5,1.001,M,767
2440,EI,2.5,1.514,M,767
2440,EJ,0.5,-2.015,M,767
2440,EJ,1.5,-1.357,M,767
2440,EJ,2.5,-0.576,M,767
2440,EK,-1.5,-1.83,M,767
2440,EK,-0.5,-1.819,M,767
2440,EK,0.5,-1.665,M,767
2440,EK,1.5,-1.903,M,767
2440,EK,2.5,0.827,M,767
2440,EL,-1.5,-1.303,F,767
2440,EL,-0.5,-0.194,F,767
2440,EL,0.5,0.716,F,767
2440,EL,1.5,1.934,F,767
2440,EL,2.5,1.452,F,767
2440,EM,-1.5,0.329,M,767
2440,EM,-0.5,0.658,M,767
2440,EM,0.5,1.858,M,767
2440,EM,1.5,2.997,M,767
2440,EM,2.5,3.484,M,767
2440,EN,0.5,0.995,M,767
2440,EN,1.5,1.346,M,767
2440,EN,2.5,3.055,M,767
2440,EO,0.5,-2.015,F,767
2440,EO,1.5,-0.834,F,767
2440,EO,2.5,0.148,F,767
2440,EP,-1.5,-1.689,M,767
2440,EP,-0.5,-0.351,M,767
2440,EP,0.5,0.587,M,767
2440,EP,1.5,1.421,M,767
2440,EP,2.5,1.623,M,767
2440,EQ,-1.5,-3.331,F,767
2440,EQ,-0.5,-1.946,F,767
2440,EQ,0.5,-1.555,F,767
2440,EQ,1.5,-1.117,F,767
2440,EQ,2.5,-1.286,F,767
2440,ER,-0.5,-3.558,F,767
2440,ER,0.5,-1.874,F,767
2440,ER,1.5,-2.807,F,767
2440,ER,2.5,-1.621,F,767
2440,ES,-1.5,-1.898,F,767
2440,ES,-0.5,-1.83,F,767
2440,ES,0.5,-1.446,F,767
2440,ES,1.5,-0.725,F,767
2440,ET,-1.5,-1.83,M,767
2440,ET,-0.5,-1.218,M,767
2440,ET,0.5,-0.826,M,767
2440,ET,1.5,-0.779,M,767
2440,ET,2.5,-0.281,M,767
2440,EU,-1.5,-2.162,F,767
2440,EU,-0.5,-0.854,F,767
2440,EU,0.5,-0.419,F,767
2440,EV,-1.5,-3.592,F,767
2440,EV,-0.5,-2.097,F,767
2440,EV,0.5,-1.778,F,767
2440,EV,1.5,-0.403,F,767
2440,EW,-0.5,-0.84,F,767
2440,EW,0.5,-1.34,F,767
2440,EW,1.5,0.292,F,767
2440,EW,2.5,0.65,F,767
2480,EX,-1.5,-2.097,F,113
2480,EX,-0.5,-2.009,F,113
2480,EX,0.5,-1.894,F,113
2480,EX,1.5,-1.002,F,113
2480,EX,2.5,0.251,F,113
2480,EY,-1.5,-0.942,M,113
2480,EY,-0.5,-0.427,M,113
2480,EY,0.5,0.463,M,113
2480,EY,1.5,0.811,M,113
2480,EZ,-1.5,-1.218,F,113
2480,EZ,-0.5,0.058,F,113
2480,EZ,0.5,0.995,F,113
2480,EZ,1.5,1.134,F,113
2480,EZ,2.5,2.035,F,113
2480,Ea,-1.5,-0.497,F,113
2480,Ea,-0.5,0.241,F,113
2480,Ea,0.5,0.716,F,113
2480,Ea,1.5,1.134,F,113
2480,Ea,2.5,2.3,F,113
2480,Eb,-1.5,-1.76,M,113
2480,Eb,-0.5,-0.854,M,113
2480,Eb,0.5,0.003,M,113
2480,Ec,-1.5,-1.13,F,113
2480,Ec,-0.5,-0.273,F,113
2480,Ec,0.5,0.463,F,113
2480,Ed,-1.5,-2.097,M,113
2480,Ed,-0.5,-2.072,M,113
2480,Ed,0.5,-2.27,M,113
2480,Ee,0.5,-2.14,F,113
2480,Ee,1.5,-0.456,F,113
2480,Ee,2.5,-0.396,F,113
2480,Ef,-1.5,-1.384,F,113
2480,Ef,-0.5,0.241,F,113
2480,Ef,0.5,1.309,F,113
2480,Ef,1.5,0.074,F,113
2480,Eg,-1.5,-1.303,M,113
2480,Eg,-0.5,-0.273,M,113
2480,Eg,0.5,0.227,M,113
2480,Eg,1.5,0.573,M,113
2480,Eg,2.5,2.035,M,113
2480,Eh,-1.5,-1.76,M,113
2480,Eh,-0.5,-0.645,M,113
2480,Eh,0.5,0.463,M,113
2480,Eh,1.5,0.691,M,113
2480,Eh,2.5,1.354,M,113
2520,Ei,-0.5,0.777,F,828
2520,Ei,0.5,0.343,F,828
2520,Ei,1.5,0.573,F,828
2520,Ej,-1.5,-1.966,M,828
2520,Ej,-0.5,-1.25,M,828
2520,Ej,0.5,-0.725,M,828
2520,Ej,1.5,-0.67,M,828
2520,Ek,-1.5,-1.13,M,828
2520,Ek,-0.5,-0.194,M,828
2520,Ek,0.5,0.852,M,828
2520,Ek,1.5,2.034,M,828
2520,Ek,2.5,3.28,M,828
2520,El,-1.5,-2.377,M,828
2520,El,-0.5,-1.441,M,828
2520,El,0.5,-1.555,M,828
2520,El,1.5,0.347,M,828
2520,El,2.5,0.551,M,828
2520,Em,-1.5,-1.616,F,828
2520,Em,-0.5,0.439,F,828
2520,Em,0.5,1.894,F,828
2520,Em,1.5,1.066,F,828
2520,Em,2.5,2.099,F,828
2520,En,-1.5,-1.772,M,828
2520,En,-0.5,-0.988,M,828
2520,En,0.5,-1.132,M,828
2520,En,1.5,-0.086,M,828
2520,En,2.5,1.354,M,828
2520,Eo,-1.5,-1.616,F,828
2520,Eo,-0.5,-0.273,F,828
2520,Eo,0.5,-0.826,F,828
2520,Eo,1.5,0.347,F,828
2520,Eo,2.5,0.874,F,828
2520,Ep,-1.5,-1.464,M,828
2520,Ep,-0.5,-0.112,M,828
2520,Ep,0.5,0.852,M,828
2520,Ep,1.5,1.661,M,828
2520,Ep,2.5,2.3,M,828
2520,Eq,-1.5,-0.06,M,828
2520,Eq,-0.5,0.546,M,828
2520,Eq,0.5,0.463,M,828
2520,Eq,1.5,1.202,M,828
2520,Eq,2.5,2.231,M,828
2520,Er,-1.5,-1.987,F,828
2520,Er,-0.5,-0.716,F,828
2520,Er,0.5,-0.623,F,828
2520,Er,1.5,1.134,F,828
2520,Er,2.5,1.568,F,828
2520,Es,-1.5,-1.772,F,828
2520,Es,-0.5,-1.314,F,828
2520,Es,0.5,-0.826,F,828
2520,Es,1.5,0.691,F,828
2520,Es,2.5,1.199,F,828
2520,Et,-0.5,0.148,M,828
2520,Et,0.5,0.463,M,828
2520,Et,1.5,1.273,M,828
2520,Et,2.5,2.3,M,828
2520,Eu,-1.5,-1.13,F,828
2520,Eu,-0.5,0.658,F,828
2520,Eu,0.5,1.485,F,828
2520,Eu,1.5,2.034,F,828
2520,Eu,2.5,2.6,F,828
2520,Ev,-1.5,-1.966,F,828
2520,Ev,-0.5,0.058,F,828
2520,Ev,0.5,0.716,F,828
2520,Ev,1.5,1.001,F,828
2520,Ev,2.5,2.164,F,828
2520,Ew,-1.5,-1.384,M,828
2520,Ew,-0.5,1.548,M,828
2520,Ew,0.5,2.14,M,828
2520,Ew,1.5,2.653,M,828
2520,Ew,2.5,2.954,M,828
2520,Ex,-1.5,-2.188,M,828
2520,Ex,-0.5,-0.574,M,828
2520,Ex,0.5,-0.623,M,828
2520,Ex,1.5,0.021,M,828
2520,Ex,2.5,0.699,M,828
2520,Ey,-1.5,-0.126,F,828
2520,Ey,-0.5,1.194,F,828
2520,Ey,0.5,1.678,F,828
2520,Ey,1.5,1.748,F,828
2520,Ey,2.5,2.682,F,828
2520,Ez,-0.5,-0.854,M,828
2520,Ez,0.5,-1.34,M,828
2520,Ez,1.5,-0.086,M,828
2520,Ez,2.5,1.199,M,828
2520,FA,0.5,0.343,M,828
2520,FA,1.5,1.498,M,828
2520,FA,2.5,1.46,M,828
2520,FB,-1.5,-1.13,F,828
2520,FB,-0.5,0.241,F,828
2520,FB,0.5,0.343,F,828
2520,FB,1.5,1.934,F,828
2520,FB,2.5,2.859,F,828
2520,FC,-1.5,-2.162,M,828
2520,FC,-0.5,-1.185,M,828
2520,FC,0.5,0.587,M,828
2520,FC,1.5,0.691,M,828
2520,FC,2.5,2.445,M,828
2520,FD,-0.5,-1.054,M,828
2520,FD,0.5,-0.105,M,828
2520,FD,1.5,-0.456,M,828
2520,FE,-1.5,-2.778,F,828
2520,FE,-0.5,-1.314,F,828
2520,FE,0.5,-1.778,F,828
2520,FE,1.5,-0.139,F,828
2520,FE,2.5,0.301,F,828
2520,FF,-1.5,-2.097,F,828
2520,FF,-0.5,-0.574,F,828
2520,FF,0.5,-0.105,F,828
2520,FG,-1.5,-2.902,F,828
2520,FG,-0.5,-2.136,F,828
2520,FG,0.5,-1.34,F,828
2520,FG,1.5,-0.297,F,828
2520,FG,2.5,0.699,F,828
2520,FH,-1.5,-1.772,F,828
2520,FH,-0.5,1.194,F,828
2520,FH,0.5,0.852,F,828
2520,FH,1.5,2.14,F,828
2520,FH,2.5,2.6,F,828
2520,FI,-1.5,-1.218,F,828
2520,FI,-0.5,-0.427,F,828
2520,FI,0.5,0.587,F,828
2520,FI,1.5,1.748,F,828
2520,FI,2.5,3.28,F,828
2520,FJ,-1.5,-1.038,M,828
2520,FJ,-0.5,0.338,M,828
2520,FJ,0.5,1.146,M,828
2520,FJ,1.5,2.034,M,828
2520,FJ,2.5,2.3,M,828
2520,FK,-1.5,-0.942,M,828
2520,FK,-0.5,-0.427,M,828
2520,FK,0.5,0.995,M,828
2520,FK,1.5,1.273,M,828
2520,FK,2.5,3.163,M,828
2520,FL,-1.5,-1.76,F,828
2520,FL,-0.5,0.439,F,828
2520,FL,0.5,2.14,F,828
2520,FL,1.5,2.034,F,828
2520,FL,2.5,3.055,F,828
2520,FM,0.5,-1.665,M,828
2520,FM,1.5,-0.779,M,828
2520,FM,2.5,0.301,M,828
2520,FN,-1.5,-0.619,M,828
2520,FN,-0.5,0.658,M,828
2520,FN,0.5,1.485,M,828
2520,FN,1.5,1.934,M,828
2520,FN,2.5,3.28,M,828
2520,FO,-1.5,-1.83,F,828
2520,FO,-0.5,0.148,F,828
2520,FO,0.5,1.485,F,828
2520,FP,-1.5,-1.541,F,828
2520,FP,-0.5,0.241,F,828
2520,FP,0.5,0.587,F,828
2520,FQ,-1.5,-0.619,M,828
2520,FQ,-0.5,0.338,M,828
2520,FQ,0.5,1.309,M,828
2520,FQ,1.5,1.202,M,828
2520,FQ,2.5,2.231,M,828
2520,FR,-1.5,-0.733,M,828
2520,FR,-0.5,1.043,M,828
2520,FR,0.5,1.146,M,828
2520,FR,1.5,1.134,M,828
2520,FR,2.5,3.406,M,828
2520,FS,-1.5,-0.365,M,828
2520,FS,-0.5,1.194,M,828
2520,FS,0.5,1.146,M,828
2520,FT,-1.5,-1.616,F,828
2520,FT,-0.5,-0.028,F,828
2520,FT,0.5,0.463,F,828
2520,FT,1.5,0.936,F,828
2520,FT,2.5,1.852,F,828
2520,FU,-1.5,-1.76,F,828
2520,FU,-0.5,0.241,F,828
2520,FU,0.5,1.309,F,828
2520,FU,1.5,1.421,F,828
2520,FU,2.5,2.954,F,828
2520,FV,-1.5,-1.218,F,828
2520,FV,-0.5,1.548,F,828
2520,FV,0.5,1.678,F,828
2520,FV,1.5,1.661,F,828
2520,FV,2.5,2.682,F,828
2520,FW,-1.5,-1.83,F,828
2520,FW,-0.5,-0.645,F,828
2520,FW,0.5,-0.316,F,828
2520,FW,1.5,0.459,F,828
2520,FW,2.5,1.852,F,828
2520,FX,-1.5,-1.13,M,828
2520,FX,-0.5,-0.028,M,828
2520,FX,0.5,1.485,M,828
2520,FX,1.5,1.661,M,828
2520,FX,2.5,1.568,M,828
2520,FY,-1.5,-2.288,F,828
2520,FY,-0.5,-1.946,F,828
2520,FY,0.5,-0.928,F,828
2520,FY,1.5,0.182,F,828
2520,FY,2.5,1.047,F,828
2520,FZ,-1.5,-2.902,M,828
2520,FZ,-0.5,-1.12,M,828
2520,FZ,0.5,-0.725,M,828
2520,FZ,1.5,0.811,M,828
2520,FZ,2.5,1.407,M,828
2520,Fa,-1.5,-3.232,F,828
2520,Fa,-0.5,-1.946,F,828
2520,Fa,0.5,-1.236,F,828
2520,Fa,1.5,-0.563,F,828
2520,Fa,2.5,0.251,F,828
2520,Fb,-1.5,-0.497,F,828
2520,Fb,-0.5,0.058,F,828
2520,Fb,0.5,2.43,F,828
2520,Fb,1.5,2.814,F,828
2520,Fb,2.5,0.997,F,828
2520,Fc,-1.5,-0.733,F,828
2520,Fc,-0.5,0.905,F,828
2520,Fc,0.5,2.14,F,828
2520,Fc,1.5,1.748,F,828
2520,Fc,2.5,2.3,F,828
2520,Fd,-1.5,-0.608,M,828
2520,Fd,-0.5,0.905,M,828
2520,Fd,0.5,0.852,M,828
2520,Fd,1.5,1.578,M,828
2520,Fd,2.5,2.521,M,828
2520,Fe,-1.5,-1.218,M,828
2520,Fe,-0.5,0.058,M,828
2520,Fe,0.5,0.003,M,828
2520,Fe,1.5,1.273,M,828
2520,Fe,2.5,2.371,M,828
2520,Ff,-1.5,-1.76,M,828
2520,Ff,-0.5,-0.501,M,828
2520,Ff,0.5,0.852,M,828
2520,Ff,1.5,1.273,M,828
2520,Ff,2.5,2.859,M,828
2520,Fg,-1.5,-0.84,F,828
2520,Fg,-0.5,0.241,F,828
2520,Fg,0.5,0.114,F,828
2520,Fg,1.5,1.578,F,828
2520,Fg,2.5,1.736,F,828
2520,Fh,-1.5,-1.218,F,828
2520,Fh,-0.5,0.148,F,828
2520,Fh,0.5,0.852,F,828
2520,Fh,1.5,1.661,F,828
2520,Fh,2.5,2.164,F,828
2520,Fi,-1.5,-2.377,M,828
2520,Fi,-0.5,-0.988,M,828
2520,Fi,0.5,0.716,M,828
2520,Fi,1.5,1.202,M,828
2520,Fi,2.5,2.521,M,828
2520,Fj,-1.5,-1.76,F,828
2520,Fj,-0.5,-0.194,F,828
2520,Fj,0.5,0.995,F,828
2520,Fj,1.5,1.001,F,828
2520,Fk,-1.5,-0.974,M,828
2520,Fk,-0.5,-0.194,M,828
2520,Fk,0.5,0.003,M,828
2520,Fk,1.5,-0.35,M,828
2520,Fk,2.5,1.354,M,828
2520,Fl,-1.5,-2.377,M,828
2520,Fl,-0.5,-1.757,M,828
2520,Fl,0.5,0.463,M,828
2520,Fl,1.5,0.237,M,828
2520,Fl,2.5,1.912,M,828
2520,Fm,-1.5,-1.538,F,828
2520,Fm,-0.5,0.058,F,828
2520,Fm,0.5,0.114,F,828
2520,Fm,1.5,0.237,F,828
2520,Fm,2.5,1.736,F,828
2520,Fn,-1.5,-1.303,M,828
2520,Fn,-0.5,1.043,M,828
2520,Fn,0.5,1.309,M,828
2520,Fn,1.5,0.632,M,828
2520,Fn,2.5,2.445,M,828
2520,Fo,0.5,1.309,M,828
2520,Fo,1.5,2.254,M,828
2520,Fo,2.5,2.859,M,828
2520,Fp,0.5,-2.015,F,828
2520,Fp,1.5,0.147,F,828
2520,Fp,2.5,0.227,F,828
2520,Fq,-2.5,-3.395,M,828
2520,Fq,-1.5,-1.538,M,828
2520,Fq,-0.5,-1.882,M,828
2520,Fq,0.5,-1.34,M,828
2520,Fq,1.5,-0.403,M,828
2520,Fq,2.5,1.354,M,828
2520,Fr,-1.5,-2.558,F,828
2520,Fr,-0.5,-0.716,F,828
2520,Fr,0.5,1.485,F,828
2520,Fr,1.5,2.034,F,828
2520,Fr,2.5,2.768,F,828
2520,Fs,-1.5,-1.218,F,828
2520,Fs,-0.5,-0.645,F,828
2520,Fs,0.5,0.463,F,828
2520,Fs,1.5,0.811,F,828
2520,Fs,2.5,1.407,F,828
2540,Ft,-0.5,-0.501,F,339
2540,Ft,0.5,0.852,F,339
2540,Ft,1.5,0.936,F,339
2540,Ft,2.5,1.623,F,339
2540,Fu,-1.5,0.644,F,339
2540,Fu,-0.5,3.512,F,339
2540,Fu,0.5,2.43,F,339
2540,Fu,1.5,2.376,F,339
2540,Fu,2.5,3.28,F,339
2540,Fv,-1.5,-1.772,F,339
2540,Fv,-0.5,-0.501,F,339
2540,Fv,0.5,0.227,F,339
2540,Fv,1.5,1.421,F,339
2540,Fv,2.5,2.6,F,339
2540,Fw,-0.5,-0.716,M,339
2540,Fw,0.5,-1.34,M,339
2540,Fw,1.5,-0.834,M,339
2540,Fw,2.5,0.749,M,339
2540,Fx,-2.5,-3.232,F,339
2540,Fx,-1.5,-2.558,F,339
2540,Fx,-0.5,-1.631,F,339
2540,Fx,0.5,-1.132,F,339
2540,Fy,-1.5,-2.558,M,339
2540,Fy,-0.5,-1.819,M,339
2540,Fy,0.5,-1.894,M,339
2540,Fz,-1.5,-1.276,F,339
2540,Fz,-0.5,-0.501,F,339
2540,Fz,0.5,-0.419,F,339
2540,Fz,1.5,-0.086,F,339
2540,Fz,2.5,0.997,F,339
2540,GA,0.5,0.852,F,339
2540,GA,1.5,2.034,F,339
2540,GA,2.5,1.912,F,339
2540,GB,-1.5,-3.068,M,339
2540,GB,-0.5,-1.25,M,339
2540,GB,0.5,-0.623,M,339
2540,GB,1.5,0.573,M,339
2540,GB,2.5,0.947,M,339
2540,GC,-1.5,-1.538,F,339
2540,GC,-0.5,-1.568,F,339
2540,GC,0.5,-0.928,F,339
2540,GC,1.5,-0.192,F,339
2540,GC,2.5,1.568,F,339
2540,GD,-1.5,-0.974,F,339
2540,GD,-0.5,-0.427,F,339
2540,GD,0.5,0.463,F,339
2540,GE,-1.5,-2.377,F,339
2540,GE,-0.5,-0.716,F,339
2540,GE,0.5,-0.211,F,339
2540,GE,1.5,1.202,F,339
2540,GE,2.5,2.3,F,339
2540,GF,-1.5,-2.225,F,339
2540,GF,-0.5,-0.501,F,339
2540,GF,0.5,0.716,F,339
2540,GF,1.5,1.202,F,339
2540,GF,2.5,1.514,F,339
2540,GG,0.5,-0.928,M,339
2540,GG,1.5,0.182,M,339
2540,GG,2.5,-0.116,M,339
2540,GH,-1.5,0.329,F,339
2540,GH,-0.5,1.36,F,339
2540,GH,0.5,1.678,F,339
2540,GI,-0.5,-0.351,M,339
2540,GI,0.5,0.114,M,339
2540,GI,1.5,1.421,M,339
2540,GI,2.5,1.852,M,339
2540,GJ,-1.5,-1.384,F,339
2540,GJ,-0.5,0.058,F,339
2540,GJ,0.5,0.852,F,339
2560,GK,-1.5,-0.497,F,511
2560,GK,-0.5,0.058,F,511
2560,GK,0.5,1.309,F,511
2560,GK,1.5,1.001,F,511
2560,GK,2.5,1.148,F,511
2560,GL,-1.5,-1.987,M,511
2560,GL,-0.5,-0.574,M,511
2560,GL,0.5,-1.03,M,511
2560,GL,1.5,-0.616,M,511
2560,GM,-1.5,-0.974,M,511
2560,GM,-0.5,-2.009,M,511
2560,GM,0.5,-1.446,M,511
2560,GM,1.5,-1.357,M,511
2560,GM,2.5,-0.702,M,511
2560,GN,-1.5,-2.732,M,511
2560,GN,-0.5,-2.097,M,511
2560,GN,0.5,-0.827,M,511
2560,GN,1.5,-1.063,M,511
2560,GO,-1.5,0.644,M,511
2560,GO,-0.5,-2.2,M,511
2560,GO,0.5,-1.555,M,511
2560,GO,1.5,-1.484,M,511
2560,GO,2.5,-0.455,M,511
2560,GP,-1.5,-1.276,F,511
2560,GP,-0.5,-2.461,F,511
2560,GP,0.5,-1.665,F,511
2560,GQ,-1.5,-0.126,M,511
2560,GQ,-0.5,-1.054,M,511
2560,GQ,0.5,-2.406,M,511
2560,GQ,1.5,-0.834,M,511
2560,GR,-2.5,-3.232,F,511
2560,GR,-1.5,-1.464,F,511
2560,GR,-0.5,-1.819,F,511
2560,GR,0.5,-1.446,F,511
2560,GR,1.5,-0.725,F,511
2560,GR,2.5,0.551,F,511
2560,GS,-1.5,-1.384,M,511
2560,GS,-0.5,0.148,M,511
2560,GS,0.5,0.587,M,511
2560,GS,1.5,0.751,M,511
