schoolNR,pupilNR,IQ_verb,IQ_perf,sex,Minority,repeatgr,aritPRET,classNR,aritPOST,langPRET,langPOST,ses,denomina,schoolSES,satiprin,natitest,meetings,currmeet,mixedgra,percmino,aritdiff,homework,classsiz,groupsiz,IQ_ver_cen,avg_IQ_ver_cen,grpSiz_cen
24,247008,13.5,12.66667,0,N,0,17.0,2480.0,29.0,37.0,47.0,23.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,1.6659379099256668,0.12427124325900014,11.89943156974202
24,247009,12.0,11.0,1,N,0,14.0,2480.0,22.0,43.0,51.0,17.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,0.16593790992566682,0.12427124325900014,11.89943156974202
24,247010,12.0,11.66667,1,N,0,15.0,2480.0,27.0,37.0,51.0,23.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,0.16593790992566682,0.12427124325900014,11.89943156974202
24,247011,8.5,11.33333,1,N,0,9.0,2480.0,19.0,31.0,34.0,20.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,-3.334062090074333,0.12427124325900014,11.89943156974202
24,247012,10.5,12.0,1,N,0,16.0,2480.0,28.0,40.0,51.0,23.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,-1.3340620900743332,0.12427124325900014,11.89943156974202
24,247013,10.0,10.0,1,N,0,13.0,2480.0,26.0,33.0,49.0,23.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,-1.8340620900743332,0.12427124325900014,11.89943156974202
24,247014,9.0,8.66667,1,N,0,15.0,2480.0,18.0,26.0,42.0,37.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,-2.834062090074333,0.12427124325900014,11.89943156974202
24,247015,13.0,5.33333,1,N,0,12.0,2480.0,23.0,40.0,50.0,17.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,1.1659379099256668,0.12427124325900014,11.89943156974202
24,247018,6.5,9.33333,1,N,0,10.0,2480.0,21.0,29.0,33.0,17.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,-5.334062090074333,0.12427124325900014,11.89943156974202
24,247019,13.5,9.66667,1,N,0,11.0,2480.0,23.0,38.0,46.0,33.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,1.6659379099256668,0.12427124325900014,11.89943156974202
24,247020,16.5,10.33333,0,N,0,15.0,2480.0,28.0,44.0,57.0,20.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,4.665937909925667,0.12427124325900014,11.89943156974202
24,247021,10.5,12.33333,0,N,0,14.0,2480.0,27.0,33.0,35.0,30.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,-1.3340620900743332,0.12427124325900014,11.89943156974202
24,247022,13.5,9.66667,0,N,0,17.0,2480.0,23.0,29.0,44.0,27.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,1.6659379099256668,0.12427124325900014,11.89943156974202
24,247023,12.0,13.0,0,N,0,11.0,2480.0,25.0,33.0,36.0,23.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,0.16593790992566682,0.12427124325900014,11.89943156974202
24,247024,12.5,14.33333,0,N,0,15.0,2480.0,29.0,44.0,50.0,23.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,0.6659379099256668,0.12427124325900014,11.89943156974202
24,247025,13.0,12.66667,1,N,0,11.0,2480.0,20.0,33.0,38.0,27.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,1.1659379099256668,0.12427124325900014,11.89943156974202
24,247026,12.0,9.33333,1,N,0,14.0,2480.0,26.0,31.0,49.0,27.0,2,16.0,3.57143,0,2.7,2.83333,0,0.0,17.0,2.66667,35.0,35.0,0.16593790992566682,0.12427124325900014,11.89943156974202
26,267001,10.5,9.0,0,N,1,10.0,2680.0,13.0,27.0,26.0,20.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,-1.3340620900743332,0.5548267988145557,-2.1005684302579795
26,267002,12.0,12.33333,0,N,0,15.0,2680.0,25.0,37.0,48.0,35.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,0.16593790992566682,0.5548267988145557,-2.1005684302579795
26,267003,12.5,11.66667,0,N,0,8.0,2680.0,18.0,32.0,32.0,40.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,0.6659379099256668,0.5548267988145557,-2.1005684302579795
26,267004,13.0,15.0,0,N,0,19.0,2680.0,27.0,40.0,46.0,33.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,1.1659379099256668,0.5548267988145557,-2.1005684302579795
26,267006,10.0,9.0,0,N,1,10.0,2680.0,13.0,33.0,38.0,30.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,-1.8340620900743332,0.5548267988145557,-2.1005684302579795
26,267007,11.0,9.66667,0,N,0,13.0,2680.0,27.0,26.0,44.0,33.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,-0.8340620900743332,0.5548267988145557,-2.1005684302579795
26,267009,11.0,13.0,0,N,0,9.0,2680.0,12.0,35.0,35.0,17.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,-0.8340620900743332,0.5548267988145557,-2.1005684302579795
26,267010,16.5,7.33333,0,N,0,11.0,2680.0,17.0,37.0,40.0,23.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,4.665937909925667,0.5548267988145557,-2.1005684302579795
26,267011,13.0,11.66667,0,N,0,18.0,2680.0,23.0,44.0,40.0,37.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,1.1659379099256668,0.5548267988145557,-2.1005684302579795
26,267012,11.5,12.0,0,N,0,18.0,2680.0,25.0,37.0,46.0,20.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,-0.3340620900743332,0.5548267988145557,-2.1005684302579795
26,267013,10.0,9.66667,1,N,0,6.0,2680.0,13.0,37.0,31.0,20.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,-1.8340620900743332,0.5548267988145557,-2.1005684302579795
26,267014,13.5,7.33333,1,N,0,11.0,2680.0,16.0,40.0,50.0,45.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,1.6659379099256668,0.5548267988145557,-2.1005684302579795
26,267015,13.5,14.0,1,N,0,12.0,2680.0,26.0,41.0,46.0,40.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,1.6659379099256668,0.5548267988145557,-2.1005684302579795
26,267016,16.5,13.66667,1,N,0,12.0,2680.0,21.0,37.0,51.0,43.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,4.665937909925667,0.5548267988145557,-2.1005684302579795
26,267017,9.0,9.33333,1,N,0,9.0,2680.0,12.0,23.0,29.0,28.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,-2.834062090074333,0.5548267988145557,-2.1005684302579795
26,267018,12.0,8.0,1,N,0,13.0,2680.0,9.0,36.0,39.0,33.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,0.16593790992566682,0.5548267988145557,-2.1005684302579795
26,267019,13.5,9.33333,1,N,0,11.0,2680.0,23.0,39.0,49.0,35.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,1.6659379099256668,0.5548267988145557,-2.1005684302579795
26,267020,14.0,12.0,1,N,0,15.0,2680.0,17.0,43.0,43.0,47.0,2,19.0,3.14286,0,2.1,2.0,0,5.0,12.0,3.0,21.0,21.0,2.165937909925667,0.5548267988145557,-2.1005684302579795
27,277101,10.0,8.66667,1,N,0,8.0,2780.0,12.0,34.0,37.0,23.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,-1.8340620900743332,-0.40549066150290464,8.89943156974202
27,277102,10.5,10.33333,0,N,0,8.0,2780.0,14.0,30.0,35.0,23.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,-1.3340620900743332,-0.40549066150290464,8.89943156974202
27,277103,13.0,10.66667,0,N,0,14.0,2780.0,21.0,35.0,38.0,28.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,1.1659379099256668,-0.40549066150290464,8.89943156974202
27,277104,13.0,12.0,1,N,0,13.0,2780.0,14.0,35.0,40.0,23.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,1.1659379099256668,-0.40549066150290464,8.89943156974202
27,277105,14.0,11.66667,0,N,0,11.0,2780.0,19.0,37.0,42.0,47.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,2.165937909925667,-0.40549066150290464,8.89943156974202
27,277109,14.5,8.66667,0,N,0,8.0,2780.0,12.0,33.0,41.0,40.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,2.665937909925667,-0.40549066150290464,8.89943156974202
27,277110,12.0,7.33333,0,N,1,9.0,2780.0,5.0,30.0,32.0,40.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,0.16593790992566682,-0.40549066150290464,8.89943156974202
27,277111,12.5,11.33333,0,N,0,15.0,2780.0,24.0,36.0,40.0,27.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,0.6659379099256668,-0.40549066150290464,8.89943156974202
27,277112,10.5,9.66667,0,N,0,7.0,2780.0,6.0,19.0,20.0,23.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,-1.3340620900743332,-0.40549066150290464,8.89943156974202
27,277114,11.0,9.33333,1,N,0,10.0,2780.0,18.0,37.0,29.0,27.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,-0.8340620900743332,-0.40549066150290464,8.89943156974202
27,277115,12.5,13.66667,0,N,0,13.0,2780.0,17.0,33.0,41.0,40.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,0.6659379099256668,-0.40549066150290464,8.89943156974202
27,277116,13.0,10.0,0,N,0,6.0,2780.0,13.0,30.0,23.0,30.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,1.1659379099256668,-0.40549066150290464,8.89943156974202
27,277120,11.5,9.33333,1,N,1,8.0,2780.0,9.0,19.0,27.0,23.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,-0.3340620900743332,-0.40549066150290464,8.89943156974202
27,277122,9.5,8.66667,1,N,0,5.0,2780.0,12.0,27.0,35.0,27.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,-2.334062090074333,-0.40549066150290464,8.89943156974202
27,277202,11.5,8.33333,0,N,0,15.0,2780.0,13.0,29.0,33.0,35.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,-0.3340620900743332,-0.40549066150290464,8.89943156974202
27,277203,9.5,10.66667,1,N,0,9.0,2780.0,13.0,20.0,31.0,23.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,-2.334062090074333,-0.40549066150290464,8.89943156974202
27,277204,12.0,8.0,0,N,0,8.0,2780.0,10.0,30.0,29.0,40.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,0.16593790992566682,-0.40549066150290464,8.89943156974202
27,277205,10.0,8.0,1,N,0,6.0,2780.0,6.0,25.0,31.0,20.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,-1.8340620900743332,-0.40549066150290464,8.89943156974202
27,277206,12.0,9.33333,0,N,0,10.0,2780.0,13.0,32.0,40.0,20.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,0.16593790992566682,-0.40549066150290464,8.89943156974202
27,277207,6.5,7.0,1,N,0,8.0,2780.0,6.0,27.0,19.0,20.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,-5.334062090074333,-0.40549066150290464,8.89943156974202
27,277208,11.0,8.33333,1,N,0,12.0,2780.0,8.0,35.0,40.0,35.0,1,17.0,3.28571,0,1.1,1.0,1,0.0,9.0,2.33333,32.0,32.0,-0.8340620900743332,-0.40549066150290464,8.89943156974202
29,297001,18.0,15.0,0,N,0,17.0,2980.0,29.0,38.0,51.0,45.0,4,26.0,3.85714,0,3.1,2.66667,1,0.0,20.0,2.0,22.0,12.0,6.165937909925667,1.5659379099256667,-11.10056843025798
29,297003,16.0,10.66667,0,N,0,11.0,2980.0,20.0,41.0,51.0,47.0,4,26.0,3.85714,0,3.1,2.66667,1,0.0,20.0,2.0,22.0,12.0,4.165937909925667,1.5659379099256667,-11.10056843025798
29,297004,12.0,11.66667,0,N,1,7.0,2980.0,9.0,31.0,35.0,50.0,4,26.0,3.85714,0,3.1,2.66667,1,0.0,20.0,2.0,22.0,12.0,0.16593790992566682,1.5659379099256667,-11.10056843025798
29,297005,11.5,10.33333,0,N,0,7.0,2980.0,25.0,36.0,50.0,50.0,4,26.0,3.85714,0,3.1,2.66667,1,0.0,20.0,2.0,22.0,12.0,-0.3340620900743332,1.5659379099256667,-11.10056843025798
29,297006,12.0,13.0,0,N,0,9.0,2980.0,25.0,36.0,51.0,45.0,4,26.0,3.85714,0,3.1,2.66667,1,0.0,20.0,2.0,22.0,12.0,0.16593790992566682,1.5659379099256667,-11.10056843025798
29,297007,15.5,12.0,0,N,0,15.0,2980.0,26.0,33.0,52.0,40.0,4,26.0,3.85714,0,3.1,2.66667,1,0.0,20.0,2.0,22.0,12.0,3.665937909925667,1.5659379099256667,-11.10056843025798
29,297008,14.0,11.66667,1,N,0,9.0,2980.0,17.0,36.0,44.0,35.0,4,26.0,3.85714,0,3.1,2.66667,1,0.0,20.0,2.0,22.0,12.0,2.165937909925667,1.5659379099256667,-11.10056843025798
29,297009,6.0,10.0,1,N,0,10.0,2980.0,12.0,34.0,39.0,35.0,4,26.0,3.85714,0,3.1,2.66667,1,0.0,20.0,2.0,22.0,12.0,-5.834062090074333,1.5659379099256667,-11.10056843025798
29,297010,12.5,11.0,1,N,0,13.0,2980.0,12.0,40.0,41.0,35.0,4,26.0,3.85714,0,3.1,2.66667,1,0.0,20.0,2.0,22.0,12.0,0.6659379099256668,1.5659379099256667,-11.10056843025798
29,297011,16.5,14.33333,1,N,0,16.0,2980.0,19.0,47.0,51.0,45.0,4,26.0,3.85714,0,3.1,2.66667,1,0.0,20.0,2.0,22.0,12.0,4.665937909925667,1.5659379099256667,-11.10056843025798
33,337001,12.0,8.0,0,N,0,6.0,3380.0,11.0,31.0,20.0,15.0,2,19.0,3.42857,1,1.66667,1.5,1,0.0,11.0,2.33333,14.0,9.0,0.16593790992566682,-0.5007287567409998,-14.10056843025798
33,337002,10.0,8.33333,1,N,0,10.0,3380.0,12.0,30.0,43.0,20.0,2,19.0,3.42857,1,1.66667,1.5,1,0.0,11.0,2.33333,14.0,9.0,-1.8340620900743332,-0.5007287567409998,-14.10056843025798
33,337003,10.0,7.66667,0,N,0,6.0,3380.0,18.0,31.0,31.0,37.0,2,19.0,3.42857,1,1.66667,1.5,1,0.0,11.0,2.33333,14.0,9.0,-1.8340620900743332,-0.5007287567409998,-14.10056843025798
33,337004,11.0,10.0,0,N,1,8.0,3380.0,19.0,32.0,42.0,25.0,2,19.0,3.42857,1,1.66667,1.5,1,0.0,11.0,2.33333,14.0,9.0,-0.8340620900743332,-0.5007287567409998,-14.10056843025798
33,337005,13.0,11.66667,0,N,0,15.0,3380.0,28.0,31.0,50.0,23.0,2,19.0,3.42857,1,1.66667,1.5,1,0.0,11.0,2.33333,14.0,9.0,1.1659379099256668,-0.5007287567409998,-14.10056843025798
33,337006,12.0,11.0,1,N,0,9.0,3380.0,15.0,30.0,41.0,27.0,2,19.0,3.42857,1,1.66667,1.5,1,0.0,11.0,2.33333,14.0,9.0,0.16593790992566682,-0.5007287567409998,-14.10056843025798
35,357001,11.0,9.0,1,N,0,9.0,3580.0,16.0,30.0,38.0,20.0,1,19.0,3.42857,1,2.4,2.33333,1,20.0,15.0,3.0,16.0,16.0,-0.8340620900743332,-1.0840620900743332,-7.1005684302579795
35,357002,13.0,10.33333,0,N,0,8.0,3580.0,16.0,39.0,52.0,20.0,1,19.0,3.42857,1,2.4,2.33333,1,20.0,15.0,3.0,16.0,16.0,1.1659379099256668,-1.0840620900743332,-7.1005684302579795
35,357003,10.5,9.33333,0,N,0,10.0,3580.0,22.0,31.0,34.0,20.0,1,19.0,3.42857,1,2.4,2.33333,1,20.0,15.0,3.0,16.0,16.0,-1.3340620900743332,-1.0840620900743332,-7.1005684302579795
35,357004,7.0,9.33333,1,N,1,8.0,3580.0,12.0,25.0,34.0,18.0,1,19.0,3.42857,1,2.4,2.33333,1,20.0,15.0,3.0,16.0,16.0,-4.834062090074333,-1.0840620900743332,-7.1005684302579795
35,357005,13.0,12.0,0,N,0,14.0,3580.0,25.0,38.0,54.0,30.0,1,19.0,3.42857,1,2.4,2.33333,1,20.0,15.0,3.0,16.0,16.0,1.1659379099256668,-1.0840620900743332,-7.1005684302579795
35,357006,13.0,15.33333,0,N,0,17.0,3580.0,25.0,39.0,47.0,45.0,1,19.0,3.42857,1,2.4,2.33333,1,20.0,15.0,3.0,16.0,16.0,1.1659379099256668,-1.0840620900743332,-7.1005684302579795
35,357007,11.0,10.0,0,N,0,8.0,3580.0,11.0,20.0,25.0,18.0,1,19.0,3.42857,1,2.4,2.33333,1,20.0,15.0,3.0,16.0,16.0,-0.8340620900743332,-1.0840620900743332,-7.1005684302579795
35,357008,8.0,8.33333,0,Y,1,8.0,3580.0,11.0,30.0,27.0,13.0,1,19.0,3.42857,1,2.4,2.33333,1,20.0,15.0,3.0,16.0,16.0,-3.834062090074333,-1.0840620900743332,-7.1005684302579795
35,357009,8.0,7.0,1,N,0,8.0,3580.0,14.0,26.0,35.0,23.0,1,19.0,3.42857,1,2.4,2.33333,1,20.0,15.0,3.0,16.0,16.0,-3.834062090074333,-1.0840620900743332,-7.1005684302579795
35,357010,12.0,13.33333,0,N,0,6.0,3580.0,13.0,31.0,28.0,18.0,1,19.0,3.42857,1,2.4,2.33333,1,20.0,15.0,3.0,16.0,16.0,0.16593790992566682,-1.0840620900743332,-7.1005684302579795
35,357013,8.5,8.0,1,Y,0,5.0,3580.0,13.0,29.0,34.0,10.0,1,19.0,3.42857,1,2.4,2.33333,1,20.0,15.0,3.0,16.0,16.0,-3.334062090074333,-1.0840620900743332,-7.1005684302579795
35,357014,9.5,10.0,0,N,0,10.0,3580.0,15.0,30.0,42.0,25.0,1,19.0,3.42857,1,2.4,2.33333,1,20.0,15.0,3.0,16.0,16.0,-2.334062090074333,-1.0840620900743332,-7.1005684302579795
35,357015,10.5,9.0,0,N,0,4.0,3580.0,11.0,33.0,38.0,25.0,1,19.0,3.42857,1,2.4,2.33333,1,20.0,15.0,3.0,16.0,16.0,-1.3340620900743332,-1.0840620900743332,-7.1005684302579795
35,357017,15.5,10.66667,0,Y,0,10.0,3580.0,20.0,44.0,51.0,30.0,1,19.0,3.42857,1,2.4,2.33333,1,20.0,15.0,3.0,16.0,16.0,3.665937909925667,-1.0840620900743332,-7.1005684302579795
36,367001,14.5,14.0,0,N,0,17.0,3680.0,26.0,47.0,55.0,33.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,2.665937909925667,-0.1384099161612897,5.8994315697420205
36,367002,12.0,11.33333,0,N,0,14.0,3680.0,19.0,32.0,40.0,20.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,0.16593790992566682,-0.1384099161612897,5.8994315697420205
36,367003,12.0,11.66667,0,N,0,14.0,3680.0,26.0,41.0,49.0,30.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,0.16593790992566682,-0.1384099161612897,5.8994315697420205
36,367004,13.0,11.66667,1,N,0,12.0,3680.0,12.0,24.0,37.0,35.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,1.1659379099256668,-0.1384099161612897,5.8994315697420205
36,367005,9.5,8.0,0,N,0,6.0,3680.0,11.0,31.0,31.0,25.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,-2.334062090074333,-0.1384099161612897,5.8994315697420205
36,367006,12.0,9.33333,0,N,0,9.0,3680.0,12.0,32.0,31.0,30.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,0.16593790992566682,-0.1384099161612897,5.8994315697420205
36,367008,8.5,9.33333,0,N,0,12.0,3680.0,12.0,32.0,28.0,30.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,-3.334062090074333,-0.1384099161612897,5.8994315697420205
36,367010,11.0,8.0,0,N,0,7.0,3680.0,6.0,26.0,30.0,20.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,-0.8340620900743332,-0.1384099161612897,5.8994315697420205
36,367012,9.5,9.33333,1,N,0,7.0,3680.0,13.0,33.0,34.0,40.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,-2.334062090074333,-0.1384099161612897,5.8994315697420205
36,367013,12.5,12.0,0,N,0,14.0,3680.0,23.0,38.0,42.0,40.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,0.6659379099256668,-0.1384099161612897,5.8994315697420205
36,367014,11.0,7.66667,1,N,0,8.0,3680.0,15.0,26.0,29.0,30.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,-0.8340620900743332,-0.1384099161612897,5.8994315697420205
36,367015,12.0,9.66667,0,N,0,12.0,3680.0,22.0,31.0,27.0,20.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,0.16593790992566682,-0.1384099161612897,5.8994315697420205
36,367016,13.0,10.66667,1,N,0,14.0,3680.0,14.0,31.0,32.0,33.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,1.1659379099256668,-0.1384099161612897,5.8994315697420205
36,367018,9.5,9.33333,0,N,1,8.0,3680.0,8.0,28.0,22.0,30.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,-2.334062090074333,-0.1384099161612897,5.8994315697420205
36,367019,14.5,12.0,0,N,0,14.0,3680.0,23.0,34.0,34.0,30.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,2.665937909925667,-0.1384099161612897,5.8994315697420205
36,367020,12.5,10.66667,0,N,1,10.0,3680.0,16.0,31.0,36.0,38.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,0.6659379099256668,-0.1384099161612897,5.8994315697420205
36,367021,12.5,8.33333,1,N,0,11.0,3680.0,16.0,35.0,46.0,28.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,0.6659379099256668,-0.1384099161612897,5.8994315697420205
36,367023,12.5,10.0,1,N,0,10.0,3680.0,15.0,44.0,45.0,30.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,0.6659379099256668,-0.1384099161612897,5.8994315697420205
36,367024,12.5,13.0,1,N,0,14.0,3680.0,16.0,36.0,39.0,37.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,0.6659379099256668,-0.1384099161612897,5.8994315697420205
36,367025,11.0,11.66667,1,N,0,8.0,3680.0,10.0,38.0,36.0,40.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,-0.8340620900743332,-0.1384099161612897,5.8994315697420205
36,367026,10.5,10.0,1,N,0,11.0,3680.0,12.0,36.0,33.0,30.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,-1.3340620900743332,-0.1384099161612897,5.8994315697420205
36,367028,11.0,9.66667,0,N,0,8.0,3680.0,16.0,31.0,28.0,40.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,-0.8340620900743332,-0.1384099161612897,5.8994315697420205
36,367029,12.0,10.33333,1,N,0,13.0,3680.0,13.0,34.0,35.0,20.0,3,20.0,2.85714,0,2.0,2.0,0,0.0,20.0,3.33333,29.0,29.0,0.16593790992566682,-0.1384099161612897,5.8994315697420205
38,387001,11.0,12.66667,0,N,0,11.0,3880.0,9.0,29.0,42.0,50.0,2,18.0,3.28571,1,1.9,1.83333,0,2.0,14.0,3.0,31.0,31.0,-0.8340620900743332,-0.35191923293147603,7.8994315697420205
38,387002,10.0,14.33333,1,N,0,14.0,3880.0,23.0,36.0,42.0,40.0,2,18.0,3.28571,1,1.9,1.83333,0,2.0,14.0,3.0,31.0,31.0,-1.8340620900743332,-0.35191923293147603,7.8994315697420205
38,387003,9.5,12.66667,1,N,0,7.0,3880.0,7.0,28.0,34.0,20.0,2,18.0,3.28571,1,1.9,1.83333,0,2.0,14.0,3.0,31.0,31.0,-2.334062090074333,-0.35191923293147603,7.8994315697420205
38,387004,9.5,11.33333,0,N,0,10.0,3880.0,13.0,40.0,47.0,20.0,2,18.0,3.28571,1,1.9,1.83333,0,2.0,14.0,3.0,31.0,31.0,-2.334062090074333,-0.35191923293147603,7.8994315697420205
38,387005,10.0,12.66667,0,N,0,17.0,3880.0,23.0,36.0,43.0,47.0,2,18.0,3.28571,1,1.9,1.83333,0,2.0,14.0,3.0,31.0,31.0,-1.8340620900743332,-0.35191923293147603,7.8994315697420205
38,387006,11.0,10.0,0,N,0,9.0,3880.0,24.0,39.0,45.0,47.0,2,18.0,3.28571,1,1.9,1.83333,0,2.0,14.0,3.0,31.0,31.0,-0.8340620900743332,-0.35191923293147603,7.8994315697420205
38,387007,12.0,10.66667,1,N,0,12.0,3880.0,16.0,44.0,53.0,20.0,2,18.0,3.28571,1,1.9,1.83333,0,2.0,14.0,3.0,31.0,31.0,0.16593790992566682,-0.35191923293147603,7.8994315697420205
38,387008,12.0,11.33333,1,N,0,10.0,3880.0,19.0,40.0,53.0,40.0,2,18.0,3.28571,1,1.9,1.83333,0,2.0,14.0,3.0,31.0,31.0,0.16593790992566682,-0.35191923293147603,7.8994315697420205
38,387009,12.0,10.0,1,N,1,10.0,3880.0,11.0,32.0,42.0,30.0,2,18.0,3.28571,1,1.9,1.83333,0,2.0,14.0,3.0,31.0,31.0,0.16593790992566682,-0.35191923293147603,7.8994315697420205
