item,tar,dir,rt,subj,c1,c2,c3,srt,lrt,qrt,prt
391,val,hor,428.2,1,-0.75,-0.5,0.25,0.42819999999999997,6.059590376155582,20.692993983471798,13.075401806284686
395,val,hor,509.8,1,-0.75,-0.5,0.25,0.5098,6.234018491942015,22.578751072634642,14.079677886070861
396,val,hor,385.8,1,-0.75,-0.5,0.25,0.38580000000000003,5.955319100471629,19.64179217892298,12.509601704747373
398,val,hor,378.8,1,-0.75,-0.5,0.25,0.3788,5.937008361311923,19.462785001124583,12.412801277974562
406,val,hor,443.6,1,-0.75,-0.5,0.25,0.44360000000000005,6.094923255476212,21.06181378704123,13.272874373052135
409,val,hor,420.3,1,-0.75,-0.5,0.25,0.4203,6.040968742011071,20.501219475923865,12.972512048714453
410,val,hor,423.8,1,-0.75,-0.5,0.25,0.4238,6.049261645834199,20.58640327983497,13.018232295287921
411,val,hor,396.6,1,-0.75,-0.5,0.25,0.3966,5.982928216085695,19.914818603241155,12.656987475123968
413,val,hor,447.0,1,-0.75,-0.5,0.25,0.447,6.102558594613569,21.142374511865974,13.3159379952992
423,val,hor,377.6,1,-0.75,-0.5,0.25,0.37760000000000005,5.933835434271345,19.43193248238579,12.396103784464906
428,val,hor,360.2,1,-0.75,-0.5,0.25,0.36019999999999996,5.8866594327418555,18.97893569197177,12.150473874777163
431,val,hor,417.5,1,-0.75,-0.5,0.25,0.4175,6.0342845442909105,20.43281674170255,12.935777779076782
432,val,hor,360.9,1,-0.75,-0.5,0.25,0.3609,5.8886009116487426,18.997368238785075,12.160485818991962
438,val,hor,357.6,1,-0.75,-0.5,0.25,0.35760000000000003,5.8794150432993595,18.9103146457165,12.113188246746061
440,val,hor,360.0,1,-0.75,-0.5,0.25,0.36,5.886104031450156,18.973665961010276,12.147611262044059
444,val,hor,282.2,1,-0.75,-0.5,0.25,0.2822,5.642616039418714,16.798809481626964,10.955424413111428
447,val,hor,317.2,1,-0.75,-0.5,0.25,0.3172,5.7595324897606925,17.81010948871455,11.512525108094877
450,val,hor,382.0,1,-0.75,-0.5,0.25,0.382,5.945420608606575,19.544820285692065,12.457179580565748
451,val,hor,364.2,1,-0.75,-0.5,0.25,0.36419999999999997,5.897703167293508,19.0840247327444,12.20753503734847
453,val,hor,367.7,1,-0.75,-0.5,0.25,0.36769999999999997,5.907267388307226,19.175505208468433,12.257168277400352
461,val,hor,373.2,1,-0.75,-0.5,0.25,0.3732,5.922114468973189,19.3183850256692,12.33461683847804
462,val,hor,374.7,1,-0.75,-0.5,0.25,0.3747,5.926125705799642,19.357169214531343,12.355624959372072
464,val,hor,373.6,1,-0.75,-0.5,0.25,0.37360000000000004,5.923185706354688,19.328735085359313,12.340223750391262
466,val,hor,411.1,1,-0.75,-0.5,0.25,0.4111,6.018836493903833,20.275601100830524,12.851277617005557
473,val,hor,417.7,1,-0.75,-0.5,0.25,0.4177,6.03476347150313,20.437710243566915,12.938406350866941
476,val,hor,350.8,1,-0.75,-0.5,0.25,0.3508,5.860216260498028,18.72965562950905,12.014927881353676
477,val,hor,347.3,1,-0.75,-0.5,0.25,0.3473,5.850188959750028,18.635986692418516,11.963924912910263
478,val,hor,374.8,1,-0.75,-0.5,0.25,0.3748,5.926392550364267,19.3597520645281,12.357023777727848
483,val,hor,411.0,1,-0.75,-0.5,0.25,0.411,6.018593214496234,20.273134932713294,12.849951313537847
485,val,hor,341.2,1,-0.75,-0.5,0.25,0.3412,5.832468815617524,18.471599822430107,11.874321782952991
487,val,hor,440.3,1,-0.75,-0.5,0.25,0.4403,6.0874563127617085,20.983326714322494,13.230895210608896
489,val,hor,464.9,1,-0.75,-0.5,0.25,0.4649,6.141822328696539,21.561539833694624,13.539603566610209
491,val,hor,379.3,1,-0.75,-0.5,0.25,0.3793,5.938327448694853,19.47562579225633,12.419749577864298
492,val,hor,324.1,1,-0.75,-0.5,0.25,0.3241,5.781052110147502,18.002777563476144,11.61811025235563
496,val,hor,540.2,1,-0.75,-0.5,0.25,0.5402,6.291939441358515,23.242202993692317,14.429936503739127
506,val,hor,388.9,1,-0.75,-0.5,0.25,0.38889999999999997,5.963322241161702,19.720547659738052,12.55214734633504
507,val,hor,394.9,1,-0.75,-0.5,0.25,0.3949,5.978632568292603,19.872090982078358,12.633942459349745
517,val,hor,369.2,1,-0.75,-0.5,0.25,0.3692,5.911338502628697,19.21457779916072,12.278356386730488
519,val,hor,336.9,1,-0.75,-0.5,0.25,0.3369,5.819786150412507,18.354835875049385,11.810603338874614
524,val,hor,330.6,1,-0.75,-0.5,0.25,0.3306,5.8009091853869235,18.18240908130713,11.716397011135795
525,val,hor,339.7,1,-0.75,-0.5,0.25,0.3397,5.828062875166538,18.430952227163957,11.852147209570104
530,val,hor,341.5,1,-0.75,-0.5,0.25,0.3415,5.833347679010845,18.479718612576328,11.878749958371287
531,val,hor,327.7,1,-0.75,-0.5,0.25,0.3277,5.792098555704769,18.102486017119308,11.672684749197156
535,val,hor,328.8,1,-0.75,-0.5,0.25,0.32880000000000004,5.7954496631820245,18.13284313062902,11.689291379800265
547,val,hor,370.1,1,-0.75,-0.5,0.25,0.37010000000000004,5.9137732393921105,19.237983262286097,12.291045469327695
551,val,hor,414.7,1,-0.75,-0.5,0.25,0.4147,6.027555367252336,20.364184245876388,12.898901389209978
553,val,hor,364.0,1,-0.75,-0.5,0.25,0.364,5.8971538676367405,19.078784028338912,12.204690573840839
556,val,hor,373.0,1,-0.75,-0.5,0.25,0.373,5.921578419643816,19.313207915827967,12.331812084968304
560,val,hor,309.4,1,-0.75,-0.5,0.25,0.30939999999999995,5.734634938138965,17.58976975403601,11.391563019877292
562,val,hor,298.6,1,-0.75,-0.5,0.25,0.29860000000000003,5.69910488510509,17.28004629623428,11.221141744387992
574,val,hor,516.3,1,-0.75,-0.5,0.25,0.5163,6.2466879918856035,22.722235805483578,14.155558970607649
575,val,hor,436.6,1,-0.75,-0.5,0.25,0.43660000000000004,6.079017444115844,20.894975472586705,13.18361167573836
582,val,hor,349.1,1,-0.75,-0.5,0.25,0.3491,5.855358414110991,18.68421793921276,11.990191784939247
585,val,hor,365.1,1,-0.75,-0.5,0.25,0.36510000000000004,5.900171288661591,19.107590114925536,12.220324006608614
588,val,hor,375.5,1,-0.75,-0.5,0.25,0.3755,5.928258471204189,19.3778223750761,12.366809495013678
589,val,hor,309.4,1,-0.75,-0.5,0.25,0.30939999999999995,5.734634938138965,17.58976975403601,11.391563019877292
594,val,hor,358.6,1,-0.75,-0.5,0.25,0.35860000000000003,5.8822075611710325,18.936736783300336,12.127547285567433
595,val,hor,320.2,1,-0.75,-0.5,0.25,0.3202,5.768945800562614,17.894133116750865,11.558592552548676
597,val,hor,314.0,1,-0.75,-0.5,0.25,0.314,5.749392985908253,17.72004514666935,11.46310915114625
599,val,hor,351.3,1,-0.75,-0.5,0.25,0.3513,5.861640559271781,18.742998692845283,12.022190063667361
2,val,ver,539.2,1,-0.75,-0.5,0.25,0.5392,6.290086559598097,23.220680437919988,14.41859801675254
3,val,ver,487.3,1,-0.75,-0.5,0.25,0.4873,6.18887994984946,22.074872593063816,13.81262194289703
7,val,ver,541.6,1,-0.75,-0.5,0.25,0.5416,6.294527721598065,23.27230113246217,14.445790101687379
9,val,ver,507.3,1,-0.75,-0.5,0.25,0.5073,6.229102544572644,22.52332124709853,14.050344593610127
11,val,ver,508.5,1,-0.75,-0.5,0.25,0.5085,6.2314652154886145,22.54994456755936,14.064434936016577
14,val,ver,577.0,1,-0.75,-0.5,0.25,0.577,6.3578422665081,24.020824298928627,14.839072248357544
15,val,ver,438.2,1,-0.75,-0.5,0.25,0.4382,6.082675427161366,20.933227175951632,13.204086811024451
19,val,ver,442.1,1,-0.75,-0.5,0.25,0.44210000000000005,6.091536100832197,21.0261741645978,13.253815304453818
24,val,ver,547.1,1,-0.75,-0.5,0.25,0.5471,6.30463160106978,23.390168874978222,14.507844740282671
25,val,ver,474.7,1,-0.75,-0.5,0.25,0.4747,6.162683025557272,21.787611158637837,13.659960631743091
27,val,ver,400.2,1,-0.75,-0.5,0.25,0.4002,5.991964422149633,20.0049993751562,12.705601641853253
31,val,ver,439.6,1,-0.75,-0.5,0.25,0.43960000000000005,6.085865222529466,20.966640169564602,13.221967273276118
32,val,ver,539.5,1,-0.75,-0.5,0.25,0.5395,6.290642784698189,23.22713929867387,14.4220008331786
33,val,ver,440.0,1,-0.75,-0.5,0.25,0.44,6.0867747269123065,20.97617696340303,13.227069953169384
36,val,ver,396.1,1,-0.75,-0.5,0.25,0.3961,5.981666704627871,19.90226117806718,12.650215443114375
42,val,ver,414.0,1,-0.75,-0.5,0.25,0.414,6.025865973825314,20.346989949375804,12.889659908494313
48,val,ver,478.9,1,-0.75,-0.5,0.25,0.4789,6.171491807348564,21.883783950679096,13.711104162295728
49,val,ver,430.8,1,-0.75,-0.5,0.25,0.4308,6.0656439452822335,20.75572210259137,13.109024925722133
51,val,ver,405.4,1,-0.75,-0.5,0.25,0.4054,6.004874234017899,20.134547424762246,12.775379662014249
57,val,ver,424.8,1,-0.75,-0.5,0.25,0.4248,6.051618469927729,20.610676844781203,13.031255263583626
58,val,ver,428.9,1,-0.75,-0.5,0.25,0.4289,6.061223791522835,20.709901013766338,13.084465721323939
74,val,ver,451.5,1,-0.75,-0.5,0.25,0.4515,6.11257537285704,21.24852936087578,13.372644984205339
76,val,ver,551.4,1,-0.75,-0.5,0.25,0.5514,6.312460498589696,23.481907929297396,14.556110438141408
78,val,ver,392.0,1,-0.75,-0.5,0.25,0.392,5.971261839790462,19.79898987322333,12.594498170180284
80,val,ver,569.3,1,-0.75,-0.5,0.25,0.5692999999999999,6.344407535957036,23.860008382228198,14.754736381772439
83,val,ver,542.1,1,-0.75,-0.5,0.25,0.5421,6.295450486266293,23.283041038489795,14.451446382075716
84,val,ver,520.8,1,-0.75,-0.5,0.25,0.5207999999999999,6.255366090894359,22.82104292095346,14.207770327879556
85,val,ver,428.7,1,-0.75,-0.5,0.25,0.42869999999999997,6.0607573736039315,20.70507184242547,13.081876900966712
86,val,ver,384.1,1,-0.75,-0.5,0.25,0.3841,5.950902935351859,19.598469327985796,12.486186622894122
87,val,ver,574.9,1,-0.75,-0.5,0.25,0.5749,6.354196112629245,23.977072381756702,14.816136149445967
96,val,ver,396.6,1,-0.75,-0.5,0.25,0.3966,5.982928216085695,19.914818603241155,12.656987475123968
100,val,ver,426.0,1,-0.75,-0.5,0.25,0.426,6.054439346269371,20.639767440550294,13.046859547927436
106,val,ver,514.1,1,-0.75,-0.5,0.25,0.5141,6.242417799061459,22.673773395709855,14.12993804309546
110,val,ver,510.9,1,-0.75,-0.5,0.25,0.5109,6.2361738763367525,22.603097132915213,14.092558296160357
121,val,ver,477.5,1,-0.75,-0.5,0.25,0.4775,6.168564159920785,21.85177338341216,13.694085117159846
130,val,ver,459.9,1,-0.75,-0.5,0.25,0.4599,6.1310090745458785,21.44527920079382,13.477633744093133
138,val,ver,399.8,1,-0.75,-0.5,0.25,0.3998,5.9909644220663,19.9949993748437,12.700212534776028
140,val,ver,489.8,1,-0.75,-0.5,0.25,0.4898,6.193997144518067,22.13142562059661,13.842640735608533
147,val,ver,428.5,1,-0.75,-0.5,0.25,0.4285,6.060290738037835,20.700241544484452,13.079287385142116
150,val,ver,421.8,1,-0.75,-0.5,0.25,0.4218,6.0445312680446746,20.537770083434083,12.992133179056532
153,val,ver,456.1,1,-0.75,-0.5,0.25,0.4561,6.122712083717655,21.356497840235885,13.430276785555076
155,val,ver,401.0,1,-0.75,-0.5,0.25,0.401,5.993961427306569,20.024984394500787,12.716370559746327
158,val,ver,493.8,1,-0.75,-0.5,0.25,0.4938,6.202130576911079,22.221611102708103,13.890487873200248
162,val,ver,460.6,1,-0.75,-0.5,0.25,0.4606,6.132529987386585,21.461593603458248,13.486332792686065
173,val,ver,454.4,1,-0.75,-0.5,0.25,0.45439999999999997,6.118977867406942,21.316660151158764,13.409017232278355
176,val,ver,471.2,1,-0.75,-0.5,0.25,0.4712,6.155282632337377,21.707141681944215,13.6171416497496
179,val,ver,617.1,1,-0.75,-0.5,0.25,0.6171,6.425031085327022,24.841497539399672,15.268135928835228
180,val,ver,410.1,1,-0.75,-0.5,0.25,0.4101,6.016401032398013,20.250925904758034,12.83800621227134
181,val,ver,440.3,1,-0.75,-0.5,0.25,0.4403,6.0874563127617085,20.983326714322494,13.230895210608896
182,val,ver,489.5,1,-0.75,-0.5,0.25,0.4895,6.193384461970565,22.124646889837585,13.839043145523469
188,val,ver,447.6,1,-0.75,-0.5,0.25,0.4476,6.10389997643777,21.156559266572625,13.323517859430863
190,val,ver,441.9,1,-0.75,-0.5,0.25,0.44189999999999996,6.0910836121366945,21.02141764962582,13.25127128384257
195,val,ver,415.1,1,-0.75,-0.5,0.25,0.4151,6.028519455058993,20.374003043093914,12.90417820327976
205,val,ver,421.6,1,-0.75,-0.5,0.25,0.42160000000000003,6.044056997227153,20.53290042833696,12.989519352069923
207,val,ver,404.4,1,-0.75,-0.5,0.25,0.4044,6.0024044871463165,20.109699152399074,12.762001008067516
211,val,ver,360.3,1,-0.75,-0.5,0.25,0.3603,5.886937017754048,18.981570008826985,12.151904837969965
212,val,ver,461.0,1,-0.75,-0.5,0.25,0.461,6.133398042996649,21.470910553583888,13.491300260390505
213,val,ver,438.1,1,-0.75,-0.5,0.25,0.43810000000000004,6.082447194819853,20.93083849252103,13.2028083773752
218,val,ver,416.3,1,-0.75,-0.5,0.25,0.4163,6.03140615420093,20.403431084011338,12.919991102206495
222,val,ver,420.0,1,-0.75,-0.5,0.25,0.42,6.040254711277414,20.493901531919196,12.968582986799609
223,val,ver,497.3,1,-0.75,-0.5,0.25,0.4973,6.209193465720693,22.300224214119464,13.932171389460448
226,val,ver,418.2,1,-0.75,-0.5,0.25,0.4182,6.035959786994534,20.449938875214272,12.944974611651851
231,val,ver,438.3,1,-0.75,-0.5,0.25,0.4383,6.082903607424764,20.935615586841482,13.205365076709292
235,val,ver,471.9,1,-0.75,-0.5,0.25,0.4719,6.156767098732342,21.723259423944647,13.625720058735002
236,val,ver,466.0,1,-0.75,-0.5,0.25,0.466,6.144185634125646,21.587033144922902,13.553185362380315
240,val,ver,453.9,1,-0.75,-0.5,0.25,0.45389999999999997,6.11787690946242,21.304929007157007,13.402755710138758
241,val,ver,400.8,1,-0.75,-0.5,0.25,0.4008,5.993462549770655,20.019990009987517,12.713679490782242
242,val,ver,462.3,1,-0.75,-0.5,0.25,0.4623,6.1362140309941795,21.501162759255603,13.507427413604352
243,val,ver,430.7,1,-0.75,-0.5,0.25,0.43069999999999997,6.065411792060065,20.7533129885327,13.107733892612954
244,val,ver,437.4,1,-0.75,-0.5,0.25,0.43739999999999996,6.080848108242668,20.91411006952005,13.193854633747348
253,val,ver,462.2,1,-0.75,-0.5,0.25,0.4622,6.13599769784028,21.498837177856853,13.506187791086417
255,val,ver,444.1,1,-0.75,-0.5,0.25,0.44410000000000005,6.0960497622980565,21.07368026710095,13.279219148447305
256,val,ver,406.0,1,-0.75,-0.5,0.25,0.406,6.0063531596017325,20.149441679609886,12.78339773580877
257,val,ver,415.5,1,-0.75,-0.5,0.25,0.4155,6.029482614295503,20.38381711063951,12.909452090511797
262,val,ver,327.7,1,-0.75,-0.5,0.25,0.3277,5.792098555704769,18.102486017119308,11.672684749197156
265,val,ver,416.0,1,-0.75,-0.5,0.25,0.416,6.030685260261263,20.396078054371138,12.916040340447319
269,val,ver,340.5,1,-0.75,-0.5,0.25,0.3405,5.830415125589567,18.452642087245934,11.863980648345676
274,val,ver,410.0,1,-0.75,-0.5,0.25,0.41,6.016157159698354,20.248456731316587,12.836678047481193
275,val,ver,446.0,1,-0.75,-0.5,0.25,0.446,6.100318952020064,21.118712081942874,13.30329185959598
281,val,ver,389.5,1,-0.75,-0.5,0.25,0.3895,5.964863865310803,19.73575435599055,12.560359408375787
287,val,ver,415.5,1,-0.75,-0.5,0.25,0.4155,6.029482614295503,20.38381711063951,12.909452090511797
288,val,ver,352.0,1,-0.75,-0.5,0.25,0.352,5.863631175598097,18.76166303929372,12.032347128094244
294,val,ver,316.7,1,-0.75,-0.5,0.25,0.3167,5.757954953544594,17.79606698121807,11.50482284638836
297,val,ver,423.7,1,-0.75,-0.5,0.25,0.42369999999999997,6.049025657632513,20.583974348992957,13.016929025795152
308,val,ver,357.4,1,-0.75,-0.5,0.25,0.3574,5.878855602725328,18.905025786811294,12.110313665733992
309,val,ver,365.2,1,-0.75,-0.5,0.25,0.36519999999999997,5.900445148720813,19.110206696946005,12.221743882251289
316,val,ver,406.9,1,-0.75,-0.5,0.25,0.4069,6.008567455007644,20.17176244159146,12.795412064947678
319,val,ver,403.9,1,-0.75,-0.5,0.25,0.4039,6.001167322569367,20.097263495311992,12.755304537777004
325,val,ver,378.7,1,-0.75,-0.5,0.25,0.3787,5.9367443349077496,19.46021582614129,12.411410984442046
329,val,ver,608.7,1,-0.75,-0.5,0.25,0.6087,6.411325535499879,24.67184630302321,15.179617406037861
331,val,ver,400.6,1,-0.75,-0.5,0.25,0.4006,5.992963423231718,20.014994379214798,12.710987648551109
333,val,ver,456.7,1,-0.75,-0.5,0.25,0.4567,6.124026720190953,21.37054047047009,13.437769262507993
336,val,ver,423.5,1,-0.75,-0.5,0.25,0.4235,6.048553514092109,20.579115627256677,13.014321955411065
340,val,ver,396.2,1,-0.75,-0.5,0.25,0.3962,5.981919134264451,19.904773296875298,12.651570243090372
345,val,ver,403.1,1,-0.75,-0.5,0.25,0.4031,5.99918467012312,20.077350422802308,12.744580250264546
347,val,ver,516.9,1,-0.75,-0.5,0.25,0.5169,6.247849432201994,22.73543489797369,14.162535582789383
350,val,ver,386.8,1,-0.75,-0.5,0.25,0.38680000000000003,5.957907763579139,19.667231630303235,12.52334754129566
353,val,ver,448.7,1,-0.75,-0.5,0.25,0.4487,6.106354512981937,21.18253997989854,13.337399097774286
354,val,ver,388.0,1,-0.75,-0.5,0.25,0.388,5.961005339623274,19.697715603592208,12.539815564135871
355,val,ver,414.9,1,-0.75,-0.5,0.25,0.4149,6.028037527338822,20.369094236121544,12.901540162377437
361,val,ver,379.0,1,-0.75,-0.5,0.25,0.379,5.937536205082426,19.467922333931785,12.415581231221596
375,val,ver,346.3,1,-0.75,-0.5,0.25,0.3463,5.847305451408376,18.609137540466513,11.949298327820497
377,val,ver,377.5,1,-0.75,-0.5,0.25,0.3775,5.933570568689079,19.42935922772545,12.394710948433342
380,val,ver,347.7,1,-0.75,-0.5,0.25,0.3477,5.851340039013816,18.646715528478467,11.969768756932837
384,val,ver,332.4,1,-0.75,-0.5,0.25,0.3324,5.806339062981293,18.231840280125315,11.743417804282531
387,val,ver,316.7,1,-0.75,-0.5,0.25,0.3167,5.757954953544594,17.79606698121807,11.50482284638836
389,val,ver,496.1,1,-0.75,-0.5,0.25,0.49610000000000004,6.206777519307003,22.273302404448245,13.917898982453464
400,val,ver,399.5,1,-0.75,-0.5,0.25,0.3995,5.990213765206329,19.987496091306685,12.696168666903402
402,val,ver,296.0,1,-0.75,-0.5,0.25,0.296,5.69035945432406,17.204650534085253,11.179586435908686
404,val,ver,387.4,1,-0.75,-0.5,0.25,0.38739999999999997,5.959457750972896,19.682479518597244,12.531585223960015
407,val,ver,405.5,1,-0.75,-0.5,0.25,0.4055,6.005120873555468,20.137030565602267,12.776716481895534
408,val,ver,346.3,1,-0.75,-0.5,0.25,0.3463,5.847305451408376,18.609137540466513,11.949298327820497
412,val,ver,345.9,1,-0.75,-0.5,0.25,0.3459,5.846149715943123,18.598387026836495,11.943440885234867
415,val,ver,379.5,1,-0.75,-0.5,0.25,0.3795,5.938854596835685,19.480759738778158,12.422527421163917
416,val,ver,379.4,1,-0.75,-0.5,0.25,0.37939999999999996,5.938591057500914,19.47819293466414,12.421138604901925
417,val,ver,397.1,1,-0.75,-0.5,0.25,0.3971,5.984188138137206,19.92736811523288,12.663754593318407
419,val,ver,429.8,1,-0.75,-0.5,0.25,0.4298,6.06331998420841,20.731618364228105,13.09610682020837
420,val,ver,347.5,1,-0.75,-0.5,0.25,0.3475,5.850764665004847,18.641351882307248,11.966847319042435
425,val,ver,342.4,1,-0.75,-0.5,0.25,0.3424,5.835979644267587,18.504053609952603,11.892021062029261
426,val,ver,387.7,1,-0.75,-0.5,0.25,0.3877,5.960231844676883,19.690099034794112,12.535701310739599
430,val,ver,308.3,1,-0.75,-0.5,0.25,0.3083,5.731073334892105,17.558473737771173,11.37436357409074
439,val,ver,377.9,1,-0.75,-0.5,0.25,0.37789999999999996,5.934629610355443,19.439650202614242,12.400281018747531
441,val,ver,305.9,1,-0.75,-0.5,0.25,0.30589999999999995,5.7232582511568575,17.489997141223323,11.33671446936756
443,val,ver,349.4,1,-0.75,-0.5,0.25,0.3494,5.8562173976999565,18.69224438102605,11.994562009892352
445,val,ver,381.5,1,-0.75,-0.5,0.25,0.3815,5.9441108507245115,19.53202498462461,12.450259617855126
448,val,ver,357.3,1,-0.75,-0.5,0.25,0.3573,5.878575765029364,18.902380802428038,12.108876027909872
452,val,ver,432.6,1,-0.75,-0.5,0.25,0.43260000000000004,6.069813513518959,20.799038439312525,13.132234079499863
455,val,ver,340.7,1,-0.75,-0.5,0.25,0.3407,5.831002324666921,18.45806056984319,11.866936506241363
459,val,ver,387.0,1,-0.75,-0.5,0.25,0.387,5.958424693029782,19.672315572906,12.526094252456042
467,val,ver,372.0,1,-0.75,-0.5,0.25,0.372,5.918893854273146,19.28730152198591,12.317775312610182
474,val,ver,372.4,1,-0.75,-0.5,0.25,0.37239999999999995,5.919968545402912,19.29766825292631,12.323392625449214
475,val,ver,381.9,1,-0.75,-0.5,0.25,0.38189999999999996,5.94515879423147,19.542261895696722,12.45579600540695
484,val,ver,361.9,1,-0.75,-0.5,0.25,0.3619,5.891367930569697,19.023669467271553,12.174769220583029
498,val,ver,368.0,1,-0.75,-0.5,0.25,0.368,5.908082938168931,19.183326093250876,12.261409874969452
504,val,ver,343.7,1,-0.75,-0.5,0.25,0.3437,5.839769183855788,18.539147768977948,11.911155025039166
511,val,ver,511.0,1,-0.75,-0.5,0.25,0.511,6.236369590203704,22.60530911091463,14.093728450450723
512,val,ver,373.6,1,-0.75,-0.5,0.25,0.37360000000000004,5.923185706354688,19.328735085359313,12.340223750391262
515,val,ver,525.0,1,-0.75,-0.5,0.25,0.525,6.263398262591624,22.9128784747792,14.256267088518559
521,val,ver,329.2,1,-0.75,-0.5,0.25,0.3292,5.796665468802915,18.143869488066763,11.695322222502986
527,val,ver,327.7,1,-0.75,-0.5,0.25,0.3277,5.792098555704769,18.102486017119308,11.672684749197156
533,val,ver,347.0,1,-0.75,-0.5,0.25,0.347,5.849324779946859,18.627936010197157,11.959539486336038
536,val,ver,347.3,1,-0.75,-0.5,0.25,0.3473,5.850188959750028,18.635986692418516,11.963924912910263
